n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,vertex_loc_error_mean_um,vertex_loc_error_median_um,vertex_loc_error_p95_um,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,pixel_size_um,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
2138,1957,1742,396,215,39,66,0.8640701732091202,5150,5440,3875,1275,1565,5117,5436,4221,0.8248974008207934,0.7764900662251656,0.7999620960864208,0.7524271844660194,0.7123161764705882,0.7318224740321057,0.14215952421190098,0.06802876229758294,0.03035686215345657,7.414212791279919,2975,3428,2030,0.6823529411764706,0.5921820303383898,0.6340777760424802,1.3555696005988207,1.4142135623730951,2.8284271247461903,0.8866995073891626,0.8866995073891626,230,0.8811202403892335,0.9192388155425119,1.8384776310850237,0.7351454172064895,0.8640701732091202,0.8507936507936508,0.7403314917127072,0.6153846153846154,2.1259373724462645,1.430707999903583,0.6952293725426812,0.8854128037139286,0.8754525611365983,0.8804045126304058,59.09314681077663,6.708203932499369,0,0,True,True,1.0,3681,3.0,0.5,0.65,4.883937727194279,0.8120128857944507,0.8624724061810155,0.7671313567641861,11.339744567871094,cellpose_sam_filled,L0_1,hcec,"[2048, 2048]"
2020,1976,1825,195,151,16,43,0.9079740771071688,5355,5713,4731,624,982,5340,5709,4956,0.9280898876404494,0.8681029952706253,0.8970947597067608,0.8834733893557423,0.8281113250481358,0.8548970003614023,0.0834827776745968,0.0473861610478049,0.0039034644828988127,3.562124634379532,3358,3729,2756,0.820726622989875,0.7390721373022258,0.7777620996190208,1.256159155955282,1.0,2.8284271247461903,0.9680696661828737,0.9680696661828737,88,0.8165034513709334,0.65,1.8384776310850237,0.8293557010613529,0.9079740771071688,0.9134134134134134,0.8406264394288346,0.7807486631016043,1.7141901339255083,1.2571564357918443,0.457033698133664,0.917488118759011,0.8792660148694692,0.8979705200312386,57.9396237474839,7.211102550927978,0,0,True,True,1.0,2040,3.0,0.5,0.65,4.3339257459156215,0.904539830589131,0.945859872611465,0.8666788254605143,3.2703051567077637,cellpose_sam_filled,L12_1,hcec,"[2048, 2048]"
2584,2509,2405,179,104,10,16,0.9222900933210366,6987,7300,6410,577,890,6966,7295,6601,0.947602641401091,0.9048663468128856,0.9257415328518337,0.9174180621153571,0.8780821917808219,0.8973192412682859,0.08791145251299351,0.044380088262032165,0.010985914270494595,10.239502004033481,4404,4782,3847,0.8735240690281563,0.8044751150146382,0.8375789244502504,1.1226770293185075,1.0,2.23606797749979,0.96412789186379,0.96412789186379,138,0.7297400690570299,0.65,1.4534441853748634,0.8710416942615721,0.9222900933210366,0.9444335362261929,0.8947172619047619,0.851326790258088,1.1767056976758,0.8389565201647822,0.3377491775110178,0.9576961847450897,0.9509372659783358,0.9543047579032995,68.46897107449476,3.0,0,0,True,True,1.0,1888,3.0,0.5,0.65,5.086136734113097,0.9318130672867752,0.969105944765174,0.8972840219589714,3.2995567321777344,cellpose_sam_filled,L1_3,hcec,"[2048, 2048]"
1374,1309,837,537,472,31,72,0.7971608472892188,2188,3487,1226,962,2261,2176,3480,1441,0.6622242647058824,0.41408045977011493,0.5095473833097596,0.5603290676416819,0.35159162603957556,0.4320704845814978,0.15694904174185498,0.08650819191599965,-0.03798810416721163,6.283399141829087,878,2112,499,0.5683371298405467,0.2362689393939394,0.33377926421404686,1.5758905721782719,1.4142135623730951,2.8455844122715654,0.7535070140280561,0.7535070140280561,123,1.0243288719158767,0.9192388155425119,1.8496298679765175,0.4973713225352785,0.7971608472892188,0.6239284383153186,0.45341278439869986,0.2685579196217494,3.424328728801775,2.854157890439672,0.5701708383621028,0.77938094747329,0.6827105485675732,0.7278499268116031,63.56099432828282,25.298221281347036,0,0,True,True,1.0,4355,3.0,0.5,0.65,3.4923787442967296,0.5243128964059197,0.7111574556830031,0.415220700152207,2.962841510772705,cellpose_sam_filled,L1_5,hcec,"[2048, 2048]"
2573,2480,2418,155,62,28,41,0.8930923890930312,7251,7232,6388,863,844,7233,7221,6773,0.9364025991981197,0.9379587314776346,0.9371800193718003,0.8809819335264102,0.8832964601769911,0.8821376786577366,0.10630726584741255,0.060052010363243466,0.011014549256693117,8.36173339030538,4647,4738,3519,0.7572627501613944,0.7427184466019418,0.749920085242408,1.4273498090139045,1.4142135623730951,2.8284271247461903,0.9528275078147201,0.9528275078147201,166,0.927777375859038,0.9192388155425119,1.8384776310850237,0.8547387282117355,0.8930923890930312,0.9570552147239264,0.9176470588235294,0.8381229538013824,0.9065753211686616,0.4896640531927139,0.4169112679759477,0.9429919125606118,0.9478108498496365,0.9453952403857173,41.97618372363071,3.605551275463989,0,0,True,True,1.0,2090,3.0,0.5,0.65,4.91657592728734,0.9442147261516141,0.9611578791906661,0.9278585685771314,3.0568699836730957,cellpose_sam_filled,L20_2,hcec,"[2048, 2048]"
1329,1257,1242,87,15,9,4,0.9320495351169864,3715,3625,3346,369,279,3705,3623,3466,0.9354925775978408,0.9566657466188242,0.9459606986899564,0.9006729475100942,0.9230344827586207,0.9117166212534059,0.06891257974587325,0.037954189285648504,0.00492031595556021,4.0,2344,2360,1955,0.8340443686006825,0.8283898305084746,0.8312074829931972,1.2756935948384307,1.0,2.23606797749979,0.969309462915601,0.969309462915601,60,0.82920083664498,0.65,1.4534441853748634,0.8952865604139962,0.9320495351169864,0.9605568445475638,0.9241071428571429,0.8848396501457726,0.767518038302659,0.3714790622302564,0.39603897607240257,0.9482523371675432,0.9693579058184194,0.9586889756208713,163.88410539158457,3.1622776601683795,0,0,True,True,1.0,810,3.0,0.5,0.65,3.903271811082959,0.9522736871744334,0.9513361462728551,0.9532130777903044,3.22906494140625,cellpose_sam_filled,L22_2,hcec,"[2048, 2048]"
1880,1726,1573,307,153,30,40,0.8405265161837991,4284,5001,3091,1193,1910,4237,4978,3599,0.8494217606797262,0.7229811169144235,0.7811177428106348,0.7215219421101774,0.6180763847230554,0.6658050619278406,0.1535972059594557,0.08192154167200609,-0.029185553720077532,6.655761409493237,2250,3236,1442,0.6408888888888888,0.44561186650185414,0.5257017863652935,1.4765389837472362,1.4142135623730951,2.8284271247461903,0.8862690707350902,0.8862690707350902,164,0.9597503394357035,0.9192388155425119,1.8384776310850237,0.7333046089612402,0.8405265161837991,0.8724348308374931,0.7737333989178554,0.5523030563925958,2.047533953341776,1.385728824669074,0.6618051286727018,0.8311021358451459,0.8280983282079213,0.8295975129879011,50.635955604688654,8.54400374531753,0,0,True,True,1.0,3727,3.0,0.5,0.65,4.122914270032197,0.7968306527909177,0.9032171581769437,0.7128650021159543,2.9432406425476074,cellpose_sam_filled,L24_2,hcec,"[2048, 2048]"
1774,1564,1314,460,250,26,37,0.8233683935732835,3884,4434,2288,1596,2146,3819,4428,2886,0.755695208169678,0.6517615176151762,0.699890869407057,0.5890834191555098,0.5160126296797474,0.5501322433277229,0.17231593264298467,0.0949687920974266,0.028671149479968582,7.603282008518697,2019,2833,940,0.4655770183259039,0.33180374161666076,0.3874690849134378,1.5882864217283013,1.4142135623730951,2.8284271247461903,0.8095744680851064,0.8095744680851064,179,1.032386174123396,0.9192388155425119,1.8384776310850237,0.6482361109378637,0.8233683935732835,0.7872977831036548,0.6492094861660079,0.4589160839160839,2.498484750253707,1.78182230831911,0.716662441934597,0.8058028960863387,0.7956789950760967,0.8007089460399707,45.880278987817846,9.219544457292887,0,0,True,True,1.0,4631,3.0,0.5,0.65,3.949386440217495,0.7264317779893892,0.8401510383889238,0.6398274622573688,2.949460029602051,cellpose_sam_filled,L2_1,hcec,"[2048, 2048]"
1419,1403,1335,84,68,16,11,0.9192087211350259,3777,4001,3417,360,584,3767,3998,3559,0.9447836474648261,0.8901950975487744,0.9166773985833869,0.9046862589356632,0.8540364908772807,0.8786320390845977,0.08073390804784931,0.038509387478310834,0.010137579209107734,6.258175625493581,2293,2560,1984,0.8652420409943306,0.775,0.81763857407789,1.1800189369070044,1.0,2.23606797749979,0.9536290322580645,0.9536290322580645,92,0.7670123089895529,0.65,1.4534441853748634,0.8696978332496524,0.9192087211350259,0.9461374911410347,0.8977807666442502,0.8182989690721649,0.993316089155154,0.6734442600209837,0.31987182913417034,0.9484292061167778,0.9425477424428805,0.9454793277868025,94.89467845985885,3.605551275463989,0,0,True,True,1.0,1188,3.0,0.5,0.65,4.150250616017729,0.9215189873417722,0.9600222098833981,0.8859851396361773,3.0644469261169434,cellpose_sam_filled,L2_4,hcec,"[2048, 2048]"
1722,1631,1580,142,51,20,20,0.89697826760615,4700,4709,3925,775,784,4676,4694,4277,0.9146706586826348,0.9111631870472944,0.9129135538954108,0.8351063829787234,0.8335102994266299,0.8343075778509939,0.09828297669316378,0.05166828536487137,-0.00036108802725750135,2.8588448761765575,2928,3056,2140,0.7308743169398907,0.7002617801047121,0.7152406417112299,1.3230059327508406,1.4142135623730951,2.8284271247461903,0.9467289719626168,0.9467289719626168,114,0.8599538562880464,0.9192388155425119,1.8384776310850237,0.8453478454027539,0.89697826760615,0.9424396063226961,0.8911449520586576,0.792089791555318,1.0408041020095113,0.5844250686363798,0.45637903337313157,0.9147568655456729,0.9215185056204382,0.9181252365306916,76.40026177965623,5.0,0,0,True,True,1.0,1866,3.0,0.5,0.65,4.131346658803523,0.9239228007181328,0.94253663003663,0.9060299295774648,3.130145311355591,cellpose_sam_filled,L30_2,hcec,"[2048, 2048]"
