face_id,label,area_poly_px,area_pixels,perimeter_px,n_sides,n_cell_neighbors_multiplicity,n_cell_neighbors_distinct,n_gap_sides,n_holes,touches_border,centroid_row,centroid_col,area_um2,perimeter_um
0,598,1324.1898498535156,1325,181.65156987185998,3,2,2,0,0,True,18.220073354369468,15.698203835032007,,
1,385,2972.9296112060547,2972,311.6479869051874,8,7,7,0,0,True,39.21042766217624,71.76038659389101,,
2,509,997.9754791259766,999,144.77121262625815,3,2,2,0,0,True,11.460130677378466,87.6139624172692,,
3,460,1960.1895599365234,1960,192.9019745453977,6,5,5,0,0,True,33.699822593757176,117.41932912088663,,
4,327,818.2213745117188,818,123.8252154687187,4,3,3,0,0,True,11.112024567532778,148.37139089171646,,
5,39,1268.2734375,1269,141.9478648361183,6,5,5,0,0,True,17.683818900957256,181.94265054370535,,
6,129,597.9242553710938,598,111.79265642192952,4,3,3,0,0,True,7.438282589068016,215.9140994696959,,
7,180,1429.6216735839844,1429,177.09315030463816,6,5,5,0,0,True,26.298461485416535,253.72333172806094,,
8,386,1854.6480255126953,1854,217.31033822263902,6,5,5,0,0,True,27.283910805157003,282.23899139988055,,
9,591,1287.5589904785156,1288,141.78124510807612,4,3,3,0,0,True,16.903721528797913,314.9081179760469,,
10,215,1113.8431091308594,1113,147.1328061519436,5,4,4,0,0,True,16.694979563987616,348.7557377484686,,
11,405,919.9372406005859,920,135.66534610085648,5,4,4,0,0,True,13.321265237022363,381.49003586372703,,
12,350,1802.2648468017578,1803,186.6709988525587,5,4,4,0,0,True,14.116803740749198,437.61279054244864,,
13,585,2166.537124633789,2166,215.71151411268448,6,5,5,0,0,True,30.757387454350866,490.74714157884773,,
14,338,1610.3392028808594,1611,162.64732797634713,4,3,3,0,0,True,18.60588592353502,523.1188902860096,,
15,426,2044.295425415039,2041,224.23578044270812,8,7,7,0,0,True,35.34531817736751,575.15900280741,,
16,5,367.580322265625,368,84.45452188668624,3,2,2,0,0,True,7.249298106114767,573.6860218944795,,
17,438,1226.917984008789,1228,132.1041092951144,5,4,4,0,0,True,16.09063885084957,603.7247276989143,,
18,479,1826.3291625976562,1825,198.66482099964253,5,4,4,0,0,True,17.46726703107145,656.7562121304533,,
19,267,1943.4083862304688,1943,196.92571717209913,7,6,6,0,0,True,27.429698872065682,704.7587014456963,,
20,197,404.7708435058594,406,119.8316154118358,3,2,2,0,0,True,4.469450026872558,705.8822518448527,,
21,524,1833.4373321533203,1832,180.1884178046276,6,5,5,0,0,True,22.35832818293022,751.8215265592346,,
22,424,1609.9460754394531,1611,173.94096824639666,5,4,4,0,0,True,22.977715960516704,790.7162496164309,,
23,466,638.0224914550781,638,126.67419150023719,4,3,3,0,0,True,9.935630454239353,814.9432858549511,,
24,293,1637.5916748046875,1638,168.91847173798755,5,4,4,0,0,True,15.561001396115792,854.2023056868976,,
25,8,2539.448928833008,2536,333.0159925315719,8,7,7,0,0,True,30.19872978913209,915.3129405222029,,
26,549,2046.5769500732422,2047,258.3598183251282,5,4,4,0,0,True,22.11698012764167,995.2690678500924,,
27,184,1499.2761535644531,1500,153.62079625997362,3,3,3,0,0,False,24.484547943085154,963.5411303670979,,
28,221,2001.4834289550781,2002,219.01488699899596,4,4,4,0,0,False,38.993612444875005,874.9190838727168,,
29,109,843.7372131347656,844,116.5749407024163,5,5,5,0,0,False,29.352949753297736,223.64399914271849,,
30,226,1659.3115997314453,1660,163.5265854111978,5,5,5,0,0,False,43.275599696400086,628.0644397948117,,
31,25,2428.8509979248047,2429,215.39771473719557,6,6,6,0,0,False,50.57860534999924,421.54281989941705,,
32,211,2295.571823120117,2296,209.38492499877023,7,7,7,0,0,False,58.68411686245916,535.0438781726688,,
33,567,2420.0975036621094,2422,244.8110541962105,5,5,5,0,0,False,60.61207918611893,953.6369245979805,,
34,99,1606.11181640625,1607,165.71864538085822,4,4,4,0,0,False,48.00834660519831,383.35237245098585,,
35,334,1304.0546417236328,1304,143.04668021450652,6,6,6,0,0,False,45.80154863139392,147.18591498893022,,
36,164,2465.1712341308594,2465,213.92953061119385,7,7,7,0,0,False,59.34359192671168,824.4397022167052,,
37,368,1533.098373413086,1533,168.39071960863728,5,5,5,0,0,False,53.48425910459174,460.62484719490146,,
38,261,2269.8145446777344,2269,214.20813104584914,5,4,4,0,0,True,69.27331279677254,1006.8304395235967,,
39,459,1918.4911041259766,1919,217.8461755835627,6,5,5,0,0,True,62.98735245505003,17.13572699524846,,
40,341,1418.4273681640625,1419,151.01224497994977,6,6,6,0,0,False,48.47570713300949,192.9016725328193,,
41,312,1666.3238372802734,1666,203.21874299987263,6,6,6,0,0,False,57.47888270159326,752.5392856002168,,
42,347,1795.1232299804688,1795,171.464307309325,4,4,4,0,0,False,63.52152974681477,55.49530740208412,,
43,249,2093.450897216797,2094,194.39816468841818,7,7,7,0,0,False,62.10977197706143,322.01824878496524,,
44,436,1246.1786499023438,1247,146.917830272388,5,5,5,0,0,False,59.18919157535057,352.8870480303779,,
45,328,1917.2051086425781,1917,184.92150454342914,6,6,6,0,0,False,63.579748232284985,237.14122827593985,,
46,495,2503.117630004883,2503,202.582322719854,7,7,7,0,0,False,63.99997594289725,672.5172717868224,,
47,13,664.4968719482422,664,121.12659092711569,6,6,6,0,0,False,61.32542938478681,788.3516434172966,,
48,301,3795.4783782958984,3797,260.6586498972186,8,8,8,0,0,False,89.74817225903526,875.4869508110578,,
49,225,2341.5507049560547,2341,196.82181807649113,6,6,6,0,0,False,84.0314474944261,574.9758267052446,,
50,476,2748.4055786132812,2748,248.53378981759923,7,7,7,0,0,False,93.0043237778024,728.4104162368985,,
51,1,1949.4294891357422,1950,210.82392686682505,7,7,7,0,0,False,83.83866043959453,630.3216112672751,,
52,297,1187.1585693359375,1187,139.7567827393721,6,6,6,0,0,False,75.40827948853492,172.5709890986692,,
53,450,1474.6425170898438,1474,170.6426679161262,6,6,6,0,0,False,88.08482025846659,275.82331410393164,,
54,216,1641.785659790039,1640,176.260349915831,7,7,7,0,0,False,87.603817750101,472.2212832711546,,
55,63,1059.0647277832031,1061,179.98931362204547,5,5,5,0,0,False,101.71174490816871,305.7600137306323,,
56,331,1723.249267578125,1724,161.64768504858466,6,6,6,0,0,False,87.36010283740856,131.88125525271437,,
57,520,1759.5233154296875,1760,169.89953219659412,5,5,5,0,0,False,96.41826341907178,206.51417876453175,,
58,529,1912.7128295898438,1912,196.28534885478535,7,7,7,0,0,False,96.69120291747414,393.783098510674,,
59,287,3047.2013092041016,3046,288.72450490883705,6,6,6,0,0,False,120.46270241657209,345.20993169201626,,
60,418,1859.0935974121094,1858,208.26019938511254,6,6,6,0,0,False,109.76358466878574,766.3924871862929,,
61,569,1124.3081665039062,1126,126.92812772748974,5,5,5,0,0,False,92.27904338160401,506.2764861471619,,
62,587,3367.6629333496094,3367,281.0237530720413,8,8,8,0,0,False,101.0150841515971,949.9771383020732,,
63,95,2347.3881072998047,2347,207.6337051046972,7,7,7,0,0,False,107.07878255813816,82.02142193941076,,
64,400,858.4625549316406,861,112.67137093982822,4,4,4,0,0,False,91.79731112985795,788.1873125584636,,
65,288,749.3162384033203,751,115.60068363510273,4,4,4,0,0,False,93.47803645984608,694.9039278446934,,
66,592,1211.5234832763672,1211,163.1139694573294,5,4,4,0,0,True,114.78211094355032,14.122675546220133,,
67,198,2704.389877319336,2704,228.45028249415174,7,7,7,0,0,False,116.13660429559867,820.3457390970909,,
68,578,2780.187240600586,2780,210.99506335217677,6,6,6,0,0,False,117.19057806009131,248.00365442287188,,
69,136,1159.8691711425781,1160,133.25269954492416,5,5,5,0,0,False,97.565755547176,430.4031759965386,,
70,153,1016.7176971435547,1018,125.22557092801733,5,5,5,0,0,False,100.9067288458564,40.65545496491148,,
71,490,4059.653610229492,4056,352.9426283110738,9,8,8,1,1,False,130.30055604221872,137.1746031237564,,
72,533,1155.64697265625,1156,158.7051644961246,5,5,5,0,0,False,103.59689365082953,367.9802907185512,,
73,558,1656.343505859375,1657,164.17884427064448,5,5,5,0,0,False,113.03784525926105,613.1227141279545,,
74,371,2263.8650970458984,2262,215.03760823512434,7,7,7,0,0,False,119.81404341015383,543.0261192102517,,
75,551,1153.7351684570312,1154,145.29451833141877,5,5,5,0,0,False,114.93536540738742,682.8133044748203,,
76,209,2569.5755310058594,2567,267.7005116893444,8,8,8,0,0,False,133.83291048186535,197.87462034311991,,
77,396,1977.1252746582031,1977,281.1038590036984,6,5,5,0,0,True,157.2213327295679,1010.4040917381676,,
78,394,2788.598342895508,2788,233.51936000267804,7,7,7,0,0,False,144.5738509182884,304.48319813646845,,
79,485,4413.210342407227,4413,349.74402392717616,9,9,9,0,0,False,165.97597953037564,496.5781497030141,,
80,232,2734.4083404541016,2733,292.4243752228508,8,8,8,0,0,False,144.04758041274488,690.4651709984033,,
81,89,1816.9683074951172,1818,175.79846576486455,4,4,4,0,0,False,127.94356268098477,905.8860741142495,,
82,213,1830.7693634033203,1830,192.0407578320864,6,6,6,0,0,False,125.50953039959275,442.06755405441,,
83,489,2013.3800201416016,2014,191.47228352521086,5,5,5,0,0,False,140.0014387296746,586.6535879768311,,
84,398,2627.2181396484375,2627,237.79821878982384,6,6,6,0,0,False,148.17326021227962,950.1068558335785,,
85,505,1495.7135162353516,1496,173.25959360782602,4,4,4,0,0,False,143.46501541974843,517.8228092227436,,
86,182,2916.7030487060547,2918,244.39405889323007,6,6,6,0,0,False,151.69537335640746,46.492501041009454,,
87,107,360.22914123535156,361,77.73654574577205,5,5,5,0,0,False,125.46246730363418,712.8916841129567,,
88,375,1318.9219360351562,1320,166.52199438726927,4,4,4,0,0,False,140.5441617295138,995.2965287462782,,
89,537,1842.6566467285156,1842,176.9525766734745,10,10,10,0,0,False,157.8823001006447,399.3815249342073,,
90,217,1768.2485046386719,1769,172.4797572726095,6,6,6,0,0,False,152.6954681805199,634.7638528531132,,
91,377,1811.946762084961,1811,173.73718307076552,7,7,7,0,0,False,150.67510588662654,747.556162045109,,
92,289,2875.228225708008,2874,240.36536034465695,6,6,6,0,0,False,166.51610186301303,852.7002318271886,,
93,80,3978.1043548583984,3977,328.36944842703986,8,8,8,0,0,False,181.23661903244394,811.1458184434508,,
94,115,1395.6261444091797,1396,148.40259185341108,5,5,5,0,0,False,154.6843173276358,890.4982366185,,
95,307,1661.1579132080078,1660,179.41716670414368,6,6,6,0,0,False,162.28976289045224,84.2915285822081,,
96,379,1789.6049499511719,1789,208.92014160292987,5,4,4,0,0,True,172.3238664962277,15.568549952919478,,
97,482,1781.3668212890625,1782,169.52053869625342,4,4,4,0,0,False,162.92059321115363,450.1576443758439,,
98,222,2093.165542602539,2094,186.81288791783226,5,5,5,0,0,False,169.59871710374767,678.0967885274979,,
99,72,1351.314926147461,1353,153.18648653070244,5,5,5,0,0,False,162.19590655550516,186.6643537787519,,
100,306,1045.4638366699219,1045,139.37590876118912,6,6,6,0,0,False,161.92672173949612,271.3803473737633,,
101,356,2187.606735229492,2187,218.1769607878016,7,7,7,0,0,False,188.2234428411421,965.7050077070762,,
102,179,1708.2203674316406,1708,192.0232741824811,6,6,6,0,0,False,170.86023804810088,354.6574545576843,,
103,456,3201.9973907470703,3201,288.87102009297473,8,8,8,0,0,False,194.54824757937277,590.3340134762842,,
104,530,3140.784469604492,3140,304.69938787065047,7,7,7,0,0,False,202.840947110317,224.04144323974853,,
105,383,1388.2666778564453,1390,149.23047502773136,6,6,6,0,0,False,178.64520650915185,549.8310806663369,,
106,342,837.58984375,839,110.0189537772126,4,4,4,0,0,False,172.11917907302387,122.85057858522251,,
107,65,1261.2947082519531,1262,146.55798885324467,4,4,4,0,0,False,180.16342552949286,237.3073917539478,,
108,522,2030.0492095947266,2030,274.0092085199227,7,7,7,0,0,False,202.1798820142404,451.81064800597585,,
109,92,931.6703643798828,933,122.63155696797334,4,4,4,0,0,False,181.2429954065756,785.1811567911212,,
110,369,1169.4730682373047,1170,145.40461548313533,5,5,5,0,0,False,189.2449565947245,143.35268804308552,,
111,409,2698.0624237060547,2698,207.43680786620493,6,6,6,0,0,False,194.8523608093884,912.2037758319838,,
112,79,2357.0218048095703,2357,208.19193361279503,6,6,6,0,0,False,201.2756612222692,99.02037308282276,,
113,333,2409.5528259277344,2409,209.2668232082056,7,7,7,0,0,False,196.84107632754612,737.3621579379842,,
114,178,1618.7281799316406,1618,196.73108126251515,6,6,6,0,0,False,203.98210741107704,316.3602927575537,,
115,498,1345.9141540527344,1346,159.0180217255191,5,5,5,0,0,False,192.76464366980593,642.3220710778368,,
