n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
285,283,273,12,10,7,7,0.9224880207923103,785,780,717,68,63,785,780,719,0.9159235668789809,0.9217948717948717,0.9188498402555911,0.913375796178344,0.9192307692307692,0.91629392971246,0.09023863796316497,0.06746723121683934,0.0018265487214082232,1.0,501,498,486,0.9700598802395209,0.9759036144578314,0.972972972972973,0.785003831881695,1.0,1.4142135623730951,0.897119341563786,0.897119341563786,50,0.8867578509728898,0.9224880207923103,0.9612676056338029,0.9254237288135593,0.8745874587458746,0.12196345585946333,0.0617150791023486,0.06024837675711474,0.9926229995835564,0.9950325251330574,0.9938263018906097,9.0,1.0,0,0,True,True,1.0,203,3.0,0.5,0.3025668109767139,0.8721804511278196,0.866965620328849,0.8774583963691377,2.2233238220214844,classical,1,alizarine,"[576, 768]"
370,384,353,17,31,6,24,0.8738581596781309,1034,1075,916,118,159,1034,1075,927,0.8965183752417795,0.8623255813953489,0.8790896159317213,0.8858800773694391,0.8520930232558139,0.8686581318160266,0.11686716332708036,0.07941302412089218,0.0241828039959826,2.5444286682232695,665,692,644,0.968421052631579,0.930635838150289,0.9491525423728814,1.0003441128870405,1.0,2.23606797749979,0.8586956521739131,0.8586956521739131,91,0.8182279320063135,0.8738581596781309,0.9363395225464191,0.8802992518703242,0.7952380952380952,0.2548149584136836,0.14064516252364095,0.11416979589004264,0.9945836452507816,0.9850304612706702,0.9897840024742475,12.041594578792296,1.4142135623730951,0,0,True,True,1.0,416,3.0,0.5,0.374674194958061,0.8468848996832102,0.867027027027027,0.8276573787409701,1.7815666198730469,classical,2,alizarine,"[576, 768]"
249,264,239,10,25,3,16,0.921953621682731,688,728,614,74,114,688,728,617,0.8968023255813954,0.8475274725274725,0.8714689265536723,0.8924418604651163,0.8434065934065934,0.867231638418079,0.10499498270899695,0.06989341687578236,0.02069231720520589,2.970956550937232,440,465,433,0.9840909090909091,0.9311827956989247,0.9569060773480663,0.856574223107053,1.0,1.4142135623730951,0.8498845265588915,0.8498845265588915,65,0.8590523024646108,0.921953621682731,0.9317738791423001,0.8722627737226277,0.7874564459930313,0.11578930774726379,0.07049190009151221,0.045297407655751576,0.9951674831192904,0.984314980793854,0.9897114825627609,11.0,1.0,0,0,True,True,1.0,288,3.0,0.5,0.28269641287624836,0.8317610062893082,0.8643790849673203,0.8015151515151515,1.6903774738311768,classical,3,alizarine,"[576, 768]"
272,275,261,11,14,2,10,0.9158178307595806,749,761,690,59,71,749,761,691,0.9225634178905207,0.9080157687253614,0.9152317880794701,0.9212283044058746,0.9067017082785808,0.9139072847682119,0.09187276845300675,0.06777786643414628,0.01256750281089517,1.636134243696598,478,487,470,0.9832635983263598,0.9650924024640657,0.9740932642487046,0.96551234686075,1.0,2.0,0.9,0.9,47,0.8739614399570403,0.9158178307595806,0.9542961608775137,0.9125874125874126,0.8862068965517241,0.15921256727517638,0.0849575947628877,0.07425497251228869,0.9984406326576075,0.9965339892665475,0.9974863998504823,6.324555320336759,1.0,0,0,True,True,1.0,202,3.0,0.5,0.30259676510468125,0.8893740902474526,0.8998527245949927,0.879136690647482,1.7029263973236084,classical,4,alizarine,"[576, 768]"
311,332,303,8,29,3,15,0.9009638059895414,865,923,786,79,137,865,923,789,0.9121387283236995,0.8548212351029253,0.8825503355704698,0.9086705202312139,0.8515709642470206,0.8791946308724832,0.10142952663385009,0.0730375836390728,0.017999978686427675,1.6145316268413137,555,592,551,0.9927927927927928,0.9307432432432432,0.960767218831735,0.986428605409696,1.0,2.23606797749979,0.8729582577132486,0.8729582577132486,70,0.8491198544784792,0.9009638059895414,0.942457231726283,0.8911764705882353,0.8215297450424929,0.19907930170122254,0.12022742662385358,0.07885187507736896,0.9965588084232152,0.9760950259836674,0.9862207743048677,17.69180601295413,1.0,0,0,True,True,1.0,323,3.0,0.5,0.3490141429938376,0.8426395939086294,0.8645833333333334,0.8217821782178217,1.7749063968658447,classical,5,alizarine,"[576, 768]"
282,312,272,10,40,0,15,0.9206756079366081,779,865,719,60,146,779,865,719,0.9229781771501926,0.8312138728323699,0.8746958637469587,0.9229781771501926,0.8312138728323699,0.8746958637469587,0.0873667726702553,0.06278401422052181,0.012221263234509195,1.525182892948427,498,554,496,0.9959839357429718,0.8953068592057761,0.9429657794676807,0.8249040820800649,1.0,2.0,0.9012096774193549,0.9012096774193549,49,0.8431776611405973,0.9206756079366081,0.9158249158249159,0.84472049689441,0.8054711246200608,0.1895717135291493,0.12473124383689548,0.06484046969225382,0.9999463288965221,0.9612532162857576,0.9802180783960777,18.35755975068582,1.4142135623730951,0,0,True,True,1.0,305,3.0,0.5,0.3279975946061313,0.8497267759562842,0.8822695035460993,0.8194993412384717,1.974639892578125,classical,6,alizarine,"[576, 768]"
266,265,263,3,2,1,2,0.9349286391696047,727,728,717,10,11,727,728,717,0.9862448418156808,0.9848901098901099,0.9855670103092783,0.9862448418156808,0.9848901098901099,0.9855670103092783,0.08453184673313711,0.06059767107992914,0.002154796936932504,2.0255000419126574,462,464,460,0.9956709956709957,0.9913793103448276,0.9935205183585313,0.7939566657108763,1.0,1.4142135623730951,0.9847826086956522,0.9847826086956522,7,0.9261251679909832,0.9349286391696047,0.9905838041431262,0.9813432835820896,0.959409594095941,0.10684967393259263,0.05469030100902417,0.05215937292356847,0.9986123680241328,0.9977331026665871,0.9981725417146531,10.198039027185569,1.0,0,0,True,True,1.0,33,3.0,0.5,0.30658783623948693,0.9600000000000001,0.9698890649762282,0.9503105590062112,1.8479764461517334,classical,7,alizarine,"[576, 768]"
366,370,353,13,17,6,8,0.9203634765474417,1019,1030,941,78,89,1019,1030,944,0.9263984298331698,0.916504854368932,0.9214250854075159,0.9234543670264965,0.9135922330097087,0.9184968277208395,0.0936723935292365,0.06911825227528534,0.0015290167836574879,1.1875454263891845,654,661,641,0.9801223241590215,0.9697428139183056,0.9749049429657795,0.867982198848954,1.0,2.0,0.9048361934477379,0.9048361934477379,61,0.8828486609273014,0.9203634765474417,0.9592391304347826,0.9216710182767625,0.8823529411764706,0.18071540582453632,0.09761780970112431,0.083097596123412,0.99414737962224,0.9932568526140643,0.9937019166020348,10.0,1.0,0,0,True,True,1.0,258,3.0,0.5,0.3871047403663397,0.8909512761020882,0.8961493582263711,0.8858131487889274,1.9740400314331055,classical,8,alizarine,"[576, 768]"
304,303,299,5,4,4,3,0.9283549034982056,840,836,810,30,26,840,836,811,0.9654761904761905,0.9700956937799043,0.9677804295942721,0.9642857142857143,0.9688995215311005,0.9665871121718377,0.08035407432853987,0.06099674257300717,-0.0006644371934257884,1.165307588848292,537,534,529,0.9851024208566108,0.9906367041198502,0.9878618113912231,0.7533968244711283,1.0,1.4142135623730951,0.9584120982986768,0.9584120982986768,22,0.9145901685204728,0.9283549034982056,0.985172981878089,0.9707792207792207,0.939297124600639,0.11477114980842826,0.057791001684442365,0.056980148123985885,0.9956566464738827,0.9973964229114783,0.9965257753496155,9.219544457292887,1.0,0,0,True,True,1.0,87,3.0,0.5,0.3336192057467997,0.9376313945339874,0.9409282700421941,0.9343575418994413,1.8640553951263428,classical,9,alizarine,"[576, 768]"
418,414,407,11,7,3,6,0.9088039845536382,1166,1161,1124,42,37,1166,1161,1125,0.9648370497427101,0.9689922480620154,0.9669101847872796,0.9639794168096055,0.9681309216192937,0.9660507090674688,0.09322577373155973,0.0720522319404855,0.006299261801731244,1.0109598375648925,750,748,737,0.9826666666666667,0.9852941176470589,0.9839786381842456,0.9240323220650948,1.0,2.0,0.9674355495251018,0.9674355495251018,24,0.8891423598878143,0.9088039845536382,0.9783653846153846,0.9576470588235294,0.9393939393939394,0.20907442050342895,0.10568489133292192,0.10338952917050703,0.997140289239317,0.9969652828356397,0.9970527783580351,9.219544457292887,1.0,0,0,True,True,1.0,121,3.0,0.5,0.40263243997469544,0.9289883268482491,0.9271844660194175,0.9307992202729045,1.7586092948913574,classical,10,alizarine,"[576, 768]"
