method,adjacency_pair_f1_mean,adjacency_pair_f1_median,adjacency_pair_precision_mean,adjacency_pair_precision_median,adjacency_pair_recall_mean,adjacency_pair_recall_median,adjacency_component_f1_mean,adjacency_component_f1_median,vertex_f1_mean,vertex_f1_median,vertex_loc_error_median_px_mean,vertex_loc_error_median_px_median,vertex_incident_set_accuracy_mean,vertex_incident_set_accuracy_median,vertex_cyclic_order_accuracy_mean,vertex_cyclic_order_accuracy_median,pq_mean,pq_median,ap50_mean,ap50_median,vi_mean,vi_median,boundary_f1_mean,boundary_f1_median,n_splits_mean,n_splits_median,n_merges_mean,n_merges_median,complex_edit_distance_approx_mean,complex_edit_distance_approx_median,validity_fraction_mean,validity_fraction_median,euler_residual_pred_mean,euler_residual_pred_median,legacy_f1_mean,legacy_f1_median,method_runtime_s_mean,method_runtime_s_median,n_images
classical,0.6270367627621758,0.5958937433103045,0.6617553720636408,0.6325139434001239,0.5993359344360191,0.5632818248712288,0.4878717456266262,0.4842718446601942,0.29128876082250843,0.31541850220264317,2.094427190999916,2.0,0.600765357979976,0.586730615507594,0.600765357979976,0.586730615507594,0.6347156516197054,0.6263520995590133,0.677857403150114,0.6417910447761194,1.7754191976950924,1.5816165265151134,0.7902648719172487,0.8202376447748427,121.06666666666666,138.0,171.4,213.0,5121.533333333334,5248.0,1.0,1.0,0.0,0.0,0.6229842500315486,0.591956993693787,10.28299659093221,10.273780822753906,15
