series,frame,dlite_index,label,radius,pimorph_edge,dlite_DLITE,pimorph_tension_only_r0.1,pimorph_pressure_curvature_r0.1
3,8,27,28,22013.64047721133,,0.33281504373683335,,
3,8,28,27,634.0782085041756,7.0,0.2704965417606749,,
3,8,29,29,996.4612915340126,,0.2339012918411179,,
3,8,30,30,531.5589411244024,,0.22001043452880653,,
3,8,31,22,447.753111354601,7.0,0.30845952854546105,,
3,8,32,17,1238619.7894698584,1.0,0.3845851884738234,,
3,8,33,15,862.292661103848,,0.20523174985108047,,
3,8,34,62,132.70154346083405,,0.40049511136213434,,
3,8,35,80,613.9463135578385,,0.21018809587735618,,
3,8,36,81,350.474087242917,,0.26704587060379764,,
3,8,37,25,1859573.7072128102,,0.2564051921104223,,
3,8,38,57,244.01827979941504,,0.021810374174036647,,
3,8,39,82,983803.4873897799,,0.4243568661319198,,
3,8,40,83,138.43171329822772,,0.41228108779263806,,
3,8,41,84,70.15173811350591,,0.14500810921112858,,
3,8,42,38,681.3537623294924,,0.148279427274273,,
3,8,43,75,41.26136403825937,,0.0631504058476241,,
3,8,44,70,107.64350284275436,0.0,0.22435039664882328,,
3,8,45,76,20.140639676512535,0.0,0.14010719498123134,,
3,8,46,85,917968.1407029588,8.0,0.24232836213775336,1.3318201926499758,1.3574453168521539
3,8,47,50,2800.083974105887,9.0,0.41164836573438496,0.6005016710193467,0.648691644766968
3,8,48,51,418.7647561487549,,0.3076010759463484,,
3,8,49,52,1081575.5508004304,6.0,0.28929746788223976,1.2920423053069672,1.3489777434389212
3,8,50,56,196.85961664697805,,0.3012450364823034,,
3,8,51,79,73.01937252003009,,0.41237480098826534,,
3,8,52,86,618.7758073909259,10.0,0.3124771248120501,,
3,8,53,66,123.87623506010071,,0.16863506949346835,,
3,8,54,87,78.54993668324147,10.0,0.1672501768695504,,
3,8,55,88,47.29302130292888,,0.1920040230532932,,
3,8,56,53,3785.279501668987,10.0,0.21876197342854364,,
3,8,57,26,408.85958458483043,,0.1994763910778541,,
3,8,58,31,207.3850256424751,,0.30838076424169036,,
3,9,0,56,137.34170980446407,,0.16814327220623343,,
3,9,1,47,405.1055927201984,,0.18114252309866932,,
3,9,2,57,174.10322642171056,,0.07264548766368548,,
3,9,3,79,66.88654448176868,11.0,0.2387522305951755,,
3,9,4,82,861204.6651384828,11.0,0.2505133309995931,,
3,9,5,44,3643.335774825299,11.0,0.21054495537604687,,
3,9,6,48,832870.0791749895,11.0,0.1726064855883508,,
3,9,7,71,251.68217194604702,,0.12090181647999221,,
3,9,8,38,2666.081623573835,,0.16488945453139356,,
3,9,9,84,16.233418922341272,7.0,0.12496200820615531,,
3,9,10,75,81633.62906161384,7.0,0.19980525281342132,,
3,9,11,39,343.0723795649099,,0.09660839611311033,,
3,9,12,70,277.70733174156504,2.0,0.22985228247613915,,
3,9,13,20,738.8288742490481,2.0,0.15954444922852917,,
3,9,14,89,122.16365358056323,12.0,0.29048025586193615,1.0595444291419498,1.0797326989353804
3,9,15,76,62.47404192741586,10.0,0.3193813486301326,1.248014352868252,1.0972357536455049
3,9,16,90,246.25173687171508,13.0,0.245789825578445,1.259881767164804,1.0899465549832483
3,9,17,32,219.12139864702232,,0.03707379989791081,,
3,9,18,54,290.4915406393689,6.0,0.21881867467837898,,
3,9,19,28,423.80017049112655,,0.30633366287752584,,
3,9,20,27,786.4486895019542,1.0,0.25438394282800514,,
3,9,21,29,1255.3670555477006,,0.2830331603927284,,
3,9,22,30,400.30552026981803,,0.13765412315745232,,
3,9,23,31,97.91935334705802,,0.13899885168329276,,
3,9,24,25,1452511.4976396654,,0.41438725535943727,,
3,9,25,21,350.495711468735,,0.32075655806343073,,
3,9,26,18,1171643.269240645,1.0,0.2713679825594522,,
3,9,27,7,600.5384239617769,0.0,0.20223304625913288,,
3,9,28,0,1342.9858340136143,,0.12410022025477148,,
3,9,29,78,482.9955592582923,,0.04035429865794563,,
3,9,30,3,72.30435268367455,0.0,0.2194593771455042,,
3,9,31,4,671.125504486336,0.0,0.20240421037359618,,
3,9,32,5,178.5183265940989,,0.269949657958231,,
3,9,33,6,1422.5192326500267,0.0,0.17177801282510918,,
3,9,34,8,282.20865669621975,0.0,0.2039061636684668,,
3,9,35,9,697973.3492479746,,0.18397707368898514,,
3,9,36,10,358919.811334669,1.0,0.287105794441203,,
3,9,37,11,802251.905267023,,0.27149758516064526,,
3,9,38,12,652616.260985044,1.0,0.25169897330074253,,
3,9,39,13,3599.3219565952754,,0.2282681543735954,,
3,9,40,14,2152.5118406951256,1.0,0.284679338680889,,
3,9,41,17,1136010.5259035039,1.0,0.42700536819045776,,
3,9,42,91,47157.6359293266,,0.5489793414509333,,
3,9,43,81,242.52463100887027,,0.07424592821053543,,
3,9,44,15,6842.182318151346,,0.1034667323361149,,
3,9,45,80,80.60220463202046,,0.07792903442309014,,
3,9,46,62,164.72368367140203,,0.5325065347073228,,
3,9,47,22,193.2359385522012,1.0,0.41565301996232396,,
3,9,48,85,5377.047747691019,4.0,0.299071176800222,1.0470717631358617,1.0604227287078616
3,9,49,52,1509.8288229566006,1.0,0.3419220483241587,,
3,9,50,50,5513.631352244736,5.0,0.3359754753638444,1.186229111400726,1.2407038175908451
3,9,51,26,177506.70168133668,,0.05776415663854895,,
3,9,52,51,736.5903893399108,2.0,0.2123535741016849,,
3,9,53,19,374.85003572856306,,0.18618374152781636,,
3,9,54,86,474.89853887058086,21.0,0.3781957808313894,1.676652493408551,1.8086012678922874
3,9,55,66,173.16830814326667,11.0,0.19201871216460878,,
3,9,56,87,263.27185336207464,6.0,0.296987790983992,,
3,9,57,88,67.40523856298958,,0.312757165747694,,
3,9,58,53,1162173.1773785576,6.0,0.23161327150488661,,
3,10,0,0,371.41722679397634,,0.2694475032994897,,
3,10,1,3,279.1226339867877,0.0,0.34833620990539904,,
3,10,2,4,670.9937928186714,0.0,0.23424547157023962,,
3,10,3,39,361.7406383101355,,0.16567371584925888,,
3,10,4,57,271.6783363078784,,0.16469145721547945,,
3,10,5,92,259.23074535532595,,0.25716836075521154,,
3,10,6,47,464108.4146792837,,0.09868420698313932,,
3,10,7,44,72.00539785401526,11.0,0.1856062793849908,,
3,10,8,48,3052.016197978828,11.0,0.18549806531450747,,
3,10,9,71,30.810342243946163,,0.07037229978211602,,
3,10,10,82,382.97621864940584,11.0,0.455225922641256,,
3,10,11,38,2271.9620230609435,,0.10279194532824605,,
3,10,12,84,15.487750492191424,7.0,0.24649035434592118,,
3,10,13,75,180.0450598070817,7.0,0.28197713048654127,,
3,10,14,76,1003.5051950330901,10.0,0.24342144059731408,1.4818001313984788,1.49098678361053
3,10,15,70,468.7742679182748,5.0,0.25615803007207977,,
3,10,16,89,133.4179370989493,13.0,0.3961268771787682,,
3,10,17,90,16.448101158680323,12.0,0.09517502301146041,,
3,10,18,85,10988.381314769407,6.0,0.2468295883491927,,
3,10,19,32,230.6366894801331,,0.17503409386426727,,
3,10,20,54,2146.7015060426024,,0.30199400054002845,,
3,10,21,28,600.1752461429724,,0.20313237181619961,,
3,10,22,50,634.2996680598695,1.0,0.3158550084589091,,
3,10,23,51,618.3726053148026,,0.1867437904476824,,
3,10,24,52,530294.8065905622,3.0,0.3002751179832258,,
3,10,25,6,2432.2147562631635,0.0,0.2081785397610685,,
3,10,26,5,317130.3101717756,,0.32619637752376773,,
3,10,27,9,4260.233974331805,2.0,0.1825309740288507,,
3,10,28,18,1830.7410891845707,3.0,0.24257692741924344,,
3,10,29,10,4089.8162192464983,1.0,0.2607672125355431,,
3,10,30,29,1107698.8257558197,,0.18014815262040754,,
3,10,31,30,519.4978195288417,,0.11638048162551164,,
3,10,32,27,940.0743671618603,1.0,0.2979428253881283,,
3,10,33,26,1549.0711782235578,,0.08515987705428439,,
3,10,34,22,343.82006889952305,1.0,0.38920452495525537,,
3,10,35,25,631093.5880440618,,0.357631087178894,,
3,10,36,21,259.4906770562733,,0.2603749601928007,,
3,10,37,17,6403.795831952785,1.0,0.3454209414496617,,
3,10,38,13,706.293888552483,,0.365058189039512,,
3,10,39,14,2949.1563404654944,1.0,0.3325146790155757,,
3,10,40,91,94.37243229028238,,0.5119255879353267,,
3,10,41,15,6700.855349040506,,0.23406658262115473,,
3,10,42,62,384.68116341597465,,0.43995603154141366,,
3,10,43,81,178.33001925041447,,0.17814041396205005,,
3,10,44,80,69.75994127406925,,0.17366346018894835,,
3,10,45,12,89.03846846319182,1.0,0.31319072733213704,,
3,10,46,11,30816.90693171457,,0.3880386272558245,,
3,10,47,78,272.23529881482546,,0.17435553166974674,,
3,10,48,7,491.3576168469266,0.0,0.23178506455617848,,
3,10,49,19,627.2896665587068,5.0,0.178374055171442,,
3,10,50,8,193.55072741355764,4.0,0.210889253801789,,
3,10,51,20,4315.172507481612,5.0,0.14554794323481762,,
3,10,52,31,121.02725104260236,,0.13021366977775037,,
3,10,53,86,392.0846266527342,11.0,0.4023407825650914,,
3,10,54,66,102.41080316780035,11.0,0.20707101397546793,,
3,10,55,87,375.5724875263811,,0.34567975897626263,,
3,10,56,88,210.4654633840435,,0.3442151629342138,,
3,10,57,53,947.8316096124614,,0.15760119207613332,,
3,11,0,0,287.5187219545807,,0.3119358150435806,,
3,11,1,78,301.04391292960247,,0.2510677019823571,,
3,11,2,3,99.69763710104374,,0.4289426003449211,,
3,11,3,4,425.8388360465422,,0.24428602041962838,,
3,11,4,5,222171.3086053488,,0.3430865670602665,,
3,11,5,6,1359.4646319643145,,0.2449822834465203,,
3,11,6,39,434.8471024182742,,0.15704530369835928,,
3,11,7,38,2674.427719418869,,0.1788560744050002,,
3,11,8,57,27424.88844230151,,0.07592315510035558,,
3,11,9,92,1079.5941076875172,,0.17257017633613858,,
3,11,10,47,300199.2087484513,,0.10478983363075069,,
3,11,11,71,100.10510794664822,,0.11147360035324178,,
3,11,12,48,535.0421035766399,17.0,0.1739495728042886,,
3,11,13,93,102.83805067302143,17.0,0.23175869384146067,,
3,11,14,84,133.7747831155312,17.0,0.28040233466635067,,
3,11,15,75,130.53070693030423,17.0,0.3139533677148143,,
3,11,16,90,747.0553316319142,18.0,0.23159533951162894,2.1517316675621583,2.3654475900818728
3,11,17,70,544.6540967186309,6.0,0.29516485133206577,,
3,11,18,20,633.6785061625388,6.0,0.20569169898454734,,
3,11,19,85,3817.305814611929,13.0,0.21297307660923437,0.8411939494780121,0.8393342206742005
3,11,20,51,769.0405459824152,9.0,0.313792873588478,0.862479034198373,0.7290006565033885
3,11,21,19,324.2065042028934,1.0,0.2523379668568971,,
3,11,22,8,219.3782359167682,1.0,0.286182241082356,,
3,11,23,52,478469.15887685324,4.0,0.20636937530992888,1.0948514800513713,1.081560968315455
3,11,24,32,190.21950374697855,,0.2107045555552985,,
3,11,25,29,2531.016515526583,,0.3174637870047269,,
3,11,26,30,663.9434542358656,,0.2174606074019874,,
3,11,27,31,73.47997581720047,,0.2228095579613558,,
3,11,28,26,177742.89106580656,,0.12828941428851218,,
3,11,29,25,5229.090326420131,,0.20385311736178421,,
3,11,30,22,185.10798555103355,5.0,0.1989211385657818,,
3,11,31,21,706.7522825948913,3.0,0.16193981877090047,1.2430997176997267,1.0882829013356525
3,11,32,17,1443.3610921134614,0.0,0.2294237969615076,,
3,11,33,18,842.9096643781755,2.0,0.21024793478241827,1.27784437089159,1.2452717735911398
3,11,34,10,560.5365699658413,0.0,0.24654091031305098,,
3,11,35,11,1255965.8006956053,,0.41682675883059317,,
3,11,36,12,66.67429594111574,0.0,0.3099633134749071,,
3,11,37,13,1100.836621373149,,0.423776303416569,,
3,11,38,14,1349.9284004898127,0.0,0.28768408860902556,,
3,11,39,91,70.94017682532245,,0.37623946454983137,,
3,11,40,15,1646.909872264935,,0.3257624521078468,,
3,11,41,62,625.7912518712102,,0.300529626175824,,
3,11,42,81,753459.4378611734,,0.4259497559446405,,
3,11,43,80,131.71241792684333,,0.4427254757632808,,
3,11,44,54,189.025794690178,16.0,0.3016172069012166,,
3,11,45,44,100.27198086149698,17.0,0.17169583596756183,,
3,11,46,7,346.56816060701203,,0.28520216333682447,,
3,11,47,9,848.4843472544349,1.0,0.21154564990810307,,
3,11,48,50,483.69208973795133,15.0,0.3707596881415048,0.9125233576549334,1.0128051407216239
3,11,49,28,289.16944664144887,,0.3848895669280887,,
3,11,50,95,73.61126657947675,16.0,0.3926883570708561,,
3,11,51,27,1618.1668043124912,5.0,0.09855426211470267,,
3,11,52,94,297381.97010388656,19.0,0.13034495554208883,2.1319753654795948,2.417943821830718
3,11,53,66,179.33349672020856,17.0,0.1239273941593811,,
3,11,54,96,163602.3856160831,16.0,0.1527767007806268,,
3,11,55,88,157.8300462468054,,0.1139660145770072,,
3,11,56,53,14849.978753443935,16.0,0.1723799254890909,,
3,12,0,78,439.1727703264427,,0.2922908351292144,,
3,12,1,0,284.1017060834909,,0.27667034584455924,,
3,12,2,3,167.4260311430195,0.0,0.4567026883010183,,
3,12,3,4,360.67050652691887,0.0,0.2404050852429011,,
3,12,4,7,279.8900095011845,0.0,0.29460784085643393,,
3,12,5,38,2852.81805332468,,0.0561988617476158,,
3,12,6,57,972.9718162349557,,0.018000623261139406,,
3,12,7,92,4637.112034587631,,0.08154435984172098,,
3,12,8,47,347.85903953815307,,0.12203993501916457,,
3,12,9,44,204.45650155324907,29.0,0.1324273146339166,,
3,12,10,93,75.23134549023487,29.0,0.15276925928958088,,
3,12,11,75,184.83080621514608,29.0,0.16745577693800542,,
3,12,12,90,51.55638598638173,29.0,0.18148330915781447,,
3,12,13,85,544.6875189345577,12.0,0.016491645560508656,,
3,12,14,20,695.5131045704564,12.0,0.007770430913064569,,
3,12,15,94,241820.27837894222,32.0,0.22012467399996977,1.1924157705439662,1.6028121663344113
3,12,16,48,1674.9852150392373,29.0,0.1196529956296525,,
3,12,17,51,1428877.1599605368,13.0,0.016420196315659344,1.657495670720614,0.8911505012630229
3,12,18,19,172.10208086553592,10.0,0.014634851752493981,,
3,12,19,8,284.23774221181094,4.0,0.2902321461714612,,
3,12,20,99,20.889107984423838,14.0,0.0908485727396415,1.6259985735825262,0.7673044125345791
3,12,21,52,2746.803073084722,9.0,0.17564185162526066,1.2638647650670796,0.92180615395119
3,12,22,32,298.0015789971647,,0.29054918711445993,,
3,12,23,29,1218912.0824704617,,0.29926978641409147,,
3,12,24,30,718.7608453013851,,0.21662153680223215,,
3,12,25,31,154.48914543119508,,0.3424328514405014,,
3,12,26,26,1910.518021683162,,0.3333299081826966,,
3,12,27,25,553494.2136350587,,0.25028855894042507,,
3,12,28,22,316.21314397409037,11.0,0.28871874785453705,,
3,12,29,18,6988416.73833816,3.0,0.22270706832752296,2.192896948302518,1.5575454207238015
3,12,30,21,1574.3519777352753,8.0,0.2058572002092881,2.02429862961113,1.975275631742703
3,12,31,17,777.9454957297665,1.0,0.28837686345284436,,
3,12,32,9,3483.302840122827,2.0,0.2421318877909365,,
3,12,33,10,217.14465889459134,1.0,0.30617389310671017,,
3,12,34,6,1181.6091304967374,0.0,0.22426420627621974,,
3,12,35,5,142.64837024192573,,0.3125682273457871,,
3,12,36,11,1499.917197882251,,0.40827628117411524,,
3,12,37,12,142.6538295006045,1.0,0.25673436937507105,,
3,12,38,13,426.95625703070755,,0.3888684586316602,,
3,12,39,14,1262.4594772455364,1.0,0.39699971804988454,,
3,12,40,91,1084.4182202298125,,0.48494651389091753,,
3,12,41,15,6862.812694357586,,0.1706104813850695,,
3,12,42,62,660.419912078869,,0.4416297012033603,,
3,12,43,101,27.196717944080127,18.0,0.22794376511590483,1.2156536886137705,1.2027948141915619
3,12,44,100,15.507755181731417,15.0,0.09076069046826485,0.44208642824091676,0.32018539891305775
3,12,45,97,1999.5728974212632,,0.1593131913456352,,
3,12,46,102,81.30989398664211,21.0,0.1689069702707365,0.7809478578625509,0.9437184073276059
3,12,47,39,360.3089256667498,,0.012210637472485698,,
3,12,48,98,1423.393121046522,35.0,0.22324525383607335,1.143652286913528,1.7007347144314444
3,12,49,71,56.7162107837801,,0.13479096988277336,,
3,12,50,66,314.00866686128455,29.0,0.19945904462294,,
3,12,51,88,1496.264000938368,,0.18761032547814233,,
3,12,52,96,82.39058914838948,28.0,0.28446709524179936,,
3,12,53,53,1507.472442120857,28.0,0.22788698669295698,,
3,12,54,50,293.85030246220083,27.0,0.3541209559999763,1.8623044564631892,1.780892533762834
3,12,55,54,190.97972207894392,28.0,0.4042782647289761,,
3,12,56,28,193.38876548616292,,0.35473818299494747,,
3,12,57,95,28543.432297727577,28.0,0.34482967989129815,,
3,12,58,27,930.385167012402,11.0,0.21588475442394672,,
3,13,0,78,407.2619910845837,,0.2389264306898357,,
3,13,1,0,281.9327606046855,,0.10567102309139513,,
3,13,2,3,275111.99330479815,,0.3815130570944538,,
3,13,3,7,190.0009061995323,,0.3236434994027506,,
3,13,4,38,1286.23690965376,,0.15584273788131522,,
3,13,5,57,1607.3998600969383,,0.22596121554492096,,
3,13,6,47,353.91571217532004,,0.1534269634325002,,
3,13,7,71,134.20378126678105,,0.06729306553274109,,
3,13,8,48,523.1161438640265,7.0,0.061612755635917726,,
3,13,9,44,52.68630728082844,7.0,0.14072802865907164,,
3,13,10,75,86.02088235635712,7.0,0.3057371383196476,,
3,13,11,90,593.6405861012358,7.0,0.3040357164114691,,
3,13,12,94,560.5832747085717,,0.21803142190825409,,
3,13,13,85,187.31817629026608,7.0,0.2512306450908387,,
3,13,14,20,404.71969066232344,7.0,0.07640030413396186,,
3,13,15,19,202.78699940097957,1.0,0.08777336058602428,,
3,13,16,8,473155.6409695448,1.0,0.25995321949484407,,
3,13,17,32,316.33964331012413,,0.32580714847771725,,
3,13,18,54,241.07174771999868,25.0,0.39732914307435935,,
3,13,19,29,1467.233998549804,,0.26236350317684193,,
3,13,20,30,1625.025752527801,,0.18194452627700622,,
3,13,21,28,150.0399396323571,,0.2977608677391533,,
3,13,22,25,6840.057659652256,,0.3344572756601272,,
3,13,23,22,414.3109775005987,0.0,0.39613634461048425,,
3,13,24,21,456.2307263085478,,0.21261509935792025,,
3,13,25,18,696.7991471650014,2.0,0.19807297037263938,0.8387774619727837,1.667644674779666
3,13,26,6,1619.5178097567402,,0.12042919963912878,,
3,13,27,9,3730.3677314476545,1.0,0.2505710334897252,,
3,13,28,10,331.2779124301011,0.0,0.2684993026636091,,
3,13,29,11,3192.4432190037364,,0.3169097865486226,,
3,13,30,12,236.6758772470813,0.0,0.22187753154814996,,
3,13,31,13,417481.96328855096,,0.2595473729590671,,
3,13,32,15,2041.0666791600038,,0.1316776594819579,,
3,13,33,62,239063.20058568465,,0.46002858674176683,,
3,13,34,31,451.7066392842951,,0.36754633202484727,,
3,13,35,26,1417.2275095290022,,0.38701494207010234,,
3,13,36,4,1745.5694758549166,,0.21353802332852867,,
3,13,37,5,132.87015666317896,,0.2698507858140469,,
3,13,38,27,1028.83506246417,0.0,0.2997852917052014,,
3,13,39,95,112.04945730077262,25.0,0.31677519300810775,,
3,13,40,92,1304500.5881424944,,0.2928402178013638,,
3,13,41,93,236.8090629856643,7.0,0.17157194765400882,,
3,13,42,14,2457.281862088765,0.0,0.2688231563289021,,
3,13,43,17,891.6586009064154,0.0,0.40310930183852695,,
3,13,44,91,134.00024166388167,,0.45911942811315776,,
3,13,45,39,1476.0604872387692,,0.2239971938434788,,
3,13,46,66,1272.4430348571443,7.0,0.08605750295550518,,
3,13,47,98,275397.1258040981,24.0,0.2680335042731586,1.4876695476920554,1.0183713258651959
3,13,48,88,2242.525316227142,,0.11284721967071731,,
3,13,49,53,421.38689381126164,25.0,0.26540582406555396,,
3,13,50,96,22.988108676333393,25.0,0.2751564330352883,,
3,13,51,97,1331.518593297196,24.0,0.2134102116959357,1.4876695476920554,1.0183713258651959
3,13,52,51,632.8373585753835,6.0,0.11963278719789629,1.887273996337748,2.083552783387689
3,13,53,100,14.970086544620429,16.0,0.11586697871195714,1.1679701698583582,0.696800385628271
3,13,54,102,43.827715697275444,17.0,0.10441260151797051,1.5366215058685921,1.072804935826361
3,13,55,101,186.6136300657226,15.0,0.1921174829181726,1.2863701080800447,1.16152219355713
3,13,56,52,1740.0257361035622,5.0,0.22828382997114058,1.0015543702170586,1.7262621533272557
3,13,57,99,35.90423271451443,8.0,0.0,1.094201935160792,1.0150617451004602
3,13,58,50,552.3795593088331,22.0,0.2648396052122315,2.061507119879484,1.4332480393154867
3,14,0,78,4450.55157816941,,0.17105575563899264,,
3,14,1,0,429.5690444851308,,0.05005444227990929,,
3,14,2,3,170.60181354102198,0.0,0.21530188967797415,,
3,14,3,4,2015.435133879267,0.0,0.09200400973691467,,
3,14,4,5,170.80005847349577,,0.21532990081115622,,
3,14,5,6,1926050.381774107,0.0,0.16511509945156433,,
3,14,6,8,534.9398446144158,4.0,0.2095895226556339,1.3472552551732093,1.2266416380655576
3,14,7,9,726637.7987447848,2.0,0.18742857282011818,,
3,14,8,11,1847278.9730171761,,0.24875622928102734,,
3,14,9,10,590683.6491880153,1.0,0.3210346240255101,,
3,14,10,12,251.54965492598487,1.0,0.2438282376006606,,
3,14,11,13,296.02018076506255,,0.2870300573226567,,
3,14,12,14,6024.523496678989,1.0,0.3715508704879958,,
3,14,13,18,1706.0749842017353,3.0,0.2966394520188757,0.8413608388392281,1.0152219388488293
3,14,14,19,759919.2181894851,10.0,0.2774061221044395,0.9696445234732434,0.8172394660721968
3,14,15,38,739.5351595055545,,0.3977857318328595,,
3,14,16,57,2888.4240588477955,,0.2313946311294748,,
3,14,17,92,598.6708546605262,,0.14727471209227005,,
3,14,18,47,168.96987885184805,,0.13354819881385813,,
3,14,19,71,19.18128132688542,,0.12890489807062241,,
3,14,20,48,580.2052100538161,35.0,0.16081875912742008,,
3,14,21,44,90.32648791712089,35.0,0.14069794085231438,,
3,14,22,93,4181.889219769955,35.0,0.20371160894484297,,
3,14,23,75,74.21339433689005,35.0,0.3258537747060332,,
3,14,24,90,144.50800007404914,35.0,0.33273478987644556,,
3,14,25,85,285.88114226468514,6.0,0.29706005666650503,,
3,14,26,20,780.5409435542864,,0.1842501465189347,,
3,14,27,51,38698.07298036502,10.0,0.2312734258906231,0.9696445234732434,0.8172394660721968
3,14,28,97,15019.099329182689,31.0,0.20459278713400655,1.488981178421824,1.7808248337647397
3,14,29,100,44.27775129738803,22.0,0.16054915883289167,1.0228391308608364,0.6659359239284199
3,14,30,99,385.05549204870425,16.0,0.23712670661848279,0.6317443480076919,0.9511693062101714
3,14,31,102,168920.54836304658,25.0,0.21975438343599443,1.3629889652443374,1.2637473680075388
3,14,32,101,420440.76135933364,18.0,0.224771218393681,1.2341194920103395,1.3473594786492629
3,14,33,52,543.675720569078,13.0,0.23067841540161216,1.0022030984010675,1.0113039833260544
3,14,34,21,2234.2186246858378,,0.32289006316295,,
3,14,35,50,678.8337529015907,33.0,0.3341329597523409,2.0036622497170793,1.880301655261693
3,14,36,29,18586.45246265048,,0.11224349691489689,,
3,14,37,27,1011.1146268790984,1.0,0.22343097632402786,,
3,14,38,28,92.41787632139167,,0.11071007253540698,,
3,14,39,30,509.96780178217654,,0.02181765924606895,,
3,14,40,25,1053883.4760039218,,0.21882910817057752,,
3,14,41,22,118571.64692672905,1.0,0.272078777657427,,
3,14,42,17,558.4490499037001,1.0,0.26527619107874834,,
3,14,43,91,634.9469518240013,,0.380325562447498,,
3,14,44,31,173.6623266949876,,0.024312990867850794,,
3,14,45,26,452489.1467283416,,0.02075896680364935,,
3,14,46,15,1420.857023585521,,0.09084102687657332,,
3,14,47,62,73.05732376292227,,0.3779329215573821,,
3,14,48,95,31.034704217938774,34.0,0.3132971192258723,,
3,14,49,32,638.0575454208856,,0.2565181796491774,,
3,14,50,54,301.7060395964295,34.0,0.3790360168980499,,
3,14,51,94,210.41558366297045,36.0,0.32626952907810125,2.3376962354829747,2.5693003600518525
3,14,52,98,831.5466934411825,40.0,0.3196595657222735,2.353267194806095,2.7813406906098863
3,14,53,66,1263215.5529658156,35.0,0.059374804717960666,,
3,14,54,88,503.337802466655,,0.4626893412981282,,
3,14,55,53,894.371269492621,34.0,0.31115847562692145,,
3,14,56,96,29.771307240824985,34.0,0.47341151264345,,
3,14,57,7,280.8293227347231,0.0,0.19564734633591407,,
3,14,58,103,239.48258038187706,5.0,0.23214734598107348,1.5010798238616314,0.7228675398212601
3,14,59,105,1281.019916478385,,0.15518538010116137,,
3,14,60,39,634.9567050497691,6.0,0.22184904959817417,,
3,14,61,104,206.1979069041531,6.0,0.25452234189155354,,
3,15,0,78,644.3429173339155,,0.14761756219442107,,
3,15,1,0,77524.20058690482,,0.0731557583737043,,
3,15,2,3,267.8520845723325,0.0,0.17988234778211054,,
3,15,3,4,499716.24776546645,0.0,0.07654046604531795,,
3,15,4,5,413.8088303332696,,0.1385706101514527,,
3,15,5,6,3651.1150275259347,0.0,0.09702472380022348,,
3,15,6,38,1050.0728359321945,,0.24351573279052668,,
3,15,7,57,967.4106792309456,,0.10375696680159113,,
3,15,8,47,673.260609683718,,0.12211894582388169,,
3,15,9,71,71.12501086258725,,0.08462284310313128,,
3,15,10,32,2274.4422653440956,,0.16619265251331608,,
3,15,11,54,359.9210437306643,26.0,0.2699520656651431,,
3,15,12,97,3272.6939443349506,25.0,0.37923241064640967,1.419576830467693,0.5834907966166737
3,15,13,94,172.81773431923705,25.0,0.3609181113636931,1.419576830467693,0.5834907966166737
3,15,14,85,611.9326880933801,16.0,0.3046051652417377,,
3,15,15,20,393.73219041142147,8.0,0.23445830085636102,0.942840523321265,1.6459870409700776
3,15,16,90,461.94581633614416,26.0,0.33783425771349823,,
3,15,17,75,191.64304547851475,26.0,0.2820547459043048,,
3,15,18,92,258.1484336800798,,0.2583592680395349,,
3,15,19,93,894.1093261805493,26.0,0.24655151379257415,,
3,15,20,44,352.30511967273156,26.0,0.12658550192585274,,
3,15,21,48,799.4898570231123,26.0,0.09514839826088166,,
3,15,22,19,786574.8000353923,5.0,0.3500843019495725,1.3214044554876592,2.0897331731814046
3,15,23,8,1286.0056383099202,2.0,0.2245712297844737,1.364106913291095,1.3369719406654192
3,15,24,9,372.87819825113695,1.0,0.20477901022177444,,
3,15,25,51,308453.8712195202,9.0,0.30944855079674166,1.3010893455904236,1.5430110976657072
3,15,26,100,110.15749585892866,15.0,0.23780930698196417,0.6939815374446535,0.7752666445671483
3,15,27,99,133.37393050107497,10.0,0.23035378976645154,0.9841774959275446,1.0662882594764895
3,15,28,102,182.12699199015495,20.0,0.2478378413389911,1.271251433893391,0.8135548917193444
3,15,29,101,88.54703408788052,11.0,0.2339817603470094,1.1770448128173943,1.0856992010237791
3,15,30,50,618.1521383767916,22.0,0.35747884986053585,1.6637398949772981,1.5367496239964495
3,15,31,27,2310.6952474874943,6.0,0.24063879182890982,,
3,15,32,28,174.16107280746306,,0.3352040280894488,,
3,15,33,29,1831.546072198922,,0.3550545283429406,,
3,15,34,30,315.08696459361136,,0.17590729666617289,,
3,15,35,26,644.4890089055984,,0.16278200841086818,,
3,15,36,25,7800.596811837417,,0.19584161028690789,,
3,15,37,22,147555.85740297413,6.0,0.2605732317571162,,
3,15,38,18,885.8490686150614,1.0,0.2760331308903049,,
3,15,39,10,446901.6341323785,,0.25583448829788114,,
3,15,40,11,1765.9049811483997,,0.2977211672126158,,
3,15,41,12,557.0015556881832,,0.26354290354015136,,
3,15,42,13,446.27107228254823,,0.2461924119001961,,
3,15,43,14,2547.732739292136,,0.28132817217325173,,
3,15,44,91,702.0032845371369,,0.3315255131250076,,
3,15,45,21,9505.96531178327,6.0,0.23843651670806607,,
3,15,46,62,119.09822043984877,,0.46533281180090597,,
3,15,47,15,1401.1603536081784,,0.4276987198308656,,
3,15,48,31,119.35201762318387,,0.22814087392409885,,
3,15,49,95,93.44522116179826,26.0,0.3803803891730761,,
