statistic,mean,sd,ci_lo,ci_hi,map,n_hypotheses,ess,image_id,condition,replicate,geometry_source,proposer,n_hypotheses_total,downsample
reticular_fraction,0.0015959083602632778,2.9079375222495525e-06,0.001594896331738437,0.0016025641025641025,0.001594896331738437,32,3.999999999999999,resized1024_8bit_zMAX231005_slide_egm2_2hfow_488phosphopax_emissionfix_555fak_647vecad_lowerres-02,high_shear,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0,0.0,0.0,0.0,0.0,32,3.999999999999999,resized1024_8bit_zMAX231005_slide_egm2_2hfow_488phosphopax_emissionfix_555fak_647vecad_lowerres-02,high_shear,rep1,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.6413836711867514,0.003215839207343139,0.6361862322838514,0.6439620566754892,0.6439620566754892,32,3.999999999999999,resized1024_8bit_zMAX231005_slide_egm2_2hfow_488phosphopax_emissionfix_555fak_647vecad_lowerres-02,high_shear,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,0.0,0.0,0.0,0.0,0.0,20,3.99999311910328,resized1024_8bit_zMAX231005_slide_egm2_2hfow_488phosphopax_emissionfix_555fak_647vecad_lowerres-02,high_shear,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0,0.0,0.0,0.0,0.0,20,3.99999311910328,resized1024_8bit_zMAX231005_slide_egm2_2hfow_488phosphopax_emissionfix_555fak_647vecad_lowerres-02,high_shear,rep1,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.8958631575592162,0.0003639430608500638,0.8958837772397095,0.8958837772397095,0.8958837772397095,32,3.999999999999999,resized1024_8bit_zMAX231005_slide_egm2_2hfow_488phosphopax_emissionfix_555fak_647vecad_lowerres-02,high_shear,rep1,junction_channel,neural:best.pt,32,1
n_cells,227.93282848802548,0.4707675828081105,227.0,228.0,228.0,32,3.999999999999999,resized1024_8bit_zMAX231005_slide_egm2_2hfow_488phosphopax_emissionfix_555fak_647vecad_lowerres-02,high_shear,rep1,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,626.6043548070197,1.428857003386145,624.0,627.0,627.0,32,3.999999999999999,resized1024_8bit_zMAX231005_slide_egm2_2hfow_488phosphopax_emissionfix_555fak_647vecad_lowerres-02,high_shear,rep1,junction_channel,neural:best.pt,32,1
mean_degree,5.228249230686846,0.0016762318255442769,5.228070175438597,5.228070175438597,5.228070175438597,32,3.999999999999999,resized1024_8bit_zMAX231005_slide_egm2_2hfow_488phosphopax_emissionfix_555fak_647vecad_lowerres-02,high_shear,rep1,junction_channel,neural:best.pt,32,1
