statistic,mean,sd,ci_lo,ci_hi,map,n_hypotheses,ess,image_id,condition,replicate,geometry_source,proposer,n_hypotheses_total,downsample
reticular_fraction,2.66414936153364e-17,2.514088115927276e-10,0.0,0.0,0.0,32,4.000000000000001,resized1024_8bit_zMAX231005_slide_ebm2_statcont_488notch_555fak_647vecad-01-Scene-2-P2,static,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0,0.0,0.0,0.0,0.0,32,4.000000000000001,resized1024_8bit_zMAX231005_slide_ebm2_statcont_488notch_555fak_647vecad-01-Scene-2-P2,static,rep1,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.37934346931045887,0.0009872568813885296,0.3782465548031846,0.380590889946868,0.3782465548031846,32,4.000000000000001,resized1024_8bit_zMAX231005_slide_ebm2_statcont_488notch_555fak_647vecad-01-Scene-2-P2,static,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,0.0,0.0,0.0,0.0,,9,1.0,resized1024_8bit_zMAX231005_slide_ebm2_statcont_488notch_555fak_647vecad-01-Scene-2-P2,static,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0,0.0,0.0,0.0,,9,1.0,resized1024_8bit_zMAX231005_slide_ebm2_statcont_488notch_555fak_647vecad-01-Scene-2-P2,static,rep1,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9965010473871557,8.259403975588203e-05,0.9965055329062318,0.9965136548518303,0.9965136548518303,32,4.000000000000001,resized1024_8bit_zMAX231005_slide_ebm2_statcont_488notch_555fak_647vecad-01-Scene-2-P2,static,rep1,junction_channel,neural:best.pt,32,1
n_cells,917.7837197967731,0.5589347382574132,916.0,918.0,918.0,32,4.000000000000001,resized1024_8bit_zMAX231005_slide_ebm2_statcont_488notch_555fak_647vecad-01-Scene-2-P2,static,rep1,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,2641.292866106684,1.8047902148407753,2636.0,2642.0,2642.0,32,4.000000000000001,resized1024_8bit_zMAX231005_slide_ebm2_statcont_488notch_555fak_647vecad-01-Scene-2-P2,static,rep1,junction_channel,neural:best.pt,32,1
mean_degree,5.755806553789744,0.0009438717406246213,5.755458515283843,5.75599128540305,5.75599128540305,32,4.000000000000001,resized1024_8bit_zMAX231005_slide_ebm2_statcont_488notch_555fak_647vecad-01-Scene-2-P2,static,rep1,junction_channel,neural:best.pt,32,1
