statistic,mean,sd,ci_lo,ci_hi,map,n_hypotheses,ess,image_id,condition,replicate,geometry_source,proposer,n_hypotheses_total,downsample
reticular_fraction,0.001329015035430848,1.6347255623206902e-06,0.0013280212483399733,0.0013315579227696406,0.0013280212483399733,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-1-P1,high_shear,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0,0.0,0.0,0.0,0.0,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-1-P1,high_shear,rep1,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.679284533072175,0.0014543952003317512,0.6774613371773494,0.6809171077762948,0.6774613371773494,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-1-P1,high_shear,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,0.0,0.0,0.0,0.0,0.0,22,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-1-P1,high_shear,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0,0.0,0.0,0.0,0.0,22,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-1-P1,high_shear,rep1,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.8886121355132552,0.00010760322215161655,0.8884540117416829,0.888671875,0.888671875,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-1-P1,high_shear,rep1,junction_channel,neural:best.pt,32,1
n_cells,271.98873525404673,0.11181065032187625,272.0,272.0,272.0,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-1-P1,high_shear,rep1,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,752.4380719306059,0.9242083921586036,751.0,753.0,753.0,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-1-P1,high_shear,rep1,junction_channel,neural:best.pt,32,1
mean_degree,5.292223922671851,0.0033048913438333653,5.286764705882353,5.294117647058823,5.294117647058823,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-1-P1,high_shear,rep1,junction_channel,neural:best.pt,32,1
