statistic,mean,sd,ci_lo,ci_hi,map,n_hypotheses,ess,image_id,condition,replicate,geometry_source,proposer,n_hypotheses_total,downsample
reticular_fraction,0.11391239771326471,0.0016273523460629625,0.11317567567567567,0.11655405405405406,0.11409395973154363,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.002610552255121873,3.956966282840029e-06,0.0026041666666666665,0.002617801047120419,0.0026109660574412533,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7147794081730429,0.0032545942861243017,0.7065301826175463,0.7177198374272767,0.7177198374272767,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,0.5385817881328582,0.0862209881397869,0.4604405883745733,0.7011125302844864,0.474341649025257,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0015440545665770693,0.00011718573764481278,0.0013203125,0.001662303664921466,0.0016318537859007832,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9608373245280024,0.00012631367901227693,0.9607329842931938,0.9609375,0.9608355091383812,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
n_cells,215.74530767622986,0.621012852918356,214.0,216.0,216.0,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,595.9099047400255,1.5291385388777452,592.0,598.0,596.0,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.402732436040227,0.00713450108320609,5.398148148148148,5.420560747663552,5.398148148148148,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
