statistic,mean,sd,ci_lo,ci_hi,map,n_hypotheses,ess,image_id,condition,replicate,geometry_source,proposer,n_hypotheses_total,downsample
reticular_fraction,0.10956879653936291,0.0013217043533879714,0.10843373493975904,0.1100244498777506,0.10975609756097561,32,3.9999999999999982,EGM2_regular_static-14,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,2.6063006587230076e-29,2.9693223606951476e-16,0.0,0.0,0.0,32,3.9999999999999982,EGM2_regular_static-14,static,rep 1,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.6504183230141267,0.008473474532505463,0.6347075514673856,0.6629201992734745,0.64882460921595,32,3.9999999999999982,EGM2_regular_static-14,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-0.584480513378949,0.024500219830682155,-0.614922283980329,-0.5701057527938173,-0.5701057527938173,32,3.9999999999999982,EGM2_regular_static-14,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.001325935349737519,9.010918674735285e-05,0.0012690763052208836,0.0015060240963855422,0.0013076923076923075,32,3.9999999999999982,EGM2_regular_static-14,static,rep 1,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9736598072503639,0.0019132661918880277,0.97165991902834,0.9757085020242915,0.9757085020242915,32,3.9999999999999982,EGM2_regular_static-14,static,rep 1,junction_channel,neural:best.pt,32,1
n_cells,153.59772452839798,0.9531154987326346,153.0,155.0,153.0,32,3.9999999999999982,EGM2_regular_static-14,static,rep 1,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,410.96821030715455,1.9000640213596818,409.0,415.0,410.0,32,3.9999999999999982,EGM2_regular_static-14,static,rep 1,junction_channel,neural:best.pt,32,1
mean_degree,5.203015426191828,0.015264708159873448,5.187096774193549,5.228758169934641,5.2026143790849675,32,3.9999999999999982,EGM2_regular_static-14,static,rep 1,junction_channel,neural:best.pt,32,1
