statistic,mean,sd,ci_lo,ci_hi,map,n_hypotheses,ess,image_id,condition,replicate,geometry_source,proposer,n_hypotheses_total,downsample
reticular_fraction,4.215557300342636e-36,8.053243303016432e-20,0.0,0.0,0.0,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-2-P2,high_shear,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0,0.0,0.0,0.0,0.0,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-2-P2,high_shear,rep1,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7244179320515349,0.0008109146518682483,0.7230905404482372,0.7252148997551707,0.7244525099817503,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-2-P2,high_shear,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,0.0,0.0,0.0,0.0,,8,1.0,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-2-P2,high_shear,rep1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0,0.0,0.0,0.0,,8,1.0,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-2-P2,high_shear,rep1,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.8970658933652119,9.268197317729609e-05,0.8969072164948454,0.897119341563786,0.897119341563786,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-2-P2,high_shear,rep1,junction_channel,neural:best.pt,32,1
n_cells,256.9953826298771,0.07034947198167157,257.0,257.0,257.0,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-2-P2,high_shear,rep1,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,706.4910869561828,0.8808306849581655,705.0,707.0,707.0,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-2-P2,high_shear,rep1,junction_channel,neural:best.pt,32,1
mean_degree,5.359964583669526,0.0033898308769808394,5.35408560311284,5.361867704280155,5.361867704280155,32,3.9999999999999982,resized1024_8bit_zMAX231005_slide_egm2_flowltr_30min_488notch_emissionfix_555fak_647vecad-01-Scene-2-P2,high_shear,rep1,junction_channel,neural:best.pt,32,1
