method,adjacency_pair_f1_mean,adjacency_pair_f1_median,adjacency_pair_precision_mean,adjacency_pair_precision_median,adjacency_pair_recall_mean,adjacency_pair_recall_median,adjacency_component_f1_mean,adjacency_component_f1_median,vertex_f1_mean,vertex_f1_median,vertex_loc_error_median_px_mean,vertex_loc_error_median_px_median,vertex_incident_set_accuracy_mean,vertex_incident_set_accuracy_median,vertex_cyclic_order_accuracy_mean,vertex_cyclic_order_accuracy_median,pq_mean,pq_median,ap50_mean,ap50_median,vi_mean,vi_median,boundary_f1_mean,boundary_f1_median,n_splits_mean,n_splits_median,n_merges_mean,n_merges_median,complex_edit_distance_approx_mean,complex_edit_distance_approx_median,validity_fraction_mean,validity_fraction_median,euler_residual_pred_mean,euler_residual_pred_median,legacy_f1_mean,legacy_f1_median,method_runtime_s_mean,method_runtime_s_median,n_images
neural,0.40898175263507147,0.4093352255034333,0.2703139323449043,0.2639352339320413,0.8824358096654488,0.9290351419272442,0.40751983165256117,0.4075670813407474,0.43097539916041966,0.4276871139786757,1.0138071187457698,1.0,0.8840075864323681,0.9285789833530387,0.8840075864323681,0.9285789833530387,0.39920603716675745,0.39536135841795783,0.29160966255112614,0.29353679332573734,6.925422796837917,6.956625828539851,0.47951221769394237,0.47995545919122434,0.9666666666666667,0.5,13.666666666666666,9.5,3201.0666666666666,3229.5,1.0,1.0,0.0,0.0,0.39623370800498847,0.39813807645472543,0.6694241205851237,0.5682058334350586,30
