cell_i,cell_j,edge_id,component_index,face_i,face_j,contact_px,arclength_um,iface_cy,iface_cx,n_components,arclength_px,n_bins,mean_intensity,max_intensity,occupancy,continuity,n_segments,gap_fraction,width_mean_px,width_cv,left_intensity,right_intensity,threshold,AJ_occupancy,AJ_mean_intensity,AJ_max_intensity,AJ_skeleton_len,AJ_cluster_count,AJ_cluster_density,AJ_thickness_proxy,AJ_morph_label,aj_morph,aj_occupancy,has_AJ,AJ_threshold
619,646,28,0,0,1,40.70015684494098,,20.5,56.5,1,40.70015684494098,41,584.1830968847096,844.375,0.0,0.0,0,1.0,,,587.3734293262886,567.127750406635,856.4778222347802,0.0,584.1830968847096,844.375,0.0,0,0.0,,minimal,minimal,0.0,False,856.4778222347802
426,646,29,0,2,1,40.40061143949167,,17.35546875,82.35546875,1,40.40061143949167,40,654.0396382801813,854.0869641962843,0.0,0.0,0,1.0,,,650.538426290811,624.9178514160296,856.4778222347802,0.0,654.0396382801813,854.0869641962843,0.0,0,0.0,,minimal,minimal,0.0,False,856.4778222347802
426,610,30,0,2,3,11.45829274255942,,5.140625,112.140625,1,11.45829274255942,11,652.7173948121482,883.1806289540616,0.025974025974025976,0.09090909090909091,1,0.9090909090909091,2.0,,634.4185962162691,636.538143373295,856.4778222347802,0.025974025974025976,652.7173948121482,883.1806289540616,0.29761799331323174,1,0.0872730364346261,2.0,minimal,minimal,0.025974025974025976,False,856.4778222347802
219,610,31,0,4,3,10.551672191003561,,4.24609375,172.24609375,1,10.551672191003561,11,607.2582004210564,775.6527285123307,0.0,0.0,0,1.0,,,572.5520182974449,617.5491134816837,856.4778222347802,0.0,607.2582004210564,775.6527285123307,0.0,0,0.0,,minimal,minimal,0.0,False,856.4778222347802
118,219,32,0,5,4,17.6794463737168,,7.13671875,215.13671875,1,17.6794463737168,18,727.7273109491175,1121.8663542690065,0.11904761904761904,0.2222222222222222,3,0.6666666666666667,2.5,0.447213595499958,697.0931266745479,715.1065417802907,856.4778222347802,0.11904761904761904,727.7273109491175,1121.8663542690065,2.1046959968710475,3,0.16968857149621827,2.5,discontinuous,discontinuous,0.11904761904761904,True,856.4778222347802
118,588,33,0,5,6,59.43795425401006,,21.828125,239.828125,1,59.43795425401006,59,657.7233720969098,1228.8639113843951,0.09200968523002422,0.15254237288135594,4,0.6610169491525424,1.9,0.54948981625845,627.8185134485019,630.7191224486246,856.4778222347802,0.09200968523002422,657.7233720969098,1228.8639113843951,5.468867461628045,4,0.06729706717202728,1.9,discontinuous,discontinuous,0.09200968523002422,True,856.4778222347802
164,588,34,0,7,6,44.85153102088318,,22.89453125,271.10546875,1,44.85153102088318,45,651.3512105272044,965.1276177783305,0.050793650793650794,0.08888888888888889,4,0.7777777777777778,1.6,0.57282196186948,620.7460273979146,629.1763825256453,856.4778222347802,0.050793650793650794,651.3512105272044,965.1276177783305,2.2781730042353363,4,0.08918313174499155,1.6,discontinuous,discontinuous,0.050793650793650794,True,856.4778222347802
164,181,35,0,7,8,34.489743725184326,,17.35546875,312.35546875,1,34.489743725184326,34,703.798230175076,1231.1710606118982,0.20168067226890757,0.35294117647058826,2,0.32352941176470584,2.0869565217391304,0.4218428485690956,661.9393558259897,678.1601173608466,856.4778222347802,0.20168067226890757,703.798230175076,1231.1710606118982,6.9559147008775115,2,0.05798825343371876,2.0869565217391304,punctate,punctate,0.20168067226890757,True,856.4778222347802
173,181,36,0,9,8,42.97945950226397,,22.1015625,343.1015625,1,42.97945950226397,43,805.3554883076645,1772.7112641276774,0.3023255813953488,0.5581395348837209,6,0.2093023255813954,2.676470588235294,0.4771053482657673,778.0920076435017,765.4852576539274,856.4778222347802,0.3023255813953488,805.3554883076645,1772.7112641276774,12.993790082079805,6,0.13960156943537055,2.676470588235294,reticular,reticular,0.3023255813953488,True,856.4778222347802
173,351,37,0,9,10,24.13709834694867,,10.24609375,388.75390625,1,24.13709834694867,24,751.626117114983,1416.0447079171604,0.25,0.375,4,0.25,2.3333333333333335,0.5714285714285714,739.22478182539,693.2614269644915,856.4778222347802,0.25,751.626117114983,1416.0447079171604,6.034274586737167,4,0.16572000256632616,2.3333333333333335,discontinuous,discontinuous,0.25,True,856.4778222347802
313,351,38,0,11,10,11.501182919996708,,4.25,444.25,1,11.501182919996708,12,923.8166466785144,1509.9040801538724,0.5357142857142857,1.0,1,0.0,3.75,0.4091545031004882,900.862174758332,846.3141882379927,856.4778222347802,0.5357142857142857,923.8166466785144,1509.9040801538724,6.161347992855379,1,0.08694757808445379,3.75,thick,thick,0.5357142857142857,True,856.4778222347802
313,522,39,0,11,12,56.72243156906159,,25.13671875,475.13671875,1,56.72243156906159,57,854.0426073319517,1531.1705753441584,0.49624060150375937,0.8596491228070176,1,0.14035087719298245,4.040816326530612,0.38390483210060394,798.8103762391871,841.1655811595245,856.4778222347802,0.49624060150375937,854.0426073319517,1531.1705753441584,28.147973560586955,1,0.017629709664023555,4.040816326530612,thick,thick,0.49624060150375937,True,856.4778222347802
383,522,40,0,13,12,36.6478871163806,,14.25,510.25,1,36.6478871163806,37,774.6033004085142,1701.92923976867,0.2277992277992278,0.40540540540540543,4,0.29729729729729726,2.269230769230769,0.7687146081660046,789.3725741502996,707.3760079824522,856.4778222347802,0.2277992277992278,774.6033004085142,1701.92923976867,8.34836038558477,4,0.10914681076421755,2.269230769230769,discontinuous,discontinuous,0.2277992277992278,True,856.4778222347802
