method,adjacency_pair_f1_mean,adjacency_pair_f1_median,adjacency_pair_precision_mean,adjacency_pair_precision_median,adjacency_pair_recall_mean,adjacency_pair_recall_median,adjacency_component_f1_mean,adjacency_component_f1_median,vertex_f1_mean,vertex_f1_median,vertex_loc_error_median_px_mean,vertex_loc_error_median_px_median,vertex_incident_set_accuracy_mean,vertex_incident_set_accuracy_median,vertex_cyclic_order_accuracy_mean,vertex_cyclic_order_accuracy_median,pq_mean,pq_median,ap50_mean,ap50_median,vi_mean,vi_median,boundary_f1_mean,boundary_f1_median,n_splits_mean,n_splits_median,n_merges_mean,n_merges_median,complex_edit_distance_approx_mean,complex_edit_distance_approx_median,validity_fraction_mean,validity_fraction_median,euler_residual_pred_mean,euler_residual_pred_median,legacy_f1_mean,legacy_f1_median,method_runtime_s_mean,method_runtime_s_median,n_images
cellpose_sam,0.7566398753118779,0.7998862990335418,0.8161899282129533,0.847585394581861,0.7157748098178167,0.7764900662251656,0.6768491255288116,0.729480421686747,0.5735012841533726,0.6334375,1.3151948040905237,1.4142135623730951,0.8708881931230914,0.8880118401578688,0.8708881931230914,0.8880118401578688,0.715932579920978,0.7349661077728067,0.7207566489788562,0.7710784313725491,2.2058155843900495,2.048442812008913,0.8436357055220162,0.8804096989863317,22.4,24.0,39.733333333333334,41.0,3259.5333333333333,3713.0,1.0,1.0,0.0,0.0,0.7687816645684383,0.8121426343694771,3.08498330116272,2.5726418495178223,15
