n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,vertex_loc_error_mean_um,vertex_loc_error_median_um,vertex_loc_error_p95_um,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,pixel_size_um,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
1974,1957,1745,229,212,39,78,0.8698918093451948,4861,5440,3897,964,1543,4818,5436,4232,0.8783727687837277,0.7785136129506991,0.8254339769845913,0.8016868957004731,0.716360294117647,0.7566255703329774,0.1387490914490648,0.06609600861447916,0.02855405944998102,7.414212791279919,2759,3428,2015,0.7303370786516854,0.5878063010501751,0.6513657669306612,1.3556743780251779,1.4142135623730951,2.8284271247461903,0.9027295285359801,0.9027295285359801,196,0.8811883457163656,0.9192388155425119,1.8384776310850237,0.7723028274267948,0.8698918093451948,0.8878148053930298,0.7982616651418115,0.6749041329356625,1.9000062513869787,1.4120728647265508,0.48793338666042774,0.8997191762039148,0.884186827693474,0.8918853823965087,59.09314681077663,6.4031242374328485,0,0,True,True,1.0,3144,3.0,0.5,0.65,4.848768898285925,0.8211740041928721,0.8808185293456262,0.7690948360494797,14.488089799880981,cellpose_sam,L0_1,hcec,"[2048, 2048]"
1948,1976,1825,123,151,16,47,0.9087537165675516,5212,5713,4735,477,978,5202,5709,4959,0.9532871972318339,0.8686284813452444,0.9089909265878472,0.9084804297774367,0.8288114825835813,0.8668192219679633,0.0834357583907315,0.04741462275279157,0.004799109410843187,3.562124634379532,3256,3729,2749,0.8442874692874693,0.7371949584338965,0.7871152469577668,1.2559980232212649,1.0,2.8284271247461903,0.9738086576937068,0.9738086576937068,72,0.8163987150938222,0.65,1.8384776310850237,0.8452984366645167,0.9087537165675516,0.9301732925586137,0.8694616484040019,0.8066298342541437,1.684617885881675,1.2715281442538344,0.4130897416278404,0.92017668627465,0.8808252853962704,0.9000710771581103,66.09841147864296,7.0710678118654755,0,0,True,True,1.0,1801,3.0,0.5,0.65,4.498055640142411,0.9077540106951872,0.9526959310483063,0.866861207368229,2.697610855102539,cellpose_sam,L12_1,hcec,"[2048, 2048]"
2490,2509,2405,85,104,10,17,0.9228561207392684,6821,7300,6416,405,884,6804,7295,6601,0.970164609053498,0.9048663468128856,0.936378466557912,0.9406245418560328,0.8789041095890411,0.9087175129240138,0.0861146372052284,0.04419903435491972,0.010580620848269011,10.239502004033481,4290,4782,3839,0.8948717948717949,0.8028021748222501,0.8463403880070547,1.1243429917558407,1.0,2.23606797749979,0.9713467048710601,0.9713467048710601,110,0.7308229446412965,0.65,1.4534441853748634,0.8879651811874136,0.9228561207392684,0.9621924384876975,0.9271395528141866,0.8821536144578314,1.1732446972060628,0.8429899845863236,0.3302547126197393,0.9584674203042055,0.9516949802168773,0.9550691944895336,68.46897107449476,3.0,0,0,True,True,1.0,1588,3.0,0.5,0.65,5.311143042054027,0.9328229377767769,0.9707858147164505,0.8977174227101994,2.5715293884277344,cellpose_sam,L1_3,hcec,"[2048, 2048]"
1273,1309,838,435,471,31,74,0.799801970183367,2104,3487,1226,878,2261,2062,3480,1439,0.6978661493695442,0.4135057471264368,0.5193071093468062,0.5826996197718631,0.35159162603957556,0.43856197460203894,0.15380092248913685,0.08237555257698337,-0.046325444364114725,6.283399141829087,776,2112,480,0.6185567010309279,0.22727272727272727,0.33240997229916897,1.566898781474945,1.4142135623730951,3.0,0.7854166666666667,0.7854166666666667,103,1.0184842079587144,0.9192388155425119,1.9500000000000002,0.5191588311492343,0.799801970183367,0.6491092176607282,0.4805045871559633,0.2839383391347588,3.3493930802578755,2.8409343599127705,0.508458720345105,0.7873734845477091,0.6869909616252426,0.7337649367654324,63.56099432828282,25.298221281347036,0,0,True,True,1.0,4148,3.0,0.5,0.65,3.3990812869742513,0.5240023134759978,0.7145110410094637,0.4136986301369863,2.436739444732666,cellpose_sam,L1_5,hcec,"[2048, 2048]"
2473,2480,2419,54,61,28,44,0.8935506068719943,7068,7232,6397,671,835,7051,7221,6779,0.9614239115019146,0.9387896413239164,0.9499719730941705,0.9050650820599887,0.8845409292035398,0.8946853146853146,0.10629779824348774,0.060014990203832067,0.011112890956970566,8.36173339030538,4520,4738,3510,0.7765486725663717,0.7408189109328831,0.7582631237848348,1.4287774866340641,1.4142135623730951,2.8284271247461903,0.9603988603988604,0.9603988603988604,139,0.9287053663121417,0.9192388155425119,1.8384776310850237,0.8728039240958426,0.8935506068719943,0.9767817484352918,0.9546172059984215,0.8711749149981111,0.8904256989601445,0.4928203350351129,0.3976053639250316,0.944569534674131,0.9493766427505861,0.9469669881461612,41.97618372363071,3.605551275463989,0,0,True,True,1.0,1760,3.0,0.5,0.65,4.673869154881686,0.9460695361834943,0.9636256099364188,0.9291417165668663,2.7462241649627686,cellpose_sam,L20_2,hcec,"[2048, 2048]"
1293,1257,1242,51,15,9,12,0.9335481563468511,3639,3625,3349,290,276,3617,3623,3466,0.9582526956040918,0.9566657466188242,0.9574585635359116,0.9203077768617752,0.9238620689655173,0.9220814977973567,0.06718456921829674,0.03723644556583113,0.003553499108750314,4.0,2284,2360,1954,0.8555166374781086,0.8279661016949152,0.8415159345391904,1.2772788292345234,1.0,2.4433936790359763,0.9733879222108496,0.9733879222108496,52,0.8302312390024402,0.65,1.5882058913733845,0.9093857334766973,0.9335481563468511,0.9741176470588235,0.9495412844036697,0.9115442278860569,0.6530617448119247,0.37448968541125327,0.2785720594006714,0.9592914777655935,0.9735647441152117,0.9663754101419726,45.31004303683677,2.8284271247461903,0,0,True,True,1.0,684,3.0,0.5,0.65,3.674620166886598,0.9585162112416818,0.9630156472261735,0.9540586245772266,2.6694908142089844,cellpose_sam,L22_2,hcec,"[2048, 2048]"
1721,1726,1573,148,153,30,43,0.8419556847181492,4088,5001,3099,989,1902,3987,4978,3602,0.9034361675445197,0.7235837685817598,0.8035694366982712,0.7580724070450098,0.6196760647870426,0.6819232038728132,0.15327338603512813,0.0813255722032974,-0.029590637802745803,6.655761409493237,2066,3236,1417,0.685866408518877,0.4378862793572311,0.5345152772538664,1.4750055095481893,1.4142135623730951,2.8284271247461903,0.9061397318278053,0.9061397318278053,133,0.958753581206323,0.9192388155425119,1.8384776310850237,0.7684341700386705,0.8419556847181492,0.9126776907455758,0.8393810032017076,0.5973123262279889,2.0084128503978107,1.3988991026183637,0.6095137477794468,0.8365032043843833,0.8303499671220866,0.8334152283255223,43.278170016764804,8.246211251235321,0,0,True,True,1.0,3325,3.0,0.5,0.65,4.022640741895884,0.7994306725180881,0.9095816464237517,0.713076597545493,2.4732253551483154,cellpose_sam,L24_2,hcec,"[2048, 2048]"
1509,1564,1314,195,250,26,43,0.8264175294178617,3482,4434,2293,1189,2141,3413,4428,2886,0.8455903896864928,0.6517615176151762,0.7361305955872975,0.6585295807007467,0.5171402796571944,0.5793329964628601,0.16933176350804519,0.0928032933593678,0.02545059618723964,7.603282008518697,1732,2833,923,0.5329099307159353,0.32580303565125307,0.40438116100766697,1.590500345715455,1.4142135623730951,2.8284271247461903,0.8374864572047671,0.8374864572047671,150,1.0338252247150457,0.9192388155425119,1.8384776310850237,0.7067443108721577,0.8264175294178617,0.8551903677188415,0.7470153496304719,0.5296167247386759,2.4415033943369,1.787999675544118,0.6535037187927817,0.8121951407161212,0.8005224653088631,0.8063165602321521,48.104053883222775,8.94427190999916,0,0,True,True,1.0,3925,3.0,0.5,0.65,3.5674540270119905,0.7292035398230088,0.8442622950819673,0.6417445482866043,2.437164545059204,cellpose_sam,L2_1,hcec,"[2048, 2048]"
1385,1403,1335,50,68,16,12,0.92091572885665,3731,4001,3422,309,579,3709,3998,3559,0.9595578322998113,0.8901950975487744,0.9235759698974957,0.9171803805950147,0.8552861784553861,0.8851526125193999,0.07548812231208525,0.03773613592369137,0.004492073102489959,5.129688755600806,2244,2560,1980,0.8823529411764706,0.7734375,0.8243130724396336,1.1813027400195069,1.0,2.23606797749979,0.9590909090909091,0.9590909090909091,81,0.7678467810126794,0.65,1.4534441853748634,0.8819386642924159,0.92091572885665,0.9576757532281205,0.9187887130075706,0.8378378378378378,0.9566406058642501,0.6679642521806493,0.2886763536836009,0.9509836195365466,0.9450482970013511,0.9480066683268097,94.89467845985885,3.605551275463989,0,0,True,True,1.0,1087,3.0,0.5,0.65,3.670774708967656,0.9216811207471647,0.9615812917594655,0.8849602869587497,2.6668286323547363,cellpose_sam,L2_4,hcec,"[2048, 2048]"
1647,1631,1580,67,51,20,24,0.8982855238099801,4581,4709,3933,648,776,4538,4694,4276,0.9422653151167916,0.9109501491265445,0.9263431542461005,0.8585461689587426,0.8352091739222764,0.8467168998923573,0.09877693936126465,0.05084027109005695,0.000245455765715315,3.49352366698431,2827,3056,2136,0.7555712769720552,0.6989528795811518,0.7261601223865375,1.323747421420552,1.4142135623730951,2.8284271247461903,0.950374531835206,0.950374531835206,106,0.8604358239233588,0.9192388155425119,1.8384776310850237,0.865949437229877,0.8982855238099801,0.9640024405125076,0.9305064782096584,0.8282208588957055,0.9851283555926323,0.5913767034535713,0.39375165213906105,0.921250616674889,0.924573755012799,0.9229091944302018,60.0,4.47213595499958,0,0,True,True,1.0,1648,3.0,0.5,0.65,4.159931845031679,0.9272522522522523,0.9494926199261993,0.9060299295774648,4.8383073806762695,cellpose_sam,L30_2,hcec,"[2048, 2048]"
