n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,vertex_loc_error_mean_um,vertex_loc_error_median_um,vertex_loc_error_p95_um,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,pixel_size_um,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
2000,1957,1688,312,269,152,243,0.801239852211644,6011,5440,3138,2873,2302,5394,5436,3982,0.7382276603633667,0.7325239146431199,0.7353647276084949,0.52204292131093,0.5768382352941176,0.548074403982185,0.2192010332272779,0.1291552443645014,0.020443311555610574,9.0,3054,3428,1470,0.481335952848723,0.42882147024504086,0.4535637149028077,1.6861079718129788,1.4142135623730951,3.0,0.7258503401360544,0.7258503401360544,403,1.0959701816784362,0.9192388155425119,1.9500000000000002,0.6835950824024539,0.801239852211644,0.8531715946424059,0.74394006170119,0.4820224719101124,1.345787032725725,0.7565188898815176,0.5892681428442075,0.853566680102756,0.8765864146701695,0.8649234082853177,42.44997055358225,6.708203932499369,0,0,True,True,1.0,6159,3.0,0.5,0.65,4.49243380734697,0.7310235909584445,0.7350138944025407,0.7270763793441979,13.330820083618164,neural,L0_1,hcec,"[2048, 2048]"
1867,1976,1676,191,300,108,227,0.8033361862628327,5984,5713,3124,2860,2589,5304,5709,4189,0.7897812971342383,0.7337537221930286,0.7607373104512849,0.5220588235294118,0.5468230351829162,0.5341540565957082,0.19595500843066085,0.1289402128006228,-0.012034868059574402,4.6539106383624,3075,3729,1350,0.43902439024390244,0.36202735317779566,0.3968253968253968,1.756559634018541,2.0,3.0,0.7718518518518519,0.7718518518518519,308,1.1417637621120518,1.3,1.9500000000000002,0.700698125514706,0.8033361862628327,0.8722352328909706,0.7734194739270881,0.5195729537366548,1.6304219930121262,0.9413615628146856,0.6890604301974406,0.7933650634911816,0.828161752752776,0.8103900533394868,49.24428900898052,8.94427190999916,0,0,True,True,1.0,6248,3.0,0.5,0.65,4.449197004083544,0.751965148214793,0.7821118991331757,0.7240561736275761,6.475514888763428,neural,L12_1,hcec,"[2048, 2048]"
2406,2509,2280,126,229,131,177,0.8141386343718653,7800,7300,4682,3118,2618,6921,7295,5938,0.8579685016616095,0.8139821795750514,0.8353967360720315,0.6002564102564103,0.6413698630136986,0.6201324503311259,0.21422261240037468,0.14062942035656967,-0.03471895214106987,12.082838195256047,3689,4782,1987,0.5386283545676335,0.41551652028439984,0.4691299728485421,1.687087264486135,1.4142135623730951,3.0,0.8314041268243584,0.8314041268243584,335,1.0966067219159878,0.9192388155425119,1.9500000000000002,0.7553351317875291,0.8141386343718653,0.9277721261444557,0.8652751423149905,0.6125328083989501,1.525255222072396,0.8768287359459407,0.6484264861264554,0.8522020170981442,0.8831174191722341,0.8673843330777103,61.29437168288782,6.324555320336759,0,0,True,True,1.0,6426,3.0,0.5,0.65,5.009648038074374,0.8242577950171565,0.8520974706971005,0.7981797168448426,6.884679317474365,neural,L1_3,hcec,"[2048, 2048]"
1268,1309,866,402,443,197,312,0.7418298592017543,3556,3487,964,2592,2523,3245,3480,1540,0.4745762711864407,0.4425287356321839,0.45799256505576214,0.27109111361079863,0.27645540579294525,0.2737469828198211,0.22435584258815686,0.1665719649370328,0.02618856555252826,1.4539540386154455,1843,2112,471,0.2555615843733044,0.22301136363636365,0.2381795195954488,1.7841034511991405,2.0,3.0,0.39490445859872614,0.39490445859872614,285,1.1596672432794413,1.3,1.9500000000000002,0.49858335899784184,0.7418298592017543,0.6720993403181995,0.5061367621274109,0.22017045454545456,1.513926328602862,0.8989955377601389,0.6149307908427231,0.7423702370700475,0.7754031781081188,0.7585272418141814,66.2872536767062,11.180339887498949,0,0,True,True,1.0,6245,3.0,0.5,0.65,3.5034201028756797,0.45959196583900047,0.478275181040158,0.4423135464231355,5.992878437042236,neural,L1_5,hcec,"[2048, 2048]"
2399,2480,2218,181,262,143,190,0.7913755266813662,8128,7232,3996,4132,3236,6892,7221,5727,0.8309634358676726,0.7931034482758621,0.8115921490824063,0.49163385826771655,0.5525442477876106,0.5203124999999998,0.22489336757521144,0.16120358327790024,-0.049780355074784934,8.36173339030538,3657,4738,1672,0.45720535958435876,0.35289151540734487,0.39833234067897555,1.7621767601554736,2.0,3.0,0.8014354066985646,0.8014354066985646,332,1.145414894101058,1.3,1.9500000000000002,0.7195207699033697,0.7913755266813662,0.9092027054724329,0.8335212326193161,0.5152173913043478,1.613536776295697,0.9064313040773605,0.7071054722183365,0.8110952018933462,0.8583830598375601,0.8340694181892804,36.68787265568828,6.324555320336759,0,0,True,True,1.0,8143,3.0,0.5,0.65,5.001796384342015,0.8006811787353768,0.8328712261244609,0.7708867978329056,6.823666095733643,neural,L20_2,hcec,"[2048, 2048]"
1301,1257,1214,87,43,63,48,0.8306260658244258,4949,3625,2121,2828,1504,3681,3623,3276,0.8899755501222494,0.904223019597019,0.8970427163198248,0.42857142857142855,0.585103448275862,0.49475157452764174,0.21327206524678222,0.1595162770253055,-0.07836710747913714,2.2112565131186193,1842,2360,742,0.4028230184581976,0.31440677966101693,0.35316515944788196,1.8335130766806143,2.0,3.0,0.889487870619946,0.889487870619946,82,1.1917834998423993,1.3,1.9500000000000002,0.7884128568497677,0.8306260658244258,0.9491790461297889,0.9032738095238095,0.7007978723404256,1.3422782329418825,0.720774163086927,0.6215040698549557,0.782118126708411,0.8757963241137968,0.8263106459495488,48.27007354458868,8.54400374531753,0,0,True,True,1.0,4544,3.0,0.5,0.65,3.991632355377078,0.8916138125440451,0.8917394981674654,0.8914881623449831,6.086108684539795,neural,L22_2,hcec,"[2048, 2048]"
1699,1726,1456,243,270,242,269,0.7474579955757389,5556,5001,2019,3537,2982,4833,4978,3298,0.6823918890957997,0.6625150662916834,0.6723065946386708,0.36339092872570194,0.40371925614877024,0.3824950269963058,0.23025655245572224,0.16165561140131485,0.0012311069187300348,7.414212791279919,2778,3236,901,0.32433405327573794,0.2784301606922126,0.2996341868972398,1.7734395489776598,2.0,3.0,0.6259711431742508,0.6259711431742508,337,1.1527357068354789,1.3,1.9500000000000002,0.6355029731727159,0.7474579955757389,0.8502189781021898,0.739461655662773,0.30376855728968405,1.7534110383238992,0.9459670803309146,0.8074439579929846,0.7268965062899956,0.7791301633268463,0.7521075225202039,45.221676218380054,10.295630140987,0,0,True,True,1.0,7369,3.0,0.5,0.65,4.684345303103328,0.673407917383821,0.6849015317286652,0.6622936944561998,6.664066314697266,neural,L24_2,hcec,"[2048, 2048]"
1551,1564,1291,260,273,234,264,0.7450684973677844,4819,4434,1671,3148,2763,4361,4428,2848,0.6530612244897959,0.6431797651309846,0.6480828308112413,0.34675243826520025,0.37686062246278756,0.36118015778666385,0.22926987338258561,0.15891448757966195,0.028119034931926856,5.129688755600806,2581,2833,605,0.23440526927547461,0.21355453582774445,0.22349464351680826,1.8575540819844008,2.0,3.0,0.5834710743801653,0.5834710743801653,252,1.2074101532898605,1.3,1.9500000000000002,0.6175816565661699,0.7450684973677844,0.828892455858748,0.7077850877192983,0.30116959064327486,1.7167922570093013,0.9297814582050549,0.7870107988042465,0.7341705238051786,0.7802288495971352,0.7564992871196409,39.96248240537617,10.0,0,0,True,True,1.0,6696,3.0,0.5,0.65,3.8660168857313693,0.6420646406174627,0.6462733673221656,0.6379103762281333,7.537423610687256,neural,L2_1,hcec,"[2048, 2048]"
1295,1403,1150,145,253,87,197,0.8045799708925425,4435,4001,2040,2395,1961,3642,3998,2761,0.758099945085118,0.6905952976488244,0.7227748691099476,0.4599774520856821,0.5098725318670333,0.4836415362731153,0.20413823907773715,0.1389931807523819,0.0011457974367700757,3.5954901189823896,2030,2560,851,0.41921182266009854,0.332421875,0.3708061002178649,1.8046928051842002,2.0,3.0,0.7085781433607521,0.7085781433607521,248,1.1730503233697303,1.3,1.9500000000000002,0.6858910055792615,0.8045799708925425,0.8524833209785025,0.7428940568475452,0.4791666666666667,1.4228858888084073,0.8418106066646927,0.5810752821437146,0.8148022462808289,0.8562745770231301,0.8350237871316663,97.98979538707079,9.219544457292887,0,0,True,True,1.0,5002,3.0,0.5,0.65,4.884872124996036,0.7222297024370541,0.761066969353008,0.6871637202152191,7.31450343132019,neural,L2_4,hcec,"[2048, 2048]"
1622,1631,1470,152,161,122,159,0.8076391902191996,5449,4709,2705,2744,2004,4590,4694,3724,0.8113289760348584,0.7933532168726033,0.8022404136148212,0.49642136171774637,0.5744319388405181,0.5325851545579838,0.2016148292627199,0.13054827278314324,-0.04184432906299482,2.5628801655892723,2519,3056,1170,0.4644700277888051,0.38285340314136124,0.41973094170403585,1.7051037273914875,2.0,3.0,0.7957264957264957,0.7957264957264957,239,1.108317422804467,1.3,1.9500000000000002,0.7299290560235004,0.8076391902191996,0.9037811251152782,0.8244531688166012,0.5200934579439253,1.399554588731419,0.7677296035082806,0.6318249852231383,0.8042040547180057,0.8589128194817923,0.8306586058888726,60.0,8.54400374531753,0,0,True,True,1.0,5300,3.0,0.5,0.65,4.150362496264279,0.8012068387529333,0.8138479001135074,0.7889524647887324,6.891080141067505,neural,L30_2,hcec,"[2048, 2048]"
