frame,kind,participants,dV,dE,dF,evidence,run
0,t1,"{""lost"": [42, 57], ""gained"": [36, 55], ""cells"": [36, 42, 55, 57]}",0.0,0.0,0.0,"{""side_change"": {""42"": 0, ""57"": -2, ""36"": 0, ""55"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [45, 55], ""gained"": [42, 56], ""cells"": [42, 45, 55, 56]}",0.0,0.0,0.0,"{""side_change"": {""45"": -1, ""55"": 1, ""42"": 0, ""56"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [52, 54], ""gained"": [44, 64], ""cells"": [44, 52, 54, 64]}",0.0,0.0,0.0,"{""side_change"": {""52"": -1, ""54"": -1, ""44"": 0, ""64"": 0}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [61, 63], ""gained"": [48, 68], ""cells"": [48, 61, 63, 68]}",0.0,0.0,0.0,"{""side_change"": {""61"": -1, ""63"": -1, ""48"": 1, ""68"": 2}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [64, 5240], ""gained"": [71, 74], ""cells"": [64, 71, 74, 5240]}",0.0,0.0,0.0,"{""side_change"": {""64"": 0, ""5240"": -1, ""71"": 1, ""74"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [73, 77], ""gained"": [68, 86], ""cells"": [68, 73, 77, 86]}",0.0,0.0,0.0,"{""side_change"": {""73"": -2, ""77"": -1, ""68"": 2, ""86"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [73, 85], ""gained"": [70, 90], ""cells"": [70, 73, 85, 90]}",0.0,0.0,0.0,"{""side_change"": {""73"": -2, ""85"": -1, ""70"": 1, ""90"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [81, 98], ""gained"": [93, 5238], ""cells"": [81, 93, 98, 5238]}",0.0,0.0,0.0,"{""side_change"": {""81"": -2, ""98"": -1, ""93"": 1, ""5238"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [81, 129], ""gained"": [117, 123], ""cells"": [81, 117, 123, 129]}",0.0,0.0,0.0,"{""side_change"": {""81"": -2, ""129"": -2, ""117"": 0, ""123"": 1}, ""charge_delta"": 3, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [88, 89], ""gained"": [76, 97], ""cells"": [76, 88, 89, 97]}",0.0,0.0,0.0,"{""side_change"": {""88"": -1, ""89"": -3, ""76"": 0, ""97"": 2}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [89, 105], ""gained"": [91, 107], ""cells"": [89, 91, 105, 107]}",0.0,0.0,0.0,"{""side_change"": {""89"": -3, ""105"": 0, ""91"": 0, ""107"": 2}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [113, 117], ""gained"": [100, 120], ""cells"": [100, 113, 117, 120]}",0.0,0.0,0.0,"{""side_change"": {""113"": -1, ""117"": 0, ""100"": 1, ""120"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [115, 119], ""gained"": [105, 128], ""cells"": [105, 115, 119, 128]}",0.0,0.0,0.0,"{""side_change"": {""115"": -1, ""119"": -1, ""105"": 0, ""128"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [123, 5242], ""gained"": [108, 127], ""cells"": [108, 123, 127, 5242]}",0.0,0.0,0.0,"{""side_change"": {""123"": 1, ""5242"": -1, ""108"": 1, ""127"": 0}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [127, 129], ""gained"": [123, 140], ""cells"": [123, 127, 129, 140]}",0.0,0.0,0.0,"{""side_change"": {""127"": 0, ""129"": -2, ""123"": 1, ""140"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [138, 159], ""gained"": [145, 149], ""cells"": [138, 145, 149, 159]}",0.0,0.0,0.0,"{""side_change"": {""138"": -1, ""159"": -1, ""145"": 1, ""149"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
0,t1,"{""lost"": [154, 165], ""gained"": [150, 163], ""cells"": [150, 154, 163, 165]}",0.0,0.0,0.0,"{""side_change"": {""154"": -1, ""165"": -2, ""150"": 1, ""163"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [160, 174], ""gained"": [155, 176], ""cells"": [155, 160, 174, 176]}",0.0,0.0,0.0,"{""side_change"": {""160"": -1, ""174"": -2, ""155"": 1, ""176"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [165, 174], ""gained"": [166, 184], ""cells"": [165, 166, 174, 184]}",0.0,0.0,0.0,"{""side_change"": {""165"": -2, ""174"": -2, ""166"": 1, ""184"": 1}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [168, 183], ""gained"": [170, 175], ""cells"": [168, 170, 175, 183]}",0.0,0.0,0.0,"{""side_change"": {""168"": -2, ""183"": -2, ""170"": -1, ""175"": 2}, ""charge_delta"": 3, ""generic"": false, ""isolated"": false}",gt_ids
0,t1,"{""lost"": [170, 172], ""gained"": [162, 179], ""cells"": [162, 170, 172, 179]}",0.0,0.0,0.0,"{""side_change"": {""170"": -1, ""172"": -1, ""162"": 1, ""179"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": false}",gt_ids
0,contact_death,"{""cells"": [36, 57]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_death,"{""cells"": [76, 88]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_death,"{""cells"": [89, 91]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_death,"{""cells"": [95, 125]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_death,"{""cells"": [113, 135]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_death,"{""cells"": [168, 170]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_birth,"{""cells"": [0, 33]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_birth,"{""cells"": [0, 34]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_birth,"{""cells"": [0, 111]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_birth,"{""cells"": [0, 126]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_birth,"{""cells"": [0, 147]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_birth,"{""cells"": [47, 55]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_birth,"{""cells"": [82, 97]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_birth,"{""cells"": [87, 107]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_birth,"{""cells"": [112, 113]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
0,contact_birth,"{""cells"": [164, 175]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,extrusion,"{""cell"": 19, ""sides"": 3, ""neighbours"": [0, 26, 27]}",-2.0,-3.0,-1.0,"{""neighbours_meet_at_vertex"": true, ""new_contacts_among_neighbours"": 0}",gt_ids
1,extrusion,"{""cell"": 21, ""sides"": 3, ""neighbours"": [0, 30, 46]}",-2.0,-3.0,-1.0,"{""neighbours_meet_at_vertex"": true, ""new_contacts_among_neighbours"": 0}",gt_ids
1,extrusion,"{""cell"": 125, ""sides"": 4, ""neighbours"": [0, 99, 130, 142]}",-3.0,-4.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 2}",gt_ids
1,extrusion,"{""cell"": 181, ""sides"": 4, ""neighbours"": [167, 173, 180, 191]}",-3.0,-4.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 1}",gt_ids
1,extrusion,"{""cell"": 200, ""sides"": 4, ""neighbours"": [0, 185, 196, 198]}",-3.0,-4.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 1}",gt_ids
1,t1,"{""lost"": [9, 74], ""gained"": [72, 135], ""cells"": [9, 72, 74, 135]}",0.0,0.0,0.0,"{""side_change"": {""9"": -2, ""74"": -2, ""72"": 1, ""135"": 1}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [9, 94], ""gained"": [79, 112], ""cells"": [9, 79, 94, 112]}",0.0,0.0,0.0,"{""side_change"": {""9"": -2, ""94"": -2, ""79"": 1, ""112"": 0}, ""charge_delta"": 3, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [33, 48], ""gained"": [34, 50], ""cells"": [33, 34, 48, 50]}",0.0,0.0,0.0,"{""side_change"": {""33"": -2, ""48"": -1, ""34"": 2, ""50"": 0}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [36, 55], ""gained"": [42, 47], ""cells"": [36, 42, 47, 55]}",0.0,0.0,0.0,"{""side_change"": {""36"": -1, ""55"": -1, ""42"": 0, ""47"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [50, 60], ""gained"": [51, 61], ""cells"": [50, 51, 60, 61]}",0.0,0.0,0.0,"{""side_change"": {""50"": 0, ""60"": 0, ""51"": 1, ""61"": 0}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [61, 70], ""gained"": [60, 73], ""cells"": [60, 61, 70, 73]}",0.0,0.0,0.0,"{""side_change"": {""61"": 0, ""70"": -1, ""60"": 0, ""73"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [63, 77], ""gained"": [68, 75], ""cells"": [63, 68, 75, 77]}",0.0,0.0,0.0,"{""side_change"": {""63"": -1, ""77"": -1, ""68"": 1, ""75"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
1,t1,"{""lost"": [65, 88], ""gained"": [0, 82], ""cells"": [0, 65, 82, 88]}",0.0,0.0,0.0,"{""side_change"": {""65"": -1, ""88"": -1, ""0"": -1, ""82"": 1}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [71, 74], ""gained"": [64, 5240], ""cells"": [64, 71, 74, 5240]}",0.0,0.0,0.0,"{""side_change"": {""71"": -1, ""74"": -2, ""64"": 1, ""5240"": 0}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [76, 89], ""gained"": [87, 97], ""cells"": [76, 87, 89, 97]}",0.0,0.0,0.0,"{""side_change"": {""76"": -1, ""89"": 1, ""87"": 0, ""97"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [81, 100], ""gained"": [93, 117], ""cells"": [81, 93, 100, 117]}",0.0,0.0,0.0,"{""side_change"": {""81"": 0, ""100"": -1, ""93"": -1, ""117"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [87, 107], ""gained"": [89, 91], ""cells"": [87, 89, 91, 107]}",0.0,0.0,0.0,"{""side_change"": {""87"": 0, ""107"": -2, ""89"": 1, ""91"": 0}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [93, 5238], ""gained"": [81, 98], ""cells"": [81, 93, 98, 5238]}",0.0,0.0,0.0,"{""side_change"": {""93"": -1, ""5238"": -1, ""81"": 0, ""98"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [93, 5240], ""gained"": [100, 5239], ""cells"": [93, 100, 5239, 5240]}",0.0,0.0,0.0,"{""side_change"": {""93"": -1, ""5240"": 0, ""100"": -1, ""5239"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [94, 99], ""gained"": [83, 95], ""cells"": [83, 94, 95, 99]}",0.0,0.0,0.0,"{""side_change"": {""94"": -2, ""99"": -1, ""83"": 1, ""95"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [123, 140], ""gained"": [127, 129], ""cells"": [123, 127, 129, 140]}",0.0,0.0,0.0,"{""side_change"": {""123"": -1, ""140"": -2, ""127"": 2, ""129"": 0}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [150, 165], ""gained"": [163, 166], ""cells"": [150, 163, 165, 166]}",0.0,0.0,0.0,"{""side_change"": {""150"": -1, ""165"": -1, ""163"": 1, ""166"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
1,t1,"{""lost"": [155, 176], ""gained"": [160, 174], ""cells"": [155, 160, 174, 176]}",0.0,0.0,0.0,"{""side_change"": {""155"": -1, ""176"": -1, ""160"": 1, ""174"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
1,t1,"{""lost"": [162, 179], ""gained"": [170, 172], ""cells"": [162, 170, 172, 179]}",0.0,0.0,0.0,"{""side_change"": {""162"": -1, ""179"": -1, ""170"": 0, ""172"": 2}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [170, 185], ""gained"": [179, 190], ""cells"": [170, 179, 185, 190]}",0.0,0.0,0.0,"{""side_change"": {""170"": 0, ""185"": 0, ""179"": -1, ""190"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
1,t1,"{""lost"": [179, 184], ""gained"": [172, 185], ""cells"": [172, 179, 184, 185]}",0.0,0.0,0.0,"{""side_change"": {""179"": -1, ""184"": -1, ""172"": 2, ""185"": 0}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
1,contact_death,"{""cells"": [22, 33]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_death,"{""cells"": [29, 39]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_death,"{""cells"": [42, 56]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_death,"{""cells"": [91, 107]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_death,"{""cells"": [100, 120]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_death,"{""cells"": [112, 113]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_death,"{""cells"": [129, 140]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_death,"{""cells"": [145, 164]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_birth,"{""cells"": [0, 130]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_birth,"{""cells"": [0, 185]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_birth,"{""cells"": [89, 105]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_birth,"{""cells"": [99, 130]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_birth,"{""cells"": [127, 138]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_birth,"{""cells"": [147, 152]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
1,contact_birth,"{""cells"": [167, 191]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,division,"{""parent"": 175, ""children"": [8, 785]}",2.0,3.0,1.0,"{""source"": ""heuristic""}",gt_ids
2,extrusion,"{""cell"": 18, ""sides"": 4, ""neighbours"": [0, 25, 30, 42]}",-3.0,-4.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 1}",gt_ids
2,extrusion,"{""cell"": 46, ""sides"": 4, ""neighbours"": [0, 30, 45, 56]}",-3.0,-4.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 1}",gt_ids
2,extrusion,"{""cell"": 5239, ""sides"": 5, ""neighbours"": [71, 84, 93, 100, 5240]}",-4.0,-5.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 2}",gt_ids
2,appearance,"{""cell"": 20, ""sides"": 4}",,,,"{""neighbours"": [0, 22, 34, 40]}",gt_ids
2,appearance,"{""cell"": 125, ""sides"": 5}",,,,"{""neighbours"": [0, 99, 130, 142, 157]}",gt_ids
2,t1,"{""lost"": [0, 34], ""gained"": [22, 33], ""cells"": [0, 22, 33, 34]}",0.0,0.0,0.0,"{""side_change"": {""0"": -3, ""34"": -1, ""22"": 2, ""33"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [42, 47], ""gained"": [36, 55], ""cells"": [36, 42, 47, 55]}",0.0,0.0,0.0,"{""side_change"": {""42"": -2, ""47"": -1, ""36"": 2, ""55"": 2}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [54, 74], ""gained"": [64, 72], ""cells"": [54, 64, 72, 74]}",0.0,0.0,0.0,"{""side_change"": {""54"": -1, ""74"": 0, ""64"": 0, ""72"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [58, 80], ""gained"": [69, 70], ""cells"": [58, 69, 70, 80]}",0.0,0.0,0.0,"{""side_change"": {""58"": -1, ""80"": -1, ""69"": 1, ""70"": 0}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [64, 5240], ""gained"": [71, 74], ""cells"": [64, 71, 74, 5240]}",0.0,0.0,0.0,"{""side_change"": {""64"": 0, ""5240"": 0, ""71"": 0, ""74"": 0}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [68, 75], ""gained"": [63, 77], ""cells"": [63, 68, 75, 77]}",0.0,0.0,0.0,"{""side_change"": {""68"": -1, ""75"": -1, ""63"": 1, ""77"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
2,t1,"{""lost"": [70, 90], ""gained"": [73, 85], ""cells"": [70, 73, 85, 90]}",0.0,0.0,0.0,"{""side_change"": {""70"": 0, ""90"": -2, ""73"": 1, ""85"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [78, 79], ""gained"": [55, 94], ""cells"": [55, 78, 79, 94]}",0.0,0.0,0.0,"{""side_change"": {""78"": -1, ""79"": -1, ""55"": 2, ""94"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [81, 98], ""gained"": [93, 5238], ""cells"": [81, 93, 98, 5238]}",0.0,0.0,0.0,"{""side_change"": {""81"": 0, ""98"": 0, ""93"": 1, ""5238"": 1}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [90, 108], ""gained"": [85, 5242], ""cells"": [85, 90, 108, 5242]}",0.0,0.0,0.0,"{""side_change"": {""90"": -2, ""108"": -2, ""85"": 1, ""5242"": 3}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [104, 122], ""gained"": [121, 5242], ""cells"": [104, 121, 122, 5242]}",0.0,0.0,0.0,"{""side_change"": {""104"": -1, ""122"": 0, ""121"": 1, ""5242"": 3}, ""charge_delta"": -3, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [117, 123], ""gained"": [81, 129], ""cells"": [81, 117, 123, 129]}",0.0,0.0,0.0,"{""side_change"": {""117"": 0, ""123"": 0, ""81"": 0, ""129"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [120, 130], ""gained"": [118, 133], ""cells"": [118, 120, 130, 133]}",0.0,0.0,0.0,"{""side_change"": {""120"": -1, ""130"": -2, ""118"": 2, ""133"": 0}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [127, 129], ""gained"": [123, 138], ""cells"": [123, 127, 129, 138]}",0.0,0.0,0.0,"{""side_change"": {""127"": -2, ""129"": 1, ""123"": 0, ""138"": 0}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [127, 134], ""gained"": [122, 140], ""cells"": [122, 127, 134, 140]}",0.0,0.0,0.0,"{""side_change"": {""127"": -2, ""134"": 0, ""122"": 0, ""140"": 0}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [133, 138], ""gained"": [129, 145], ""cells"": [129, 133, 138, 145]}",0.0,0.0,0.0,"{""side_change"": {""133"": 0, ""138"": 0, ""129"": 1, ""145"": 1}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [140, 150], ""gained"": [134, 154], ""cells"": [134, 140, 150, 154]}",0.0,0.0,0.0,"{""side_change"": {""140"": 0, ""150"": -1, ""134"": 0, ""154"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [151, 160], ""gained"": [141, 156], ""cells"": [141, 151, 156, 160]}",0.0,0.0,0.0,"{""side_change"": {""151"": -1, ""160"": -2, ""141"": 1, ""156"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [160, 174], ""gained"": [155, 176], ""cells"": [155, 160, 174, 176]}",0.0,0.0,0.0,"{""side_change"": {""160"": -2, ""174"": -1, ""155"": 1, ""176"": 0}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [170, 190], ""gained"": [179, 183], ""cells"": [170, 179, 183, 190]}",0.0,0.0,0.0,"{""side_change"": {""170"": 0, ""190"": -1, ""179"": 1, ""183"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
2,t1,"{""lost"": [176, 180], ""gained"": [171, 188], ""cells"": [171, 176, 180, 188]}",0.0,0.0,0.0,"{""side_change"": {""176"": 0, ""180"": -1, ""171"": 1, ""188"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
2,contact_death,"{""cells"": [0, 130]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_death,"{""cells"": [0, 142]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_death,"{""cells"": [0, 147]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_death,"{""cells"": [42, 55]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_death,"{""cells"": [85, 108]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_death,"{""cells"": [115, 137]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_death,"{""cells"": [130, 148]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_birth,"{""cells"": [0, 42]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_birth,"{""cells"": [0, 45]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_birth,"{""cells"": [26, 38]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_birth,"{""cells"": [36, 45]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_birth,"{""cells"": [45, 55]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_birth,"{""cells"": [84, 5240]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_birth,"{""cells"": [93, 5240]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_birth,"{""cells"": [98, 5242]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_birth,"{""cells"": [113, 117]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_birth,"{""cells"": [118, 313]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
2,contact_birth,"{""cells"": [168, 170]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
3,extrusion,"{""cell"": 20, ""sides"": 4, ""neighbours"": [0, 22, 34, 40]}",-3.0,-4.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 1}",gt_ids
