n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
1355,283,281,1074,2,3,0,0.8884270840180949,3904,780,764,3140,16,3904,780,764,0.19569672131147542,0.9794871794871794,0.32621690862510677,0.19569672131147542,0.9794871794871794,0.32621690862510677,0.10495260385120435,0.07729282613742716,-0.019315879008498342,1.0,2550,498,495,0.19411764705882353,0.9939759036144579,0.3248031496062992,0.9920620324510668,1.0,2.23606797749979,0.9636363636363636,0.9636363636363636,18,0.30482052577421814,0.8884270840180949,0.3431013431013431,0.20707442888725128,0.20618556701030927,8.127921218342872,0.09070425478009216,8.037216963562779,0.22798490032446628,1.0,0.3713154783323909,427.3265730094491,304.2433236736675,0,0,True,True,1.0,4250,3.0,0.5,0.9837252823635936,0.30800000000000005,0.18448637316561844,0.9319213313161876,10.700842380523682,cellpose_sam_filled,1,alizarine,"[576, 768]"
1336,384,384,952,0,0,1,0.8715510092002837,3851,1075,1071,2780,4,3850,1075,1071,0.2781818181818182,0.9962790697674418,0.4349238578680203,0.27810958192677226,0.9962790697674418,0.43483556638246035,0.12612230945531588,0.0934102859342614,-0.005825832782608555,1.5493806446131766,2516,692,665,0.26430842607313193,0.9609826589595376,0.4145885286783042,1.1252657648197772,1.0,2.23606797749979,0.98796992481203,0.98796992481203,8,0.38915765992198714,0.8715510092002837,0.44651162790697674,0.2874251497005988,0.2816691505216095,7.223907684898168,0.13401393979002862,7.08989374510814,0.311825060920867,0.9998259355961706,0.4753867974109209,247.85883078881818,172.59099044070953,0,0,True,True,1.0,3744,3.0,0.5,0.5765450298786163,0.41908325537885877,0.27094042939219837,0.9246646026831785,0.3299977779388428,cellpose_sam_filled,2,alizarine,"[576, 768]"
1397,264,264,1133,0,0,0,0.8998982875552349,4019,728,726,3293,2,4018,728,726,0.18068690890990544,0.9972527472527473,0.3059418457648546,0.18064195073401343,0.9972527472527473,0.30587739625026333,0.08923586994693997,0.07300583021124542,-0.017941276813567317,0.7178900993986536,2624,465,462,0.1760670731707317,0.9935483870967742,0.29912593072191646,0.8772989055409816,1.0,2.0,0.9935064935064936,0.9935064935064936,3,0.2860603827990151,0.8998982875552349,0.31788079470198677,0.1889763779527559,0.1889763779527559,8.287401959596222,0.07838515329050616,8.209016806305716,0.2095112451312979,1.0,0.34643951591959693,301.94370336206714,233.09257776157463,0,0,True,True,1.0,4431,3.0,0.5,0.5142064588144422,0.30369826108253734,0.18112766579024248,0.9393939393939394,0.3181447982788086,cellpose_sam_filled,3,alizarine,"[576, 768]"
1111,275,275,836,0,1,0,0.9011837063521931,3183,761,758,2425,3,3182,761,758,0.2382149591451917,0.9960578186596584,0.3844788232310423,0.23814011938422872,0.9960578186596584,0.38438133874239355,0.09854063188938385,0.07260183658952131,-0.022901379574315962,0.8367215441595655,2073,487,482,0.23251326579835987,0.9897330595482546,0.3765625,1.0035068634012898,1.0,2.23606797749979,0.9896265560165975,0.9896265560165975,5,0.3576125818857909,0.9011837063521931,0.3968253968253968,0.24752475247524752,0.24528301886792453,7.111474261972629,0.09402381478668159,7.017450447185947,0.27648676023730284,0.9998881932021467,0.4331890819277296,330.55256768024054,220.08180297334897,0,0,True,True,1.0,3269,3.0,0.5,0.47812410490587354,0.3827089337175792,0.23927927927927928,0.9553956834532374,0.3266787528991699,cellpose_sam_filled,4,alizarine,"[576, 768]"
1347,332,332,1015,0,0,0,0.9040140381863656,3873,923,923,2950,0,3873,923,923,0.2383165504776659,1.0,0.38490408673894916,0.2383165504776659,1.0,0.38490408673894916,0.09245015267383967,0.07132342900972083,-0.016681817282878382,0.7763944315088769,2526,592,591,0.2339667458432304,0.9983108108108109,0.37908915971776774,0.9741990809621367,1.0,2.23606797749979,0.9983079526226735,0.9983079526226735,1,0.3575135922309391,0.9040140381863656,0.395473496128648,0.24647364513734224,0.24647364513734224,7.5902346346865315,0.09782590970686256,7.492408724979669,0.27282168186423505,1.0,0.4286879863087302,350.051424793558,256.56383221335,0,0,True,True,1.0,3966,3.0,0.5,0.5435018371790648,0.37463697967086157,0.2328519855595668,0.9579207920792079,0.3216235637664795,cellpose_sam_filled,5,alizarine,"[576, 768]"
1225,312,311,914,1,0,1,0.903285867119492,3514,865,857,2657,8,3514,865,858,0.24416619237336368,0.991907514450867,0.3918702900205526,0.24388161639157654,0.9907514450867052,0.39141356474080846,0.09756508125868281,0.07149782313033533,-0.012740675973253887,2.1836008691813857,2290,554,547,0.2388646288209607,0.9873646209386282,0.38466947960618847,0.9456561248526927,1.0,2.165247584249837,0.9908592321755028,0.9908592321755028,5,0.36554574453371763,0.903285867119492,0.4046844502277163,0.2536704730831974,0.2526487367563162,7.270342120210846,0.10066536093831495,7.169676759272531,0.2842933210800876,0.9994954845870542,0.4426738875794169,323.0371495664237,216.93720282558147,0,0,True,True,1.0,3585,3.0,0.5,0.5124816540628672,0.3808773312319411,0.23786089238845146,0.9552042160737813,0.3121662139892578,cellpose_sam_filled,6,alizarine,"[576, 768]"
1315,265,265,1050,0,0,0,0.9091131736183663,3780,728,727,3053,1,3780,728,727,0.19232804232804232,0.9986263736263736,0.32253771073646853,0.19232804232804232,0.9986263736263736,0.32253771073646853,0.08739522049186318,0.06728803972846562,-0.02457802715179912,0.8278012104074661,2466,464,460,0.18653690186536903,0.9913793103448276,0.31399317406143346,0.9475305763892254,1.0,2.0,0.9978260869565218,0.9978260869565218,1,0.3049556848213507,0.9091131736183663,0.33544303797468356,0.20152091254752852,0.20152091254752852,8.016832239065947,0.08086670537473428,7.9359655336912125,0.22905862817728956,1.0,0.37273832659551254,380.73744234051895,316.76489704511135,0,0,True,True,1.0,4105,3.0,0.5,0.5032818960025907,0.3154065991166537,0.18939157566302653,0.9425465838509317,0.31995105743408203,cellpose_sam_filled,7,alizarine,"[576, 768]"
1303,370,369,934,1,1,0,0.8945352530666334,3743,1030,1021,2722,9,3742,1030,1021,0.2728487439871726,0.9912621359223301,0.42791282481139986,0.2727758482500668,0.9912621359223301,0.4278231720092185,0.09697532470559166,0.07354939025901752,-0.01934274355546803,1.8786712179197946,2440,661,655,0.26844262295081966,0.9909228441754917,0.42244437278297325,0.9105090874100552,1.0,2.0,0.9847328244274809,0.9847328244274809,10,0.3946007272941874,0.8945352530666334,0.4411237298266587,0.28297546012269936,0.28297546012269936,7.168023153032216,0.11961564700742869,7.0484075060247875,0.3104551459731109,1.0,0.4738127007659995,268.33002068348594,188.0,0,0,True,True,1.0,3676,3.0,0.5,0.5594167048111558,0.40610386413979815,0.2581351689612015,0.9515570934256056,0.31954455375671387,cellpose_sam_filled,8,alizarine,"[576, 768]"
1504,303,303,1201,0,0,0,0.9031083386569367,4336,836,835,3501,1,4336,836,835,0.19257380073800737,0.9988038277511961,0.322892498066512,0.19257380073800737,0.9988038277511961,0.322892498066512,0.09045706228002157,0.07249738981312526,-0.01910515148776121,0.8278012104074661,2827,534,530,0.1874778917580474,0.9925093632958801,0.31538232668848565,0.8462635418798673,1.0,1.7363961030678663,0.9943396226415094,0.9943396226415094,3,0.302868651480965,0.9031083386569367,0.33536247924737134,0.2014627659574468,0.2014627659574468,8.18912873486186,0.08356708115316547,8.105561653708694,0.22540643812407626,1.0,0.3678884509031005,354.0127116361784,272.0,0,0,True,True,1.0,4706,3.0,0.5,0.5545562249608338,0.3131754426304898,0.1874483897605285,0.9511173184357542,0.3484804630279541,cellpose_sam_filled,9,alizarine,"[576, 768]"
1426,414,414,1012,0,0,0,0.8932407995787546,4112,1161,1159,2953,2,4112,1161,1159,0.2818579766536965,0.9982773471145564,0.43959795183007777,0.2818579766536965,0.9982773471145564,0.43959795183007777,0.10027648972399285,0.07643190317891674,-0.012796711802719721,1.6153888634162323,2687,748,742,0.2761443989579457,0.9919786096256684,0.4320232896652111,0.9468662445498055,1.0,2.23606797749979,0.9973045822102425,0.9973045822102425,2,0.4019583598104396,0.8932407995787546,0.45,0.2903225806451613,0.2903225806451613,7.148668728742349,0.12658296808240765,7.022085760659941,0.3215347270385416,1.0,0.4866080632766667,284.98596456667826,184.02241704875874,0,0,True,True,1.0,3969,3.0,0.5,0.6129887807182968,0.4302506098913284,0.27849554981337926,0.9454191033138402,0.3228127956390381,cellpose_sam_filled,10,alizarine,"[576, 768]"
