method,adjacency_pair_f1_mean,adjacency_pair_f1_median,adjacency_pair_precision_mean,adjacency_pair_precision_median,adjacency_pair_recall_mean,adjacency_pair_recall_median,adjacency_component_f1_mean,adjacency_component_f1_median,vertex_f1_mean,vertex_f1_median,vertex_loc_error_median_px_mean,vertex_loc_error_median_px_median,vertex_incident_set_accuracy_mean,vertex_incident_set_accuracy_median,vertex_cyclic_order_accuracy_mean,vertex_cyclic_order_accuracy_median,pq_mean,pq_median,ap50_mean,ap50_median,vi_mean,vi_median,boundary_f1_mean,boundary_f1_median,n_splits_mean,n_splits_median,n_merges_mean,n_merges_median,complex_edit_distance_approx_mean,complex_edit_distance_approx_median,validity_fraction_mean,validity_fraction_median,euler_residual_pred_mean,euler_residual_pred_median,legacy_f1_mean,legacy_f1_median,method_runtime_s_mean,method_runtime_s_median,n_images
neural,0.6819175780009424,0.6805078021687384,0.6944467265809993,0.7111193890854908,0.6703319464926912,0.6435717858929465,0.450081049721835,0.5018487823536912,0.323981374934779,0.3551525873507298,1.9609475708248731,2.0,0.6543562240037316,0.6576576576576577,0.6543562240037316,0.6576576576576577,0.6476184077813231,0.6696400279740649,0.7206161912315208,0.7171514543630892,1.5097021476320998,1.5438193619684597,0.7861210179832938,0.7943229316382324,177.26666666666668,169.0,231.66666666666666,267.0,5936.733333333334,6041.0,1.0,1.0,0.0,0.0,0.6806223333472762,0.6795219989136339,7.1313036441802975,6.7967917919158936,15
