n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
635,109,3,632,106,51,71,0.5492725662128292,1804,155,0,1804,155,1705,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0044296174694583,0.5492725662128292,0.008064516129032258,0.004048582995951417,0.0,5.93003711426425,0.9080885216200674,5.021948592644183,0.08621565702346642,0.19296109296109296,0.11918089461623808,248.80916381837707,109.11003620199197,0,0,True,True,1.0,2697,3.0,0.5,3.574570727068931,0.0,0.0,0.0,31.79932689666748,neural,BF-HUVEC_Glx_Polymers-02_S131-0008,mcellseg,"[2208, 2752]"
635,79,1,634,78,41,71,0.5433577244151293,1802,116,0,1802,116,1764,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0015220104325353763,0.5433577244151293,0.0028011204481792717,0.001402524544179523,0.0,5.2201187680792955,0.8320534209554944,4.388065347123801,0.10057917727542645,0.22269794367725984,0.1385732209565567,277.5626055505316,113.56826139536335,0,0,True,True,1.0,2630,3.0,0.5,3.6272460678592324,0.0,0.0,0.0,14.089842319488525,neural,BF-HUVEC_Glx_Polymers-02_S132-0002,mcellseg,"[2208, 2752]"
580,73,1,579,72,37,57,0.5350804396884327,1617,52,0,1617,52,1585,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0016388374875602838,0.5350804396884327,0.0030627871362940277,0.0015337423312883436,0.0,6.090104879629754,0.7405364272076298,5.349568452422124,0.07859811713134346,0.19957134457447415,0.11277968343996815,282.17902119044925,137.90576492663388,0,0,True,True,1.0,2320,3.0,0.5,3.3074442921206355,0.0,0.0,0.0,14.522785186767578,neural,BF-HUVEC_Glx_Polymers-02_S132-0008,mcellseg,"[2208, 2752]"
664,78,1,663,77,40,37,0.5024209844065729,1918,46,0,1918,46,1815,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0013542344593169082,0.5024209844065729,0.0026954177897574125,0.001349527665317139,0.0,6.734471642313006,0.7443816320892919,5.990090010223715,0.077259956046751,0.20014132739033538,0.11148405635133009,255.0,126.6530693841051,0,0,True,True,1.0,2704,3.0,0.5,3.4081855611875653,0.0,0.0,0.0,28.629328966140747,neural,BF-HUVEC_Glx_Polymers-02_S135-0008,mcellseg,"[2208, 2752]"
108,151,4,104,147,94,25,0.565625056370695,279,202,0,279,202,270,199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,68,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.01747104421222224,0.565625056370695,0.03088803088803089,0.01568627450980392,0.0,5.076690453489091,1.7460617328504506,3.33062872063864,0.1932719616100284,0.1799787340505379,0.18638863038942793,89.44271909999159,47.43416490252569,0,0,True,True,1.0,732,3.0,0.5,0.494797405321151,0.0,0.0,0.0,1.4757604598999023,neural,CellsOnly_Polymer-47,mcellseg,"[872, 1160]"
121,149,3,118,146,92,43,0.6442637988612071,317,238,0,317,238,308,234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,73,2,0.01015228426395939,0.0273972602739726,0.014814814814814814,2.5,2.5,2.95,0.0,0.0,2,0.014316973308026825,0.6442637988612071,0.022222222222222223,0.011235955056179775,0.0037174721189591076,4.563956819345137,1.793924353867388,2.770032465477749,0.21912359810382703,0.20325451168463948,0.21089094770313646,104.00480758118829,47.38143096192854,0,0,True,True,1.0,821,3.0,0.5,0.5084789250977337,0.0,0.0,0.0,1.4165194034576416,neural,CellsOnly_Polymer-48,mcellseg,"[896, 1182]"
181,189,7,174,182,109,41,0.6185080112945299,485,199,0,485,199,472,195,1,0.00211864406779661,0.005128205128205128,0.0029985007496251873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,27,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.023403005832766,0.6185080112945299,0.03783783783783784,0.01928374655647383,0.005434782608695652,5.464403983496729,1.5322025473604848,3.9322014361362445,0.19661983797068908,0.20794809022413424,0.20212536366201594,105.68348972285122,51.35172830587107,0,0,True,True,1.0,1040,3.0,0.5,0.7597368629649282,0.0031298904538341154,0.002173913043478261,0.00558659217877095,2.1842727661132812,neural,CellsOnly_Polymer-55,mcellseg,"[1104, 1376]"
216,247,6,210,241,147,77,0.5959894302706205,589,360,0,589,360,577,353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,110,2,0.0053475935828877,0.01818181818181818,0.008264462809917356,2.2071067811865475,2.2071067811865475,2.9207106781186547,0.0,0.0,2,0.015446810287791459,0.5959894302706205,0.02591792656587473,0.01312910284463895,0.0,5.282531291997641,1.614178448566567,3.6683528434310735,0.22319784939952664,0.22990143688398051,0.2265000534750711,124.45481107614924,46.861498055439924,0,0,True,True,1.0,1402,3.0,0.5,0.7933011241257191,0.0,0.0,0.0,2.0306529998779297,neural,CellsOnly_Polymer_46,mcellseg,"[1104, 1376]"
889,155,7,882,148,79,69,0.5570453338631169,2547,128,0,2547,128,2497,113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0074699565843713,0.5570453338631169,0.013409961685823755,0.006750241080038573,0.0,6.321921124100363,0.6667389613543935,5.65518216274597,0.09852306792425239,0.24965554143535548,0.14128857549142138,236.2794955132586,97.58073580374356,0,0,True,True,1.0,3705,3.0,0.5,4.136746750213206,0.0,0.0,0.0,17.911251306533813,neural,HEK-GFP-FumGW_CO_20x_1_BF,mcellseg,"[2796, 2796]"
761,155,13,748,142,83,64,0.5677529734830239,2159,156,0,2159,156,2112,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.01611525907266225,0.5677529734830239,0.028384279475982533,0.014396456256921373,0.0,6.032531323164867,0.7276730443206079,5.304858278844259,0.11078249112726044,0.2541332632408989,0.15430145529821582,294.7032405658275,104.10019207540655,0,0,True,True,1.0,3205,3.0,0.5,3.873109307140112,0.0,0.0,0.0,17.283771753311157,neural,HEK-GFP-FumGW_CO_Hoechst_20x_1_BF,mcellseg,"[2796, 2796]"
