vertex_id,row,col,degree,kind,n_cells,n_gaps,touches_outer,incident_faces_cyclic,incident_edges_cyclic,row_um,col_um
33,19.5,247.5,3,regular,3,0,False,"[26, 8, 7]","[56, 64, 34]",,
34,22.5,116.5,3,regular,3,0,False,"[31, 4, 3]","[65, 66, 30]",,
35,24.5,215.5,3,regular,3,0,False,"[26, 6, 25]","[67, 54, 52]",,
36,26.5,105.5,3,regular,3,0,False,"[31, 3, 2]","[69, 65, 29]",,
37,26.5,169.5,3,regular,3,0,False,"[4, 25, 5]","[31, 70, 53]",,
38,26.5,339.5,3,regular,3,0,False,"[32, 10, 9]","[68, 71, 36]",,
39,26.5,752.5,3,regular,3,0,False,"[16, 30, 19]","[46, 72, 63]",,
40,29.5,834.5,3,regular,3,0,False,"[30, 20, 19]","[63, 73, 47]",,
41,31.5,297.5,3,regular,3,0,False,"[33, 9, 8]","[74, 75, 35]",,
42,32.5,24.5,3,regular,3,0,False,"[34, 1, 0]","[77, 76, 27]",,
43,32.5,46.5,3,regular,3,0,False,"[34, 2, 1]","[76, 78, 28]",,
44,36.5,515.5,3,regular,3,0,False,"[35, 14, 13]","[79, 80, 40]",,
45,36.5,842.5,3,regular,3,0,False,"[36, 20, 30]","[83, 81, 73]",,
46,36.5,869.5,3,regular,3,0,False,"[37, 21, 20]","[84, 82, 48]",,
47,37.5,259.5,3,regular,3,0,False,"[26, 33, 8]","[64, 85, 74]",,
48,38.5,48.5,3,regular,3,0,False,"[34, 38, 2]","[78, 87, 86]",,
49,38.5,520.5,3,regular,3,0,False,"[35, 29, 14]","[80, 88, 61]",,
50,40.5,614.5,3,regular,3,0,False,"[39, 16, 15]","[90, 89, 42]",,
51,40.5,900.5,3,regular,3,0,False,"[37, 28, 21]","[82, 91, 62]",,
52,42.5,942.5,3,regular,3,0,False,"[40, 22, 28]","[92, 93, 58]",,
53,44.5,316.5,3,regular,3,0,False,"[33, 32, 9]","[75, 97, 68]",,
54,44.5,477.5,3,regular,3,0,False,"[35, 13, 27]","[94, 79, 57]",,
55,44.5,1023.5,3,regular,2,0,True,"[42, 528, 23]","[96, 98, 26]",,
56,45.5,-0.5,3,regular,2,0,True,"[43, 0, 528]","[101, 99, 0]",,
57,45.5,16.5,3,regular,3,0,False,"[43, 34, 0]","[99, 102, 77]",,
58,45.5,777.5,3,regular,3,0,False,"[44, 30, 16]","[103, 100, 72]",,
59,47.5,91.5,3,regular,3,0,False,"[38, 31, 2]","[86, 105, 69]",,
60,47.5,786.5,3,regular,3,0,False,"[44, 36, 30]","[100, 106, 83]",,
61,47.5,1015.5,3,regular,3,0,False,"[41, 42, 23]","[95, 107, 96]",,
62,49.5,467.5,3,regular,3,0,False,"[45, 35, 27]","[104, 108, 94]",,
63,49.5,866.5,3,regular,3,0,False,"[36, 37, 20]","[81, 109, 84]",,
64,50.5,983.5,3,regular,3,0,False,"[41, 23, 22]","[110, 95, 50]",,
65,53.5,140.5,3,regular,3,0,False,"[31, 46, 4]","[66, 112, 111]",,
66,54.5,313.5,3,regular,3,0,False,"[47, 32, 33]","[114, 113, 97]",,
67,54.5,431.5,3,regular,3,0,False,"[45, 27, 11]","[115, 104, 59]",,
68,55.5,585.5,3,regular,3,0,False,"[48, 15, 29]","[116, 117, 60]",,
69,56.5,934.5,3,regular,3,0,False,"[37, 40, 28]","[91, 118, 92]",,
70,58.5,600.5,3,regular,3,0,False,"[48, 39, 15]","[117, 119, 90]",,
71,60.5,367.5,3,regular,3,0,False,"[11, 10, 32]","[121, 37, 71]",,
72,60.5,665.5,3,regular,3,0,False,"[49, 16, 39]","[122, 120, 89]",,
73,61.5,171.5,3,regular,3,0,False,"[46, 25, 4]","[111, 123, 70]",,
74,61.5,172.5,3,regular,3,0,False,"[46, 50, 25]","[123, 125, 124]",,
75,61.5,981.5,3,regular,3,0,False,"[40, 41, 22]","[93, 126, 110]",,
76,62.5,868.5,3,regular,3,0,False,"[52, 37, 36]","[128, 129, 109]",,
77,63.5,325.5,3,regular,3,0,False,"[53, 32, 47]","[131, 130, 113]",,
78,64.5,269.5,3,regular,3,0,False,"[51, 33, 26]","[127, 132, 85]",,
79,65.5,535.5,3,regular,3,0,False,"[55, 29, 35]","[134, 135, 88]",,
80,67.5,735.5,3,regular,3,0,False,"[44, 16, 54]","[137, 103, 133]",,
81,68.5,705.5,3,regular,3,0,False,"[49, 54, 16]","[120, 138, 133]",,
82,70.5,198.5,3,regular,3,0,False,"[50, 26, 25]","[124, 139, 67]",,
83,71.5,854.5,3,regular,3,0,False,"[56, 52, 36]","[136, 141, 128]",,
84,72.5,99.5,3,regular,3,0,False,"[57, 31, 38]","[143, 140, 105]",,
85,73.5,214.5,3,regular,3,0,False,"[50, 51, 26]","[139, 144, 127]",,
86,73.5,488.5,3,regular,3,0,False,"[55, 35, 45]","[146, 134, 108]",,
87,73.5,616.5,3,regular,3,0,False,"[58, 39, 48]","[147, 145, 119]",,
88,74.5,809.5,3,regular,3,0,False,"[44, 56, 36]","[106, 148, 136]",,
89,75.5,559.5,3,regular,3,0,False,"[55, 48, 29]","[135, 149, 116]",,
90,76.5,364.5,3,regular,3,0,False,"[53, 11, 32]","[130, 142, 121]",,
91,77.5,938.5,3,regular,3,0,False,"[59, 40, 37]","[150, 151, 118]",,
92,78.5,287.5,3,regular,3,0,False,"[51, 47, 33]","[132, 152, 114]",,
93,81.5,397.5,3,regular,3,0,False,"[61, 11, 53]","[154, 155, 142]",,
94,81.5,427.5,3,regular,3,0,False,"[60, 45, 11]","[156, 153, 115]",,
95,82.5,934.5,3,regular,3,0,False,"[52, 59, 37]","[129, 157, 150]",,
96,83.5,-0.5,3,regular,2,0,True,"[62, 43, 528]","[160, 158, 101]",,
97,83.5,479.5,3,regular,3,0,False,"[60, 55, 45]","[153, 161, 146]",,
98,84.5,131.5,3,regular,3,0,False,"[57, 46, 31]","[140, 162, 112]",,
99,86.5,422.5,3,regular,3,0,False,"[61, 60, 11]","[155, 163, 156]",,
100,87.5,649.5,3,regular,3,0,False,"[58, 49, 39]","[145, 164, 122]",,
101,90.5,262.5,3,regular,3,0,False,"[64, 47, 51]","[165, 167, 152]",,
102,90.5,651.5,3,regular,3,0,False,"[65, 49, 58]","[168, 166, 164]",,
103,92.5,236.5,3,regular,3,0,False,"[50, 64, 51]","[144, 169, 165]",,
104,94.5,1009.5,3,regular,3,0,False,"[59, 42, 41]","[170, 171, 107]",,
105,96.5,800.5,3,regular,3,0,False,"[63, 67, 44]","[159, 174, 173]",,
106,96.5,991.5,3,regular,3,0,False,"[59, 41, 40]","[151, 170, 126]",,
107,97.5,65.5,3,regular,3,0,False,"[68, 69, 34]","[176, 179, 177]",,
108,97.5,67.5,3,regular,3,0,False,"[69, 38, 34]","[177, 178, 87]",,
109,98.5,45.5,3,regular,3,0,False,"[68, 34, 43]","[175, 176, 102]",,
110,98.5,94.5,3,regular,3,0,False,"[69, 57, 38]","[178, 181, 143]",,
111,98.5,607.5,3,regular,3,0,False,"[55, 58, 48]","[149, 182, 147]",,
112,100.5,928.5,3,regular,3,0,False,"[71, 59, 52]","[183, 184, 157]",,
113,101.5,762.5,3,regular,3,0,False,"[54, 63, 44]","[137, 185, 159]",,
114,102.5,430.5,3,regular,3,0,False,"[72, 60, 61]","[186, 187, 163]",,
115,102.5,495.5,3,regular,3,0,False,"[60, 70, 55]","[161, 188, 180]",,
116,102.5,1023.5,3,regular,2,0,True,"[59, 528, 42]","[171, 189, 98]",,
117,103.5,540.5,3,regular,3,0,False,"[70, 66, 55]","[180, 190, 172]",,
118,104.5,133.5,3,regular,3,0,False,"[50, 46, 57]","[191, 125, 162]",,
119,105.5,494.5,3,regular,3,0,False,"[73, 70, 60]","[192, 193, 188]",,
120,106.5,25.5,3,regular,3,0,False,"[68, 43, 62]","[194, 175, 158]",,
121,108.5,380.5,3,regular,3,0,False,"[74, 61, 53]","[198, 195, 154]",,
122,108.5,766.5,3,regular,3,0,False,"[75, 63, 54]","[196, 197, 185]",,
123,110.5,132.5,3,regular,3,0,False,"[76, 50, 57]","[199, 200, 191]",,
124,110.5,676.5,3,regular,3,0,False,"[65, 77, 49]","[166, 202, 201]",,
125,111.5,134.5,3,regular,3,0,False,"[76, 78, 50]","[200, 205, 203]",,
126,114.5,113.5,3,regular,3,0,False,"[69, 76, 57]","[181, 206, 199]",,
127,115.5,719.5,3,regular,3,0,False,"[77, 54, 49]","[201, 207, 138]",,
128,115.5,893.5,3,regular,3,0,False,"[71, 52, 56]","[208, 183, 141]",,
129,117.5,376.5,3,regular,3,0,False,"[80, 74, 53]","[209, 210, 198]",,
130,117.5,458.5,3,regular,3,0,False,"[72, 73, 60]","[187, 211, 192]",,
131,117.5,786.5,3,regular,3,0,False,"[75, 67, 63]","[197, 212, 174]",,
132,119.5,237.5,3,regular,3,0,False,"[79, 64, 50]","[204, 213, 169]",,
133,119.5,307.5,3,regular,3,0,False,"[64, 53, 47]","[167, 214, 131]",,
134,120.5,417.5,3,regular,3,0,False,"[74, 72, 61]","[195, 215, 186]",,
135,122.5,73.5,3,regular,3,0,False,"[76, 69, 68]","[216, 206, 179]",,
136,122.5,878.5,3,regular,3,0,False,"[71, 56, 44]","[217, 208, 148]",,
137,124.5,828.5,3,regular,3,0,False,"[81, 44, 67]","[218, 219, 173]",,
138,125.5,733.5,3,regular,3,0,False,"[77, 75, 54]","[207, 220, 196]",,
139,128.5,-0.5,3,regular,2,0,True,"[82, 62, 528]","[222, 221, 160]",,
140,132.5,313.5,3,regular,3,0,False,"[84, 53, 64]","[224, 225, 214]",,
141,132.5,814.5,3,regular,3,0,False,"[75, 81, 67]","[212, 226, 218]",,
142,133.5,621.5,3,regular,3,0,False,"[83, 58, 55]","[223, 227, 182]",,
143,133.5,868.5,3,regular,3,0,False,"[81, 71, 44]","[219, 228, 217]",,
144,134.5,600.5,3,regular,3,0,False,"[66, 83, 55]","[172, 229, 223]",,
145,135.5,22.5,3,regular,3,0,False,"[82, 68, 62]","[221, 230, 194]",,
146,137.5,599.5,3,regular,3,0,False,"[85, 83, 66]","[231, 232, 229]",,
147,138.5,329.5,3,regular,3,0,False,"[80, 53, 84]","[234, 209, 225]",,
148,138.5,634.5,3,regular,3,0,False,"[83, 65, 58]","[227, 233, 168]",,
149,141.5,532.5,3,regular,3,0,False,"[86, 66, 70]","[235, 236, 190]",,
150,142.5,518.5,3,regular,3,0,False,"[86, 70, 73]","[238, 235, 193]",,
151,143.5,201.5,3,regular,3,0,False,"[78, 79, 50]","[203, 240, 204]",,
152,143.5,384.5,3,regular,3,0,False,"[80, 88, 74]","[210, 241, 239]",,
153,143.5,473.5,3,regular,3,0,False,"[87, 73, 72]","[242, 237, 211]",,
154,146.5,272.5,3,regular,3,0,False,"[84, 64, 79]","[244, 224, 213]",,
155,146.5,735.5,3,regular,3,0,False,"[89, 75, 77]","[243, 245, 220]",,
156,149.5,-0.5,3,regular,2,0,True,"[90, 82, 528]","[248, 246, 222]",,
157,149.5,558.5,3,regular,3,0,False,"[86, 85, 66]","[236, 249, 231]",,
158,150.5,45.5,3,regular,3,0,False,"[76, 68, 82]","[250, 216, 230]",,
159,150.5,418.5,3,regular,3,0,False,"[88, 72, 74]","[239, 251, 215]",,
160,152.5,207.5,3,regular,3,0,False,"[78, 91, 79]","[240, 254, 247]",,
161,153.5,420.5,3,regular,3,0,False,"[92, 72, 88]","[255, 252, 251]",,
162,153.5,509.5,3,regular,3,0,False,"[87, 86, 73]","[237, 256, 238]",,
163,155.5,923.5,3,regular,3,0,False,"[94, 59, 71]","[258, 257, 184]",,
164,161.5,472.5,3,regular,3,0,False,"[92, 87, 72]","[252, 259, 242]",,
165,163.5,263.5,3,regular,3,0,False,"[91, 84, 79]","[247, 264, 244]",,
166,163.5,323.5,3,regular,3,0,False,"[97, 80, 84]","[265, 262, 234]",,
167,163.5,409.5,3,regular,3,0,False,"[96, 92, 88]","[261, 263, 255]",,
168,166.5,831.5,3,regular,3,0,False,"[98, 81, 75]","[268, 266, 226]",,
169,166.5,886.5,3,regular,3,0,False,"[98, 71, 81]","[266, 269, 228]",,
170,168.5,213.5,3,regular,3,0,False,"[99, 91, 78]","[267, 272, 254]",,
171,168.5,760.5,3,regular,3,0,False,"[100, 75, 89]","[270, 271, 245]",,
172,170.5,707.5,3,regular,3,0,False,"[101, 89, 77]","[273, 276, 243]",,
173,170.5,949.5,3,regular,3,0,False,"[102, 59, 94]","[277, 274, 257]",,
174,170.5,980.5,3,regular,3,0,False,"[103, 93, 59]","[275, 278, 253]",,
175,171.5,108.5,3,regular,3,0,False,"[95, 104, 76]","[260, 280, 279]",,
176,172.5,339.5,3,regular,3,0,False,"[97, 88, 80]","[262, 283, 241]",,
177,172.5,609.5,3,regular,3,0,False,"[105, 83, 85]","[281, 282, 232]",,
178,173.5,68.5,3,regular,3,0,False,"[106, 95, 76]","[284, 286, 260]",,
179,173.5,691.5,3,regular,3,0,False,"[101, 77, 65]","[287, 273, 202]",,
180,173.5,828.5,3,regular,3,0,False,"[107, 98, 75]","[285, 288, 268]",,
181,174.5,897.5,3,regular,3,0,False,"[94, 71, 98]","[289, 258, 269]",,
182,175.5,481.5,3,regular,3,0,False,"[92, 108, 87]","[259, 292, 290]",,
183,175.5,575.5,3,regular,3,0,False,"[86, 105, 85]","[249, 293, 281]",,
184,177.5,524.5,3,regular,3,0,False,"[109, 86, 87]","[295, 291, 256]",,
185,177.5,1018.5,3,regular,3,0,False,"[103, 59, 93]","[278, 294, 253]",,
186,178.5,971.5,3,regular,3,0,False,"[102, 103, 59]","[274, 296, 275]",,
187,179.5,788.5,3,regular,3,0,False,"[107, 75, 100]","[297, 285, 271]",,
188,180.5,172.5,3,regular,3,0,False,"[76, 99, 78]","[205, 298, 267]",,
189,180.5,1023.5,3,regular,2,0,True,"[103, 528, 59]","[294, 299, 189]",,
190,183.5,570.5,3,regular,3,0,False,"[109, 105, 86]","[291, 300, 293]",,
191,184.5,40.5,3,regular,3,0,False,"[82, 106, 76]","[250, 304, 284]",,
192,184.5,682.5,3,regular,3,0,False,"[110, 101, 65]","[301, 305, 287]",,
193,184.5,834.5,3,regular,3,0,False,"[111, 98, 107]","[302, 303, 288]",,
194,186.5,303.5,3,regular,3,0,False,"[112, 97, 84]","[306, 307, 265]",,
195,186.5,516.5,3,regular,3,0,False,"[108, 109, 87]","[290, 308, 295]",,
196,187.5,643.5,3,regular,3,0,False,"[113, 65, 83]","[309, 310, 233]",,
197,188.5,735.5,3,regular,3,0,False,"[101, 100, 89]","[276, 311, 270]",,
198,190.5,28.5,3,regular,3,0,False,"[90, 106, 82]","[246, 312, 304]",,
199,190.5,372.5,3,regular,3,0,False,"[97, 96, 88]","[283, 313, 261]",,
200,192.5,171.5,3,regular,3,0,False,"[114, 99, 76]","[316, 314, 298]",,
201,192.5,885.5,3,regular,3,0,False,"[115, 94, 98]","[315, 317, 289]",,
202,194.5,625.5,3,regular,3,0,False,"[113, 83, 105]","[318, 309, 282]",,
203,196.5,875.5,3,regular,3,0,False,"[111, 115, 98]","[303, 319, 315]",,
204,197.5,-0.5,3,regular,2,0,True,"[106, 90, 528]","[323, 312, 248]",,
205,197.5,515.5,3,regular,3,0,False,"[116, 109, 108]","[320, 321, 308]",,
206,198.5,622.5,3,regular,3,0,False,"[117, 113, 105]","[322, 325, 318]",,
207,199.5,277.5,3,regular,3,0,False,"[118, 84, 91]","[324, 327, 264]",,
208,199.5,371.5,3,regular,3,0,False,"[119, 96, 97]","[326, 328, 313]",,
209,201.5,242.5,3,regular,3,0,False,"[118, 91, 99]","[329, 324, 272]",,
210,201.5,280.5,3,regular,3,0,False,"[118, 112, 84]","[327, 330, 306]",,
211,202.5,462.5,3,regular,3,0,False,"[108, 92, 96]","[331, 292, 263]",,
212,202.5,585.5,3,regular,3,0,False,"[109, 117, 105]","[300, 332, 322]",,
213,205.5,500.5,3,regular,3,0,False,"[120, 116, 108]","[333, 334, 320]",,
214,207.5,154.5,3,regular,3,0,False,"[121, 76, 104]","[336, 335, 279]",,
215,207.5,648.5,3,regular,3,0,False,"[113, 110, 65]","[310, 337, 301]",,
216,208.5,165.5,3,regular,3,0,False,"[121, 114, 76]","[335, 338, 316]",,
217,210.5,795.5,3,regular,3,0,False,"[123, 107, 100]","[340, 341, 297]",,
218,211.5,82.5,3,regular,3,0,False,"[122, 95, 106]","[339, 342, 286]",,
219,211.5,350.5,3,regular,3,0,False,"[124, 119, 97]","[343, 344, 326]",,
220,212.5,948.5,3,regular,3,0,False,"[103, 102, 94]","[345, 296, 277]",,
221,213.5,96.5,3,regular,3,0,False,"[125, 104, 95]","[346, 347, 280]",,
222,213.5,806.5,3,regular,3,0,False,"[123, 111, 107]","[341, 348, 302]",,
223,216.5,88.5,3,regular,3,0,False,"[125, 95, 122]","[350, 346, 342]",,
224,217.5,219.5,3,regular,3,0,False,"[118, 99, 114]","[353, 329, 314]",,
225,217.5,467.5,3,regular,3,0,False,"[120, 108, 96]","[351, 333, 331]",,
226,218.5,541.5,3,regular,3,0,False,"[117, 109, 116]","[354, 332, 321]",,
227,220.5,465.5,3,regular,3,0,False,"[128, 120, 96]","[355, 356, 351]",,
228,221.5,329.5,3,regular,3,0,False,"[124, 97, 112]","[357, 343, 307]",,
229,223.5,696.5,3,regular,3,0,False,"[129, 101, 110]","[359, 358, 305]",,
230,223.5,930.5,3,regular,3,0,False,"[103, 94, 115]","[360, 345, 317]",,
231,224.5,733.5,3,regular,3,0,False,"[130, 100, 101]","[362, 361, 311]",,
232,225.5,23.5,3,regular,3,0,False,"[122, 106, 126]","[363, 339, 349]",,
233,225.5,135.5,3,regular,3,0,False,"[125, 121, 104]","[347, 364, 336]",,
234,226.5,-0.5,3,regular,2,0,True,"[126, 106, 528]","[365, 349, 323]",,
235,226.5,601.5,3,regular,3,0,False,"[127, 113, 117]","[352, 366, 325]",,
236,226.5,731.5,3,regular,3,0,False,"[129, 130, 101]","[358, 367, 362]",,
237,230.5,90.5,3,regular,3,0,False,"[131, 125, 122]","[368, 369, 350]",,
238,232.5,811.5,3,regular,3,0,False,"[132, 111, 123]","[370, 371, 348]",,
239,235.5,217.5,3,regular,3,0,False,"[133, 118, 114]","[372, 373, 353]",,
240,235.5,537.5,3,regular,3,0,False,"[134, 117, 116]","[374, 376, 354]",,
241,235.5,753.5,3,regular,3,0,False,"[130, 123, 100]","[361, 377, 340]",,
242,236.5,650.5,3,regular,3,0,False,"[136, 110, 113]","[378, 379, 337]",,
243,236.5,914.5,3,regular,3,0,False,"[137, 103, 115]","[380, 381, 360]",,
244,237.5,506.5,3,regular,3,0,False,"[134, 116, 120]","[382, 374, 334]",,
245,239.5,30.5,3,regular,3,0,False,"[126, 131, 122]","[363, 386, 368]",,
246,239.5,181.5,3,regular,3,0,False,"[139, 114, 121]","[384, 385, 338]",,
247,239.5,663.5,3,regular,3,0,False,"[136, 135, 110]","[379, 387, 375]",,
248,240.5,876.5,3,regular,3,0,False,"[137, 115, 111]","[388, 380, 319]",,
249,240.5,1023.5,3,regular,2,0,True,"[138, 528, 103]","[383, 389, 299]",,
250,242.5,406.5,3,regular,3,0,False,"[141, 96, 119]","[391, 392, 328]",,
251,243.5,306.5,3,regular,3,0,False,"[140, 112, 118]","[393, 390, 330]",,
252,245.5,135.5,3,regular,3,0,False,"[142, 121, 125]","[394, 395, 364]",,
253,245.5,416.5,3,regular,3,0,False,"[141, 128, 96]","[392, 396, 355]",,
254,249.5,214.5,3,regular,3,0,False,"[139, 133, 114]","[385, 397, 372]",,
255,249.5,949.5,3,regular,3,0,False,"[138, 103, 137]","[398, 383, 381]",,
256,251.5,387.5,3,regular,3,0,False,"[141, 119, 124]","[399, 391, 344]",,
257,251.5,698.5,3,regular,3,0,False,"[135, 129, 110]","[375, 400, 359]",,
258,252.5,788.5,3,regular,3,0,False,"[130, 132, 123]","[377, 403, 370]",,
259,252.5,868.5,3,regular,3,0,False,"[143, 137, 111]","[401, 402, 388]",,
260,254.5,699.5,3,regular,3,0,False,"[130, 129, 135]","[404, 367, 400]",,
261,255.5,334.5,3,regular,3,0,False,"[140, 124, 112]","[390, 405, 357]",,
262,256.5,32.5,3,regular,3,0,False,"[144, 131, 126]","[407, 406, 386]",,
263,257.5,116.5,3,regular,3,0,False,"[142, 125, 131]","[408, 394, 369]",,
264,257.5,563.5,3,regular,3,0,False,"[145, 127, 117]","[409, 410, 352]",,
265,258.5,557.5,3,regular,3,0,False,"[145, 117, 134]","[411, 409, 376]",,
266,261.5,292.5,3,regular,3,0,False,"[140, 118, 133]","[413, 393, 373]",,
267,261.5,567.5,3,regular,3,0,False,"[145, 113, 127]","[410, 414, 366]",,
268,262.5,157.5,3,regular,3,0,False,"[139, 121, 142]","[415, 384, 395]",,
269,263.5,230.5,3,regular,3,0,False,"[139, 147, 133]","[397, 417, 416]",,
270,264.5,889.5,3,regular,3,0,False,"[143, 146, 137]","[402, 419, 412]",,
271,266.5,379.5,3,regular,3,0,False,"[149, 141, 124]","[420, 422, 399]",,
272,266.5,504.5,3,regular,3,0,False,"[145, 134, 120]","[421, 411, 382]",,
273,266.5,924.5,3,regular,3,0,False,"[146, 138, 137]","[412, 423, 398]",,
274,267.5,605.5,3,regular,3,0,False,"[150, 136, 113]","[424, 425, 378]",,
275,269.5,-0.5,3,regular,2,0,True,"[144, 126, 528]","[426, 407, 365]",,
276,270.5,106.5,3,regular,3,0,False,"[151, 142, 131]","[427, 432, 408]",,
277,270.5,495.5,3,regular,3,0,False,"[153, 145, 120]","[429, 433, 421]",,
278,270.5,596.5,3,regular,3,0,False,"[145, 150, 113]","[414, 434, 424]",,
279,270.5,706.5,3,regular,3,0,False,"[154, 130, 135]","[430, 431, 404]",,
280,271.5,470.5,3,regular,3,0,False,"[153, 120, 128]","[435, 429, 356]",,
281,273.5,752.5,3,regular,3,0,False,"[154, 132, 130]","[431, 436, 403]",,
282,275.5,448.5,3,regular,3,0,False,"[153, 128, 141]","[437, 435, 396]",,
283,279.5,58.5,3,regular,3,0,False,"[144, 151, 131]","[406, 438, 427]",,
284,280.5,688.5,3,regular,3,0,False,"[155, 154, 135]","[439, 440, 430]",,
285,281.5,161.5,3,regular,3,0,False,"[152, 139, 142]","[441, 428, 415]",,
286,283.5,832.5,3,regular,3,0,False,"[156, 111, 132]","[442, 443, 371]",,
287,284.5,658.5,3,regular,3,0,False,"[155, 135, 136]","[444, 439, 387]",,
288,286.5,119.5,3,regular,3,0,False,"[157, 142, 151]","[447, 445, 432]",,
289,286.5,839.5,3,regular,3,0,False,"[156, 143, 111]","[443, 446, 401]",,
290,289.5,214.5,3,regular,3,0,False,"[152, 147, 139]","[428, 451, 417]",,
291,289.5,355.5,3,regular,3,0,False,"[158, 124, 140]","[448, 449, 405]",,
292,289.5,358.5,3,regular,3,0,False,"[158, 149, 124]","[449, 452, 420]",,
293,290.5,160.5,3,regular,3,0,False,"[157, 152, 142]","[445, 453, 441]",,
294,290.5,626.5,3,regular,3,0,False,"[160, 136, 150]","[454, 455, 425]",,
295,291.5,957.5,3,regular,3,0,False,"[159, 148, 138]","[450, 456, 418]",,
296,292.5,519.5,3,regular,3,0,False,"[161, 145, 153]","[457, 458, 433]",,
297,293.5,319.5,3,regular,3,0,False,"[162, 140, 133]","[459, 460, 413]",,
298,294.5,407.5,3,regular,3,0,False,"[149, 153, 141]","[422, 462, 437]",,
299,294.5,862.5,3,regular,3,0,False,"[156, 146, 143]","[446, 461, 419]",,
300,296.5,335.5,3,regular,3,0,False,"[158, 140, 162]","[465, 448, 460]",,
301,296.5,1019.5,3,regular,3,0,False,"[163, 138, 148]","[463, 464, 418]",,
302,297.5,531.5,3,regular,3,0,False,"[164, 145, 161]","[467, 466, 458]",,
303,297.5,634.5,3,regular,3,0,False,"[160, 155, 136]","[455, 468, 444]",,
304,298.5,405.5,3,regular,3,0,False,"[158, 153, 149]","[452, 469, 462]",,
305,298.5,1023.5,3,regular,2,0,True,"[163, 528, 138]","[464, 470, 389]",,
306,300.5,822.5,3,regular,3,0,False,"[165, 156, 132]","[471, 472, 442]",,
307,301.5,566.5,3,regular,3,0,False,"[166, 150, 145]","[473, 475, 434]",,
308,301.5,771.5,3,regular,3,0,False,"[167, 132, 154]","[474, 476, 436]",,
309,302.5,288.5,3,regular,3,0,False,"[162, 133, 147]","[478, 459, 416]",,
310,302.5,743.5,3,regular,3,0,False,"[155, 167, 154]","[440, 479, 474]",,
311,304.5,906.5,3,regular,3,0,False,"[146, 159, 138]","[423, 482, 450]",,
312,304.5,964.5,3,regular,3,0,False,"[163, 148, 159]","[483, 463, 456]",,
313,305.5,169.5,3,regular,3,0,False,"[168, 152, 157]","[485, 477, 453]",,
