n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,vertex_loc_error_mean_um,vertex_loc_error_median_um,vertex_loc_error_p95_um,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,pixel_size_um,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
1764,1957,1507,257,450,156,274,0.7866586876511927,5369,5440,2566,2803,2874,5116,5436,3248,0.6348709929632526,0.5974981604120677,0.6156178923426838,0.47792885081020675,0.4716911764705882,0.4747895272458137,0.2098850379644108,0.12340066699186791,0.059855435048875034,7.330549813815587,3259,3428,1418,0.43510279226756676,0.4136522753792299,0.424106475250486,1.7016844453612132,1.4142135623730951,3.0,0.5930888575458392,0.5930888575458392,577,1.1060948894847886,0.9192388155425119,1.9500000000000002,0.6371914228918825,0.7866586876511927,0.8099973125503896,0.6806684733514001,0.3983464862833521,2.04455189852071,0.9395070976639178,1.1050448008567921,0.8399586432517515,0.8265628880262452,0.8332069270732512,98.35141076771599,10.0,0,0,True,True,1.0,6961,3.0,0.5,0.65,4.196797193028033,0.6139011651265568,0.6284186716018918,0.6000392695857059,9.49190640449524,neural,L0_1,hcec,"[2048, 2048]"
1709,1976,1518,191,458,93,262,0.7962894670595367,5297,5713,2655,2642,3058,4944,5709,3490,0.705906148867314,0.6113154668067963,0.6552144935698864,0.5012271096847272,0.46472956415193417,0.48228882833787456,0.196008295368721,0.12798013237004136,0.03328426696903115,3.433200403133303,3117,3729,1321,0.423804940648059,0.3542504692947171,0.38591878469179086,1.7934403992968493,2.0,3.0,0.6366389099167298,0.6366389099167298,480,1.1657362595429521,1.3,1.9500000000000002,0.6560474415177079,0.7962894670595367,0.8238805970149253,0.700507614213198,0.4536489151873767,1.7187239389730888,1.0328492965868767,0.6858746423862122,0.7919263857407789,0.7875709551029616,0.7897426654177622,73.68174807915459,10.770329614269007,0,0,True,True,1.0,6829,3.0,0.5,0.65,3.9386139810085297,0.648896699863308,0.6982559361210339,0.6060550793361299,5.862041234970093,neural,L12_1,hcec,"[2048, 2048]"
2312,2509,2191,121,318,113,245,0.803912759058699,7273,7300,4400,2873,2900,6728,7295,5559,0.8262485136741974,0.7620287868403016,0.7928403337374313,0.6049773133507493,0.6027397260273972,0.6038564468537706,0.20620240301566056,0.13888762461328152,0.024056800220611546,6.693013575278869,4123,4782,2062,0.5001212709192335,0.43120033458803847,0.46311061201572157,1.7146322562754954,2.0,3.0,0.7575169738118331,0.7575169738118331,500,1.114510966579072,1.3,1.9500000000000002,0.7307085065744076,0.803912759058699,0.9089400539307197,0.8330798479087452,0.5471758664955071,1.4637613505912932,0.8447435363027155,0.6190178142885776,0.8576439115112454,0.8653804197206186,0.8614947968654771,61.326992425847855,7.0,0,0,True,True,1.0,6712,3.0,0.5,0.65,4.589679311960936,0.7858273652468902,0.821693205107993,0.7529615718000577,6.322130441665649,neural,L1_3,hcec,"[2048, 2048]"
1023,1309,740,283,569,191,267,0.7298779343397412,2988,3487,750,2238,2737,2898,3480,1214,0.4189095928226363,0.3488505747126437,0.38068359987456885,0.25100401606425704,0.21508459994264412,0.23166023166023167,0.2333537623346791,0.15698390183437966,0.08906522390464802,2.0803415205209985,1837,2112,467,0.2542188350571584,0.22111742424242425,0.23651557356292735,1.8831916118448229,2.0,3.0,0.30406852248394006,0.30406852248394006,325,1.2240745476991348,1.3,1.9500000000000002,0.46321584169074487,0.7298779343397412,0.6346483704974271,0.4648241206030151,0.18075949367088606,2.4523447719338343,1.1221123296950035,1.3302324422388305,0.6998571497748293,0.6961213411668835,0.6979842467312463,85.0411665018772,15.811388300841896,0,0,True,True,1.0,6152,3.0,0.5,0.65,3.26838863780722,0.3801953965888392,0.4168482207697894,0.34946727549467277,5.480565309524536,neural,L1_5,hcec,"[2048, 2048]"
2345,2480,2154,191,326,158,227,0.7801267605619892,7549,7232,3793,3756,3439,6823,7221,5500,0.8060970247691631,0.7616673590915386,0.7832526345770435,0.5024506557159889,0.5244745575221239,0.5132264393478113,0.21427913078806093,0.1521205695596154,0.0048497724616367276,7.356522493329901,4141,4738,1634,0.39459067858005314,0.3448712536935416,0.3680594661560987,1.7976349059032082,2.0,3.0,0.7674418604651163,0.7674418604651163,380,1.1684626888370853,1.3,1.9500000000000002,0.6965359760623936,0.7801267605619892,0.8928497409326425,0.8064395357543991,0.45156438026474127,1.5847019344956839,0.8658362215210548,0.718865712974629,0.7950887744190717,0.822896687267647,0.8087537670098438,78.77182237323191,7.0,0,0,True,True,1.0,8092,3.0,0.5,0.65,4.78759476589039,0.777893175074184,0.8108567893597278,0.7475049900199601,6.121158838272095,neural,L20_2,hcec,"[2048, 2048]"
1241,1257,1155,86,102,58,63,0.824910804999199,4230,3625,2106,2124,1519,3590,3623,3057,0.8515320334261839,0.8437758763455699,0.8476362123942881,0.4978723404255319,0.5809655172413793,0.5362189688096753,0.2019193372164305,0.14481205092038008,-0.002438508501618456,4.178132521123993,2152,2360,791,0.36756505576208176,0.33516949152542375,0.35062056737588654,1.9014985626814127,2.0,3.0,0.8381795195954488,0.8381795195954488,128,1.2359740657429183,1.3,1.9500000000000002,0.7628278460961367,0.824910804999199,0.9247397918334668,0.8600148920327625,0.6445029624753127,1.4333437098425406,0.727404820617248,0.7059388892252926,0.7733655344002976,0.8340192158053953,0.8025480102992361,179.5466513193716,8.94427190999916,0,0,True,True,1.0,3959,3.0,0.5,0.65,3.9275857089087367,0.8466571834992888,0.8546812176909822,0.8387824126268321,5.633257627487183,neural,L22_2,hcec,"[2048, 2048]"
1640,1726,1380,260,346,289,269,0.7403692687522365,5048,5001,1835,3213,3166,4744,4978,3021,0.6368043844856661,0.6068702290076335,0.6214770623328533,0.36351030110935023,0.3669266146770646,0.36521046870335355,0.2311988306242913,0.14987166545168237,0.04032938773268707,6.0925299702019355,3000,3236,849,0.283,0.26236093943139677,0.27228992944194996,1.7832732223151058,2.0,3.0,0.6136631330977621,0.6136631330977621,328,1.1591275945048187,1.3,1.9500000000000002,0.6070764057504969,0.7403692687522365,0.8199643493761141,0.6948640483383686,0.272108843537415,1.8708394538221642,0.9848057293501888,0.8860337244719754,0.7096556132983003,0.7376707824943377,0.7233920601255424,49.0,10.770329614269007,0,0,True,True,1.0,7313,3.0,0.5,0.65,3.7736179917119443,0.620123203285421,0.6337530373315662,0.6070672873465933,5.803112745285034,neural,L24_2,hcec,"[2048, 2048]"
1402,1564,1143,259,421,227,311,0.7304439460665028,4148,4434,1332,2816,3102,4040,4428,2277,0.5636138613861386,0.5142276422764228,0.5377893245158244,0.32111861137897785,0.3004059539918809,0.3104171521789793,0.23710845723095947,0.1528091843224103,0.07841690222978806,10.69395407537569,2592,2833,577,0.22260802469135801,0.20367102012001412,0.21271889400921656,1.8653550769181886,2.0,3.0,0.464471403812825,0.464471403812825,309,1.2124807999968226,1.3,1.9500000000000002,0.562978712308842,0.7304439460665028,0.7707349966284558,0.6269884805266045,0.23480432972522897,1.938358256811941,1.0725433521141259,0.8658149046978152,0.7261321116682353,0.7362634288272157,0.7311626759163584,56.22277118748239,12.083045973594572,0,0,True,True,1.0,6907,3.0,0.5,0.65,3.7316854470409453,0.5314441958737262,0.5520268525690679,0.5123412413132039,5.681825399398804,neural,L2_1,hcec,"[2048, 2048]"
1166,1403,1014,152,389,107,241,0.7963979842029097,3634,4001,1669,1965,2332,3354,3998,2212,0.6595110316040549,0.5532766383191596,0.601741022850925,0.4592735277930655,0.4171457135716071,0.4371971185330714,0.1952392313104781,0.12508237031361594,0.06654461673143673,2.1416688891137294,2069,2560,846,0.4088931851135814,0.33046875,0.36552171095268954,1.8542989205828333,2.0,3.0,0.5567375886524822,0.5567375886524822,375,1.2052942983788417,1.3,1.9500000000000002,0.628686302827365,0.7963979842029097,0.7894122226547294,0.6520900321543408,0.39847577572128473,1.5151170452791436,0.8961185610155936,0.6189984842635501,0.8176526486282687,0.8138135473592933,0.8157285809836861,96.66436778875658,11.0,0,0,True,True,1.0,5213,3.0,0.5,0.65,3.5615991698578,0.5996379334354547,0.6568029286150091,0.5516269536254164,5.476619243621826,neural,L2_4,hcec,"[2048, 2048]"
1536,1631,1385,151,246,129,202,0.7939493315423093,4785,4709,2456,2329,2253,4431,4694,3377,0.7621304445948995,0.7194290583723902,0.7401643835616438,0.5132706374085685,0.5215544701635166,0.5173793975142195,0.19206503707036962,0.11845530091675592,0.02994840450955548,2.5813248189979374,2786,3056,1154,0.41421392677674085,0.3776178010471204,0.3950701814447107,1.7470228260757277,2.0,3.0,0.744367417677643,0.744367417677643,295,1.135564836949223,1.3,1.9500000000000002,0.6944236338402895,0.7939493315423093,0.8746447742342911,0.7772166105499438,0.4520861989912884,1.4899981231121537,0.7983711260395758,0.691626997072578,0.786564285454347,0.8149114839321168,0.8004870024517086,67.53517601961218,9.219544457292887,0,0,True,True,1.0,5274,3.0,0.5,0.65,3.784595673903823,0.7373439273552782,0.7613689639006095,0.7147887323943662,5.859300374984741,neural,L30_2,hcec,"[2048, 2048]"
