n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
313,997,28,285,969,244,34,0.5859172484905354,901,915,2,899,913,857,724,5,0.005834305717619603,0.006906077348066298,0.006325110689437065,0.0022197558268590455,0.002185792349726776,0.0022026431718061676,0.168960029500622,0.168960029500622,0.168960029500622,0.22498695497562893,568,126,5,0.008802816901408451,0.03968253968253968,0.014409221902017292,1.647213595499958,1.0,2.847213595499958,0.0,0.0,5,0.02504684421028243,0.5859172484905354,0.042748091603053436,0.0218408736349454,0.0007639419404125286,6.0471508500002535,1.9219725118990771,4.125178338101176,0.5425324887350617,0.30865036965085535,0.3934591763589158,77.62087348130012,30.0,0,0,True,True,1.0,3071,3.0,0.5,0.9254345232620835,0.006083650190114069,0.0049813200498132005,0.0078125,7.086930751800537,neural,0001,haec,"[1200, 1200]"
357,996,39,318,957,211,49,0.5914365829824222,1007,1006,2,1005,1004,974,777,6,0.006160164271047228,0.007722007722007722,0.006853226727584238,0.0019860973187686196,0.0019880715705765406,0.001987083954297069,0.1634940641492991,0.1634940641492991,-0.1634940641492991,0.24355087438162987,638,140,6,0.009404388714733543,0.04285714285714286,0.015424164524421594,1.618033988749895,2.118033988749895,2.23606797749979,0.0,0.0,6,0.03409612230053875,0.5914365829824222,0.057649667405764965,0.02968036529680365,0.0007396449704142012,6.075557343972321,1.841242157799449,4.234315186172871,0.5462372488312713,0.3219801076551302,0.40514630782249184,146.12323566086263,29.0,0,0,True,True,1.0,3290,3.0,0.5,0.9156723390333354,0.006983240223463688,0.00544069640914037,0.009746588693957114,2.1781222820281982,neural,0003,haec,"[1200, 1200]"
357,939,38,319,901,225,46,0.6169062086759922,1008,873,0,1008,873,985,698,3,0.003045685279187817,0.004297994269340974,0.0035650623885918006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636,106,3,0.0047169811320754715,0.02830188679245283,0.008086253369272238,2.6881650340819934,2.8284271247461903,2.982842712474619,0.0,0.0,3,0.03617659865692547,0.6169062086759922,0.05864197530864197,0.030206677265500796,0.0015455950540958269,6.0632020563915265,1.7902396324020953,4.272962423989432,0.5396972769585985,0.3164092924719346,0.39893452439008825,93.60021367496978,26.1725046566048,0,0,True,True,1.0,3104,3.0,0.5,0.9365425361320376,0.004225352112676057,0.003232758620689655,0.006097560975609756,2.284592390060425,neural,0005,haec,"[1200, 1200]"
404,1207,47,357,1160,262,55,0.596066917259157,1137,1059,0,1137,1059,1109,830,2,0.0018034265103697023,0.0024096385542168677,0.0020629190304280558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712,153,2,0.0028089887640449437,0.013071895424836602,0.004624277456647398,2.121320343559643,2.121320343559643,2.7577164466275357,0.0,0.0,2,0.03477982012561189,0.596066917259157,0.05834885164494103,0.030051150895140665,0.0006211180124223603,6.065562545890173,1.8435925111000175,4.221970034790155,0.5367205542725173,0.32460305899490166,0.4045428014713143,65.29931086925804,25.059928172283335,0,0,True,True,1.0,3715,3.0,0.5,0.9611244131810963,0.0012578616352201257,0.0009606147934678194,0.0018214936247723133,2.0864312648773193,neural,0007,haec,"[1200, 1200]"
332,665,53,279,612,174,29,0.5919254025872845,968,525,2,966,523,916,420,7,0.007641921397379912,0.016666666666666666,0.010479041916167664,0.002066115702479339,0.0038095238095238095,0.0026791694574681848,0.2685503103025407,0.2685503103025407,-0.2685503103025407,0.34267501157068336,586,58,2,0.0034129692832764505,0.034482758620689655,0.006211180124223602,2.53224755112299,2.53224755112299,2.79880916738387,0.0,0.0,2,0.06293289134829705,0.5919254025872845,0.10631895687061184,0.05614406779661017,0.0020100502512562816,6.031465306126055,1.4284092816935328,4.603056024432522,0.5511345035130575,0.36361412588673026,0.43815379285653616,109.38464243210744,25.45584412271571,0,0,True,True,1.0,2382,3.0,0.5,0.9732245961204171,0.012079378774805869,0.00798175598631699,0.024822695035460994,2.427438259124756,neural,0009,haec,"[1200, 1200]"
276,843,25,251,818,197,27,0.5672456951022702,770,572,0,770,572,732,467,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,68,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.025346098976866408,0.5672456951022702,0.044682752457551385,0.022851919561243144,0.0,5.9682435992699245,1.7309066733195158,4.237336925950409,0.501700094985064,0.28750074792078023,0.36553218065262727,76.05918747922567,29.0,0,0,True,True,1.0,2411,3.0,0.5,0.8784543443471193,0.0,0.0,0.0,2.319227695465088,neural,0011,haec,"[1200, 1200]"
132,834,7,125,827,124,15,0.617145390281643,353,429,0,353,429,339,360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,47,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.008944136091038304,0.617145390281643,0.014492753623188406,0.0072992700729927005,0.0,5.678684744453006,2.6562488859060616,3.0224358585469444,0.4205910813644061,0.165693522401362,0.23773169997726384,165.38742394752995,81.12952513176131,0,0,True,True,1.0,1734,3.0,0.5,0.8295912863686681,0.0,0.0,0.0,1.8366029262542725,neural,0014,haec,"[1200, 1200]"
121,792,13,108,779,135,9,0.6103059292722393,305,362,0,305,362,293,295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,26,1,0.005405405405405406,0.038461538461538464,0.009478672985781991,2.0,2.0,2.0,0.0,0.0,1,0.017380015510490933,0.6103059292722393,0.028477546549835708,0.014444444444444444,0.0,5.674832216697118,2.6413275538380465,3.033504662859072,0.43477328759781325,0.1632436217867449,0.23736441230947494,107.83784122468327,56.293871780150276,0,0,True,True,1.0,1555,3.0,0.5,0.7952531240880489,0.0,0.0,0.0,1.7529687881469727,neural,0016,haec,"[1200, 1200]"
192,661,13,179,648,144,20,0.5767242776108327,544,492,0,544,492,505,419,1,0.0019801980198019802,0.002386634844868735,0.0021645021645021645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,56,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.017578934604785053,0.5767242776108327,0.03048065650644783,0.015476190476190477,0.0,5.8702823433952425,2.0398559269117715,3.830426416483471,0.4969953651909861,0.25081468739021406,0.3333834219652378,103.94229168149026,39.44616584663204,0,0,True,True,1.0,1863,3.0,0.5,0.8314469079487026,0.0026246719160104987,0.002066115702479339,0.0035971223021582736,2.211940288543701,neural,0018,haec,"[1200, 1200]"
477,1132,59,418,1073,285,85,0.5995650679686135,1365,1199,4,1361,1195,1345,974,9,0.006691449814126394,0.009240246406570842,0.007761966364812419,0.0029304029304029304,0.003336113427856547,0.0031201248049921994,0.22866102775215524,0.23804566165184668,-0.22866102775215524,0.30262231952438334,883,208,10,0.011325028312570781,0.04807692307692308,0.01833180568285976,1.9714776642118863,2.0,2.9227922061357856,0.0,0.0,10,0.043970589198444,0.5995650679686135,0.07333747669359851,0.03806451612903226,0.0012445550715619166,5.936084279964241,1.880718965761579,4.055365314202662,0.5465577837502584,0.3464779514030925,0.42410446476631886,54.037024344425184,22.0,0,0,True,True,1.0,4057,3.0,0.5,0.9908753572963178,0.00829445308449974,0.006436041834271922,0.011661807580174927,2.151972532272339,neural,0020,haec,"[1200, 1200]"
