method,adjacency_pair_f1_mean,adjacency_pair_f1_median,adjacency_pair_precision_mean,adjacency_pair_precision_median,adjacency_pair_recall_mean,adjacency_pair_recall_median,adjacency_component_f1_mean,adjacency_component_f1_median,vertex_f1_mean,vertex_f1_median,vertex_loc_error_median_px_mean,vertex_loc_error_median_px_median,vertex_incident_set_accuracy_mean,vertex_incident_set_accuracy_median,vertex_cyclic_order_accuracy_mean,vertex_cyclic_order_accuracy_median,pq_mean,pq_median,ap50_mean,ap50_median,vi_mean,vi_median,boundary_f1_mean,boundary_f1_median,n_splits_mean,n_splits_median,n_merges_mean,n_merges_median,complex_edit_distance_approx_mean,complex_edit_distance_approx_median,validity_fraction_mean,validity_fraction_median,euler_residual_pred_mean,euler_residual_pred_median,legacy_f1_mean,legacy_f1_median,method_runtime_s_mean,method_runtime_s_median,n_images
neural,0.5210789394840049,0.4962015193922431,0.5645742840061538,0.5433450087565674,0.48652696125937694,0.4565857247976453,0.3201256100540549,0.30207916833266696,0.2881874003025047,0.2823471642523938,2.0,2.0,0.49827683468172557,0.47510917030567684,0.49827683468172557,0.47510917030567684,0.5609361709216196,0.5597724245775135,0.5857675520861776,0.5598591549295775,2.050385875688447,1.9484878640294794,0.7533218463902444,0.7841901072878198,163.26666666666668,141.0,274.3333333333333,317.0,7376.4,7930.0,1.0,1.0,0.0,0.0,0.5168964381918946,0.49012948418594776,6.008323733011881,5.806358337402344,15
