n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,vertex_loc_error_mean_um,vertex_loc_error_median_um,vertex_loc_error_p95_um,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,pixel_size_um,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
1587,1957,1272,315,685,141,334,0.7798087549932029,5144,5440,1911,3233,3529,4568,5436,2482,0.5433450087565674,0.4565857247976453,0.4962015193922431,0.3715007776049767,0.3512867647058823,0.36111111111111116,0.22434232704701115,0.13425356232542793,0.0412326104921194,5.155671573798815,2732,3428,1145,0.4191068814055637,0.3340140023337223,0.3717532467532468,1.7105874278572837,2.0,3.0,0.47510917030567684,0.47510917030567684,601,1.1118818281072345,1.3,1.9500000000000002,0.5597724245775135,0.7798087549932029,0.7178329571106095,0.5598591549295775,0.328335832083958,2.2473112112538223,1.1659064172648965,1.0814047939889257,0.8234173392278826,0.7874563776810571,0.805035464247774,98.47842403288143,13.601470508735444,0,0,True,True,1.0,8363,3.0,0.5,0.65,4.022855364251882,0.49012948418594776,0.5333795333795334,0.45336736697427843,8.928966522216797,neural,L0_1,hcec,"[2048, 2048]"
1593,1976,1359,234,617,95,328,0.7950962184913605,5246,5713,2174,3072,3539,4590,5709,2918,0.6357298474945534,0.5111227885794359,0.5666569569861151,0.4144109797941289,0.3805356205146158,0.39675152842412637,0.19855587630475843,0.13388954408155312,-0.004300907525926605,2.620264789151719,2732,3729,1143,0.41837481698389456,0.3065164923572003,0.35381519888562135,1.783171344142413,2.0,3.0,0.552930883639545,0.552930883639545,511,1.1590613736925686,1.3,1.9500000000000002,0.6055117741270714,0.7950962184913605,0.7615578593443542,0.6149321266968326,0.4073343848580442,1.8689785281522417,1.1783109427977472,0.6906675853544946,0.7958038179853524,0.7729104945541647,0.7841901072878198,73.68174807915459,13.45362404707371,0,0,True,True,1.0,7973,3.0,0.5,0.65,3.8734107753261924,0.5611116746120296,0.6320840950639853,0.5044683567390115,5.889348983764648,neural,L12_1,hcec,"[2048, 2048]"
2063,2509,1825,238,684,111,379,0.8012785519598287,6834,7300,3154,3680,4146,5947,7295,4039,0.679165966033294,0.5536668951336532,0.6100286965715149,0.46151594966344744,0.43205479452054796,0.4462997028442055,0.2224903142302186,0.14155957730075286,0.006671629333197618,9.942465724540924,3404,4782,1704,0.500587544065805,0.35633626097867,0.4163205472758368,1.71783476179143,2.0,3.0,0.5633802816901409,0.5633802816901409,744,1.1165925951644295,1.3,1.9500000000000002,0.639690882470117,0.8012785519598287,0.7983377077865267,0.6643611212231525,0.4314339386349405,1.761356126248661,1.1368539902104429,0.6245021360382181,0.848124409384116,0.8275802086220215,0.8377263726714452,72.91776189653656,10.04987562112089,0,0,True,True,1.0,9492,3.0,0.5,0.65,4.260593138169497,0.6014388489208633,0.6732283464566929,0.5434845420398728,6.282155990600586,neural,L1_3,hcec,"[2048, 2048]"
719,1309,392,327,917,176,267,0.7209952349841393,2589,3487,246,2343,3241,1948,3480,428,0.21971252566735114,0.12298850574712644,0.15770081061164332,0.09501738122827347,0.07054774878118726,0.08097432521395656,0.23046818850427953,0.17972731861451313,0.025420837744236615,1.0700836805739076,1081,2112,232,0.21461609620721553,0.10984848484848485,0.14531788286877545,1.913631018518626,2.0,3.0,0.125,0.125,203,1.243860162037107,1.3,1.9500000000000002,0.278727940940614,0.7209952349841393,0.3865877712031558,0.2396088019559902,0.10157523085279739,2.969334302826445,1.7898940862425943,1.179440216583851,0.6550757482672783,0.6030431677685335,0.6279834907945973,85.58621384311844,22.02271554554524,0,0,True,True,1.0,7031,3.0,0.5,0.65,3.1715267971158028,0.15706806282722513,0.21634615384615385,0.1232876712328767,5.783888339996338,neural,L1_5,hcec,"[2048, 2048]"
2284,2480,2111,173,369,133,255,0.7835254258068081,7977,7232,3459,4518,3773,6615,7221,5317,0.8037792894935752,0.7363246087799473,0.768574732581671,0.4336216622790523,0.4782909292035398,0.4548622526135841,0.23068722319440976,0.1645394316571073,-0.04732804477313751,7.309910909188645,3544,4738,1506,0.42494356659142213,0.31785563528915156,0.363680270466071,1.8012241128468587,2.0,3.0,0.751660026560425,0.751660026560425,374,1.170795673350458,1.3,1.9500000000000002,0.6943837841638001,0.7835254258068081,0.8862300587741394,0.7957029777610253,0.4622467771639042,1.6604191695618997,0.9455215412260516,0.714897628335848,0.8093342563747549,0.8380573512348749,0.8234454030577999,67.4166151627327,7.0,0,0,True,True,1.0,9207,3.0,0.5,0.65,4.704760382883251,0.7524992426537412,0.8025848142164782,0.7082976903336184,6.009148359298706,neural,L20_2,hcec,"[2048, 2048]"
1238,1257,1152,86,105,53,71,0.8320166620855455,4766,3625,2003,2763,1622,3569,3623,3028,0.8484169235079855,0.8357714601159261,0.8420467185761958,0.42026856903063364,0.5525517241379311,0.4774162793469193,0.2226258604922876,0.15670976056914246,-0.054821122658550644,6.110591574855018,1829,2360,756,0.4133406232914161,0.32033898305084746,0.36094533301503945,1.906832042137614,2.0,3.0,0.8333333333333334,0.8333333333333334,126,1.239440827389449,1.3,1.9500000000000002,0.7683232021824036,0.8320166620855455,0.9234468937875752,0.8577810871183916,0.6633333333333333,1.4736271103264988,0.7672224654159812,0.7064046449105177,0.790260506456605,0.8548578371608211,0.8212909301802918,84.52810183601665,8.48528137423857,0,0,True,True,1.0,4702,3.0,0.5,0.65,3.802240213844925,0.8378146453089245,0.8504645760743321,0.8255355129650507,5.506787538528442,neural,L22_2,hcec,"[2048, 2048]"
1514,1726,1233,281,493,260,325,0.7431367454343256,5003,5001,1511,3492,3490,4368,4978,2479,0.56753663003663,0.4979911611088791,0.5304943291247594,0.30201878872676396,0.3021395720855829,0.30207916833266696,0.23361934337425969,0.15741604570500314,0.009672241201036639,6.414212791279918,2556,3236,786,0.3075117370892019,0.24289245982694685,0.27140883977900554,1.7295305022990013,2.0,3.0,0.4770992366412214,0.4770992366412214,411,1.1241948264943509,1.3,1.9500000000000002,0.5656096340250145,0.7431367454343256,0.7611111111111111,0.6143497757847534,0.25532739248353353,1.929628595716542,1.0892282264161848,0.8404003693003572,0.7287742508605783,0.7345590042309558,0.731655193591321,52.773099207835045,11.40175425099138,0,0,True,True,1.0,8167,3.0,0.5,0.65,3.8365898397751153,0.5299741311438534,0.5656662665066027,0.49851883199322894,5.729624032974243,neural,L24_2,hcec,"[2048, 2048]"
1261,1564,917,344,647,259,350,0.7271531060875102,4085,4434,886,3199,3548,3594,4428,1550,0.431274346132443,0.35004516711833783,0.3864372974320618,0.21689106487148102,0.19981957600360847,0.20800563446413897,0.2314488673682044,0.1586173348097229,0.006433164018219987,3.539795140607696,2134,2833,447,0.20946579194001874,0.15778326861983763,0.17998792027380714,1.888718092229389,2.0,3.0,0.3512304250559284,0.3512304250559284,290,1.227666759949103,1.3,1.9500000000000002,0.4724278777061215,0.7269110863397567,0.6499115044247787,0.48138437336130047,0.19047619047619047,2.199457230704196,1.3242612736297146,0.8751959570744814,0.7030104998359401,0.6873076600268576,0.6950704026828423,57.87054518492115,15.811388300841896,0,0,True,True,1.0,8028,3.0,0.5,0.65,3.4475981099531054,0.3802131298513354,0.42152858809801635,0.3462736640306734,5.722256422042847,neural,L2_1,hcec,"[2048, 2048]"
988,1403,781,207,622,72,279,0.786553430039499,3618,4001,1003,2615,2998,2800,3998,1373,0.4903571428571429,0.3434217108554277,0.40394233598117096,0.2772249861802101,0.250687328167958,0.26328914555715976,0.20616944768820514,0.13452768195075573,-0.006592838733538846,1.428424769547137,1513,2560,575,0.380039656311963,0.224609375,0.2823471642523938,1.8119467213611935,2.0,3.0,0.3773913043478261,0.3773913043478261,358,1.1777653688847758,1.3,1.9500000000000002,0.5138420985870754,0.786553430039499,0.6532831451275617,0.48509316770186334,0.29243243243243244,1.9484878640294794,1.3181029468015355,0.6303849172279439,0.7957049719007467,0.7757486539353485,0.7856000975571268,95.63472172804185,15.0,0,0,True,True,1.0,6800,3.0,0.5,0.65,3.43356914492324,0.40247397797556195,0.48936170212765956,0.3417883679221112,5.776578187942505,neural,L2_4,hcec,"[2048, 2048]"
1494,1631,1363,131,268,99,184,0.8075663170329356,5137,4709,2441,2696,2268,4298,4694,3346,0.7785016286644951,0.7128248828291436,0.7442170818505338,0.47518006618649017,0.5183690804841792,0.49583587243550675,0.19135346948832932,0.12589909530430993,-0.025746549995606546,3.125568621759998,2440,3056,1121,0.4594262295081967,0.3668193717277487,0.40793304221251825,1.7194255848952786,2.0,3.0,0.7421944692239072,0.7421944692239072,289,1.117626630181931,1.3,1.9500000000000002,0.7044562496741703,0.8075663170329356,0.87232,0.7735527809307605,0.4902241297091082,1.4817019985241213,0.819234445912536,0.6624675526115853,0.8124934708691242,0.8315376413187476,0.8219052539149121,63.245553203367585,8.54400374531753,0,0,True,True,1.0,5652,3.0,0.5,0.65,3.9050060831941664,0.7405529953917052,0.7770793036750484,0.707306338028169,5.740839719772339,neural,L30_2,hcec,"[2048, 2048]"
