n_pred_cells,n_ref_cells,n_matched_cells,n_splits,n_merges,adjacency_pair_f1,adjacency_pair_precision,adjacency_pair_recall,adjacency_component_f1,n_pred_pairs,n_ref_pairs,n_pred_vertices,n_ref_vertices,vertex_f1,vertex_precision,vertex_recall,vertex_incident_set_accuracy,pq,ap50,boundary_f1,variant,image_id,dataset,n_vertex_merges,decode_s,proposal_s
698,534,393,113,35,0.22997946611909645,0.1529219006007646,0.46357615894039733,0.12448751397689153,1831,604,1203,93,0.055555555555555546,0.029925187032418952,0.3870967741935484,0.3611111111111111,0.4815586101340659,0.4684147794994041,0.8334620745338995,legacy,0001,haec,0,2.177539110183716,2.160637617111206
715,534,415,81,47,0.4112149532710281,0.3176895306859206,0.5827814569536424,0.171225937183384,1108,604,374,93,0.14989293361884368,0.09358288770053476,0.3763440860215054,0.6,0.4751128927009367,0.49760191846522783,0.8317771891669689,outside1,0001,haec,0,1.8589322566986084,2.160637617111206
642,534,422,76,41,0.4894217207334273,0.4262899262899263,0.5745033112582781,0.2732174955062912,814,604,168,93,0.24521072796934865,0.19047619047619047,0.34408602150537637,0.625,0.532735652632088,0.5596816976127321,0.8407737196200056,outside0.5,0001,haec,0,1.9006071090698242,2.160637617111206
625,534,427,72,42,0.518348623853211,0.4815340909090909,0.5612582781456954,0.3070006422607579,704,604,116,93,0.27751196172248804,0.25,0.3118279569892473,0.6896551724137931,0.5600537543503982,0.5833333333333334,0.8470252174694112,outside0,0001,haec,0,2.0073063373565674,2.160637617111206
616,534,417,67,42,0.49754500818330605,0.4919093851132686,0.5033112582781457,0.28708133971291866,618,604,77,93,0.25882352941176473,0.2857142857142857,0.23655913978494625,0.7272727272727273,0.5448763918230549,0.5688949522510232,0.8391132988484944,inside0.5,0001,haec,0,1.8326189517974854,2.160637617111206
606,534,401,60,42,0.40423484119345526,0.4827586206896552,0.347682119205298,0.16481774960380347,435,604,19,93,0.03571428571428571,0.10526315789473684,0.021505376344086023,1.0,0.504656939379132,0.5426251691474966,0.8178246395833476,inside1,0001,haec,0,1.7838563919067383,2.160637617111206
625,534,427,72,42,0.518348623853211,0.4815340909090909,0.5612582781456954,0.3070006422607579,704,604,116,93,0.27751196172248804,0.25,0.3118279569892473,0.6896551724137931,0.5600537543503982,0.5833333333333334,0.8470252174694112,outside0_perm,0001,haec,0,1.873460054397583,2.160637617111206
622,534,425,71,43,0.5168711656441718,0.48142857142857143,0.5579470198675497,0.30779137153895686,700,604,115,93,0.2788461538461538,0.25217391304347825,0.3118279569892473,0.6896551724137931,0.5593269114592656,0.5813953488372093,0.8467960457686531,outside0_merge0.2,0001,haec,3,2.1523091793060303,2.160637617111206
598,534,411,69,50,0.5133437990580848,0.4880597014925373,0.5413907284768212,0.3011176857330703,670,604,111,93,0.2745098039215686,0.25225225225225223,0.3010752688172043,0.7142857142857143,0.5512707234900103,0.5700416088765603,0.8470824797889569,outside0_merge0.35,0001,haec,27,2.2656867504119873,2.160637617111206
625,534,427,72,42,0.518348623853211,0.4815340909090909,0.5612582781456954,0.3070006422607579,704,604,116,93,0.27751196172248804,0.25,0.3118279569892473,0.6896551724137931,0.5600537543503982,0.5833333333333334,0.8470252174694112,outside0_gap0.5,0001,haec,0,1.87949800491333,2.160637617111206
