n_pred_cells,n_ref_cells,n_matched_cells,n_splits,n_merges,adjacency_pair_f1,adjacency_pair_precision,adjacency_pair_recall,adjacency_component_f1,n_pred_pairs,n_ref_pairs,n_pred_vertices,n_ref_vertices,vertex_f1,vertex_precision,vertex_recall,vertex_incident_set_accuracy,pq,ap50,boundary_f1,variant,image_id,dataset,n_vertex_merges,decode_s,proposal_s
437,415,343,48,22,0.45849802371541504,0.43283582089552236,0.48739495798319327,0.14065180102915953,268,238,34,13,0.0,0.0,0.0,1.0,0.6195907226716596,0.6738703339882122,0.8402747766386693,outside1,0016,haec,0,1.3087427616119385,1.642963171005249
435,415,344,45,21,0.47240618101545256,0.49767441860465117,0.4495798319327731,0.19696969696969693,215,238,11,13,0.0,0.0,0.0,1.0,0.6440814452992627,0.6798418972332015,0.8529050436022713,outside0.5,0016,haec,0,1.285308837890625,1.642963171005249
434,415,345,42,22,0.47281323877068554,0.5405405405405406,0.42016806722689076,0.23838383838383836,185,238,4,13,0.0,0.0,0.0,1.0,0.651831582258603,0.6845238095238095,0.8564509371734383,outside0,0016,haec,0,1.2737486362457275,1.642963171005249
433,415,339,35,21,0.4343434343434343,0.5443037974683544,0.36134453781512604,0.22317596566523604,158,238,4,13,0.0,0.0,0.0,1.0,0.6305806084905604,0.6660117878192534,0.8445622869118822,inside0.5,0016,haec,0,1.2672436237335205,1.642963171005249
431,415,328,34,21,0.4053333333333333,0.5547445255474452,0.31932773109243695,0.13392857142857145,137,238,1,13,0.0,0.0,0.0,1.0,0.5897913265540065,0.6332046332046332,0.8153031711715585,inside1,0016,haec,0,1.2478687763214111,1.642963171005249
434,415,345,42,22,0.47281323877068554,0.5405405405405406,0.42016806722689076,0.23838383838383836,185,238,4,13,0.0,0.0,0.0,1.0,0.651831582258603,0.6845238095238095,0.8564509371734383,outside0_perm,0016,haec,0,1.27620267868042,1.642963171005249
431,415,346,39,22,0.47732696897374705,0.5524861878453039,0.42016806722689076,0.24032586558044808,181,238,3,13,0.0,0.0,0.0,1.0,0.6570825140270398,0.692,0.8571620047258746,outside0_merge0.2,0016,haec,3,1.477994441986084,1.642963171005249
420,415,337,37,25,0.46078431372549017,0.5529411764705883,0.3949579831932773,0.23750000000000002,170,238,3,13,0.0,0.0,0.0,1.0,0.6506964468906926,0.6767068273092369,0.8578738988993356,outside0_merge0.35,0016,haec,14,1.4863371849060059,1.642963171005249
434,415,345,42,22,0.47281323877068554,0.5405405405405406,0.42016806722689076,0.23838383838383836,185,238,4,13,0.0,0.0,0.0,1.0,0.651831582258603,0.6845238095238095,0.8564509371734383,outside0_gap0.5,0016,haec,0,1.2873563766479492,1.642963171005249
523,487,390,123,28,0.18683996750609258,0.12595837897042717,0.36163522012578614,0.09670637701471618,913,318,567,29,0.02348993288590604,0.012345679012345678,0.2413793103448276,0.2857142857142857,0.6103077748747476,0.6290322580645161,0.8672918404498428,legacy,0017,haec,0,1.4121606349945068,1.6987626552581787
518,487,404,54,31,0.46906474820143884,0.4323607427055703,0.5125786163522013,0.17032258064516126,377,318,67,29,0.10416666666666666,0.07462686567164178,0.1724137931034483,0.6,0.6212111426509219,0.6722129783693843,0.8604637171451015,outside1,0017,haec,0,1.3738257884979248,1.6987626552581787
517,487,406,51,32,0.5039872408293461,0.511326860841424,0.4968553459119497,0.25105782792665726,309,318,24,29,0.18867924528301888,0.20833333333333334,0.1724137931034483,0.6,0.6443896522368442,0.6789297658862876,0.866327000190728,outside0.5,0017,haec,0,1.3616290092468262,1.6987626552581787
