n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
280,120,96,184,24,64,1,0.766647530086446,766,381,100,666,281,759,307,141,0.1857707509881423,0.4592833876221498,0.2645403377110694,0.13054830287206268,0.26246719160104987,0.17436791630340015,0.42555035974600885,0.2386483049258523,0.0916518364652405,5.6107272699975965,487,119,105,0.21560574948665298,0.8823529411764706,0.3465346534653465,1.1816410476578276,1.0,2.23606797749979,0.12380952380952381,0.12380952380952381,92,0.36799081444149406,0.766647530086446,0.48,0.3157894736842105,0.1396011396011396,1.3264615040719847,0.23538375700756245,1.0910777470644222,0.6831982784707978,0.9811229167790303,0.8054953450389288,40.52159917870962,16.55294535724685,0,0,True,True,1.0,1247,3.0,0.5,0.23069620691239834,0.2625400213447172,0.18636363636363637,0.44404332129963897,0.9362101554870605,classical,tile_00000,synth,"[512, 512]"
93,158,30,63,128,55,46,0.6524559115829557,237,407,8,229,399,228,407,15,0.06578947368421052,0.036855036855036855,0.047244094488188976,0.03375527426160337,0.019656019656019656,0.024844720496894405,0.43704275268255266,0.3910656008201336,0.34721468607375483,0.9704483922685165,145,16,2,0.013793103448275862,0.125,0.024844720496894408,1.8251407699364424,1.8251407699364424,2.194975256743455,0.0,0.0,2,0.1559655565536946,0.6524559115829557,0.23904382470119523,0.13574660633484162,0.03292181069958848,3.0027046695902753,2.1422343003433295,0.8604703692469458,0.7474845004573636,0.5651286749396186,0.6436396239183199,44.598206241955516,21.556890099272657,0,0,True,True,1.0,821,3.0,0.5,0.20736719900742173,0.04490500863557858,0.0593607305936073,0.03611111111111111,0.8401601314544678,classical,tile_00001,synth,"[512, 512]"
141,152,135,6,17,0,9,0.9479712633937072,375,448,298,77,150,375,405,324,0.864,0.8,0.8307692307692307,0.7946666666666666,0.6651785714285714,0.7241798298906439,0.27217498739601265,0.07717716835363458,0.21042019814180443,5.077832028620564,235,205,178,0.7574468085106383,0.8682926829268293,0.8090909090909091,1.2466895861419642,1.0,2.23606797749979,0.7696629213483146,0.7696629213483146,41,0.8735571369157029,0.9479712633937072,0.9215017064846417,0.8544303797468354,0.8198757763975155,0.5963854455518608,0.38083913768003,0.21554630787183077,0.9993104467320101,0.9640570430733411,0.9813672472332443,29.068883707497267,2.23606797749979,0,0,True,True,1.0,291,3.0,0.5,0.21741254208609462,0.8150208623087623,0.8371428571428572,0.7940379403794038,0.4644029140472412,classical,tile_00002,synth,"[512, 512]"
123,203,57,66,146,72,60,0.6515737271774885,327,823,22,305,801,327,545,45,0.13761467889908258,0.08256880733944955,0.10321100917431193,0.0672782874617737,0.026731470230862697,0.03826086956521739,0.2746585106676358,0.20094613826608998,0.10703127273562893,1.217748948916067,205,343,75,0.36585365853658536,0.21865889212827988,0.2737226277372263,1.6474930664474898,1.4142135623730951,2.8284271247461903,0.08,0.08,69,0.22785093527065547,0.6515737271774885,0.3496932515337423,0.21189591078066913,0.03821656050955414,2.863735094976252,1.9546015973235407,0.9091334976527115,0.7469966906931411,0.5897661784678633,0.6591346808948095,40.19950248448356,20.09975124224178,0,0,True,True,1.0,1387,3.0,0.5,0.2939269137568772,0.0998613037447989,0.1188118811881188,0.0861244019138756,0.6772010326385498,classical,tile_00003,synth,"[512, 512]"
105,115,99,6,16,2,10,0.9159969680866518,281,301,221,60,80,279,301,232,0.8315412186379928,0.770764119601329,0.8,0.7864768683274022,0.7342192691029901,0.7594501718213059,0.14026821159636474,0.07619348923495485,0.032358420739700945,1.6176377794343366,175,187,121,0.6914285714285714,0.6470588235294118,0.6685082872928177,1.6713749442772268,1.4142135623730951,2.8284271247461903,0.7024793388429752,0.7024793388429752,36,0.8243972712779866,0.9159969680866518,0.9,0.8181818181818182,0.71875,0.6756993809769902,0.4259766325416171,0.24972274843537307,0.94851908053729,0.9390848641947481,0.9437783963297837,46.389654018972806,4.242640687119285,0,0,True,True,1.0,198,3.0,0.5,0.18370224069803953,0.7890909090909091,0.8127340823970037,0.7667844522968198,0.46714210510253906,classical,tile_00004,synth,"[512, 512]"
223,295,189,34,106,15,65,0.8519622432670722,607,798,315,292,483,607,798,343,0.5650741350906096,0.4298245614035088,0.48825622775800714,0.5189456342668863,0.39473684210526316,0.4483985765124555,0.251157164628039,0.1325948525010648,0.13024832371398437,8.129688755600805,385,433,248,0.6441558441558441,0.5727482678983834,0.6063569682151588,1.2767511693049742,1.0,2.8284271247461903,0.38306451612903225,0.38306451612903225,153,0.6217021775192147,0.8519622432670722,0.7297297297297297,0.574468085106383,0.4,1.148827169395985,0.8490164594632927,0.2998107099326923,0.9835323863069297,0.8601018579110593,0.917685311423696,24.0,11.045361017187261,0,0,True,True,1.0,1068,3.0,0.5,0.2538077598437667,0.482544608223429,0.5446584938704028,0.4331476323119777,0.45079517364501953,classical,tile_00005,synth,"[512, 512]"
414,138,97,317,41,105,0,0.6603400830867924,1159,365,66,1093,299,1155,365,111,0.09610389610389611,0.3041095890410959,0.14605263157894738,0.056945642795513375,0.18082191780821918,0.08661417322834647,0.27886907009566825,0.2589126693375846,-0.18195723484729776,1.3952983515284507,746,228,218,0.29222520107238603,0.956140350877193,0.4476386036960985,0.9480690677190995,1.0,2.23606797749979,0.05963302752293578,0.05963302752293578,205,0.2320760436935466,0.6603400830867924,0.35144927536231885,0.21318681318681318,0.03564727954971857,1.4302067999156762,0.07885556781722661,1.3513512320984495,0.6331554055922781,0.9992163009404389,0.7751411026844813,31.38470965295043,14.7648230602334,0,0,True,True,1.0,1955,3.0,0.5,0.21433034306392074,0.14132104454685102,0.09623430962343096,0.2658959537572254,0.703127384185791,classical,tile_00006,synth,"[512, 512]"
164,234,100,64,134,62,64,0.7379311563213445,438,639,92,346,547,434,639,109,0.2511520737327189,0.1705790297339593,0.20316868592730664,0.2100456621004566,0.14397496087636932,0.17084493964716807,0.23394831648422973,0.1427524288804724,0.1032806752947399,2.601463844153008,275,406,106,0.38545454545454544,0.26108374384236455,0.31130690161527164,1.5647409722953542,1.4142135623730951,2.9571067811865475,0.16981132075471697,0.16981132075471697,88,0.3708196765433892,0.7379311563213445,0.5025125628140703,0.33557046979865773,0.14367816091954022,2.1441123077522724,1.5143284576522285,0.6297838501000441,0.8349205115248571,0.7464534616337072,0.7882124236203348,43.289721643826724,14.422205101855956,0,0,True,True,1.0,1179,3.0,0.5,0.20260504307225347,0.20591233435270132,0.24815724815724816,0.1759581881533101,0.6634950637817383,classical,tile_00007,synth,"[512, 512]"
186,243,153,33,90,21,55,0.8297664626552484,502,681,225,277,456,499,663,260,0.5210420841683366,0.39215686274509803,0.44750430292598964,0.448207171314741,0.3303964757709251,0.3803888419273035,0.21286029151391492,0.0805844319500326,0.0901663088368366,3.472160540311851,317,408,232,0.7318611987381703,0.5686274509803921,0.6399999999999999,1.3103703486174347,1.0,2.8284271247461903,0.3577586206896552,0.3577586206896552,149,0.5942385268683504,0.8276893767094881,0.717948717948718,0.56,0.35331230283911674,1.2491730802597578,0.9183850345279936,0.33078804573176435,0.9279996891513833,0.8576240263841134,0.8914250219336243,28.0178514522438,11.661903789690601,0,0,True,True,1.0,1005,3.0,0.5,0.21778589487075806,0.44487056567593475,0.5043478260869565,0.3979416809605489,0.6287600994110107,classical,tile_00008,synth,"[512, 512]"
156,212,116,40,96,27,55,0.7993844336953058,423,693,145,278,548,422,574,193,0.45734597156398105,0.3362369337979094,0.3875502008032129,0.34278959810874704,0.20923520923520925,0.2598566308243727,0.33420524916106736,0.19584550159239736,0.23270736512254855,2.857476360730047,268,253,134,0.5,0.5296442687747036,0.5143953934740884,1.3387834314770706,1.4142135623730951,2.23606797749979,0.31343283582089554,0.31343283582089554,92,0.5039597516774754,0.7993844336953058,0.6304347826086957,0.4603174603174603,0.2777777777777778,1.7803677691668953,1.1769776790090365,0.6033900901578588,0.871584816641647,0.7986057002255484,0.8335008440901177,40.049968789001575,12.033275663033807,0,0,True,True,1.0,1054,3.0,0.5,0.24395012808963656,0.36177474402730375,0.39552238805970147,0.3333333333333333,0.4634835720062256,classical,tile_00009,synth,"[512, 512]"
232,354,111,121,243,108,112,0.6894928929139381,627,1086,67,560,1019,625,947,85,0.136,0.0897571277719113,0.10814249363867685,0.10685805422647528,0.061694290976058934,0.07822533566841798,0.30546194611172045,0.22785045629897918,0.12230689111626962,0.9811021262746565,396,413,126,0.3181818181818182,0.3050847457627119,0.311495673671199,1.3873556743913231,1.4142135623730951,2.8284271247461903,0.07142857142857142,0.07142857142857142,117,0.26120720516534857,0.6894928929139381,0.378839590443686,0.2336842105263158,0.07720588235294118,2.7419942592578064,1.7733644125321726,0.9686298467256337,0.8763418056054031,0.7085501658263004,0.7835639814886718,27.459060435491963,13.0,0,0,True,True,1.0,2060,3.0,0.5,0.26995690492913127,0.10638297872340426,0.12323943661971831,0.09358288770053476,0.6748507022857666,classical,tile_00010,synth,"[512, 512]"
138,201,89,49,112,29,54,0.780123987558584,368,1026,32,336,994,367,543,105,0.28610354223433243,0.19337016574585636,0.23076923076923075,0.08695652173913043,0.031189083820662766,0.04591104734576757,1.236307896057581,0.8577035694040755,1.18908144321425,9.31569338294543,231,343,174,0.7532467532467533,0.5072886297376094,0.6062717770034843,1.1922317787410022,1.0,2.23606797749979,0.13793103448275862,0.13793103448275862,150,0.40962262473577565,0.780123987558584,0.5250737463126843,0.356,0.1936619718309859,2.168249569533641,1.395828107415968,0.7724214621176729,0.8814464316721653,0.7718696397941681,0.8230268264545848,36.124783736376884,14.7648230602334,0,0,True,True,1.0,1641,3.0,0.5,0.25468321377411485,0.1951219512195122,0.19373219373219372,0.19653179190751446,0.44025635719299316,classical,tile_00011,synth,"[512, 512]"
158,218,132,26,86,16,48,0.8343343777288988,419,636,186,233,450,419,583,219,0.522673031026253,0.37564322469982847,0.437125748502994,0.4439140811455847,0.29245283018867924,0.35260663507109,0.21941365970010693,0.11951435587091608,0.07105584351071595,2.124693356551203,262,316,163,0.6221374045801527,0.5158227848101266,0.5640138408304499,1.4515693548866873,1.4142135623730951,2.8284271247461903,0.37423312883435583,0.37423312883435583,102,0.5858092439373119,0.8343343777288988,0.7021276595744681,0.5409836065573771,0.3574007220216607,1.4268065436412818,1.0354218662523942,0.3913846773888875,0.9629857858844795,0.8236330351283203,0.8878747903974782,25.317977802344327,14.866068747318506,0,0,True,True,1.0,897,3.0,0.5,0.21314875921234488,0.4287292817679558,0.48743718592964824,0.3826429980276134,0.44217395782470703,classical,tile_00012,synth,"[512, 512]"
92,133,68,24,65,13,35,0.7957253977034698,239,343,77,162,266,239,343,98,0.4100418410041841,0.2857142857142857,0.33676975945017185,0.32217573221757323,0.22448979591836735,0.2646048109965635,0.40257797977091636,0.23330182068345579,0.26123334004094206,2.7746265828083962,148,13,4,0.02702702702702703,0.3076923076923077,0.049689440993788817,1.6035533905932737,1.2071067811865475,2.7621320343559637,0.0,0.0,4,0.48097179594520845,0.7957253977034698,0.6044444444444445,0.43312101910828027,0.2569832402234637,1.7144032078613098,1.2205771470307267,0.493826060830583,0.9266537067199075,0.7446846524924067,0.8257631254209182,32.01562118716424,22.80350850198276,0,0,True,True,1.0,521,3.0,0.5,0.19378148904070258,0.3282442748091603,0.3722943722943723,0.2935153583617747,0.4557950496673584,classical,tile_00013,synth,"[512, 512]"
220,286,185,35,101,24,67,0.8210175950724837,603,789,284,319,505,603,789,324,0.5373134328358209,0.41064638783269963,0.4655172413793104,0.4709784411276949,0.35994930291508237,0.40804597701149425,0.21344376773910104,0.1261415419475873,0.06090475525497521,3.0,384,504,258,0.671875,0.5119047619047619,0.581081081081081,1.4293745353187894,1.4142135623730951,2.8284271247461903,0.3488372093023256,0.3488372093023256,168,0.6003488343415395,0.8210175950724837,0.7312252964426877,0.5763239875389408,0.3675675675675676,1.3025193945446374,0.9191399720194022,0.3833794225252352,0.9438907750155149,0.874461243757269,0.9078505070191459,27.313000567495326,9.0,0,0,True,True,1.0,1128,3.0,0.5,0.23220666917040944,0.4578125,0.526032315978456,0.40525587828492393,0.45147085189819336,classical,tile_00014,synth,"[512, 512]"
102,108,99,3,9,2,8,0.9311003399617631,268,275,217,51,58,268,275,231,0.8619402985074627,0.84,0.8508287292817678,0.8097014925373134,0.7890909090909091,0.7992633517495396,0.5520115275340507,0.23844310402738755,0.521078020208764,9.773205935780718,167,10,10,0.059880239520958084,1.0,0.11299435028248588,1.2414213562373095,1.0,2.0,0.9,0.9,1,0.8778946062496623,0.9311003399617631,0.9428571428571428,0.8918918918918919,0.7647058823529411,0.603251174446787,0.3656360537934085,0.2376151206533785,0.9859981408319777,0.9377503146813136,0.961269197322029,31.25699921617557,3.605551275463989,0,0,True,True,1.0,122,3.0,0.5,0.20508352806791663,0.816568047337278,0.7961538461538461,0.8380566801619433,0.4192032814025879,classical,tile_00015,synth,"[512, 512]"
177,226,114,63,112,31,53,0.7924240328833585,478,783,102,376,681,474,594,161,0.339662447257384,0.27104377104377103,0.301498127340824,0.21338912133891214,0.13026819923371646,0.16177636796193495,0.549737451196029,0.3053998230374893,0.41570756536539166,8.0,302,151,74,0.24503311258278146,0.4900662251655629,0.32671081677704195,1.20543584214842,1.0,2.23606797749979,0.14864864864864866,0.14864864864864866,63,0.44831930396378594,0.7924240328833585,0.56575682382134,0.3944636678200692,0.22865853658536586,2.044909556199397,1.2803779193497715,0.7645316368496253,0.8861163909896065,0.782234735989509,0.8309414126950845,28.861739379323623,12.727922061357855,0,0,True,True,1.0,1295,3.0,0.5,0.2539240666665137,0.2811791383219955,0.2767857142857143,0.2857142857142857,0.4712352752685547,classical,tile_00016,synth,"[512, 512]"
190,260,166,24,94,13,62,0.8297287270471335,522,702,291,231,411,522,702,315,0.603448275862069,0.44871794871794873,0.5147058823529411,0.5574712643678161,0.41452991452991456,0.47549019607843135,0.2534417569067437,0.1333267732358906,0.088549074674267,6.437362424329294,333,443,214,0.6426426426426426,0.48306997742663654,0.5515463917525774,1.5194960898929235,1.4142135623730951,2.888477631085023,0.42990654205607476,0.42990654205607476,122,0.6121554163992184,0.8297287270471335,0.7377777777777778,0.5845070422535211,0.3803680981595092,1.160714281815041,0.8693008615845703,0.2914134202304707,0.9789378370930278,0.8527884999334487,0.9115192731004457,32.0,13.892443989449804,0,0,True,True,1.0,882,3.0,0.5,0.23262943886220455,0.518716577540107,0.5987654320987654,0.45754716981132076,0.47675323486328125,classical,tile_00017,synth,"[512, 512]"
118,195,54,64,141,46,58,0.7503052954626628,307,520,33,274,487,302,520,45,0.1490066225165563,0.08653846153846154,0.1094890510948905,0.10749185667752444,0.06346153846153846,0.07980652962515115,0.2888396644265996,0.20781444225247467,0.07881031336690791,0.9597153393373087,190,326,88,0.4631578947368421,0.26993865030674846,0.34108527131782945,1.0528582242281739,1.0,2.23606797749979,0.056818181818181816,0.056818181818181816,83,0.2588912840574044,0.7503052954626628,0.3450479233226837,0.2084942084942085,0.0944055944055944,2.1190978249778385,1.6269347466977826,0.4921630782800558,0.8110307414104883,0.6872989462007765,0.7440559691459353,40.0,18.027756377319946,0,0,True,True,1.0,1049,3.0,0.5,0.1709922607988119,0.10941475826972011,0.1482758620689655,0.08669354838709678,0.6419501304626465,classical,tile_00018,synth,"[512, 512]"
87,105,81,6,24,4,18,0.8957752583571973,220,270,146,74,124,220,270,159,0.7227272727272728,0.5888888888888889,0.6489795918367347,0.6636363636363637,0.5407407407407407,0.5959183673469388,0.11436020445846351,0.04124566111215954,0.04807873047305986,0.9993218901195523,134,166,116,0.8656716417910447,0.6987951807228916,0.7733333333333333,1.0481829563143015,1.0,2.23606797749979,0.5258620689655172,0.5258620689655172,55,0.7558103742388852,0.8957752583571973,0.84375,0.7297297297297297,0.5238095238095238,0.6722907824431075,0.5255765457599387,0.1467142366831687,0.9543277082199237,0.8938547486033519,0.9231018837635252,49.33558553417604,14.0,0,0,True,True,1.0,283,3.0,0.5,0.1765559962950647,0.6396588486140725,0.7075471698113207,0.5836575875486382,0.6882383823394775,classical,tile_00019,synth,"[512, 512]"
145,158,140,5,18,1,14,0.91762498674117,389,532,272,117,260,389,427,333,0.8560411311053985,0.7798594847775175,0.8161764705882352,0.699228791773779,0.5112781954887218,0.5906623235613464,0.21259488993556766,0.05698706377181183,0.1541642335768859,4.78183137961731,245,270,213,0.8693877551020408,0.7888888888888889,0.8271844660194174,1.2852633140352112,1.0,2.4730116363983363,0.755868544600939,0.755868544600939,52,0.8479702847773187,0.91762498674117,0.9240924092409241,0.8588957055214724,0.7413793103448276,0.6624345333736046,0.41655058264285777,0.24588395073074687,0.9896188712350131,0.9559166944669495,0.9724758743557245,41.43669871020132,2.8284271247461903,0,0,True,True,1.0,452,3.0,0.5,0.2212418639101088,0.7994687915006641,0.806970509383378,0.7921052631578948,0.460369348526001,classical,tile_00020,synth,"[512, 512]"
148,286,40,108,246,108,89,0.6910774586846242,396,866,6,390,860,385,784,10,0.025974025974025976,0.012755102040816327,0.01710863986313088,0.015151515151515152,0.006928406466512702,0.009508716323296355,0.3540841990235106,0.1984617720400842,0.2665076727782493,1.2939518106342913,249,499,96,0.3855421686746988,0.19238476953907815,0.25668449197860965,1.4928869270189251,1.4142135623730951,3.0,0.0,0.0,96,0.12738754998794918,0.6910774586846242,0.18433179723502305,0.10152284263959391,0.02843601895734597,2.8473102352307422,2.1140312343316463,0.733279000899096,0.742200826352299,0.6257576704367931,0.6790233200563001,38.07886552931954,17.0,0,0,True,True,1.0,1700,3.0,0.5,0.20929746888577938,0.01893939393939394,0.02702702702702703,0.014577259475218658,0.6629638671875,classical,tile_00021,synth,"[512, 512]"
246,264,240,6,24,2,19,0.9586614762722488,674,723,592,82,131,673,723,601,0.8930163447251115,0.8312586445366529,0.8610315186246418,0.8783382789317508,0.8188105117565698,0.847530422333572,0.07398265392980159,0.02970418627264796,0.021544678917770437,2.0,429,460,411,0.958041958041958,0.8934782608695652,0.9246344206974129,0.5628953979122002,0.0,1.4142135623730951,0.8248175182481752,0.8248175182481752,72,0.9022696247268225,0.9586614762722488,0.9411764705882353,0.8888888888888888,0.7770034843205574,0.25666080242999095,0.20497933646877625,0.05168146596121469,0.995073167144643,0.9696076690928457,0.9821753807297027,28.160255680657446,1.0,0,0,True,True,1.0,315,3.0,0.5,0.2631023349240422,0.8539505187549881,0.8799342105263158,0.8294573643410853,0.6757106781005859,classical,tile_00022,synth,"[512, 512]"
200,271,166,34,105,13,64,0.8330463119967257,541,828,244,297,584,541,733,287,0.5304990757855823,0.39154160982264663,0.4505494505494505,0.4510166358595194,0.2946859903381642,0.3564645726807889,0.30640456488663553,0.12988144708088545,0.17627315878430558,4.784982312727131,342,380,225,0.6578947368421053,0.5921052631578947,0.6232686980609418,1.136084223403418,1.0,2.23606797749979,0.3422222222222222,0.3422222222222222,148,0.5872003727875009,0.8330463119967257,0.7048832271762208,0.5442622950819672,0.3573487031700288,1.3722757744219474,0.9601747025788838,0.41210107184306355,0.9677456120355596,0.8419197575597865,0.9004583551783527,24.166091947189145,12.649110640673518,0,0,True,True,1.0,1168,3.0,0.5,0.25886207912117243,0.4404973357015986,0.47784200385356457,0.4085667215815486,0.4516408443450928,classical,tile_00023,synth,"[512, 512]"
133,139,132,1,7,1,7,0.9440716160499649,345,362,313,32,49,345,362,321,0.9304347826086956,0.8867403314917127,0.908062234794908,0.9072463768115943,0.8646408839779005,0.8854314002828855,0.10431450368270527,0.056724611501929055,-0.0034059420040112916,4.807863692585027,213,224,179,0.8403755868544601,0.7991071428571429,0.8192219679633868,1.278433958220135,1.0,2.8284271247461903,0.8547486033519553,0.8547486033519553,26,0.9163048038132012,0.9440716160499649,0.9705882352941176,0.9428571428571428,0.8378378378378378,0.38412207666398324,0.2336597596590868,0.15046231700489646,0.9850829920241432,0.9773427738442315,0.9811976184134819,23.853720883753127,1.0,0,0,True,True,1.0,115,3.0,0.5,0.23824233282357454,0.9223880597014925,0.9478527607361963,0.8982558139534884,0.48111796379089355,classical,tile_00024,synth,"[512, 512]"
147,258,41,106,217,105,72,0.6467437788074322,390,902,10,380,892,386,671,16,0.04145077720207254,0.02384500745156483,0.03027436140018922,0.02564102564102564,0.011086474501108648,0.015479876160990712,0.2539793289934704,0.18028760447787928,0.13825670967683756,1.0052359061781568,244,185,33,0.13524590163934427,0.1783783783783784,0.15384615384615383,1.526877897378057,1.4142135623730951,2.541640786499873,0.0,0.0,33,0.13094565398076405,0.6467437788074322,0.20246913580246914,0.11263736263736264,0.022727272727272728,3.3551070477082137,2.211266259496275,1.1438407882119388,0.7887740612180498,0.5827358055085398,0.6702786455706528,34.785054261852174,17.029386365926403,0,0,True,True,1.0,1628,3.0,0.5,0.2675778060220182,0.027777777777777776,0.03278688524590164,0.024096385542168676,0.7541406154632568,classical,tile_00025,synth,"[512, 512]"
70,118,25,45,93,40,31,0.6450534545221164,178,592,4,174,588,170,306,18,0.10588235294117647,0.058823529411764705,0.07563025210084033,0.02247191011235955,0.006756756756756757,0.01038961038961039,0.29197020206588614,0.34043770455888755,0.06174434320663182,0.4781787184814321,109,189,37,0.3394495412844037,0.19576719576719576,0.2483221476510067,1.4332616065872776,1.4142135623730951,2.8627416997969517,0.02702702702702703,0.02702702702702703,36,0.1715567698197118,0.6450534545221164,0.26595744680851063,0.15337423312883436,0.0273224043715847,3.0342843677541316,2.158599612765401,0.8756847549887306,0.6146454413892909,0.5141759268875272,0.5599395943681874,70.7248188403477,29.427877939124322,0,0,True,True,1.0,936,3.0,0.5,0.20537414588034153,0.060150375939849614,0.07317073170731707,0.05106382978723404,0.6312477588653564,classical,tile_00026,synth,"[512, 512]"
271,376,215,56,161,8,82,0.8717523297687323,746,1019,335,411,684,746,1019,354,0.4745308310991957,0.34739941118743867,0.4011331444759207,0.44906166219839144,0.32875368007850836,0.37960339943342775,0.27446317289405486,0.14766460477431362,0.13716154834694302,9.06540708859273,476,505,324,0.680672268907563,0.6415841584158416,0.6605504587155964,1.085847623071397,1.0,2.23606797749979,0.3148148148148148,0.3148148148148148,222,0.5793717183934388,0.8717523297687323,0.6646058732612056,0.4976851851851852,0.4004329004329004,1.2986676208828034,0.9472541549048605,0.3514134659779429,0.9916397908382127,0.8476979742173112,0.9140366253736498,30.59411708155671,12.0,0,0,True,True,1.0,1534,3.0,0.5,0.3757522339001298,0.4025806451612903,0.4663677130044843,0.35414301929625425,0.48961591720581055,classical,tile_00027,synth,"[512, 512]"
185,231,160,25,71,13,44,0.8454256308482939,504,719,246,258,473,504,633,301,0.5972222222222222,0.4755134281200632,0.5294635004397538,0.4880952380952381,0.34214186369958277,0.40228945216680295,0.15812938253718015,0.061609850151376044,0.07131009649684075,4.1781325211239935,320,403,260,0.8125,0.6451612903225806,0.719225449515906,1.180792003381711,1.0,2.23606797749979,0.4269230769230769,0.4269230769230769,149,0.6503274083448415,0.8454256308482939,0.7692307692307693,0.625,0.43944636678200694,1.1750940870652775,0.8221128832670654,0.35298120379821213,0.9396440867797735,0.8669770281614897,0.901849127244736,31.144823004794873,10.160998175669398,0,0,True,True,1.0,976,3.0,0.5,0.2531602461822331,0.5228377065111759,0.5639412997903563,0.48731884057971014,0.45294713973999023,classical,tile_00028,synth,"[512, 512]"
413,118,41,372,77,86,59,0.614427110541809,1149,422,16,1133,406,1137,306,22,0.019349164467897976,0.0718954248366013,0.030492030492030493,0.01392515230635335,0.037914691943127965,0.020369191597708468,0.2810635652792839,0.24385140461323485,-0.22264158628101016,0.5765710914251448,737,189,128,0.17367706919945725,0.6772486772486772,0.2764578833693304,1.1537158630171023,1.0,2.23606797749979,0.0,0.0,128,0.09488328260720967,0.614427110541809,0.1544256120527307,0.0836734693877551,0.007590132827324478,2.349665343908666,0.46928379040886425,1.8803815534998018,0.526380042462845,0.8664258037490836,0.6548927872592402,43.41658669218482,15.652475842498529,0,0,True,True,1.0,2116,3.0,0.5,0.27199331764131784,0.027709861450692746,0.017763845350052248,0.06296296296296296,0.7569804191589355,classical,tile_00029,synth,"[512, 512]"
