cell_i,cell_j,edge_id,component_index,face_i,face_j,contact_px,arclength_um,iface_cy,iface_cx,n_components,arclength_px,n_bins,mean_intensity,max_intensity,occupancy,continuity,n_segments,gap_fraction,width_mean_px,width_cv,left_intensity,right_intensity,threshold,AJ_occupancy,AJ_mean_intensity,AJ_max_intensity,AJ_skeleton_len,AJ_cluster_count,AJ_cluster_density,AJ_thickness_proxy,AJ_morph_label,aj_morph,aj_occupancy,has_AJ,AJ_threshold
150,155,39,0,11,12,34.75103814804281,,10.50390625,454.50390625,1,34.75103814804281,35,808.268716809777,1265.9122569012088,0.30612244897959184,0.5142857142857142,4,0.3142857142857143,3.125,0.38436094147732197,785.3954237898498,779.8873617606,874.8116629984961,0.30612244897959184,808.268716809777,1265.9122569012088,10.638072902462085,4,0.11510447495006078,3.125,discontinuous,discontinuous,0.30612244897959184,True,874.8116629984961
155,183,40,0,12,13,38.7811775077244,,14.390625,487.390625,1,38.7811775077244,39,737.6303662825713,1350.9121530485334,0.1978021978021978,0.41025641025641024,3,0.4358974358974359,2.4545454545454546,0.4871461643691076,693.8914497787083,725.6914796808038,874.8116629984961,0.1978021978021978,737.6303662825713,1350.9121530485334,7.671002144385046,3,0.07735711478596705,2.4545454545454546,discontinuous,discontinuous,0.1978021978021978,True,874.8116629984961
183,476,41,0,13,14,34.30246907573584,,17.35546875,557.64453125,1,34.30246907573584,34,830.1274468499694,1586.0163584184666,0.39915966386554624,0.6176470588235294,2,0.02941176470588236,2.878787878787879,0.4255027985559523,777.509411777004,793.3510374032418,874.8116629984961,0.39915966386554624,830.1274468499694,1586.0163584184666,13.692162026029013,2,0.05830484084350412,2.878787878787879,punctate,punctate,0.39915966386554624,True,874.8116629984961
149,476,42,0,15,14,31.541038111044863,,14.86328125,595.13671875,1,31.541038111044863,32,789.5800807547857,1215.1355268764012,0.29017857142857145,0.5625,3,0.125,2.3214285714285716,0.5155568024651088,757.3337152945498,772.0771485803115,874.8116629984961,0.29017857142857145,789.5800807547857,1215.1355268764012,9.152533380437125,3,0.09511418075201136,2.3214285714285716,discontinuous,discontinuous,0.29017857142857145,True,874.8116629984961
149,247,43,0,15,16,19.078554663777684,,8.5,630.5,1,19.078554663777684,19,747.4234997276903,1046.2351256421648,0.2556390977443609,0.5789473684210527,2,0.1578947368421053,2.125,0.573340843812292,755.1429149239779,683.9180412727458,874.8116629984961,0.2556390977443609,747.4234997276903,1046.2351256421648,4.877224500514596,2,0.10482974393218455,2.125,punctate,punctate,0.2556390977443609,True,874.8116629984961
213,247,44,0,17,16,14.428368650975326,,6.5,668.5,1,14.428368650975326,14,841.4871276423055,1401.0835743823193,0.37755102040816324,0.8571428571428571,2,0.0714285714285714,2.8461538461538463,0.30337762595464385,790.8105579306966,819.5346295729751,874.8116629984961,0.37755102040816324,841.4871276423055,1401.0835743823193,5.447445307000888,2,0.13861580947786528,2.8461538461538463,punctate,punctate,0.37755102040816324,True,874.8116629984961
213,584,45,0,17,18,3.0,,1.5,706.5,1,3.0,3,1151.8154761904761,1774.75,0.7619047619047619,1.0,1,0.0,5.333333333333333,0.08838834764831845,1282.25,909.3333333333334,874.8116629984961,0.7619047619047619,1151.8154761904761,1774.75,2.2857142857142856,1,0.3333333333333333,5.333333333333333,thick,thick,0.7619047619047619,True,874.8116629984961
266,584,46,0,19,18,18.171004674488515,,6.86328125,741.86328125,1,18.171004674488515,18,873.9731848782424,1280.9697621443604,0.5,1.0,1,0.0,3.5,0.3595159254890833,840.502228404725,823.449782239939,874.8116629984961,0.5,873.9731848782424,1280.9697621443604,9.085502337244257,1,0.05503273032580123,3.5,thick,thick,0.5,True,874.8116629984961
266,641,47,0,19,20,24.443203518731814,,9.83203125,768.83203125,1,24.443203518731814,24,728.6975009226503,1368.4663224857422,0.22023809523809523,0.5416666666666666,3,0.29166666666666663,2.176470588235294,0.5041826515183144,694.1533263166117,677.9126306732095,874.8116629984961,0.22023809523809523,728.6975009226503,1368.4663224857422,5.383324584482602,3,0.12273350331109337,2.176470588235294,discontinuous,discontinuous,0.22023809523809523,True,874.8116629984961
500,641,48,0,21,20,61.51589089422632,,10.390625,840.609375,1,61.51589089422632,62,671.1416067074211,1144.1415861390913,0.0944700460829493,0.1774193548387097,7,0.5483870967741935,1.4642857142857142,0.42735159677890816,653.5602071691011,646.7615741895365,874.8116629984961,0.0944700460829493,671.1416067074211,1144.1415861390913,5.811409047611241,7,0.11379173573274215,1.4642857142857142,discontinuous,discontinuous,0.0944700460829493,True,874.8116629984961
69,500,49,0,22,21,56.18120723604524,,16.35546875,882.35546875,1,56.18120723604524,56,708.9114318596568,1023.5641615446839,0.0663265306122449,0.05357142857142857,8,0.7142857142857143,1.625,0.4803844614152614,684.4217070455154,707.4668693890711,874.8116629984961,0.0663265306122449,708.9114318596568,1023.5641615446839,3.7263045615744295,8,0.14239637048716333,1.625,discontinuous,discontinuous,0.0663265306122449,True,874.8116629984961
69,320,50,0,22,23,57.66528838284871,,20.859375,923.140625,1,57.66528838284871,58,719.6076223465664,1042.895230225773,0.1330049261083744,0.13793103448275862,8,0.4482758620689655,1.6875,0.5010277503136549,704.7350595331227,686.2458645834846,874.8116629984961,0.1330049261083744,719.6076223465664,1042.895230225773,7.669767420378893,8,0.13873163950705963,1.6875,discontinuous,discontinuous,0.1330049261083744,True,874.8116629984961
122,320,51,0,24,23,57.458938466940005,,18.86328125,946.13671875,1,57.458938466940005,57,730.1285301628266,1524.5194916980845,0.15789473684210525,0.17543859649122806,7,0.45614035087719296,2.032258064516129,0.5656676089271575,715.6346751683236,697.6226351852747,874.8116629984961,0.15789473684210525,730.1285301628266,1524.5194916980845,9.072463968464211,7,0.12182612813196281,2.032258064516129,reticular,reticular,0.15789473684210525,True,874.8116629984961
122,231,52,0,24,25,36.906682178576965,,13.5,970.5,1,36.906682178576965,37,774.0859846862743,1321.3482304387453,0.27413127413127414,0.2972972972972973,6,0.21621621621621623,2.4482758620689653,0.3805424249607408,736.5442535457059,754.5532576314802,874.8116629984961,0.27413127413127414,774.0859846862743,1321.3482304387453,10.117275809571291,6,0.16257218600600162,2.4482758620689653,reticular,reticular,0.27413127413127414,True,874.8116629984961
231,376,53,0,25,26,76.9659477092318,,32.86328125,1001.13671875,1,76.9659477092318,77,730.9768302624457,1420.0545654689224,0.19666048237476808,0.3116883116883117,7,0.2987012987012987,1.962962962962963,0.46980753199957487,697.8707697152066,682.3722254072209,874.8116629984961,0.19666048237476808,730.9768302624457,1420.0545654689224,15.136160402928702,7,0.09094931210936515,1.962962962962963,reticular,reticular,0.19666048237476808,True,874.8116629984961
376,540,54,0,26,27,36.11755212679677,,14.86328125,1011.13671875,1,36.11755212679677,36,803.6548532865214,1369.880994261689,0.3333333333333333,0.6666666666666666,2,0.05555555555555558,2.4705882352941178,0.3140691894826885,740.9027291979293,778.4132154430799,874.8116629984961,0.3333333333333333,803.6548532865214,1369.880994261689,12.039184042265589,2,0.05537473838145681,2.4705882352941178,punctate,punctate,0.3333333333333333,True,874.8116629984961
554,584,55,0,28,18,35.35996092728735,,8.50390625,721.50390625,1,35.35996092728735,35,836.9248385169623,1827.612840726964,0.3469387755102041,0.5428571428571428,3,0.1428571428571429,2.8333333333333335,0.4472135954999579,840.5651951008562,785.0164872311736,874.8116629984961,0.3469387755102041,836.9248385169623,1827.612840726964,12.267741546201732,3,0.08484172270917004,2.8333333333333335,discontinuous,discontinuous,0.3469387755102041,True,874.8116629984961
213,554,56,0,17,28,29.315691118793968,,15.49609375,699.49609375,1,29.315691118793968,29,893.8425583988824,1776.3540054895768,0.5812807881773399,1.0,1,0.0,4.068965517241379,0.2732968728236796,891.1796608259472,824.2257303782305,874.8116629984961,0.5812807881773399,893.8425583988824,1776.3540054895768,17.040648039496,1,0.034111425036775306,4.068965517241379,thick,thick,0.5812807881773399,True,874.8116629984961
150,286,57,0,11,9,53.78014593308837,,33.5,356.5703125,1,53.78014593308837,54,793.8791393055573,1488.8001936726114,0.2830687830687831,0.2962962962962963,5,0.35185185185185186,3.057142857142857,0.6814103227498386,730.2988207504454,802.3189523134453,874.8116629984961,0.2830687830687831,793.8791393055573,1488.8001936726114,15.223480462540888,5,0.09297111254069204,3.057142857142857,discontinuous,discontinuous,0.2830687830687831,True,874.8116629984961
247,373,58,0,16,29,24.243684049039437,,16.5,656.5,1,24.243684049039437,24,713.5821071369965,1217.9026407649412,0.10119047619047619,0.125,2,0.7916666666666666,3.4,0.2999423243289874,699.0614257564907,698.4384220186761,874.8116629984961,0.10119047619047619,713.5821071369965,1217.9026407649412,2.453229933533753,2,0.08249571294339823,3.4,discontinuous,discontinuous,0.10119047619047619,True,874.8116629984961
