tile_id,well,donor,day,row,col,curated_n_cells,curated_n_gaps,curated_n_edges,curated_TJ_coverage,curated_TJ_continuity,curated_TJ_width_mean_px,curated_TJ_intensity_rel,curated_G_eff,curated_permeability_index,curated_gap_fraction,curated_mean_g_edge,curated_cell_area_px,curated_cell_area_cv,curated_edge_length_px,curated_tissue_frac,neural_n_cells,neural_n_gaps,neural_n_edges,neural_TJ_coverage,neural_TJ_continuity,neural_TJ_width_mean_px,neural_TJ_intensity_rel,neural_G_eff,neural_permeability_index,neural_gap_fraction,neural_mean_g_edge,neural_cell_area_px,neural_cell_area_cv,neural_edge_length_px,neural_tissue_frac
20161102-D4B-D73_Med_c1_ORG_n345_r1201_c401,AMD3_B_D73,AMD3,73,1201,401,188.0,3.0,558.0,0.5735039778623314,0.5899919289749799,1.818858327625462,2.6847746993510317,3727.95,0.0568874748214612,0.0040236591155997,6.6540322580645155,348.5744680851064,1.7240513869825211,15.543010752688172,0.99993896484375,242,0,660,0.5113033037724742,0.5780473925988898,1.767516588802546,2.688230651795272,3576.3998377851144,0.0545723634361045,0.0,5.418787633007749,270.8057851239669,0.4104933977563284,11.037086345467184,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n346_r1201_c601,AMD3_B_D73,AMD3,73,1201,601,181.0,2.0,534.0,0.522698097794375,0.5363519663904773,1.8340341037776244,2.4748007192169816,4113.35,0.0627666554765465,0.0024311084639041,7.684176029962548,362.0662983425414,1.8103652487685808,16.04681647940075,0.999969482421875,237,0,645,0.5052650895490519,0.5481338703760927,1.8416376946308517,2.4919744302250706,3551.939009109745,0.0541991151157357,0.0,5.506882184666271,276.5189873417722,0.4361810512318706,11.08044342306381,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n347_r1201_c801,AMD3_B_D73,AMD3,73,1201,801,174.0,5.0,512.0,0.5647214217098944,0.5531940441882806,1.9477656209782148,2.1340641530053865,3662.800000000001,0.055895009919121,0.0068253794910997,7.105078125000002,376.6091954022989,1.8591155737802896,16.265625,0.999908447265625,235,0,642,0.5382786567657624,0.5709533061920868,1.9220172251617489,2.148829086413999,3329.765237115619,0.0508089606640057,0.0,5.186550213575731,278.8723404255319,0.3978696556786181,11.17892921609475,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n348_r1201_c1201,AMD3_B_D73,AMD3,73,1201,1201,195.0,7.0,577.0,0.5307596794220567,0.5466756970312676,1.868366215149959,2.237928117969924,4206.424999999999,0.0641918082070533,0.0083206047891023,7.229506065857884,336.04615384615386,1.7430525121067877,15.353552859618718,0.9998931884765624,250,0,686,0.4959712033329637,0.5375408547755128,1.865001222620972,2.2485141150557366,3750.0536482923953,0.0572221507330799,0.0,5.466550507714862,262.14,0.3843772242828197,10.796110348650526,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n349_r1201_c1401,AMD3_B_D73,AMD3,73,1201,1401,189.0,8.0,558.0,0.5409179352180382,0.5459539887833352,1.9253286133445169,2.139243230607513,4064.9499999999994,0.0620347337738642,0.0098402194368934,7.213172043010752,346.7037037037037,1.8057654866473432,15.657706093189963,0.9998626708984376,259,0,712,0.5119536727961708,0.5527543277526148,1.8995245505424931,2.1473543815127365,3703.69708044226,0.056514794849199,0.0,5.201821742194185,253.03088803088804,0.4134178130187363,10.607234300591552,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n350_r1201_c1601,AMD3_B_D73,AMD3,73,1201,1601,180.0,7.0,529.0,0.5122066840483527,0.5041479023465276,1.9167888118376388,2.2083799250187224,4164.225,0.0635516978252575,0.0084049252862177,7.805718336483933,364.02777777777777,1.882271197908353,15.95085066162571,0.9998321533203124,232,0,628,0.4858884140015755,0.5152794165532503,1.9116548516980787,2.2205018178224747,3637.491759794163,0.0555045655846568,0.0,5.792184330882425,282.4784524851832,0.4220618543648629,11.217767675245698,0.9999847561120988
20161102-D4B-D73_Med_c1_ORG_n351_r1201_c1801,AMD3_B_D73,AMD3,73,1201,1801,171.0,7.0,505.0,0.5319305113775386,0.5294837288965011,1.9548491573506013,2.1044543901194306,3873.625000000001,0.0591131407468449,0.0090354641969731,7.601237623762378,383.2105263157895,2.027619094134959,16.186138613861385,0.9998931884765624,227,0,615,0.4979173232477611,0.5260030904353942,1.9356036650235855,2.144028378460992,3517.1251500967005,0.0536678896787472,0.0,5.718902683084066,288.7004405286344,0.4600261081821216,11.3405678919566,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n352_r1201_c2001,AMD3_B_D73,AMD3,73,1201,2001,165.0,7.0,486.0,0.5283160395049381,0.5199399924990624,1.87683815750005,2.377463053459306,3820.150000000001,0.0583042078112361,0.0091619439027263,7.78837448559671,397.0969696969697,2.1483514209512498,16.458847736625515,0.9997711181640624,223,0,605,0.4952570154407226,0.5254142817074714,1.8674763607841216,2.36641233347079,3526.2409644571803,0.0538069784680956,0.0,5.828497461912694,293.8789763172646,0.4306813506104637,11.497925953304907,0.9999849200248718
20161102-D4B-D73_Med_c1_ORG_n353_r1201_c2201,AMD3_B_D73,AMD3,73,1201,2201,179.0,10.0,521.0,0.5125208681135225,0.5233722871452421,1.7767812890198142,2.785073358669773,4151.025000000001,0.0633502479969477,0.0120452177474238,7.871449136276393,366.06145251396646,2.244970419132349,16.095969289827256,0.9998321533203124,243,0,661,0.4785341095138724,0.5294617246744374,1.7736458025171613,2.7749877095599564,3804.390174857194,0.0580512729817226,0.0,5.755507072401201,269.69135802469134,0.433298631590376,10.989227055788891,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n354_r1401_c201,AMD3_B_D73,AMD3,73,1401,201,198.0,2.0,587.0,0.5382882882882883,0.559572072072072,1.8021463531808757,2.4439957799920404,4124.674999999999,0.0629394665364543,0.0024244334402104,7.009667802385008,330.979797979798,1.9502038076639576,15.127768313458262,0.999969482421875,250,0,688,0.501323511171666,0.5544678720037045,1.7849667916532792,2.4505260384887375,3723.478358086919,0.0568166377979235,0.0,5.412032497219359,262.14,0.3935343693519982,10.802659876499227,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n355_r1401_c401,AMD3_B_D73,AMD3,73,1401,401,197.0,6.0,582.0,0.5661180158996753,0.5805620871123055,1.844633164070232,2.5640191168266906,3919.5499999999993,0.0598130627193651,0.0076539398655457,6.683075601374569,332.6395939086294,1.8050399481810264,15.345360824742269,0.999908447265625,256,0,699,0.5301302112156377,0.5913023853181643,1.813993442821879,2.5701880905800487,3519.2720824712087,0.0537006497668605,0.0,5.034724009257809,255.99609375,0.4343603907446073,10.661941092699037,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n356_r1401_c601,AMD3_B_D73,AMD3,73,1401,601,195.0,1.0,578.0,0.5825734549138805,0.6062141168524148,1.851947781989311,2.457702424922239,3727.45,0.056877241168841,0.0013413996163597,6.440224913494809,336.0769230769231,1.9561690740064768,15.368512110726645,0.9999847412109376,247,0,674,0.5423449061415966,0.6069608266019114,1.820373085634609,2.475516581980336,3376.07105107366,0.0515155420931358,0.0,5.009007494174569,265.3238866396761,0.4142433013802463,10.890313603100854,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n357_r1401_c801,AMD3_B_D73,AMD3,73,1401,801,191.0,10.0,564.0,0.5355735805330243,0.5413673232908459,1.9130807080531995,2.0955260905270943,4072.099999999999,0.0621533342491261,0.0122786768497826,7.131382978723403,343.020942408377,2.2736572817395606,15.301418439716311,0.9997100830078124,244,0,670,0.5006336628113487,0.5476060405378668,1.886226170069148,2.114280896055495,3685.042844417276,0.0562301494532276,0.0,5.500063946891457,268.5860655737705,0.3709995969593286,10.964022880907724,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n358_r1401_c1001,AMD3_B_D73,AMD3,73,1401,1001,195.0,11.0,575.0,0.5197657393850659,0.5188647370199346,1.9020261679146115,2.31596918332296,4333.375,0.0661402210079672,0.012692185652061,7.440652173913043,335.98974358974357,1.6713358550935646,15.441739130434785,0.999725341796875,244,0,666,0.4868145797613724,0.5235964759479436,1.8619874316667535,2.3523983775521584,3724.1742091325696,0.0568272558042659,0.0,5.59185316686572,268.5860655737705,0.4094387021154655,10.847644822561746,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n359_r1401_c1201,AMD3_B_D73,AMD3,73,1401,1201,202.0,3.0,598.0,0.5443322109988776,0.5566778900112234,1.8742278795701168,2.285738573536105,4089.95,0.0624105412540246,0.0036675264978789,6.814297658862876,324.4207920792079,2.0758677855646255,14.899665551839464,0.9999542236328124,255,0,701,0.5101404210372054,0.5430146519526187,1.8567901843462884,2.2981277227147636,3676.5092185670906,0.0560999346695214,0.0,5.244663649881727,257.0,0.3664073617210394,10.655428359558863,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n360_r1401_c1401,AMD3_B_D73,AMD3,73,1401,1401,205.0,16.0,605.0,0.5521825836472413,0.558386882339907,1.9079753275089,2.1509010820225054,4137.124999999999,0.0631631780637872,0.0193371000392784,6.7059917355371885,319.5073170731707,1.75811551576502,14.91900826446281,0.9994354248046876,250,0,683,0.5095640740874308,0.5509865601177538,1.876036644865569,2.1855683988343793,3645.541876814514,0.0556274033236364,0.0,5.337543011441456,262.14,0.3898026243764435,10.83228762565924,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n361_r1401_c1601,AMD3_B_D73,AMD3,73,1401,1601,186.0,5.0,546.0,0.5590781469349555,0.5684370613008891,1.929245811827639,2.0424789448823306,3807.65,0.0581045612000427,0.0065657295182067,6.927930402930402,352.31720430107526,1.9853463504450064,15.655677655677655,0.9999237060546876,255,0,694,0.5028562314958218,0.555241318914195,1.863770237234435,2.0708347706410364,3736.663261819483,0.0570178265326845,0.0,5.384241011267267,257.0,0.4240720952062458,10.780062731938328,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n362_r1401_c1801,AMD3_B_D73,AMD3,73,1401,1801,196.0,9.0,582.0,0.5541100621690076,0.5611328574717936,1.9874823354781552,2.0493888672426297,3932.5499999999993,0.0600178563252598,0.0114429568600526,6.679639175257731,334.30102040816325,2.1281943449624205,14.924398625429554,0.9998016357421876,240,0,656,0.5202117661708128,0.5458994623225274,1.9652946139349496,2.0912343031211797,3484.105007469015,0.0531640345993593,0.0,5.311135682117401,273.0625,0.4262619937637961,11.017643429745624,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n363_r1401_c2001,AMD3_B_D73,AMD3,73,1401,2001,168.0,6.0,495.0,0.4602463605823068,0.4641035212143835,1.852864176067974,2.296837744743536,4380.375000000001,0.0668524792820841,0.0068487287047341,8.788636363636366,390.0178571428572,2.1689722499653747,16.236363636363638,0.9998016357421876,227,0,617,0.4443861640345681,0.4801986285738266,1.848895292188696,2.289216504123267,3902.5980814889135,0.0595498295794447,0.0,6.325118446497429,288.7004405286344,0.4187226268980474,11.3390236863889,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n364_r1401_c2201,AMD3_B_D73,AMD3,73,1401,2201,180.0,5.0,531.0,0.5026624068157615,0.5051473198438055,1.815481228307755,2.5799531320237006,4241.275000000001,0.0647285727367071,0.0058944539083176,7.940254237288137,364.02222222222224,2.036065331052034,15.915254237288137,0.99981689453125,232,0,634,0.4707944592486548,0.5137376117637015,1.7844407335629977,2.57103288560054,3777.418178863432,0.0576397067042562,0.0,5.958072837324026,282.4784482758621,0.4274581376559846,11.211282536650092,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n365_r1601_c201,AMD3_B_D73,AMD3,73,1601,201,192.0,10.0,562.0,0.4901559121429384,0.5010811425970183,1.8159594673205204,2.3647323383061543,4544.049999999999,0.0693536324786324,0.0110034000506156,7.996530249110319,341.25,1.8311037174146731,15.635231316725978,0.999755859375,238,0,648,0.4674235211830598,0.5055278424089905,1.8297259700591808,2.4010721839647524,3877.316176349944,0.059164052435339,0.0,5.983512617823988,275.35714285714283,0.3973501833051575,11.188088199201296,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n366_r1601_c401,AMD3_B_D73,AMD3,73,1601,401,201.0,4.0,595.0,0.5396022918773171,0.5601617795753286,1.8245643516217016,2.3768692101714586,4132.875,0.0630665171214063,0.0048392462873907,6.912394957983193,326.02985074626866,1.8840857638374304,14.95966386554622,0.99993896484375,246,0,677,0.5028524017850015,0.5587028324509857,1.8278936859101416,2.4067325300112272,3661.59144785296,0.0558723040795446,0.0,5.408554575853708,266.4024390243902,0.3818661464334043,10.828885818182131,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n367_r1601_c601,AMD3_B_D73,AMD3,73,1601,601,191.0,2.0,565.0,0.5226575809199319,0.5260647359454855,1.8846627899653343,2.2269315135301437,4227.125,0.0645047457730574,0.0023656740692551,7.463938053097345,343.0994764397906,1.612783922331836,15.584070796460177,0.99993896484375,237,0,651,0.4962232697314704,0.5318449618945308,1.878659551853584,2.252406663272638,3654.1840095244297,0.0557592738158912,0.0,5.613185882526006,276.5189873417722,0.4051897401514159,11.09258436678351,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n368_r1601_c801,AMD3_B_D73,AMD3,73,1601,801,163.0,7.0,479.0,0.4943974103585657,0.4829432270916334,1.932198292449388,1.9461808645139151,4107.975000000002,0.0626903766328897,0.0085200129017338,8.50307933194155,402.0122699386503,1.9640395830142727,16.768267223382047,0.9998779296875,228,0,620,0.4613837745068893,0.4907084350264115,1.9352382572563152,1.986718630970638,3811.250110364094,0.0581559488878323,0.0,6.147177597361441,287.4342105263158,0.4447885658060563,11.366493075392416,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n369_r1601_c1001,AMD3_B_D73,AMD3,73,1601,1001,163.0,8.0,483.0,0.50311100049776,0.4973867595818815,1.950568518236776,2.0298769659686844,4045.075000000001,0.0617351922225783,0.0098885681971286,8.292080745341618,401.9815950920245,2.0992669413875897,16.63768115942029,0.9998016357421876,217,0,587,0.4840054985574338,0.5113086243212907,1.9624699495835949,2.080051791373438,3578.3427407665113,0.0546020102352408,0.0,6.095984226178043,302.0046082949309,0.3933071194279914,11.76559868216694,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n370_r1601_c1201,AMD3_B_D73,AMD3,73,1601,1201,183.0,7.0,538.0,0.5173763491875223,0.5158344205906773,1.9465485186557072,2.007305734159133,4117.450000000001,0.0628378481495612,0.0085004068051828,7.588197026022306,358.0601092896175,2.060323072668031,15.67100371747212,0.9998321533203124,229,0,630,0.4888429325953021,0.5115044180558184,2.0084512221508706,2.049309252965934,3660.900589345221,0.0558617622544475,0.0,5.810953316420985,286.17903930131007,0.3799468962184338,11.319325673805228,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n371_r1601_c1401,AMD3_B_D73,AMD3,73,1601,1401,194.0,12.0,566.0,0.5442702328798709,0.5450772423334102,1.9903938138928312,2.034143247178596,4027.15,0.0614860222605615,0.0148988738934482,7.009098939929328,337.61340206185565,2.194414920828065,15.325088339222615,0.9994049072265624,237,0,648,0.5190992873982755,0.5385459594423633,2.0352294947813143,2.07453404274941,3499.4990192870328,0.0533989321627684,0.0,5.400461449517026,276.5189873417722,0.4019859370261533,11.177902857401069,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n372_r1601_c1601,AMD3_B_D73,AMD3,73,1601,1601,176.0,15.0,519.0,0.511723471114334,0.5193376843123036,1.940186705526344,1.9991206382823647,4127.975,0.063010013279807,0.0181687146845608,7.809200385356456,372.23295454545456,1.7370678937359134,15.942196531791907,0.9996490478515624,224,0,609,0.4789810123801977,0.5032919385481281,1.9425657112048664,2.0442468439341397,3699.4526803814015,0.056450029455732,0.0,6.074634943155011,292.5669642857143,0.4722459554537094,11.611160220459276,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n373_r1601_c1801,AMD3_B_D73,AMD3,73,1601,1801,170.0,9.0,504.0,0.5375971309025702,0.5396294082486551,1.9563014609071088,2.0119317014014633,3925.600000000001,0.0599108723521152,0.011463215814143,7.699603174603176,385.43529411764706,1.7319535690554224,16.59722222222222,0.99981689453125,223,0,607,0.5027038916374794,0.5269199542274822,1.9761032427420395,2.051535216188932,3537.10654054573,0.0539727861531354,0.0,5.827193641755732,293.8789237668162,0.4181657662388219,11.667482500237124,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n374_r1601_c2001,AMD3_B_D73,AMD3,73,1601,2001,182.0,2.0,536.0,0.5425594885758257,0.5585414940215461,1.8948717669173232,2.200389478828213,3887.4,0.0593251636729897,0.0025724134382878,7.233955223880597,360.03846153846155,2.0768013954897273,15.759328358208956,0.9998626708984376,233,0,639,0.4802700007595251,0.5242926721160077,1.8355631987124248,2.253973254375159,3738.083229644831,0.0570394938528241,0.0,5.849895508051379,281.26609442060084,0.3935910286169824,11.20754144760508,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n375_r1601_c2201,AMD3_B_D73,AMD3,73,1601,2201,196.0,8.0,580.0,0.4973575367647059,0.4998851102941176,1.8272138645188984,2.5035421666567643,4429.5,0.0676001526135063,0.0090303646009707,7.5681034482758625,334.3112244897959,2.067631143961292,15.006896551724138,0.9998321533203124,251,0,686,0.4714096663300399,0.5257649137708196,1.7962008401511491,2.505703817291998,3910.1640205162344,0.0596652775196362,0.0,5.6999475517729365,261.09562142056774,0.4436855056416774,10.73600327189533,0.9999847561120988
20161102-D4B-D73_Med_c1_ORG_n376_r1801_c201,AMD3_B_D73,AMD3,73,1801,201,194.0,6.0,571.0,0.5264550264550265,0.5376121463077985,1.8522149746304013,2.324030552877277,4161.275,0.0635028002868958,0.0072093288715597,7.23515761821366,337.7783505154639,2.0315023755780075,15.225919439579684,0.9998931884765624,248,0,676,0.4875613645148068,0.5381002961581488,1.8130367662803544,2.336039574048772,3769.926243019616,0.0575253870911667,0.0,5.576813968963929,264.2540322580645,0.3984162380198803,10.83410497279795,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n377_r1801_c401,AMD3_B_D73,AMD3,73,1801,401,205.0,4.0,607.0,0.552660753880266,0.5681818181818182,1.8625436047531592,2.4045394143295264,4070.1749999999993,0.0621173157926866,0.0049137936329519,6.672446457990114,319.6292682926829,1.7846476058882184,14.85996705107084,0.99981689453125,249,0,681,0.520335842355152,0.5735004869275456,1.8480527417363308,2.4429114843158484,3546.4367812347436,0.0541151565001105,0.0,5.207689840285967,263.1927710843373,0.4099750452970346,10.804830333233538,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n378_r1801_c601,AMD3_B_D73,AMD3,73,1801,601,194.0,10.0,574.0,0.5149748513946045,0.5242341106538637,1.8653231183926784,2.3082578479062312,4307.349999999999,0.0657359786341091,0.0116080652837591,7.416986062717769,337.75773195876286,1.95451256341098,15.2404181184669,0.9998321533203124,242,0,661,0.4804858314329381,0.5205088260016101,1.8434860142544711,2.3424224584978113,3783.842620862966,0.0577377374054011,0.0,5.724421514164851,270.8057851239669,0.4268183402309671,10.970675794820284,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n379_r1801_c801,AMD3_B_D73,AMD3,73,1801,801,184.0,8.0,539.0,0.5091337654684738,0.5119622863877431,1.9004138482225617,2.1124961733023757,4218.475,0.0643835564170266,0.0094820995738981,7.752272727272728,356.0923913043478,2.0942738943066077,15.742115027829314,0.9997711181640624,235,0,645,0.4760396148197136,0.5010410974107544,1.8980995713272213,2.1619758847938684,3772.954904901159,0.0575716015091349,0.0,5.849542488218851,278.8723404255319,0.3733574491663068,11.116379506849013,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n380_r1801_c1001,AMD3_B_D73,AMD3,73,1801,1001,164.0,6.0,483.0,0.4532634468987894,0.4483963559216273,1.8550249013045748,2.1227073625774393,4423.075000000002,0.0675062193800461,0.0067826116446137,9.095393374741205,399.5182926829268,2.1378150265273743,16.59006211180124,0.9997711181640624,205,0,555,0.4248490115315461,0.4454395123722408,1.8763722446521824,2.2075072850638646,3857.069795374603,0.0588551124647074,0.0,6.949675306981267,319.6829268292683,0.3713272047348835,12.03975207522585,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n381_r1801_c1201,AMD3_B_D73,AMD3,73,1801,1201,171.0,3.0,503.0,0.477954573059638,0.4704239038017733,1.88454539307694,2.1803136603396696,4325.575000000001,0.0660121018816671,0.0034677470625292,8.569731610337973,383.19883040935673,1.9230738256331428,16.36779324055666,0.9998626708984376,225,0,614,0.4621742831505703,0.4911244921045143,1.8821134347853727,2.2245991651028594,3780.393202181736,0.0576851026502134,0.0,6.156992185963739,291.26666666666665,0.4367918863114126,11.4014484504103,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n382_r1801_c1401,AMD3_B_D73,AMD3,73,1801,1401,190.0,12.0,557.0,0.49375,0.5018518518518519,1.865728744504228,2.097958005435179,4447.925,0.0678875593339336,0.0134894360853656,7.87778276481149,344.83684210526314,1.830807541180832,15.511669658886897,0.9997406005859376,237,0,647,0.4661645890228114,0.5012697673422072,1.8704074599516496,2.154000408851543,3859.977998452137,0.0588994887991475,0.0,5.965962903326331,276.5189873417722,0.3937257718339568,11.12882881345651,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n383_r1801_c1601,AMD3_B_D73,AMD3,73,1801,1601,172.0,11.0,506.0,0.4935720293163523,0.4971764988585846,1.8620255525956315,2.120372638470076,4282.650000000001,0.0653630133850216,0.0128425157320817,8.355039525691701,380.9360465116279,1.6936799420086672,16.448616600790515,0.9997711181640624,230,0,629,0.4592288909348054,0.4946276096761861,1.8728761139128864,2.1700008725432114,3841.3107374883048,0.0586146446553491,0.0,6.107012301253267,284.9347826086956,0.4439403631289199,11.24692536139172,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n384_r1801_c1801,AMD3_B_D73,AMD3,73,1801,1801,175.0,7.0,513.0,0.5154651582621254,0.5167890239499338,1.8340541132846888,2.138852298874738,4073.8250000000007,0.0621758672791929,0.008591434339963,7.87295321637427,374.4057142857143,2.134183223583318,16.196881091617932,0.9997711181640624,242,0,659,0.4880957660936499,0.5338878169348068,1.8381514284708516,2.149364864637072,3782.5455197372576,0.0577179440508442,0.0,5.739826281847129,270.80578915934916,0.4009903798054939,11.16385820495601,0.9999847561120988
20161102-D4B-D73_Med_c1_ORG_n385_r1801_c2001,AMD3_B_D73,AMD3,73,1801,2001,182.0,10.0,537.0,0.5469271081467365,0.5541924726060029,1.844402706093492,2.183615477575593,3867.425,0.0590239305282114,0.0129284989366309,7.1087988826815645,360.0164835164835,2.0727338716111885,15.635009310986964,0.9998016357421876,250,0,680,0.5195971886967935,0.5632840357965525,1.869325953472199,2.2055463246315776,3555.3056391077453,0.0542504865965933,0.0,5.228390645746684,262.14,0.4206601735520373,10.8313076512422,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n386_r1801_c2201,AMD3_B_D73,AMD3,73,1801,2201,169.0,7.0,491.0,0.5336426914153132,0.5255830992795213,1.9201682093431849,2.264219390043904,3866.275000000001,0.059001877060188,0.0090526411080432,7.803004073319757,387.7396449704142,1.993107685878162,16.678207739307535,0.9998779296875,246,0,668,0.4906793973317248,0.5226805058585796,1.8939652938627956,2.2823862075446124,3738.2154801474103,0.0570415118661388,0.0,5.596130958304507,266.4024390243902,0.4282456695785759,10.938357743861054,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n387_r2001_c201,AMD3_B_D73,AMD3,73,2001,201,179.0,2.0,529.0,0.5488560533841754,0.5793612964728313,1.7998106542403831,2.7334752256083075,3809.225,0.0581259346293527,0.0026252059145889,7.181899810964084,366.1117318435754,2.083088161512509,15.86389413988658,0.999969482421875,243,0,663,0.5114646697165262,0.5830197268586885,1.7639928436393182,2.731165398965813,3555.209786959603,0.054249023986566,0.0,5.362307370979794,269.69135802469134,0.4176094553679694,10.925120539148738,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n388_r2001_c401,AMD3_B_D73,AMD3,73,2001,401,176.0,4.0,522.0,0.5611408199643494,0.5799168152109329,1.831645080377997,2.8152502454674213,3726.0500000000006,0.056859349010392,0.0053676144979267,7.099712643678163,372.33522727272725,1.795151589794045,16.120689655172413,0.9999237060546876,248,0,679,0.5259675008242691,0.602431951515372,1.7846948307799049,2.7863081341828764,3476.6427315063715,0.0530501675670461,0.0,5.1202396634850835,264.2540322580645,0.4368622057211651,10.74871379566784,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n389_r2001_c601,AMD3_B_D73,AMD3,73,2001,601,158.0,3.0,464.0,0.5456364091022756,0.5511377844461115,1.8386852093811117,2.6411679499757637,3660.6,0.0558588802588009,0.0040976889034584,7.856896551724139,414.76582278481015,1.9363058564976885,17.237068965517242,0.9999542236328124,241,0,658,0.5002987769734681,0.5574831435556811,1.8019468566807224,2.616239041976992,3626.9754278417704,0.0553440974722174,0.0,5.51212071100573,271.92946058091286,0.4913477266978653,10.980803044211056,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n390_r2001_c801,AMD3_B_D73,AMD3,73,2001,801,174.0,2.0,513.0,0.5268275117032769,0.5289881166726683,1.823877394876492,2.679703212491837,3964.8250000000007,0.0605002746665852,0.0025221794152327,7.709210526315791,376.632183908046,1.8895077265221023,16.239766081871345,0.999969482421875,242,0,663,0.493268368323202,0.5405949938218829,1.800437426765801,2.6538127178104567,3689.98875188768,0.0563056191636176,0.0,5.565593894249895,270.8057851239669,0.4512862418814269,10.9339807264761,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n391_r2001_c1001,AMD3_B_D73,AMD3,73,2001,1001,180.0,1.0,533.0,0.5181615140472552,0.5225108733983778,1.774279843728474,2.890859290298713,4117.325000000001,0.06282731101413,0.0012143806962044,7.715431519699814,364.0777777777778,2.000120687996601,15.960600375234522,0.999969482421875,239,0,653,0.4765640108057173,0.5344413514588682,1.7412172583592909,2.880231029056731,3774.259624296663,0.0575915102509599,0.0,5.779876913164874,274.2050209205021,0.4000442794849672,10.994423448076756,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n392_r2001_c1201,AMD3_B_D73,AMD3,73,2001,1201,165.0,8.0,485.0,0.5135034687809713,0.527378592666006,1.7931944204546653,2.6236885053354917,3979.125000000001,0.0607240416310584,0.010052461282317,8.121907216494847,397.1393939393939,1.9542206814629144,16.643298969072166,0.9998779296875,231,0,627,0.4687447957208352,0.5250882306683754,1.7567607096849456,2.602747032108749,3778.671604579795,0.057658832754708,0.0,6.026589480988508,283.7012987012987,0.4398882134364288,11.296998942592538,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n393_r2001_c1401,AMD3_B_D73,AMD3,73,2001,1401,192.0,4.0,569.0,0.5530647985989492,0.5787507297139521,1.7936061233061904,2.7150755289739337,3862.225,0.0589391719696622,0.0051783622134909,6.752592267135325,341.296875,2.333781557119987,15.052724077328646,0.9998931884765624,253,0,692,0.4932240611130551,0.5598661266449036,1.7131639029126036,2.689188235411065,3767.346819393055,0.0574860276095682,0.0,5.44414280259112,259.0316205533597,0.4173088552672893,10.693370357111723,0.9999847412109376
20161102-D4B-D73_Med_c1_ORG_n394_r2001_c1601,AMD3_B_D73,AMD3,73,2001,1601,216.0,2.0,641.0,0.5660802402917828,0.5924694271615533,1.7940644439726308,2.5679800715518297,4071.025,0.0621208075197607,0.0024563838345379,6.335452418096724,303.39814814814815,1.6776142432673735,14.542901716068643,0.999969482421875,284,0,786,0.5332721911118906,0.6098276362104652,1.7590538110666325,2.564104447105074,3750.968290094037,0.0572360970375909,0.0,4.772224287651446,230.75708351672537,0.4037680522497931,10.171290840716797,0.9999849200248718
