n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,vertex_loc_error_mean_um,vertex_loc_error_median_um,vertex_loc_error_p95_um,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,pixel_size_um,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
1770,1957,1452,318,505,143,274,0.8045661194725207,4912,5440,2578,2334,2862,4882,5436,3163,0.6478902089307661,0.5818616629874908,0.6131033145958519,0.5248371335504886,0.4738970588235294,0.49806800618238023,0.20291643233897724,0.12712215166281757,0.06887102784229159,8.716853730953149,3114,3428,1251,0.40173410404624277,0.36493582263710617,0.3824518495872821,1.8199615454784288,2.0,3.0,0.6035171862509991,0.6035171862509991,496,1.1829750045609788,1.3,1.9500000000000002,0.6269009956931043,0.8045661194725207,0.779178964314462,0.6382417582417582,0.4340130819545979,1.3990866947088407,0.8964473221420325,0.5026393725668084,0.8597540783875139,0.8408716621573933,0.8502080424922469,57.0,10.63014581273465,0,0,True,True,1.0,6515,3.0,0.5,0.65,3.927716977894306,0.611111111111111,0.6445218906556306,0.5809935205183585,11.670607328414917,classical,L0_1,hcec,"[2048, 2048]"
1749,1976,1639,110,337,34,164,0.8289232254710261,5030,5713,3383,1647,2330,5024,5709,4086,0.8132961783439491,0.7157120336311088,0.7613901052827728,0.6725646123260437,0.5921582356030107,0.629805454714698,0.18472246082277746,0.12605858073747167,0.051373873581704255,5.697983515407984,3273,3729,1333,0.40727161625420105,0.35746849021185306,0.3807483576121108,1.8715764219386806,2.0,3.0,0.7321830457614403,0.7321830457614403,357,1.2165246742601423,1.3,1.9500000000000002,0.729452438414503,0.8289232254710261,0.88,0.7857142857142857,0.6104626026805016,1.2858578996979666,0.8294700474373988,0.45638785226056783,0.8838912480374166,0.8460502350517379,0.8645568713998989,64.53681120105021,9.848857801796104,0,0,True,True,1.0,4781,3.0,0.5,0.65,3.9437918700277805,0.7553789494088002,0.8059979317476732,0.7107422943643991,10.269782304763794,classical,L12_1,hcec,"[2048, 2048]"
2352,2509,2269,83,240,92,129,0.8189173535530802,6857,7300,4874,1983,2426,6852,7295,6006,0.8765323992994746,0.8233036326250857,0.8490846115784265,0.7108064751348987,0.6676712328767124,0.688563961291234,0.19652353127398228,0.1311081679015699,0.04998237221460802,6.682614188110734,4501,4782,1918,0.4261275272161742,0.4010874111250523,0.41322848217171176,1.8366040308656386,2.0,3.0,0.8425443169968717,0.8425443169968717,302,1.1937926200626652,1.3,1.9500000000000002,0.7645025612885986,0.8189173535530802,0.9335527669203868,0.8753858024691358,0.6187146187146187,1.3144772061121195,0.7892796071534136,0.525197598958706,0.8558527029218701,0.8421418842023952,0.848941938100053,82.85529554590944,7.0,0,0,True,True,1.0,5034,3.0,0.5,0.65,4.558532156050205,0.840854751942618,0.8707830393067162,0.8129153423865935,11.118237257003784,classical,L1_3,hcec,"[2048, 2048]"
841,1309,558,283,751,142,258,0.7470384487872405,2329,3487,497,1832,2990,2282,3480,733,0.3212094653812445,0.21063218390804597,0.25442554668517875,0.21339630742808072,0.14252939489532548,0.17090784044016505,0.20589354552706687,0.1417602151316427,0.07695659224031032,2.7574783799291605,1469,2112,380,0.2586793737236215,0.17992424242424243,0.21223122032951688,1.8416165219073752,2.0,3.0,0.2026315789473684,0.2026315789473684,303,1.197050739239794,1.3,1.9500000000000002,0.3877650738821211,0.7470384487872405,0.5190697674418605,0.35050251256281406,0.1634199134199134,1.7018704388522699,1.2741689900767446,0.4277014487755253,0.7634773263803248,0.7174314016709822,0.739738510596547,74.02702209328699,18.439088914585774,0,0,True,True,1.0,6159,3.0,0.5,0.65,3.2257787878625095,0.25865543139769187,0.3247470101195952,0.21491628614916286,10.332945346832275,classical,L1_5,hcec,"[2048, 2048]"
2439,2480,2359,80,121,48,106,0.8357363081497834,7104,7232,5628,1476,1604,7096,7221,6564,0.9250281848928974,0.9090153718321562,0.9169518753928896,0.7922297297297297,0.7782079646017699,0.7851562500000001,0.19356059134788103,0.14294344664252523,0.057793376282127135,9.57787772807366,4658,4738,1842,0.39544869042507513,0.3887716336006754,0.39208173690932313,1.8904753313516307,2.0,3.0,0.8946796959826275,0.8946796959826275,194,1.22880896537856,1.3,1.9500000000000002,0.8015864813683021,0.8357363081497834,0.9591380361862167,0.921484375,0.7393917963224894,1.1041229413515998,0.5832972004573891,0.5208257408942107,0.8999076528940392,0.9164653927209869,0.9081110540735878,43.829214001622255,4.47213595499958,0,0,True,True,1.0,3475,3.0,0.5,0.65,4.726490705739707,0.9103688138540686,0.9255930455282158,0.8956372968349017,10.134902477264404,classical,L20_2,hcec,"[2048, 2048]"
1287,1257,1223,64,34,21,34,0.8795202296052894,3678,3625,3008,670,617,3673,3623,3403,0.9264906071331337,0.9392768423958046,0.9328399122807017,0.8178357803153888,0.8297931034482758,0.8237710529919212,0.16652582342141906,0.12396981445762445,0.057282087451857644,2.509462302021522,2392,2360,799,0.3340301003344482,0.3385593220338983,0.3362794612794613,1.9894598990701653,2.23606797749979,3.0,0.9198998748435544,0.9198998748435544,64,1.2931489343956075,1.4534441853748634,1.9500000000000002,0.8456393402572869,0.8795202296052894,0.9614779874213837,0.9258137774413323,0.8474945533769063,0.8671395184622902,0.45020561805217574,0.41693390041011447,0.8945710835470213,0.9293867003990463,0.9116466125783417,45.5411901469428,5.0,0,0,True,True,1.0,1449,3.0,0.5,0.65,4.1666662050411105,0.9285614035087718,0.9247973161867487,0.9323562570462233,9.892468690872192,classical,L22_2,hcec,"[2048, 2048]"
1660,1726,1531,129,195,138,167,0.782971483363872,4775,5001,2701,2074,2300,4755,4978,3819,0.8031545741324921,0.767175572519084,0.7847529024966609,0.5656544502617801,0.5400919816036792,0.5525777414075287,0.22488321575944925,0.15250810889252514,0.07450448849865503,8.271554631539813,3095,3236,862,0.278513731825525,0.26637824474660077,0.27231085136629285,1.8636417734011013,2.0,3.0,0.7412993039443155,0.7412993039443155,223,1.211367152710716,1.3,1.9500000000000002,0.7080504081689829,0.782971483363872,0.9043118724158299,0.8253369272237197,0.4563440860215054,1.4129654704815486,0.7806071043225165,0.6323583661590322,0.7921469511103559,0.8167571086033861,0.8042638086114292,51.78802950489621,8.246211251235321,0,0,True,True,1.0,4921,3.0,0.5,0.65,4.030820166226476,0.7845088706187798,0.8025675077467906,0.7672450275074059,11.792832374572754,classical,L24_2,hcec,"[2048, 2048]"
1348,1564,1083,265,481,162,244,0.7600859903218505,3826,4434,1365,2461,3069,3798,4428,2129,0.5605581885202738,0.48080397470641373,0.5176270362265986,0.3567694720334553,0.3078484438430311,0.3305084745762712,0.24639240130927456,0.14989532662844432,0.08916872654358393,9.690656570848764,2457,2833,548,0.22303622303622303,0.19343452170843628,0.20718336483931948,1.9516639631701607,2.23606797749979,3.0,0.46897810218978103,0.46897810218978103,291,1.2685815760606045,1.4534441853748634,1.9500000000000002,0.5653661590100029,0.7600859903218505,0.7438186813186813,0.5921268452706397,0.29595015576323985,1.7233292699287825,1.102079526273776,0.6212497436550066,0.7597806693067584,0.7455237242614146,0.7525846820399276,72.18032973047436,14.212670403551895,0,0,True,True,1.0,6567,3.0,0.5,0.65,4.096256653778255,0.5112107623318386,0.549284140969163,0.47807332854061824,12.781982898712158,classical,L2_1,hcec,"[2048, 2048]"
1075,1403,916,159,487,42,217,0.8138530016872979,3062,4001,1440,1622,2561,3037,3998,1845,0.6075074086269344,0.4614807403701851,0.5245202558635395,0.47028086218158066,0.3599100224943764,0.4077587427438765,0.1896001403700241,0.12709493666879784,0.08409609311730674,8.891841679649163,1972,2560,716,0.3630831643002028,0.2796875,0.3159752868490732,1.8975758052080451,2.0,3.0,0.47067039106145253,0.47067039106145253,379,1.2334242733852294,1.3,1.9500000000000002,0.6016863192458152,0.8138530016872979,0.7393058918482648,0.586427656850192,0.40795454545454546,1.438249342502817,1.0124781198013793,0.4257712227014378,0.8549943440507868,0.8081832664502208,0.8309300430797377,94.59386872308374,14.560219778561036,0,0,True,True,1.0,5208,3.0,0.5,0.65,4.071590011939406,0.5239133594999272,0.605510752688172,0.4616961311811427,9.955312967300415,classical,L2_4,hcec,"[2048, 2048]"
1585,1631,1501,84,130,59,100,0.8439600037592466,4549,4709,3375,1174,1334,4537,4694,4026,0.8873705091470134,0.8576906689390712,0.8722781930451738,0.7419213013849197,0.7167126778509237,0.729099157485418,0.18033725813547485,0.11923902977580726,0.05513300416107282,5.898098928426847,2951,3056,1176,0.39850898000677737,0.38481675392670156,0.39154319960046613,1.8748068327429221,2.0,3.0,0.8613945578231292,0.8613945578231292,163,1.2186244412828995,1.3,1.9500000000000002,0.7878009736583516,0.8439600037592466,0.9334577114427861,0.8752186588921282,0.6820083682008368,1.0311344854867786,0.5773263877337698,0.4538080977530087,0.8815834456130472,0.8898674143830083,0.8857060605252043,60.0,5.385164807134504,0,0,True,True,1.0,2885,3.0,0.5,0.65,3.871241605374962,0.8675429726996967,0.8861602019738352,0.8496919014084507,11.214902400970459,classical,L30_2,hcec,"[2048, 2048]"
