method,adjacency_pair_f1_mean,adjacency_pair_f1_median,adjacency_pair_precision_mean,adjacency_pair_precision_median,adjacency_pair_recall_mean,adjacency_pair_recall_median,adjacency_component_f1_mean,adjacency_component_f1_median,vertex_f1_mean,vertex_f1_median,vertex_loc_error_median_px_mean,vertex_loc_error_median_px_median,vertex_incident_set_accuracy_mean,vertex_incident_set_accuracy_median,vertex_cyclic_order_accuracy_mean,vertex_cyclic_order_accuracy_median,pq_mean,pq_median,ap50_mean,ap50_median,vi_mean,vi_median,boundary_f1_mean,boundary_f1_median,n_splits_mean,n_splits_median,n_merges_mean,n_merges_median,complex_edit_distance_approx_mean,complex_edit_distance_approx_median,validity_fraction_mean,validity_fraction_median,euler_residual_pred_mean,euler_residual_pred_median,legacy_f1_mean,legacy_f1_median,method_runtime_s_mean,method_runtime_s_median,n_images
neural,0.7381369330547938,0.7549707363118556,0.8007312992316855,0.8163758229236759,0.6852309483976755,0.7077404761194281,0.7118916067046748,0.7364124646470419,0.8516511832774953,0.8532387107760033,1.456055450775017,1.4142135623730951,0.7268543439964152,0.7613275218520447,0.7268543439964152,0.7613275218520447,0.6920815759497899,0.6946398216015239,0.7243553767892528,0.7285939152167644,1.2575732231459884,1.2665668428338912,0.9841406564433577,0.9857833164161428,7.309523809523809,7.0,65.88095238095238,63.0,1631.2142857142858,1622.0,1.0,1.0,0.0,0.0,0.738936863276765,0.758648189000265,0.3694729067030407,0.3156362771987915,42
