n_pred_cells,n_ref_cells,n_matched_cells,n_splits,n_merges,adjacency_pair_f1,adjacency_pair_precision,adjacency_pair_recall,adjacency_component_f1,n_pred_pairs,n_ref_pairs,n_pred_vertices,n_ref_vertices,vertex_f1,vertex_precision,vertex_recall,vertex_incident_set_accuracy,pq,ap50,boundary_f1,variant,image_id,dataset,n_vertex_merges,decode_s,proposal_s
2260,1957,1862,137,133,0.8116242864556305,0.7659157688540646,0.8631346578366446,0.7242599464917578,6126,5436,3842,3428,0.6585969738651994,0.6231129619989588,0.6983663943990666,0.822890559732665,0.7604616964410312,0.7906581740976646,0.9185012362497184,nucmerge_a0.6_smooth1_vw0.6,L0_1,hcec,0,12.397099733352661,6.044108867645264
2141,1976,1936,104,50,0.8996282527881041,0.8689407540394973,0.9325626204238922,0.8267543859649122,6127,5709,3996,3729,0.7614239482200647,0.735985985985986,0.7886832931080718,0.9129547772866372,0.8379343211029862,0.8876662081613939,0.9112942689749507,base,L12_1,hcec,0,8.509882688522339,5.842995882034302
2137,1976,1937,101,49,0.9007272112294943,0.8706882458721595,0.9329129444736382,0.8289429246876054,6117,5709,3988,3729,0.7640274718154724,0.7392176529588766,0.7905604719764012,0.91078697421981,0.8396180501904972,0.8901654411764706,0.9122825649119126,vw0.3,L12_1,hcec,0,8.380172967910767,5.842995882034302
2134,1976,1938,101,48,0.9019209613269019,0.8724623444662737,0.9334384305482571,0.8309252217997464,6108,5709,3982,3729,0.7651407080793671,0.7408337518834757,0.7910968087959238,0.9132203389830509,0.8407731815665485,0.8922651933701657,0.9130343259294158,vw0.6,L12_1,hcec,0,9.407644748687744,5.842995882034302
2127,1976,1939,99,45,0.9053630432940777,0.8767640301936331,0.9358906988964792,0.832994923857868,6094,5709,3974,3729,0.7664546280669868,0.742828384499245,0.7916331456154465,0.9163279132791328,0.8430992272054448,0.8960258780036968,0.9139308773653348,vw1.0,L12_1,hcec,0,9.666018962860107,5.842995882034302
2120,1976,1940,92,46,0.9081658611040447,0.8801775147928994,0.9379926431949553,0.8365238014568864,6084,5709,3967,3729,0.7668918918918919,0.7438870683135871,0.7913649772056852,0.915282954930532,0.8458663530955767,0.8998144712430427,0.9154185513177666,smooth1,L12_1,hcec,0,9.290589094161987,5.842995882034302
2114,1976,1941,86,44,0.9100169779286926,0.8828858507659364,0.9388684533193203,0.8381517592200085,6071,5709,3962,3729,0.771811207905344,0.7491166077738516,0.7959238401716278,0.9167789757412399,0.8485930866587089,0.903210795718939,0.9172794592839143,smooth1_vw0.6,L12_1,hcec,0,9.338968753814697,5.842995882034302
2442,1976,1926,410,52,0.7620392156862745,0.689958812668655,0.8509371168330706,0.6786330145790875,7041,5709,4597,3729,0.707902954600048,0.6410702632151403,0.7902923035666398,0.7468612147947065,0.7435418006985133,0.7728731942215088,0.8840710705858961,dist0.2,L12_1,hcec,0,7.888746500015259,5.842995882034302
2438,1976,1927,410,52,0.7635193469900322,0.6916951080773607,0.8519880889823086,0.6803670876147149,7032,5709,4592,3729,0.7119336618194929,0.6450348432055749,0.7943148297130598,0.7457798784604996,0.7452530099596246,0.7748291113791717,0.8850024297461343,dist0.2_vw0.6,L12_1,hcec,0,7.959722995758057,5.842995882034302
2435,1976,1928,409,51,0.7646042713567839,0.692898818841611,0.8528638991066737,0.6825172630257377,7027,5709,4590,3729,0.7159514364707297,0.64880174291939,0.798605524269241,0.7464741437206178,0.7467098233862598,0.7764800644381796,0.8856985574184214,dist0.2_smooth1_vw0.6,L12_1,hcec,0,8.956783533096313,5.842995882034302
2114,1976,1923,94,55,0.897542725958677,0.8721083939193655,0.9245051672797338,0.825836021049058,6052,5709,3949,3729,0.7640010419380047,0.7427196758673081,0.7865379458299813,0.9099897715649505,0.8388956936763429,0.8874019381633594,0.9131910531381491,seed0.4,L12_1,hcec,0,9.124417543411255,5.842995882034302
2066,1976,1896,83,67,0.890990371389271,0.8748944791490798,0.9076896128919251,0.8195314511284648,5923,5709,3868,3729,0.7679347110701593,0.7541365046535677,0.7822472512737999,0.9012684264655468,0.8373684344584322,0.8835041938490215,0.9145783239305774,seed0.5,L12_1,hcec,0,8.814285278320312,5.842995882034302
2088,1976,1927,76,50,0.9086871102759032,0.8867955985328443,0.931686810299527,0.8369871193380535,5998,5709,3916,3729,0.7735775016350557,0.7551072522982636,0.7929739876642532,0.9151166723030099,0.8488714394033221,0.9017313991576977,0.9190663889949328,seed0.4_smooth1_vw0.6,L12_1,hcec,0,8.797508239746094,5.842995882034302
2025,1976,1884,66,91,0.8937646344636198,0.8850910340089316,0.9026099141706078,0.8210945618288881,5822,5709,3804,3729,0.7646356033452807,0.7570977917981072,0.7723250201126307,0.9027777777777778,0.8386232426820879,0.8899385923476618,0.9159069378325717,nucmerge,L12_1,hcec,0,9.109536409378052,5.842995882034302
2099,1976,1919,94,64,0.8985605996082106,0.8745026525198939,0.9239796812051148,0.8249000765371206,6032,5709,3941,3729,0.7616688396349414,0.7411824410048211,0.7833199249128453,0.9099623416638137,0.8382723625475206,0.890074211502783,0.9128000200559003,nucmerge_a0.6,L12_1,hcec,0,9.989855289459229,5.842995882034302
2064,1976,1925,66,58,0.9156999226604795,0.8987854251012146,0.9332632685233841,0.8465762828213489,5928,5709,3871,3729,0.7705263157894738,0.756393696719194,0.7851971037811746,0.930327868852459,0.8537260298058547,0.9101654846335697,0.9179025447999026,nucmerge_b0.6,L12_1,hcec,0,10.10081672668457,5.842995882034302
2014,1976,1886,60,88,0.8975228161668839,0.8907867494824017,0.9043615344193379,0.8240298637034463,5796,5709,3786,3729,0.7720558882235528,0.7662440570522979,0.7779565567176187,0.901068597035505,0.8426910464535738,0.8963878326996197,0.918716236271306,nucmerge_smooth1_vw0.6,L12_1,hcec,0,10.151702880859375,5.842995882034302
2079,1976,1922,80,60,0.9066187788609543,0.8857142857142857,0.928533893851813,0.8337888623163648,5985,5709,3910,3729,0.7707815159052231,0.7529411764705882,0.7894877983373558,0.9130434782608695,0.845865683393082,0.9010782934833568,0.9173763294772854,nucmerge_a0.6_smooth1_vw0.6,L12_1,hcec,0,9.479649066925049,5.842995882034302
1704,1309,1191,140,181,0.6867270177228102,0.6172358468943387,0.7738505747126436,0.5334348432939984,4363,3480,2650,2112,0.42461150776984463,0.38150943396226417,0.4786931818181818,0.6834817012858556,0.6383641410203608,0.6536772777167947,0.8577110931935471,base,L1_5,hcec,0,10.833582162857056,5.6527485847473145
1710,1309,1190,141,185,0.6837954718901043,0.6134185303514377,0.7724137931034483,0.5308860759493671,4382,3480,2664,2112,0.43216080402010054,0.38738738738738737,0.48863636363636365,0.6802325581395349,0.6369055110418811,0.6506287588846364,0.8573678166920239,vw0.3,L1_5,hcec,0,10.831917762756348,5.6527485847473145
1707,1309,1188,142,181,0.6817718940936863,0.6119744058500914,0.7695402298850574,0.5306484295845998,4376,3480,2665,2112,0.43290768264601215,0.3879924953095685,0.4895833333333333,0.6779497098646035,0.6370466938770226,0.649890590809628,0.8575711041071237,vw0.6,L1_5,hcec,0,10.893718957901001,5.6527485847473145
1707,1309,1188,140,182,0.6829516539440205,0.6127853881278539,0.771264367816092,0.5313251487153525,4380,3480,2668,2112,0.4389121338912134,0.3931784107946027,0.4966856060606061,0.6739752144899904,0.637134182067324,0.649890590809628,0.8575137454457782,vw1.0,L1_5,hcec,0,9.400700330734253,5.6527485847473145
1705,1309,1193,140,177,0.687388535031847,0.6173913043478261,0.7752873563218391,0.536715282181357,4370,3480,2655,2112,0.4300398573526326,0.3860640301318267,0.4853219696969697,0.6878048780487804,0.6399928954176062,0.6551345414607359,0.8589865978836981,smooth1,L1_5,hcec,0,10.260173797607422,5.6527485847473145
1708,1309,1189,141,178,0.6835475251304238,0.6133820506965061,0.7718390804597701,0.5331306220701887,4379,3480,2663,2112,0.4385340314136126,0.3931656027037176,0.49573863636363635,0.6752626552053486,0.638387851453818,0.6504376367614879,0.8591875288321406,smooth1_vw0.6,L1_5,hcec,0,10.700019121170044,5.6527485847473145
1946,1309,1168,356,190,0.5418373317729667,0.4570582428430405,0.6652298850574713,0.398226991718185,5065,3480,3102,2112,0.39163789796701187,0.3291424887169568,0.4834280303030303,0.48971596474045054,0.5496189361731135,0.5596550071873503,0.8228968211963574,dist0.2,L1_5,hcec,0,10.442413330078125,5.6527485847473145
1939,1309,1167,355,189,0.5409202669476642,0.45643153526970953,0.6637931034482759,0.3986462831135488,5061,3480,3100,2112,0.39869531849577894,0.33516129032258063,0.49195075757575757,0.4821944177093359,0.5507621283704832,0.5607880826525709,0.8227537363862084,dist0.2_vw0.6,L1_5,hcec,0,10.074980735778809,5.6527485847473145
1935,1309,1163,351,185,0.5420429224815293,0.45789577967109174,0.664080459770115,0.4020112254443405,5047,3480,3097,2112,0.4054521021309272,0.340975137229577,0.5,0.47821969696969696,0.551222794520912,0.5588659298414224,0.8246215109982101,dist0.2_smooth1_vw0.6,L1_5,hcec,0,9.35050344467163,5.6527485847473145
1650,1309,1190,126,176,0.7072095435684647,0.6443761814744802,0.7836206896551724,0.5495356037151703,4232,3480,2576,2112,0.4300341296928328,0.391304347826087,0.4772727272727273,0.7023809523809523,0.6520777201967911,0.672696438665913,0.8610860727815974,seed0.4,L1_5,hcec,0,10.851363182067871,5.6527485847473145
1580,1309,1165,109,182,0.7061479219227194,0.6563811404591459,0.764080459770115,0.5514783526927137,4051,3480,2470,2112,0.43605412483631595,0.40445344129554656,0.47301136363636365,0.7097097097097097,0.6541948878865798,0.675754060324826,0.8636262392625927,seed0.5,L1_5,hcec,0,10.335265874862671,5.6527485847473145
1650,1309,1187,126,174,0.7037180981992485,0.6407171502712904,0.7804597701149425,0.5487364620938627,4239,3480,2584,2112,0.44505962521294723,0.40441176470588236,0.4947916666666667,0.6956937799043063,0.6520418466238973,0.6698645598194131,0.8624396868987598,seed0.4_smooth1_vw0.6,L1_5,hcec,0,10.68736457824707,5.6527485847473145
1527,1309,1074,105,239,0.6231647634584013,0.5913312693498453,0.6586206896551724,0.48174195293481203,3876,3480,2340,2112,0.42093441150044925,0.40042735042735045,0.44365530303030304,0.6029882604055496,0.6123596542112203,0.6095346197502838,0.8557465134055383,nucmerge,L1_5,hcec,0,10.356604814529419,5.6527485847473145
1596,1309,1106,121,224,0.6346179313998146,0.5885531810366004,0.6885057471264368,0.49209277807063784,4071,3480,2465,2112,0.41948874808826736,0.3894523326572008,0.45454545454545453,0.6229166666666667,0.6162917304646122,0.6147859922178989,0.8553130880748582,nucmerge_a0.6,L1_5,hcec,0,11.676839351654053,5.6527485847473145
1563,1309,1121,106,208,0.6630026809651475,0.621356783919598,0.710632183908046,0.5140037343291544,3980,3480,2408,2112,0.4292035398230088,0.40282392026578073,0.45928030303030304,0.6556701030927835,0.6327176689983034,0.6402055968018275,0.8577037573756362,nucmerge_b0.6,L1_5,hcec,0,11.987750768661499,5.6527485847473145
1529,1309,1070,105,237,0.6214858074154558,0.5892351274787535,0.6574712643678161,0.48181695281871034,3883,3480,2348,2112,0.4331838565022421,0.41141396933560476,0.45738636363636365,0.6066252587991718,0.6110604061226563,0.6052036199095022,0.856947970884804,nucmerge_smooth1_vw0.6,L1_5,hcec,0,12.098384141921997,5.6527485847473145
1600,1309,1107,121,217,0.6367120391172195,0.5894298996819183,0.6922413793103448,0.4964483030781373,4087,3480,2479,2112,0.4338923981703333,0.4017749092375958,0.4715909090909091,0.6224899598393574,0.6177902438111526,0.6143174250832408,0.8568913958906718,nucmerge_a0.6_smooth1_vw0.6,L1_5,hcec,0,10.425796270370483,5.6527485847473145
2593,2480,2440,75,34,0.9325278305729026,0.9145253628012249,0.9512532890181415,0.8971544715447154,7511,7221,4929,4738,0.8590048619013138,0.8423615337796714,0.8763191219924018,0.928709055876686,0.8782967949805152,0.9266995822255982,0.9593630925454628,base,L20_2,hcec,0,9.483759641647339,6.063599348068237
2591,2480,2441,75,32,0.9336319218241043,0.9153692614770459,0.9526381387619444,0.8981167863433139,7515,7221,4932,4738,0.8645294725956567,0.8475263584752636,0.8822287885183622,0.9282296650717703,0.8792717231238202,0.9281368821292776,0.959902186205533,vw0.3,L20_2,hcec,0,9.396941661834717,6.063599348068237
2593,2480,2440,76,33,0.9325011871650499,0.9139627659574469,0.9518072289156626,0.8953748222387756,7520,7221,4935,4738,0.8644681071022434,0.8472137791286728,0.8824398480371465,0.9265725902894044,0.8786719186249831,0.9266995822255982,0.959814613257043,vw0.6,L20_2,hcec,0,9.439480781555176,6.063599348068237
2591,2480,2439,76,33,0.9325369892765033,0.9144150139757753,0.9513917739925218,0.8965984550752134,7513,7221,4929,4738,0.8664528809351402,0.8496652465003043,0.8839172646686365,0.9276504297994269,0.8791247596892521,0.9266717325227963,0.9602986509540323,vw1.0,L20_2,hcec,0,8.77488660812378,6.063599348068237
2585,2480,2441,71,34,0.9338494974191796,0.9163001466080235,0.9520841988644232,0.8987590696412829,7503,7221,4923,4738,0.8663699409998965,0.850091407678245,0.8832840861122837,0.9290322580645162,0.8815251399806647,0.9302591463414634,0.9622167352485649,smooth1,L20_2,hcec,0,9.156855821609497,6.063599348068237
2581,2480,2443,67,33,0.9371389738362216,0.9200693888444088,0.9548538983520288,0.900664947754105,7494,7221,4920,4738,0.8716090287844274,0.8554878048780488,0.8883495145631068,0.9313376098835828,0.8836346756151708,0.9331550802139037,0.9630714589144397,smooth1_vw0.6,L20_2,hcec,0,9.533201217651367,6.063599348068237
2754,2480,2435,259,31,0.8657304108150675,0.8227516527379319,0.9134468910123251,0.8152081284824647,8017,7221,5263,4738,0.8305169483051694,0.7890936728101843,0.8765301815111861,0.8405971586804719,0.831871130482968,0.8699535548410147,0.9472935156112915,dist0.2,L20_2,hcec,0,9.193063735961914,6.063599348068237
2753,2480,2436,258,32,0.866500393804148,0.8235807860262009,0.9141393158842266,0.8168884809545663,8015,7221,5261,4738,0.8364836483648365,0.7949059114236837,0.8826509075559308,0.8407460545193687,0.8328672458048211,0.8709331426528424,0.9475429556106802,dist0.2_vw0.6,L20_2,hcec,0,9.39165210723877,6.063599348068237
2754,2480,2436,257,32,0.8673797493273838,0.8242703916188576,0.9152471956792688,0.8194034742707309,8018,7221,5265,4738,0.8417474757572727,0.7996201329534662,0.888560574081891,0.8429928741092637,0.8337416275921287,0.8706218727662616,0.9479913412260925,dist0.2_smooth1_vw0.6,L20_2,hcec,0,8.801337957382202,6.063599348068237
2583,2480,2436,71,37,0.9333514689880306,0.9170118936255512,0.9502838941974796,0.8983165897366278,7483,7221,4911,4738,0.8597782153591046,0.8446344939930768,0.8754748839172647,0.9293635486981678,0.8791632903495424,0.9272934906737723,0.9596831545543625,seed0.4,L20_2,hcec,0,8.887243509292603,6.063599348068237
2561,2480,2418,67,49,0.9272789347900308,0.9146012931034483,0.9403129760420994,0.8930689020650173,7424,7221,4874,4738,0.859966708281315,0.847968814115716,0.8723089911355002,0.9249939511250908,0.8763392687567106,0.9218452154022112,0.9595032413226399,seed0.5,L20_2,hcec,0,9.105863332748413,6.063599348068237
2572,2480,2440,63,37,0.9379808019606508,0.9224692019282271,0.9540229885057471,0.9017128874388254,7468,7221,4903,4738,0.871693807696297,0.8570263104221905,0.8868720979316167,0.9326511185149928,0.884418417426143,0.9341500765696784,0.9632503610337195,seed0.4_smooth1_vw0.6,L20_2,hcec,0,9.460906744003296,6.063599348068237
2528,2480,2425,42,47,0.9394646533973919,0.931283167777929,0.9477911646586346,0.9057767422736928,7349,7221,4827,4738,0.8629377940407736,0.854982390718873,0.8710426340227945,0.9362733220256845,0.887754507896952,0.9388308168795974,0.9650935727874614,nucmerge,L20_2,hcec,0,10.364536046981812,6.063599348068237
2565,2480,2434,65,37,0.9340419732897247,0.919382964453387,0.9491760144024374,0.8992585538398747,7455,7221,4898,4738,0.8603154836031549,0.8462637811351572,0.8748417053609118,0.9295536791314837,0.882562668838328,0.9322098812715435,0.9620997851060955,nucmerge_a0.6,L20_2,hcec,0,9.496785640716553,6.063599348068237
2538,2480,2437,42,40,0.9447869571174133,0.9347973430933983,0.9549923833264091,0.9118391354900485,7377,7221,4845,4738,0.8648648648648648,0.8553147574819402,0.8746306458421275,0.9420849420849421,0.8910805378819718,0.9442076714451763,0.9655703987932446,nucmerge_b0.6,L20_2,hcec,0,9.948527574539185,6.063599348068237
2526,2480,2426,39,47,0.9414349467902506,0.9335511982570807,0.9494529843511978,0.9063613929256924,7344,7221,4825,4738,0.8742026560702708,0.8663212435233161,0.8822287885183622,0.9380382775119617,0.889602974408246,0.9403100775193799,0.9663237376526814,nucmerge_smooth1_vw0.6,L20_2,hcec,0,10.379919052124023,6.063599348068237
2563,2480,2436,58,37,0.9370314842578711,0.9224473366429625,0.9520841988644232,0.9011362863169354,7453,7221,4897,4738,0.8720290607161391,0.8578721666326322,0.8866610384128324,0.9321590097595811,0.8851575972217315,0.9344073647871116,0.964123087287256,nucmerge_a0.6_smooth1_vw0.6,L20_2,hcec,0,10.426287174224854,6.063599348068237
1904,1726,1662,143,102,0.8257532143542506,0.7904114621601763,0.864403374849337,0.7023206952535574,5444,4978,3535,3236,0.5659429921725003,0.542008486562942,0.5920889987639061,0.8293319415448852,0.783682001555515,0.8445121951219512,0.8895973355863632,base,L24_2,hcec,0,7.051617860794067,6.00365686416626
1904,1726,1664,140,98,0.8282479370562272,0.7927994121969141,0.8670148654077943,0.7051294297449613,5444,4978,3536,3236,0.5729474305965742,0.5486425339366516,0.5995055624227441,0.8273195876288659,0.7853302252944788,0.8463886063072228,0.8907191558076835,vw0.3,L24_2,hcec,0,7.435073137283325,6.00365686416626
1903,1726,1663,139,98,0.826474820143885,0.790894070130347,0.8654077942948976,0.7049274255156609,5447,4978,3540,3236,0.5687721369539551,0.5443502824858757,0.5954882571075402,0.8240788790866632,0.7853100124375676,0.8458799593082401,0.8907712489729668,vw0.6,L24_2,hcec,0,8.027154684066772,6.00365686416626
1904,1726,1667,137,96,0.8295770595569196,0.7937236190126629,0.8688228204098032,0.7060620525059667,5449,4978,3540,3236,0.5734946871310507,0.5488700564971751,0.6004326328800988,0.8275862068965517,0.7868057072758542,0.8492103922567499,0.8914463665608813,vw1.0,L24_2,hcec,0,7.656108617782593,6.00365686416626
1903,1726,1662,140,102,0.8255947812739831,0.7901211898641205,0.864403374849337,0.7035905271199389,5446,4978,3537,3236,0.5713863871253506,0.5470737913486005,0.5979604449938195,0.8284237726098191,0.7846477303066272,0.8449415353329944,0.8906296925598467,smooth1,L24_2,hcec,0,7.976435899734497,6.00365686416626
1902,1726,1664,136,97,0.8273215656178051,0.7917737789203085,0.866211329851346,0.7052531041069723,5446,4978,3539,3236,0.5706273062730628,0.5461994913817463,0.5973423980222496,0.8246249353336782,0.7867289206869459,0.8472505091649695,0.8920972578890757,smooth1_vw0.6,L24_2,hcec,0,7.769681930541992,6.00365686416626
1954,1726,1647,196,104,0.7856940107862617,0.7426220711858343,0.834069907593411,0.6669806877060763,5591,4978,3629,3236,0.5567370721048799,0.5265913474786442,0.5905438813349815,0.7812663526949242,0.7601377114222134,0.8101328086571569,0.8841421672367125,dist0.2,L24_2,hcec,0,7.526503324508667,6.00365686416626
1954,1726,1649,192,100,0.786038592508513,0.7427601001072578,0.8346725592607472,0.6672946495855313,5594,4978,3633,3236,0.5604891541709127,0.5298651252408478,0.5948702101359703,0.7771428571428571,0.762085218753262,0.8119153126538651,0.8853821114948229,dist0.2_vw0.6,L24_2,hcec,0,7.626333475112915,6.00365686416626
1954,1726,1649,189,98,0.7865317317696019,0.7431635388739947,0.8352752109280835,0.6694292710491618,5595,4978,3634,3236,0.5671033478893741,0.5360484314804623,0.6019777503090235,0.776694045174538,0.7631623495782875,0.8119153126538651,0.8866116997686379,dist0.2_smooth1_vw0.6,L24_2,hcec,0,8.202768564224243,6.00365686416626
1882,1726,1658,137,104,0.8301158301158301,0.7989594946116685,0.8638007231820009,0.7047747141896437,5382,4978,3495,3236,0.5669291338582677,0.5459227467811159,0.5896168108776267,0.8317610062893082,0.7860086727852086,0.8502564102564103,0.8902700624623601,seed0.4,L24_2,hcec,0,7.627637624740601,6.00365686416626
1837,1726,1641,129,111,0.8312322876966676,0.8093244529019981,0.8543591803937324,0.7056992802956623,5255,4978,3413,3236,0.5697097307865846,0.5549370055669499,0.5852904820766378,0.8252375923970433,0.7876362512906168,0.8537981269510926,0.8903783384949279,seed0.5,L24_2,hcec,0,7.797621965408325,6.00365686416626
1881,1726,1661,129,100,0.8337674867342015,0.8021162056803416,0.8680192848533548,0.7098261454231101,5387,4978,3501,3236,0.5720647172331897,0.5504141673807483,0.5954882571075402,0.8277114686040478,0.7893920458825975,0.8535457348406988,0.8928159496192347,seed0.4_smooth1_vw0.6,L24_2,hcec,0,7.648089408874512,6.00365686416626
1763,1726,1647,95,116,0.8679169992019155,0.8620689655172413,0.8738449176376054,0.7359539408378003,5046,4978,3280,3236,0.5776550030693676,0.573780487804878,0.5815822002472187,0.8655685441020191,0.809587294482246,0.8941368078175895,0.8941088988582192,nucmerge,L24_2,hcec,0,8.121630668640137,6.00365686416626
1822,1726,1660,122,104,0.8525169267000293,0.8333013619796662,0.8726396143029329,0.7231174919425726,5213,4978,3386,3236,0.5729386892177589,0.5602480803307738,0.5862175525339925,0.8497627833421192,0.800952989242101,0.8792372881355932,0.8918795289300151,nucmerge_a0.6,L24_2,hcec,0,8.468666315078735,6.00365686416626
1771,1726,1651,96,114,0.8687773795300677,0.861231741018555,0.8764564081960626,0.7380622151773331,5066,4978,3291,3236,0.5779071548950514,0.5730780917654208,0.5828182941903585,0.866914103923648,0.8102681911860097,0.8943661971830986,0.8943868260442848,nucmerge_b0.6,L24_2,hcec,0,8.638648986816406,6.00365686416626
1764,1726,1651,86,111,0.8721834496510469,0.8657957244655582,0.8786661309762958,0.7406966359035427,5052,4978,3284,3236,0.583435582822086,0.5791717417783191,0.5877626699629172,0.8638275499474237,0.8135109539456312,0.8977705274605764,0.8968861207283791,nucmerge_smooth1_vw0.6,L24_2,hcec,0,8.766885042190552,6.00365686416626
1824,1726,1663,114,99,0.855434676075664,0.8352153110047847,0.8766572920851747,0.7267050443945751,5225,4978,3396,3236,0.5784077201447527,0.5647820965842167,0.592707045735476,0.8461939520333681,0.8040812170114789,0.881293057763646,0.8944191797625967,nucmerge_a0.6_smooth1_vw0.6,L24_2,hcec,0,8.742926836013794,6.00365686416626
