n_pred_cells,n_ref_cells,n_matched_cells,n_splits,n_merges,adjacency_pair_f1,adjacency_pair_precision,adjacency_pair_recall,adjacency_component_f1,n_pred_pairs,n_ref_pairs,n_pred_vertices,n_ref_vertices,vertex_f1,vertex_precision,vertex_recall,vertex_incident_set_accuracy,pq,ap50,boundary_f1,variant,image_id,dataset,n_vertex_merges,decode_s,proposal_s
505,445,345,67,30,0.5090252707581228,0.47796610169491527,0.5444015444015444,0.34984025559105436,590,518,126,96,0.2792792792792793,0.24603174603174602,0.3229166666666667,0.6451612903225806,0.5695057660815979,0.5702479338842975,0.836579596003721,nucmerge_a0.6,0002,haec,0,1.7168869972229004,4.85383415222168
501,445,343,64,29,0.5089285714285714,0.473421926910299,0.5501930501930502,0.358609794628752,602,518,143,96,0.26778242677824265,0.22377622377622378,0.3333333333333333,0.71875,0.5713592841203678,0.5688225538971807,0.837723706376806,nucmerge_smooth1_vw0.6,0002,haec,0,1.5450761318206787,4.85383415222168
634,559,457,71,31,0.5530410183875532,0.5051679586563308,0.6109375,0.39478363959691765,774,640,162,97,0.3166023166023166,0.25308641975308643,0.422680412371134,0.5365853658536586,0.6094469686178936,0.6209239130434783,0.8710234523039074,base,0003,haec,0,1.4964888095855713,4.800150156021118
632,559,458,68,30,0.5581395348837209,0.5083440308087291,0.61875,0.3981098641464855,779,640,171,97,0.3134328358208955,0.24561403508771928,0.4329896907216495,0.5476190476190477,0.6116915682924029,0.6248294679399727,0.8709452720098747,vw0.6,0003,haec,0,1.4795656204223633,4.800150156021118
633,559,457,72,29,0.5514345696291113,0.49936628643852976,0.615625,0.38967136150234744,789,640,178,97,0.3127272727272727,0.24157303370786518,0.44329896907216493,0.5116279069767442,0.6096390137775136,0.6217687074829932,0.8708283030289008,smooth1_vw0.6,0003,haec,0,1.4917688369750977,4.800150156021118
623,559,455,67,29,0.5591397849462365,0.5165562913907285,0.609375,0.3968824940047962,755,640,153,97,0.328,0.2679738562091503,0.422680412371134,0.5365853658536586,0.6125388053658412,0.6258596973865199,0.871483863021365,nucmerge,0003,haec,0,1.7336065769195557,4.800150156021118
628,559,456,70,31,0.5580071174377225,0.5124183006535947,0.6125,0.39690107270560193,765,640,159,97,0.3203125,0.2578616352201258,0.422680412371134,0.5365853658536586,0.6106022860419068,0.6238030095759234,0.870847298392298,nucmerge_a0.6,0003,haec,0,1.8806188106536865,4.800150156021118
622,559,455,69,27,0.5574468085106382,0.5103896103896104,0.6140625,0.3905044510385756,770,640,170,97,0.32209737827715357,0.2529411764705882,0.44329896907216493,0.5116279069767442,0.6127138306617601,0.6267217630853994,0.8713798016596143,nucmerge_smooth1_vw0.6,0003,haec,0,1.7509081363677979,4.800150156021118
755,652,509,97,44,0.5126760563380282,0.4619289340101523,0.5759493670886076,0.3872832369942196,985,790,243,154,0.37279596977329976,0.3045267489711934,0.4805194805194805,0.7162162162162162,0.5713212981899778,0.566815144766147,0.8793193524567516,base,0004,haec,0,1.6102066040039062,4.7627668380737305
755,652,510,95,43,0.5125909345271406,0.4593781344032096,0.579746835443038,0.3912003825920612,997,790,255,154,0.3960880195599022,0.3176470588235294,0.525974025974026,0.691358024691358,0.5727371535721639,0.568561872909699,0.8797237878367764,vw0.6,0004,haec,0,1.6450145244598389,4.7627668380737305
754,652,512,91,45,0.516991643454039,0.4616915422885572,0.5873417721518988,0.39714285714285713,1005,790,262,154,0.3846153846153846,0.3053435114503817,0.5194805194805194,0.7125,0.5750773164832692,0.5727069351230425,0.8801742172192768,smooth1_vw0.6,0004,haec,0,1.6514225006103516,4.7627668380737305
726,652,511,92,45,0.5329479768786127,0.49042553191489363,0.5835443037974684,0.39526860522424834,940,790,227,154,0.3832020997375328,0.32158590308370044,0.474025974025974,0.7123287671232876,0.5839033854051993,0.5893886966551326,0.8796994215151178,nucmerge,0004,haec,0,2.036309242248535,4.7627668380737305
736,652,511,97,44,0.524327418431597,0.4785788923719958,0.579746835443038,0.3919843597262952,957,790,234,154,0.37113402061855677,0.3076923076923077,0.4675324675324675,0.7222222222222222,0.5806515620251751,0.5826681870011402,0.8790546982199671,nucmerge_a0.6,0004,haec,0,1.8504350185394287,4.7627668380737305
726,652,512,87,45,0.5334094802969732,0.48595213319458896,0.5911392405063292,0.40506329113924056,961,790,246,154,0.39,0.3170731707317073,0.5064935064935064,0.717948717948718,0.5858232155568535,0.5912240184757506,0.88045706021934,nucmerge_smooth1_vw0.6,0004,haec,0,1.8859753608703613,4.7627668380737305
681,584,482,85,19,0.5784248841826606,0.5368550368550369,0.6269727403156384,0.4246498599439775,814,697,170,114,0.4014084507042254,0.3352941176470588,0.5,0.6666666666666666,0.6078940190241948,0.6155810983397191,0.8857851970251851,base,0006,haec,0,1.7334673404693604,4.72960901260376
680,584,481,84,18,0.5793285055957867,0.5352798053527981,0.6312769010043041,0.42299107142857145,822,697,178,114,0.4041095890410959,0.33146067415730335,0.5175438596491229,0.6271186440677966,0.6085865410845157,0.6143039591315453,0.8862036833049617,vw0.6,0006,haec,0,1.6017062664031982,4.72960901260376
681,584,481,84,18,0.5772251308900523,0.5306859205776173,0.6327116212338594,0.42017738359201773,831,697,187,114,0.4053156146179402,0.32620320855614976,0.5350877192982456,0.6229508196721312,0.6079212660909508,0.6135204081632653,0.8864139502395442,smooth1_vw0.6,0006,haec,0,1.581272840499878,4.72960901260376
665,584,479,83,21,0.5842847548690396,0.5492424242424242,0.624103299856528,0.4297052154195012,792,697,165,114,0.40143369175627247,0.3393939393939394,0.49122807017543857,0.6428571428571429,0.6126408858031189,0.6220779220779221,0.8859835174121313,nucmerge,0006,haec,0,1.8464343547821045,4.72960901260376
669,584,478,84,19,0.5773610180843939,0.5414572864321608,0.6183644189383071,0.42533936651583715,796,697,165,114,0.40143369175627247,0.3393939393939394,0.49122807017543857,0.6428571428571429,0.6098061676254938,0.6167741935483871,0.885702147382286,nucmerge_a0.6,0006,haec,0,1.9494452476501465,4.72960901260376
664,584,478,82,20,0.5824468085106383,0.5427509293680297,0.6284074605451937,0.4278495227400337,807,697,181,114,0.4067796610169491,0.3314917127071823,0.5263157894736842,0.6,0.6133426830617682,0.6207792207792208,0.8872390369991476,nucmerge_smooth1_vw0.6,0006,haec,0,1.8478422164916992,4.72960901260376
669,579,486,77,33,0.5583617747440274,0.5093399750933998,0.6178247734138973,0.3949044585987261,803,662,185,110,0.3593220338983051,0.2864864864864865,0.4818181818181818,0.6226415094339622,0.6077650659289527,0.6377952755905512,0.8668395575656401,base,0007,haec,0,1.5713989734649658,4.604069232940674
669,579,485,79,31,0.5584854631507776,0.5055079559363526,0.6238670694864048,0.393574297188755,817,662,200,110,0.3741935483870968,0.29,0.5272727272727272,0.5517241379310345,0.6064023178619162,0.63564875491481,0.8666688205609013,vw0.6,0007,haec,0,1.5483105182647705,4.604069232940674
667,579,486,79,28,0.5598377281947261,0.5067319461444308,0.6253776435045317,0.3882825962090752,817,662,200,110,0.3741935483870968,0.29,0.5272727272727272,0.5,0.60837500964976,0.6394736842105263,0.8671063501279191,smooth1_vw0.6,0007,haec,0,1.5591740608215332,4.604069232940674
659,579,483,77,35,0.5621546961325967,0.5178117048346056,0.6148036253776435,0.3974284044418469,786,662,180,110,0.36551724137931035,0.29444444444444445,0.4818181818181818,0.6415094339622641,0.6085897083586226,0.6397350993377483,0.8667321791704957,nucmerge,0007,haec,0,1.9124045372009277,4.604069232940674
663,579,485,76,33,0.562585969738652,0.5164141414141414,0.6178247734138973,0.40046565774155995,792,662,182,110,0.36301369863013705,0.29120879120879123,0.4818181818181818,0.6415094339622641,0.6099179095232606,0.6406869220607662,0.8668020129287495,nucmerge_a0.6,0007,haec,0,1.776726484298706,4.604069232940674
658,579,483,78,31,0.5612594113620808,0.5131414267834794,0.6193353474320241,0.3914053426248548,799,662,192,110,0.38410596026490057,0.3020833333333333,0.5272727272727272,0.5172413793103449,0.6086242579029648,0.6405835543766578,0.8669412745236066,nucmerge_smooth1_vw0.6,0007,haec,0,1.7800168991088867,4.604069232940674
389,351,299,41,19,0.5740458015267176,0.5481049562682215,0.6025641025641025,0.3462986198243413,343,312,41,29,0.2571428571428571,0.21951219512195122,0.3103448275862069,0.5555555555555556,0.6379574958643316,0.6780045351473923,0.8668256059151361,base,0008,haec,0,1.2465801239013672,4.493548393249512
391,351,298,41,20,0.56752655538695,0.5389048991354467,0.5993589743589743,0.33792240300375476,347,312,42,29,0.30985915492957744,0.2619047619047619,0.3793103448275862,0.45454545454545453,0.6347759859156347,0.6711711711711712,0.8666462612382341,vw0.6,0008,haec,0,1.2346796989440918,4.493548393249512
389,351,298,42,20,0.5727136431784108,0.5380281690140845,0.6121794871794872,0.3345724907063197,355,312,51,29,0.275,0.21568627450980393,0.3793103448275862,0.45454545454545453,0.6353602286035122,0.6742081447963801,0.8660046579437833,smooth1_vw0.6,0008,haec,0,1.241589069366455,4.493548393249512
386,351,298,40,19,0.5714285714285714,0.5486725663716814,0.5961538461538461,0.3425692695214106,339,312,41,29,0.2571428571428571,0.21951219512195122,0.3103448275862069,0.5555555555555556,0.6387243473098166,0.6788154897494305,0.8665511088383214,nucmerge,0008,haec,0,1.425849199295044,4.493548393249512
388,351,299,41,18,0.5779816513761468,0.5526315789473685,0.6057692307692307,0.34673366834170855,342,312,41,29,0.2571428571428571,0.21951219512195122,0.3103448275862069,0.5555555555555556,0.6387525682279284,0.6795454545454546,0.8667672820666034,nucmerge_a0.6,0008,haec,0,1.447075605392456,4.493548393249512
385,351,297,41,20,0.5688350983358549,0.5386819484240688,0.6025641025641025,0.3316708229426434,349,312,50,29,0.27848101265822783,0.22,0.3793103448275862,0.45454545454545453,0.637045252266337,0.6765375854214123,0.8660534159408945,nucmerge_smooth1_vw0.6,0008,haec,0,1.42755126953125,4.493548393249512
405,370,304,38,23,0.543884892086331,0.5510204081632653,0.5369318181818182,0.34866828087167073,343,352,47,43,0.26666666666666666,0.2553191489361702,0.27906976744186046,0.5833333333333334,0.6279830094410966,0.6454352441613588,0.8679879787265693,base,0009,haec,0,1.3188273906707764,4.36711859703064
404,370,304,36,25,0.5472779369627506,0.5520231213872833,0.5426136363636364,0.34897713598074614,346,352,54,43,0.24742268041237117,0.2222222222222222,0.27906976744186046,0.5833333333333334,0.6279830322614184,0.6468085106382979,0.8676765222810461,vw0.6,0009,haec,0,1.2135062217712402,4.36711859703064
404,370,304,36,23,0.5449358059914409,0.5472779369627507,0.5426136363636364,0.34970059880239523,349,352,56,43,0.24242424242424243,0.21428571428571427,0.27906976744186046,0.5,0.6286867898864551,0.6468085106382979,0.8679545480317812,smooth1_vw0.6,0009,haec,0,1.2125024795532227,4.36711859703064
391,370,302,35,23,0.5465288035450516,0.5692307692307692,0.5255681818181818,0.3523573200992556,325,352,43,43,0.2558139534883721,0.2558139534883721,0.2558139534883721,0.6363636363636364,0.6368574817860047,0.6579520697167756,0.8680544188420416,nucmerge,0009,haec,0,1.3935368061065674,4.36711859703064
394,370,304,36,23,0.5513196480938416,0.5696969696969697,0.5340909090909091,0.3526510480887793,330,352,45,43,0.25,0.24444444444444444,0.2558139534883721,0.6363636363636364,0.636747282656868,0.6608695652173913,0.868157390387609,nucmerge_a0.6,0009,haec,0,1.3947618007659912,4.36711859703064
390,370,302,33,22,0.5491923641703377,0.5683890577507599,0.53125,0.35337423312883437,329,352,50,43,0.2150537634408602,0.2,0.23255813953488372,0.6,0.6376236859957418,0.6593886462882096,0.8683511474302896,nucmerge_smooth1_vw0.6,0009,haec,0,1.4129178524017334,4.36711859703064
501,445,368,59,17,0.47926267281105994,0.44635193133047213,0.5174129353233831,0.32826747720364746,466,402,77,52,0.20155038759689922,0.16883116883116883,0.25,0.6153846153846154,0.6203286962626384,0.6366782006920415,0.8657991423481907,base,0011,haec,0,1.2486605644226074,4.580967903137207
501,445,367,60,18,0.4748858447488584,0.4388185654008439,0.5174129353233831,0.31959798994974875,474,402,86,52,0.21739130434782608,0.1744186046511628,0.28846153846153844,0.6,0.6195291945589548,0.6338514680483592,0.8651895873147386,vw0.6,0011,haec,0,1.2614684104919434,4.580967903137207
501,445,368,60,17,0.4811858608893957,0.4442105263157895,0.5248756218905473,0.3269809428284855,475,402,88,52,0.21428571428571427,0.17045454545454544,0.28846153846153844,0.6,0.620402530754724,0.6366782006920415,0.8656132519523522,smooth1_vw0.6,0011,haec,0,1.2646188735961914,4.580967903137207
493,445,368,58,18,0.48364485981308414,0.45594713656387664,0.5149253731343284,0.3323076923076923,454,402,73,52,0.208,0.1780821917808219,0.25,0.6153846153846154,0.6245444872471716,0.6456140350877193,0.8660528064048695,nucmerge,0011,haec,0,1.459080457687378,4.580967903137207
495,445,368,57,17,0.48315911730545874,0.4531590413943355,0.5174129353233831,0.33061224489795915,459,402,76,52,0.20312500000000003,0.17105263157894737,0.25,0.6153846153846154,0.6240072288068236,0.6433566433566433,0.8659244722843532,nucmerge_a0.6,0011,haec,0,1.461514949798584,4.580967903137207
493,445,368,59,18,0.48842592592592593,0.45670995670995673,0.5248756218905473,0.33130081300813,462,402,83,52,0.2222222222222222,0.18072289156626506,0.28846153846153844,0.6,0.6245734807838014,0.6456140350877193,0.8660198177300046,nucmerge_smooth1_vw0.6,0011,haec,0,1.4770941734313965,4.580967903137207
540,487,428,45,16,0.6083743842364532,0.6053921568627451,0.6113861386138614,0.43797195253505933,408,404,55,54,0.3119266055045872,0.3090909090909091,0.3148148148148148,0.8235294117647058,0.6864369825083304,0.7145242070116862,0.8960748737218253,base,0012,haec,0,1.306549072265625,4.779623746871948
539,487,431,44,14,0.6256157635467979,0.6225490196078431,0.6287128712871287,0.4578833693304535,408,404,57,54,0.34234234234234234,0.3333333333333333,0.35185185185185186,0.8421052631578947,0.6922053817150033,0.7243697478991596,0.8961173449120766,vw0.6,0012,haec,0,1.4376134872436523,4.779623746871948
539,487,431,44,14,0.6273062730627307,0.6234718826405868,0.6311881188118812,0.45689655172413796,409,404,59,54,0.3185840707964602,0.3050847457627119,0.3333333333333333,0.8333333333333334,0.6918507555113245,0.7243697478991596,0.8960000197238037,smooth1_vw0.6,0012,haec,0,1.3460216522216797,4.779623746871948
533,487,427,44,15,0.6127023661270237,0.6165413533834586,0.6089108910891089,0.4422657952069716,399,404,53,54,0.2990654205607477,0.3018867924528302,0.2962962962962963,0.875,0.6903164148616572,0.7200674536256324,0.8964873153503011,nucmerge,0012,haec,0,1.5205812454223633,4.779623746871948
534,487,428,44,15,0.613664596273292,0.6159600997506235,0.6113861386138614,0.44130434782608696,401,404,54,54,0.3148148148148148,0.3148148148148148,0.3148148148148148,0.8235294117647058,0.6908886179901165,0.7217537942664418,0.8966099429189864,nucmerge_a0.6,0012,haec,0,1.526710033416748,4.779623746871948
532,487,430,43,13,0.6318407960199006,0.635,0.6287128712871287,0.4613710554951034,400,404,57,54,0.3063063063063063,0.2982456140350877,0.3148148148148148,0.8823529411764706,0.6957849201686666,0.7300509337860781,0.8964211837368494,nucmerge_smooth1_vw0.6,0012,haec,0,1.5419063568115234,4.779623746871948
