n_pred_cells,n_ref_cells,n_matched_cells,n_splits,n_merges,adjacency_pair_f1,adjacency_pair_precision,adjacency_pair_recall,adjacency_component_f1,n_pred_pairs,n_ref_pairs,n_pred_vertices,n_ref_vertices,vertex_f1,vertex_precision,vertex_recall,vertex_incident_set_accuracy,pq,ap50,boundary_f1,variant,image_id,dataset,n_vertex_merges,decode_s,proposal_s
2319,1957,1902,169,104,0.8225861480723303,0.7668575063613231,0.8870493009565857,0.7374425336284692,6288,5436,3940,3428,0.6756243213897937,0.6317258883248731,0.7260793465577596,0.8400964242667738,0.7673142499256294,0.8011794439764112,0.9189015511578769,base,L0_1,hcec,0,11.344013929367065,6.147843599319458
2313,1957,1901,159,102,0.8279514778745942,0.7728867623604466,0.8914643119941134,0.7441582807436465,6270,5436,3924,3428,0.6822633297062024,0.6391437308868502,0.7316219369894983,0.8421052631578947,0.7705501684749697,0.8024482904178979,0.9210939582775615,vw0.3,L0_1,hcec,0,10.711050033569336,6.147843599319458
2304,1957,1901,151,98,0.8297399041752225,0.7755918106206015,0.8920161883738043,0.7467327240112752,6252,5436,3916,3428,0.684640522875817,0.6419816138917263,0.7333722287047841,0.8428798727128083,0.7728635576287332,0.8055084745762712,0.9214469697186319,vw0.6,L0_1,hcec,0,10.73514175415039,6.147843599319458
2311,1957,1897,150,102,0.8253696897170698,0.7708765767204215,0.8881530537159676,0.7433205292360222,6263,5436,3917,3428,0.6801906058543226,0.6377329588971151,0.7287047841306884,0.8386709367493995,0.7700092030645526,0.8000843525938423,0.9204669550026392,vw1.0,L0_1,hcec,0,10.62971806526184,6.147843599319458
2308,1957,1902,159,101,0.8288010945784163,0.7743688079258549,0.8914643119941134,0.743681693989071,6258,5436,3920,3428,0.6750136091453457,0.6326530612244898,0.7234539089848308,0.8411290322580646,0.7721728136210111,0.8049090139652983,0.9225446671690662,smooth1,L0_1,hcec,0,10.780977010726929,6.147843599319458
2309,1957,1901,152,99,0.8289181336523671,0.7740185126077243,0.8922001471670346,0.7445828356935676,6266,5436,3925,3428,0.6799945600435197,0.6369426751592356,0.7292882147024504,0.8424,0.7724043291805948,0.8038054968287527,0.9217958083220643,smooth1_vw0.6,L0_1,hcec,0,10.725971460342407,6.147843599319458
2612,1957,1864,433,109,0.6834354851548198,0.6023572330573874,0.7897350993377483,0.5909488586653941,7127,5436,4473,3428,0.6320718896342236,0.558238318801699,0.7284130688448075,0.6607929515418502,0.6779727035683092,0.68909426987061,0.8940788637317031,dist0.2,L0_1,hcec,0,10.267163753509521,6.147843599319458
2600,1957,1861,428,110,0.6882578174856413,0.6076056338028168,0.7935982339955849,0.5956802422889933,7100,5436,4462,3428,0.6392902408111533,0.5652173913043478,0.735705950991832,0.6661379857256146,0.6802565918224328,0.6902818991097923,0.8938642362166598,dist0.2_vw0.6,L0_1,hcec,0,10.44404935836792,6.147843599319458
2598,1957,1864,426,112,0.6906187624750499,0.6101001551699816,0.7956217807211184,0.6006221584111031,7089,5436,4452,3428,0.6370558375634517,0.5637915543575921,0.7322053675612602,0.6713147410358565,0.6821989665862933,0.6926793013749536,0.8943805532083512,dist0.2_smooth1_vw0.6,L0_1,hcec,0,10.340109825134277,6.147843599319458
2280,1957,1898,159,108,0.8314258669649771,0.7810832659660469,0.8887049300956585,0.7460276561023791,6185,5436,3876,3428,0.6790799561883899,0.6398348813209495,0.7234539089848308,0.844758064516129,0.7731605972562643,0.8114578879863189,0.9195089777853026,seed0.4,L0_1,hcec,0,10.507539510726929,6.147843599319458
2200,1957,1857,137,137,0.824364592462752,0.7872447271509876,0.8651582045621781,0.7399825021872266,5974,5436,3744,3428,0.6840490797546013,0.6551816239316239,0.7155775962660443,0.833265389319201,0.7705852680686439,0.8073913043478261,0.9190891513394794,seed0.5,L0_1,hcec,0,10.249820709228516,6.147843599319458
2268,1957,1897,143,103,0.837718919851609,0.7887896019496344,0.8931199411331862,0.753832902670112,6155,5436,3854,3428,0.6847020049436968,0.6468604047742605,0.7272462077012836,0.8459687123947052,0.7788393986945489,0.8148625429553265,0.9223161117657119,seed0.4_smooth1_vw0.6,L0_1,hcec,0,10.393255949020386,6.147843599319458
2149,1957,1833,106,150,0.8220978772537526,0.7947793233728319,0.8513612950699043,0.7404715475979435,5823,5436,3646,3428,0.6796720384506645,0.6593527153044432,0.7012835472578763,0.8273710482529119,0.7727329920355244,0.8064232292124945,0.9198189350847448,nucmerge,L0_1,hcec,0,11.623266458511353,6.147843599319458
2224,1957,1865,141,126,0.8244727209342861,0.7833719774759854,0.8701250919793966,0.7406054279749477,6038,5436,3785,3428,0.6782198807708305,0.6462351387054162,0.7135355892648775,0.8356500408830744,0.7709284623363685,0.8052677029360967,0.918887509228195,nucmerge_a0.6,L0_1,hcec,0,11.694810152053833,6.147843599319458
2204,1957,1888,107,110,0.8529617946021731,0.8144243641231593,0.89532744665195,0.7708989157047919,5976,5436,3745,3428,0.6889725358985084,0.6598130841121496,0.720828471411902,0.8696883852691218,0.7895045542530791,0.8306203255609327,0.9232432003199108,nucmerge_b0.6,L0_1,hcec,0,11.7959463596344,6.147843599319458
2137,1957,1834,96,147,0.8313145707160671,0.8057665745856354,0.8585356880058866,0.7477333333333334,5792,5436,3623,3428,0.685292866260105,0.6668506762351643,0.704784130688448,0.8340231788079471,0.7782012243297007,0.8115044247787611,0.9216886733698725,nucmerge_smooth1_vw0.6,L0_1,hcec,0,11.785841703414917,6.147843599319458
2216,1957,1867,130,125,0.8323003055434308,0.7919920252533643,0.8769315673289183,0.7466016033461136,6019,5436,3771,3428,0.6825948048340046,0.6515513126491647,0.7167444574095683,0.8400488400488401,0.7760738220035304,0.8096270598438855,0.9214896739651312,nucmerge_a0.6_smooth1_vw0.6,L0_1,hcec,0,11.377839803695679,6.147843599319458
2141,1976,1939,97,40,0.9025008448800271,0.8717153582503673,0.9355403748467332,0.8268712070128119,6127,5709,4003,3729,0.7731505431971029,0.7466899825131151,0.8015553767766157,0.9133489461358314,0.8410700336062745,0.8902662993572085,0.9137872102855636,base,L12_1,hcec,0,9.13674020767212,5.766857624053955
2122,1976,1943,83,43,0.9123759436763084,0.8845394736842105,0.9420213697670345,0.8379453329948379,6080,5709,3975,3729,0.7798546209761164,0.7557232704402516,0.8055779029230357,0.9194407456724367,0.8489700882712435,0.9016241299303944,0.9186955820827899,vw0.3,L12_1,hcec,0,9.055119752883911,5.766857624053955
2114,1976,1945,77,44,0.9185512667913621,0.8924500247811002,0.9462252583639867,0.8446667797185009,6053,5709,3961,3729,0.7794538361508453,0.7566271143650594,0.8037007240547064,0.9265932599265932,0.8524426711726117,0.9067599067599068,0.9200858382420394,vw0.6,L12_1,hcec,0,8.855591535568237,5.766857624053955
2104,1976,1946,70,41,0.9209809264305178,0.8961060480530241,0.9472762305132247,0.8477226376614548,6035,5709,3944,3729,0.7806594552326339,0.7593813387423936,0.8031643872351837,0.9308848080133556,0.8552185479164155,0.9119025304592315,0.9198193020058366,vw1.0,L12_1,hcec,0,9.278228759765625,5.766857624053955
2128,1976,1944,90,41,0.9105223059341405,0.8810615989515073,0.9420213697670345,0.8373743347131873,6104,5709,3989,3729,0.7755895309665716,0.7503133617447982,0.802628050415661,0.9174741062479118,0.8478458620370778,0.9,0.9180921475874152,smooth1,L12_1,hcec,0,10.601909637451172,5.766857624053955
2104,1976,1947,71,37,0.9233390119250425,0.8986901011440889,0.9493781748117008,0.8498087547811305,6031,5709,3942,3729,0.7826880458871073,0.7615423642820903,0.805041566103513,0.9323784143904064,0.8565121901177197,0.9127988748241913,0.9214599390201457,smooth1_vw0.6,L12_1,hcec,0,10.143601417541504,5.766857624053955
2490,1976,1930,471,56,0.7417978748157915,0.6656458797327395,0.837624802942722,0.6566955982641042,7184,5709,4694,3729,0.7116229371957734,0.6384746484874307,0.8037007240547064,0.7277277277277278,0.7309307104177428,0.7610410094637224,0.8790321444901453,dist0.2,L12_1,hcec,0,9.277907133102417,5.766857624053955
2481,1976,1929,458,55,0.7499028220477338,0.6741682974559687,0.8448064459625153,0.6617989746776448,7154,5709,4676,3729,0.715526472337894,0.643071000855432,0.8063824081523197,0.7306285334220153,0.7336806136281789,0.7630537974683544,0.8797628043837514,dist0.2_vw0.6,L12_1,hcec,0,8.39954423904419,5.766857624053955
2480,1976,1930,453,53,0.7505247609422374,0.674727425216662,0.8455070940620073,0.6643362075662238,7154,5709,4675,3729,0.7170395049976203,0.6444919786096257,0.8079914186108876,0.7311649518752075,0.735004948157056,0.7640538400633412,0.8802184100871879,dist0.2_smooth1_vw0.6,L12_1,hcec,0,8.689159870147705,5.766857624053955
