face_id,label,area_poly_px,area_pixels,perimeter_px,n_sides,n_cell_neighbors_multiplicity,n_cell_neighbors_distinct,n_gap_sides,n_holes,touches_border,centroid_row,centroid_col,area_um2,perimeter_um
272,145,1231.05908203125,1232,136.85584043675138,4,4,4,0,0,False,414.6703804667017,280.0180427970198,,
273,635,2795.234100341797,2794,275.65239160247233,5,4,4,0,0,True,440.7123402133775,999.0366872972595,,
274,587,1027.8726348876953,1027,138.72621765631988,7,7,7,0,0,False,414.07704214752454,468.774917383714,,
275,625,1033.0055389404297,1032,136.17644385734388,5,5,5,0,0,False,423.03093250305034,630.3578752224296,,
276,342,569.2578125,570,97.87237231741247,4,4,4,0,0,False,416.08360008484584,815.5296527610993,,
277,111,2287.554458618164,2289,195.2705444071296,5,5,5,0,0,False,438.6818153284386,559.0533170191314,,
278,210,376.8372344970703,378,92.69126650499621,4,3,3,0,0,True,422.4204275712038,1018.3161980750905,,
279,394,929.4040679931641,931,124.97865306329228,4,4,4,0,0,False,426.95380329769625,185.7118797689279,,
280,498,1128.6682891845703,1129,146.40694411562345,6,6,6,0,0,False,436.73440622462107,602.8294027382155,,
281,662,921.5118713378906,922,119.02525857381988,4,4,4,0,0,False,429.1066518834425,218.2677558671244,,
282,108,726.875732421875,727,104.74323023171084,4,4,4,0,0,False,432.63978943647925,439.20917307202456,,
283,383,1991.9613189697266,1991,213.46979338042237,7,7,7,0,0,False,434.59438223128336,802.1457440429639,,
284,245,976.0106964111328,975,169.44099184929382,8,8,8,0,0,False,434.81724368565375,102.5048363253205,,
285,209,1263.9831085205078,1265,166.7123850726233,6,6,6,0,0,False,438.0998246558408,307.4505541977149,,
286,221,4340.360977172852,4337,352.7798159755653,9,9,9,0,0,False,477.35783093016613,391.4744270048608,,
287,19,1753.9544067382812,1754,191.95173860453815,6,6,6,0,0,False,449.90873332889373,54.15787778453714,,
288,220,700.9259643554688,701,128.6507798308745,5,5,5,0,0,False,434.72229632594394,354.29386916568865,,
289,270,1240.4202880859375,1241,137.24955475716186,5,5,5,0,0,False,444.4816163521118,475.86723266246565,,
290,646,1503.4915008544922,1504,148.72914560474413,5,4,4,0,0,True,455.5090967495307,17.78418534478979,,
291,629,1102.711196899414,1103,131.93284620324582,7,7,7,0,0,False,454.6866610587563,756.3800471036226,,
292,35,840.7853851318359,840,139.0944961319443,8,8,8,0,0,False,450.14487812949426,199.89496275750952,,
293,261,778.49609375,780,120.36682655402993,5,5,5,0,0,False,451.83991139404424,149.9301070551036,,
294,368,4277.794204711914,4274,377.98968715946984,10,10,10,0,0,False,479.93801662501045,673.535562623021,,
295,622,3943.7950439453125,3941,317.8569688666375,9,9,9,0,0,False,474.4850009018746,129.5939187452718,,
296,496,1672.8333892822266,1674,182.45397313441788,5,5,5,0,0,False,462.4886509687449,638.0447040795343,,
297,20,595.7830657958984,597,108.8937915407312,5,5,5,0,0,False,454.57066868939353,289.49803292305154,,
298,599,832.7735443115234,832,119.06480867542795,7,7,7,0,0,False,458.1121412858341,330.2253307315778,,
299,70,1085.6793365478516,1084,155.77061143882423,8,8,8,0,0,False,463.91070377076096,824.7430980592287,,
300,179,797.5079498291016,798,119.48238056625263,4,4,4,0,0,False,463.8541535602778,922.3253824508644,,
301,343,2109.776885986328,2111,197.01018032705633,5,5,5,0,0,False,469.7327895384052,434.745580347743,,
302,77,1311.4304809570312,1311,232.6042588023957,6,5,5,0,0,True,478.9895330232556,997.3862682289268,,
303,188,568.2903900146484,569,116.86889201279749,6,6,6,0,0,False,456.1129111710919,789.3230919851446,,
304,114,331.8620147705078,334,70.56854982695653,4,4,4,0,0,False,458.7381944138674,233.90036638429052,,
305,92,1658.5667266845703,1658,193.39329956801785,6,6,6,0,0,False,476.8480100880129,601.7960937914287,,
306,56,2421.123779296875,2423,232.75796399325816,5,5,5,0,0,False,494.2169070048755,875.3941339990503,,
307,163,2123.5611724853516,2122,217.23688087924532,6,6,6,0,0,False,483.9328449350516,562.2639590946228,,
308,152,804.1456146240234,804,128.3161210495756,4,4,4,0,0,False,467.83650767966634,181.04802223330557,,
309,182,203.00222778320312,205,57.48960085355236,3,3,3,0,0,False,461.0007387090561,805.0415115239385,,
310,695,936.518798828125,938,122.42898750674803,4,4,4,0,0,False,476.0850789319189,356.339158627508,,
311,483,2516.0228729248047,2515,225.30522024854446,7,7,7,0,0,False,488.5287712003534,476.24505282280955,,
312,304,2694.921585083008,2693,291.7660900870429,8,8,8,0,0,False,506.6533193558213,847.4148049371746,,
313,502,2294.9529876708984,2293,213.018057511743,6,6,6,0,0,False,487.6672822312726,271.75777365077533,,
314,260,1153.533447265625,1153,138.22916054140194,6,6,6,0,0,False,479.9322648683308,208.50298128750424,,
315,339,1148.2265625,1149,150.38039081646207,4,4,4,0,0,False,483.3153470786124,718.5172117094672,,
316,8,541.1201171875,542,91.31755444464987,4,4,4,0,0,False,475.62368555734133,787.6473785144602,,
317,326,1255.5989379882812,1256,163.5655091092739,6,6,6,0,0,False,486.23884152990985,236.9276545466887,,
318,2,428.95420837402344,429,83.90923649524152,5,5,5,0,0,False,480.5405471202518,308.01059608533194,,
319,272,3512.964584350586,3513,271.9136965862872,5,4,4,0,0,True,517.5139060590474,29.07961703669425,,
320,349,1756.9438171386719,1758,191.5160177935056,6,6,6,0,0,False,489.32877416240365,57.74695631410087,,
321,204,1885.9920806884766,1884,224.55143513567853,6,6,6,0,0,False,509.0973975423167,906.9293749492388,,
322,529,798.4993743896484,799,113.49717127056377,4,4,4,0,0,False,485.0293896987632,330.13861796313506,,
323,301,2561.416061401367,2561,237.54151267256702,7,7,7,0,0,False,503.8649178004096,771.6357571283307,,
324,442,420.00843811035156,421,95.08182437243242,4,4,4,0,0,False,483.47328310186776,920.0083048493567,,
325,533,1003.8712615966797,1006,148.5460599676236,5,5,5,0,0,False,497.99162723058066,732.7426998581204,,
326,16,2711.9478454589844,2712,228.30232399326488,6,6,6,0,0,False,508.0663709677381,528.4128739580501,,
327,371,2281.9249572753906,2282,206.36440986914812,5,5,5,0,0,False,505.8605934939596,106.31314215167153,,
328,121,1873.4028015136719,1874,181.38196631973497,6,6,6,0,0,False,507.45432301482066,960.4881084438024,,
329,487,708.8494415283203,709,146.331569153395,6,6,6,0,0,False,503.13748949097993,930.0315639575357,,
330,497,2623.613784790039,2623,298.50978194864007,6,6,6,0,0,False,540.8875724386887,786.0657167151452,,
331,665,5244.833236694336,5242,459.28470359860415,11,11,10,0,0,False,552.4569087356118,693.8382347734765,,
332,311,4351.136444091797,4349,291.1353974859438,11,11,11,0,0,False,521.451818834203,327.94665609044057,,
