cell_i,cell_j,edge_id,component_index,face_i,face_j,contact_px,arclength_um,iface_cy,iface_cx,n_components,arclength_px,n_bins,mean_intensity,max_intensity,occupancy,continuity,n_segments,gap_fraction,width_mean_px,width_cv,left_intensity,right_intensity,threshold,AJ_occupancy,AJ_mean_intensity,AJ_max_intensity,AJ_skeleton_len,AJ_cluster_count,AJ_cluster_density,AJ_thickness_proxy,AJ_morph_label,aj_morph,aj_occupancy,has_AJ,AJ_threshold
473,677,26,0,0,1,44.71012287719026,,22.46875,15.53125,1,44.71012287719026,45,708.4100915705114,1285.5466075369784,0.3492063492063492,0.4222222222222222,3,0.19999999999999996,3.0555555555555554,0.4688653439355501,684.8908535305179,674.0947570453153,776.0314276037077,0.3492063492063492,708.4100915705114,1285.5466075369784,15.613058782510883,3,0.06709889857024992,3.0555555555555554,discontinuous,discontinuous,0.3492063492063492,True,776.0314276037077
21,677,27,0,2,1,13.70665797928474,,6.171875,75.828125,1,13.70665797928474,14,686.6885021596858,1034.3914963878055,0.21428571428571427,0.5,2,0.3571428571428571,2.3333333333333335,0.40406101782088427,675.5468621799404,668.167052595167,776.0314276037077,0.21428571428571427,686.6885021596858,1034.3914963878055,2.9371409955610157,2,0.14591448936879117,2.3333333333333335,punctate,punctate,0.21428571428571427,True,776.0314276037077
21,121,28,0,2,3,53.2698514212104,,21.2421875,92.7578125,1,53.2698514212104,53,713.3493291553274,1192.2103968361926,0.2668463611859838,0.2641509433962264,6,0.30188679245283023,2.675675675675676,0.4602337676725057,689.563797379057,697.5763135527015,776.0314276037077,0.2668463611859838,713.3493291553274,1192.2103968361926,14.214866012668002,6,0.1126340667361236,2.675675675675676,reticular,reticular,0.2668463611859838,True,776.0314276037077
121,580,29,0,3,4,33.77179774306647,,15.49609375,140.50390625,1,33.77179774306647,34,697.9132045804112,996.9888865385844,0.19327731092436976,0.29411764705882354,5,0.32352941176470584,2.0,0.48900964692182575,670.4424762839069,691.8969974623425,776.0314276037077,0.19327731092436976,697.9132045804112,996.9888865385844,6.5273222528615875,5,0.14805252708309039,2.0,discontinuous,discontinuous,0.19327731092436976,True,776.0314276037077
262,580,30,0,5,4,21.45272453017672,,10.390625,159.390625,1,21.45272453017672,21,823.0951000504961,2127.084701508202,0.5034013605442177,1.0,1,0.0,3.5238095238095237,0.29852327073479085,783.6689344121577,761.7510924888976,776.0314276037077,0.5034013605442177,823.0951000504961,2127.084701508202,10.799330715871275,1,0.04661412579988796,3.5238095238095237,thick,thick,0.5034013605442177,True,776.0314276037077
262,586,31,0,5,6,43.83703650951985,,16.72265625,209.27734375,1,43.83703650951985,44,702.6909839675376,1290.160266599647,0.25,0.20454545454545456,8,0.31818181818181823,2.566666666666667,0.5838380985191953,664.1714909801,708.7351487364505,776.0314276037077,0.25,702.6909839675376,1290.160266599647,10.959259127379962,8,0.18249408803587086,2.566666666666667,reticular,reticular,0.25,True,776.0314276037077
586,739,32,0,6,7,20.358919086508354,,7.46484375,242.53515625,1,20.358919086508354,20,714.0193144586068,1083.3783670850976,0.2714285714285714,0.3,5,0.25,2.533333333333333,0.591959046273789,705.9719803639565,699.0618622390227,776.0314276037077,0.2714285714285714,714.0193144586068,1083.3783670850976,5.525992323480839,5,0.2455926063045974,2.533333333333333,discontinuous,discontinuous,0.2714285714285714,True,776.0314276037077
302,739,33,0,8,7,9.538604094354724,,5.3515625,284.6484375,1,9.538604094354724,10,617.6050805436971,878.5984479723904,0.014285714285714285,0.1,1,0.9,1.0,,593.8967353156372,608.776815559905,776.0314276037077,0.014285714285714285,617.6050805436971,878.5984479723904,0.13626577277649607,1,0.10483714284691138,1.0,minimal,minimal,0.014285714285714285,False,776.0314276037077
302,343,34,0,8,9,4.0,,1.5,336.5,1,4.0,4,783.5267857142857,963.375,0.4642857142857143,1.0,1,0.0,3.25,0.2551249838734923,765.4791666666666,762.125,776.0314276037077,0.4642857142857143,783.5267857142857,963.375,1.8571428571428572,1,0.25,3.25,thick,thick,0.4642857142857143,True,776.0314276037077
343,709,35,0,9,10,43.0658872149272,,14.13671875,358.86328125,1,43.0658872149272,43,695.2307639099848,1569.92825972447,0.24916943521594684,0.5348837209302325,2,0.3023255813953488,2.5,0.447213595499958,665.2164241288457,651.7827432727944,776.0314276037077,0.24916943521594684,695.2307639099848,1569.92825972447,10.730702794417077,2,0.04644046899623082,2.5,punctate,punctate,0.24916943521594684,True,776.0314276037077
694,709,36,0,11,10,27.284759346902987,,6.609375,393.390625,1,27.284759346902987,27,783.2094093351742,1349.4961340162913,0.42328042328042326,0.9259259259259259,1,0.07407407407407407,3.2,0.29315098498896436,736.4877929510933,758.5353453840906,776.0314276037077,0.42328042328042326,783.2094093351742,1349.4961340162913,11.549104485461582,1,0.03665049734490354,3.2,thick,thick,0.42328042328042326,True,776.0314276037077
532,694,37,0,12,11,5.129817481141763,,1.86328125,441.86328125,1,5.129817481141763,5,761.9041630875927,1285.3633969528769,0.34285714285714286,0.6,1,0.4,4.0,0.0,750.2744298822611,734.5262645714469,776.0314276037077,0.34285714285714286,761.9041630875927,1285.3633969528769,1.7587945649628902,1,0.19493870954984274,4.0,punctate,punctate,0.34285714285714286,True,776.0314276037077
334,532,38,0,13,12,20.876380200388564,,7.28125,475.71875,1,20.876380200388564,21,700.7990105706011,1225.3698645641584,0.3197278911564626,1.0,1,0.0,2.238095238095238,0.4953381585882049,683.8381296621848,627.8491424813282,776.0314276037077,0.3197278911564626,700.7990105706011,1225.3698645641584,6.674761016450765,1,0.04790102452633946,2.238095238095238,punctate,punctate,0.3197278911564626,True,776.0314276037077
334,601,39,0,13,14,19.246799467905603,,7.171875,488.171875,1,19.246799467905603,19,653.1735087435338,1095.460429456372,0.11278195488721804,0.21052631578947367,2,0.5789473684210527,1.875,0.6765927710061479,641.539240568988,628.540417495357,776.0314276037077,0.11278195488721804,653.1735087435338,1095.460429456372,2.170691669312662,2,0.10391338068103413,1.875,discontinuous,discontinuous,0.11278195488721804,True,776.0314276037077
601,679,40,0,14,15,17.89694303808524,,4.72265625,509.27734375,1,17.89694303808524,18,605.5704466437752,1130.014136162841,0.1111111111111111,0.2222222222222222,1,0.7777777777777778,3.5,0.14285714285714285,598.0291553423517,588.2795436252653,776.0314276037077,0.1111111111111111,605.5704466437752,1130.014136162841,1.9885492264539155,1,0.05587546419921936,3.5,discontinuous,discontinuous,0.1111111111111111,True,776.0314276037077
432,679,41,0,16,15,17.200266170673647,,6.86328125,552.86328125,1,17.200266170673647,17,608.6482451430968,958.6345347239056,0.04201680672268908,0.11764705882352941,1,0.8823529411764706,2.5,0.6,602.7715395294102,586.1930039610344,776.0314276037077,0.04201680672268908,608.6482451430968,958.6345347239056,0.722700259272002,1,0.058138635186064394,2.5,minimal,minimal,0.04201680672268908,False,776.0314276037077
432,584,42,0,16,17,63.99836218495645,,23.13671875,576.86328125,1,63.99836218495645,64,603.3682594839904,873.2695873523005,0.017857142857142856,0.046875,3,0.890625,1.1428571428571428,0.30618621784789735,597.8096389148707,593.0191034486019,776.0314276037077,0.017857142857142856,603.3682594839904,873.2695873523005,1.1428278961599365,3,0.046876199602263954,1.1428571428571428,discontinuous,discontinuous,0.017857142857142856,False,776.0314276037077
403,584,43,0,18,17,22.55818217927547,,10.86328125,618.86328125,1,22.55818217927547,23,581.0858029797873,761.9401611702334,0.0,0.0,0,1.0,,,585.7438344532748,563.790889485336,776.0314276037077,0.0,581.0858029797873,761.9401611702334,0.0,0,0.0,,minimal,minimal,0.0,False,776.0314276037077
403,514,44,0,18,19,3.0,,1.5,681.5,1,3.0,3,662.125,820.5,0.09523809523809523,0.3333333333333333,1,0.6666666666666667,2.0,,634.0,655.4861111111112,776.0314276037077,0.09523809523809523,662.125,820.5,0.2857142857142857,1,0.3333333333333333,2.0,minimal,minimal,0.09523809523809523,True,776.0314276037077
238,514,45,0,20,19,43.73459107598583,,16.13671875,719.13671875,1,43.73459107598583,44,588.4816614945446,754.2964516133642,0.0,0.0,0,1.0,,,585.0219129281054,577.6347956360397,776.0314276037077,0.0,588.4816614945446,754.2964516133642,0.0,0,0.0,,minimal,minimal,0.0,False,776.0314276037077
238,562,46,0,20,21,28.028982958042743,,10.75,760.25,1,28.028982958042743,28,590.8441904130364,782.5626444997731,0.00510204081632653,0.03571428571428571,1,0.9642857142857143,1.0,,583.7575632492957,588.0772496945629,776.0314276037077,0.00510204081632653,590.8441904130364,782.5626444997731,0.1430050150920548,1,0.035677355881835744,1.0,minimal,minimal,0.00510204081632653,False,776.0314276037077
562,737,47,0,21,22,25.982978336998613,,10.359375,785.640625,1,25.982978336998613,26,562.0542734065376,712.5207650712797,0.0,0.0,0,1.0,,,556.0741095665805,560.0845264258797,776.0314276037077,0.0,562.0542734065376,712.5207650712797,0.0,0,0.0,,minimal,minimal,0.0,False,776.0314276037077
723,737,48,0,23,22,82.21753833496705,,35.859375,837.859375,1,82.21753833496705,82,553.8318137770589,727.5445103051925,0.0,0.0,0,1.0,,,551.2719694786163,549.7485440486572,776.0314276037077,0.0,553.8318137770589,727.5445103051925,0.0,0,0.0,,minimal,minimal,0.0,False,776.0314276037077
723,725,49,0,23,24,42.85355324083225,,9.390625,926.390625,1,42.85355324083225,43,543.4477252885997,604.6425817685174,0.0,0.0,0,1.0,,,541.2839006381214,542.6303150688143,776.0314276037077,0.0,543.4477252885997,604.6425817685174,0.0,0,0.0,,minimal,minimal,0.0,False,776.0314276037077
725,734,50,0,24,25,26.604025980945874,,14.13671875,984.86328125,2,26.604025980945874,27,563.3816077316353,694.037101522262,0.0,0.0,0,1.0,,,555.5002451981372,564.6999144304708,776.0314276037077,0.0,563.3816077316353,694.037101522262,0.0,0,0.0,,minimal,minimal,0.0,False,776.0314276037077
403,695,51,0,18,26,29.622989651087128,,11.28125,670.28125,1,29.622989651087128,30,589.8417573493396,908.3485025780664,0.01904761904761905,0.06666666666666667,1,0.9333333333333333,2.0,0.5,588.0149308512639,573.8605226808739,776.0314276037077,0.01904761904761905,589.8417573493396,908.3485025780664,0.5642474219254692,1,0.03375756504587987,2.0,minimal,minimal,0.01904761904761905,False,776.0314276037077
514,695,52,0,19,26,39.43520040980268,,17.5,689.5,1,39.43520040980268,39,611.4495908432347,836.439726667983,0.02564102564102564,0.05128205128205128,2,0.9230769230769231,2.3333333333333335,0.20203050891044214,615.2738865561912,593.7624523577831,776.0314276037077,0.02564102564102564,611.4495908432347,836.439726667983,1.0111589848667355,2,0.050716110967267865,2.3333333333333335,discontinuous,discontinuous,0.02564102564102564,False,776.0314276037077
108,302,53,0,27,8,46.2306628873193,,6.50390625,308.49609375,1,46.2306628873193,46,739.717427478045,1215.4166959765766,0.41304347826086957,0.5869565217391305,2,0.3695652173913043,4.586206896551724,0.364487207324536,728.4921131363488,726.3485568344535,776.0314276037077,0.41304347826086957,739.717427478045,1215.4166959765766,19.09527380128406,2,0.043261330794125044,4.586206896551724,thick,thick,0.41304347826086957,True,776.0314276037077
41,302,54,0,28,8,26.30358606251818,,10.53515625,326.53515625,1,26.30358606251818,26,706.0164961656163,1038.1931809472505,0.2032967032967033,0.34615384615384615,3,0.42307692307692313,2.466666666666667,0.6922296472900376,656.3628257126034,722.3872998461128,776.0314276037077,0.2032967032967033,706.0164961656163,1038.1931809472505,5.347432331391058,3,0.11405288970369368,2.466666666666667,discontinuous,discontinuous,0.2032967032967033,True,776.0314276037077
41,343,55,0,28,9,55.209002543086996,,29.46484375,345.46484375,1,55.209002543086996,55,671.8803453032297,1000.1776116688117,0.14025974025974025,0.16363636363636364,6,0.49090909090909096,1.9285714285714286,0.5171940756951459,674.5883610294416,631.6034594318683,776.0314276037077,0.14025974025974025,671.8803453032297,1000.1776116688117,7.743600356692721,6,0.10867792793969416,1.9285714285714286,discontinuous,discontinuous,0.14025974025974025,True,776.0314276037077
308,694,56,0,29,11,41.20381521270424,,13.35546875,424.35546875,1,41.20381521270424,41,658.483736323871,1419.5702092627098,0.1672473867595819,0.21951219512195122,4,0.5609756097560976,2.6666666666666665,0.4841229182759272,649.9647569793635,632.1827736742929,776.0314276037077,0.1672473867595819,658.483736323871,1419.5702092627098,6.89123041884949,4,0.0970783889635223,2.6666666666666665,discontinuous,discontinuous,0.1672473867595819,True,776.0314276037077
308,532,57,0,29,12,47.47477166695525,,22.5,440.5,1,47.47477166695525,47,662.8138766970582,1152.9687133468553,0.1398176291793313,0.2553191489361702,3,0.5957446808510638,2.4210526315789473,0.4890096469218258,643.4044951383338,649.5367338225242,776.0314276037077,0.1398176291793313,662.8138766970582,1152.9687133468553,6.637810020303773,3,0.06319145716056485,2.4210526315789473,discontinuous,discontinuous,0.1398176291793313,True,776.0314276037077
679,716,58,0,15,30,34.181485569973425,,8.390625,533.609375,1,34.181485569973425,34,721.8883145278468,1282.8903583552944,0.28991596638655465,0.5588235294117647,3,0.2647058823529411,2.76,0.4614980674808887,692.054068675055,679.1443457593775,776.0314276037077,0.28991596638655465,721.8883145278468,1282.8903583552944,9.909758421546918,3,0.08776681147630801,2.76,discontinuous,discontinuous,0.28991596638655465,True,776.0314276037077
108,739,59,0,27,7,12.968845963982538,,12.5,282.5,1,12.968845963982538,13,719.0942531467589,1450.1530719733678,0.26373626373626374,0.23076923076923078,4,0.3846153846153846,3.0,0.7453559924999299,754.3341101905814,641.6101557208125,776.0314276037077,0.26373626373626374,719.0942531467589,1450.1530719733678,3.4203549795118784,4,0.3084314526603923,3.0,discontinuous,discontinuous,0.26373626373626374,True,776.0314276037077
601,716,60,0,14,30,38.119756952649716,,27.86328125,513.79296875,1,38.119756952649716,38,740.9757078894249,1127.847521129287,0.3458646616541353,0.3157894736842105,6,0.368421052631579,3.8333333333333335,0.4861017342390847,727.8643082187724,726.4855024074099,776.0314276037077,0.3458646616541353,740.9757078894249,1127.847521129287,13.184276840766067,6,0.15739869505078097,3.8333333333333335,reticular,reticular,0.3458646616541353,True,776.0314276037077
198,403,61,0,31,18,49.864707738000064,,11.8671875,636.8671875,1,49.864707738000064,50,606.8725355036539,789.9262032485868,0.014285714285714285,0.04,2,0.92,1.25,0.34641016151377546,595.708304613577,598.5013632064355,776.0314276037077,0.014285714285714285,606.8725355036539,789.9262032485868,0.7123529676857152,2,0.040108527468133,1.25,minimal,minimal,0.014285714285714285,False,776.0314276037077
723,738,62,0,23,32,76.3445077628353,,19.27734375,873.27734375,1,76.3445077628353,76,533.7035274486461,633.5337768678542,0.0,0.0,0,1.0,,,530.0925752144707,530.1304171505343,776.0314276037077,0.0,533.7035274486461,633.5337768678542,0.0,0,0.0,,minimal,minimal,0.0,False,776.0314276037077
478,739,63,0,33,7,26.794209670236672,,14.35546875,264.35546875,1,26.794209670236672,27,816.0945121477396,1448.42638375438,0.5396825396825397,0.5555555555555556,2,0.03703703703703709,3.923076923076923,0.4237290742151826,799.0275509670814,772.1419337482905,776.0314276037077,0.5396825396825397,816.0945121477396,1448.42638375438,14.46036712361979,2,0.0746429928187665,3.923076923076923,thick,thick,0.5396825396825397,True,776.0314276037077
