cell_i,cell_j,edge_id,component_index,face_i,face_j,contact_px,arclength_um,iface_cy,iface_cx,n_components,arclength_px,n_bins,mean_intensity,max_intensity,occupancy,continuity,n_segments,gap_fraction,width_mean_px,width_cv,left_intensity,right_intensity,threshold,AJ_occupancy,AJ_mean_intensity,AJ_max_intensity,AJ_skeleton_len,AJ_cluster_count,AJ_cluster_density,AJ_thickness_proxy,AJ_morph_label,aj_morph,aj_occupancy,has_AJ,AJ_threshold
705,711,31,0,1,0,57.17865222670493,,10.72265625,10.72265625,1,57.17865222670493,57,631.803598485628,1072.0157422795037,0.10025062656641603,0.19298245614035087,3,0.736842105263158,2.6666666666666665,0.4873397172404482,608.8475069381557,634.4350869262216,782.2249545430083,0.10025062656641603,631.803598485628,1072.0157422795037,5.732195711950369,3,0.05246713385452742,2.6666666666666665,discontinuous,discontinuous,0.10025062656641603,True,782.2249545430083
620,705,32,0,2,1,2.0,,0.5,72.5,1,2.0,2,631.2589285714286,688.875,0.0,0.0,0,1.0,,,618.4375,631.7916666666667,782.2249545430083,0.0,631.2589285714286,688.875,0.0,0,0.0,,minimal,minimal,0.0,False,782.2249545430083
400,620,33,0,3,2,26.266101122837753,,9.171875,141.828125,1,26.266101122837753,26,635.964515838252,1390.6056154330895,0.25274725274725274,0.3076923076923077,1,0.6923076923076923,5.75,0.14420107784153913,619.7427731988228,632.929507470578,782.2249545430083,0.25274725274725274,635.964515838252,1390.6056154330895,6.638684899178773,1,0.038071885710152985,5.75,punctate,punctate,0.25274725274725274,True,782.2249545430083
386,400,34,0,4,3,19.77124728182379,,7.75,158.75,1,19.77124728182379,20,826.8621848434383,1107.9402344479922,0.6642857142857143,1.0,1,0.0,4.65,0.328089167793384,824.0130079011906,784.6140450150552,782.2249545430083,0.6642857142857143,826.8621848434383,1107.9402344479922,13.133757122925802,1,0.050578498450086426,4.65,thick,thick,0.6642857142857143,True,782.2249545430083
386,622,35,0,4,5,46.425295301400055,,16.1328125,192.8671875,1,46.425295301400055,46,722.4746142311114,1384.188359563351,0.3136645962732919,0.2608695652173913,4,0.28260869565217395,3.0606060606060606,0.49544538626522,700.4829832511626,691.8213616833805,782.2249545430083,0.3136645962732919,722.4746142311114,1384.188359563351,14.561971507582005,4,0.08615992583421157,3.0606060606060606,discontinuous,discontinuous,0.3136645962732919,True,782.2249545430083
597,622,36,0,6,5,37.73017080339206,,10.24609375,217.75390625,1,37.73017080339206,38,619.1235119932314,1178.5895285466124,0.07894736842105263,0.13157894736842105,2,0.8157894736842105,3.0,0.3984095364447979,605.3220410758174,617.368905221796,782.2249545430083,0.07894736842105263,619.1235119932314,1178.5895285466124,2.9786976950046364,2,0.053007976306860334,3.0,discontinuous,discontinuous,0.07894736842105263,True,782.2249545430083
483,597,37,0,7,6,45.93973316377805,,16.79296875,252.13671875,1,45.93973316377805,46,699.0114687891077,1559.1107102380993,0.16149068322981366,0.1956521739130435,5,0.5869565217391304,2.736842105263158,0.614181516256589,713.7705003401538,649.518036638384,782.2249545430083,0.16149068322981366,699.0114687891077,1559.1107102380993,7.418838896013847,5,0.10883824645159962,2.736842105263158,discontinuous,discontinuous,0.16149068322981366,True,782.2249545430083
483,536,38,0,7,8,24.843639030015105,,8.53515625,279.53515625,1,24.843639030015105,25,841.9361232433553,1742.2526842656648,0.5257142857142857,0.84,2,0.12,4.181818181818182,0.3194986621021536,813.604149546693,787.0089468816798,782.2249545430083,0.5257142857142857,841.9361232433553,1742.2526842656648,13.06065594720794,2,0.08050350424040853,4.181818181818182,thick,thick,0.5257142857142857,True,782.2249545430083
523,536,39,0,9,8,38.63253681381468,,17.171875,304.828125,1,38.63253681381468,39,696.562604883719,1277.4293524753855,0.28205128205128205,0.46153846153846156,3,0.20512820512820518,2.4838709677419355,0.3943435441737396,655.4441246573531,660.9791349335102,782.2249545430083,0.28205128205128205,696.562604883719,1277.4293524753855,10.896356537229781,3,0.07765475030692845,2.4838709677419355,discontinuous,discontinuous,0.28205128205128205,True,782.2249545430083
523,571,40,0,9,10,32.272892427726845,,9.20703125,332.50390625,1,32.272892427726845,32,745.7772588245438,1350.9901996565002,0.34375,0.5625,3,0.15625,2.8518518518518516,0.4743372043571344,751.0452261333974,676.3226734686327,782.2249545430083,0.34375,745.7772588245438,1350.9901996565002,11.093806772031103,3,0.09295727077200518,2.8518518518518516,discontinuous,discontinuous,0.34375,True,782.2249545430083
