method,adjacency_pair_f1_mean,adjacency_pair_f1_median,adjacency_pair_precision_mean,adjacency_pair_precision_median,adjacency_pair_recall_mean,adjacency_pair_recall_median,adjacency_component_f1_mean,adjacency_component_f1_median,vertex_f1_mean,vertex_f1_median,vertex_loc_error_median_px_mean,vertex_loc_error_median_px_median,vertex_incident_set_accuracy_mean,vertex_incident_set_accuracy_median,vertex_cyclic_order_accuracy_mean,vertex_cyclic_order_accuracy_median,pq_mean,pq_median,ap50_mean,ap50_median,vi_mean,vi_median,boundary_f1_mean,boundary_f1_median,n_splits_mean,n_splits_median,n_merges_mean,n_merges_median,complex_edit_distance_approx_mean,complex_edit_distance_approx_median,validity_fraction_mean,validity_fraction_median,euler_residual_pred_mean,euler_residual_pred_median,legacy_f1_mean,legacy_f1_median,method_runtime_s_mean,method_runtime_s_median,n_images
classical,0.44267427274783544,0.4522434156985652,0.30075708878320845,0.29947130733261096,0.887564982724264,0.9080366974538754,0.440884787177192,0.45093252424213276,0.46425254144354733,0.4623514292761442,1.0,1.0,0.8921144236794772,0.9026727292891206,0.8921144236794772,0.9026727292891206,0.4307321163152008,0.4355673009612034,0.3214793282819809,0.32340371615184704,6.367335575425086,6.3651258257954435,0.5089062647773704,0.4947424535430145,4.066666666666666,4.0,11.066666666666666,10.0,2930.1,2852.0,1.0,1.0,0.0,0.0,0.4271880128174487,0.4324892733928616,1.792928687731425,1.7791306972503662,30
