n_pred_cells,n_ref_cells,n_matched_cells,n_unmatched_pred_cells,n_unmatched_ref_cells,n_splits,n_merges,mean_matched_iou,n_pred_edges,n_ref_edges,n_matched_edges,n_unmatched_pred_edges,n_unmatched_ref_edges,n_pred_pairs,n_ref_pairs,n_pair_tp,adjacency_pair_precision,adjacency_pair_recall,adjacency_pair_f1,adjacency_component_precision,adjacency_component_recall,adjacency_component_f1,arclength_rel_error_mean_abs,arclength_rel_error_median_abs,arclength_rel_error_mean_signed,arclength_rel_error_max_abs,n_pred_vertices,n_ref_vertices,n_matched_vertices,vertex_precision,vertex_recall,vertex_f1,vertex_loc_error_mean_px,vertex_loc_error_median_px,vertex_loc_error_p95_px,vertex_incident_set_accuracy,vertex_cyclic_order_accuracy,n_vertex_incident_set_mismatches,pq,sq,rq,ap50,ap75,vi,vi_merge,vi_split,boundary_precision,boundary_recall,boundary_f1,hausdorff_px,hausdorff95_px,euler_residual_pred,euler_residual_ref,valid_pred,valid_ref,validity_fraction,complex_edit_distance_approx,tol_px,iou_thresh,runtime_s,legacy_f1,legacy_precision,legacy_recall,method_runtime_s,method,image_id,dataset,shape
655,997,380,275,617,78,49,0.693079047603635,543,915,68,475,847,506,724,185,0.36561264822134387,0.255524861878453,0.30081300813008127,0.1252302025782689,0.07431693989071038,0.09327846364883402,0.2731221316415806,0.19324964691972724,-0.09205753471196088,2.6740659944784557,45,126,3,0.06666666666666667,0.023809523809523808,0.03508771929824561,1.6881650340819931,1.4142135623730951,2.1538825359871203,0.3333333333333333,0.3333333333333333,2,0.3188499250476772,0.693079047603635,0.4600484261501211,0.29874213836477986,0.07692307692307693,2.60559505209162,1.4477895954139925,1.1578054566776275,0.7713163799551234,0.6945226917057903,0.7309079676204986,63.13477647065839,13.0,0,0,True,True,1.0,2216,3.0,0.5,1.579726102296263,0.29942857142857143,0.3608815426997245,0.255859375,9.119582176208496,cellpose_sam,0001,haec,"[1200, 1200]"
701,996,425,276,571,98,41,0.7058973407292211,700,1006,97,603,909,651,777,257,0.39477726574500765,0.3307593307593308,0.35994397759103636,0.13857142857142857,0.09642147117296222,0.11371629542790151,0.5323489447202235,0.2177793894738907,0.2695696918787293,4.790977969759319,82,140,3,0.036585365853658534,0.02142857142857143,0.02702702702702703,2.49071198499986,2.23606797749979,2.923606797749979,0.6666666666666666,0.6666666666666666,1,0.3535726220505821,0.7058973407292211,0.5008839127872716,0.3341194968553459,0.10842586544741999,2.631019308482657,1.170966233738652,1.460053074744005,0.7709268011803939,0.7359026747840156,0.7530076947668323,50.99019513592785,10.198039027185569,0,0,True,True,1.0,2360,3.0,0.5,1.0749856228940189,0.35258358662613976,0.3670886075949367,0.3391812865497076,0.8260707855224609,cellpose_sam,0003,haec,"[1200, 1200]"
661,939,403,258,536,99,38,0.7066630790420204,624,873,69,555,804,574,698,204,0.3554006968641115,0.2922636103151863,0.3207547169811321,0.11057692307692307,0.07903780068728522,0.09218436873747493,0.4340447036593662,0.2514460515694671,0.07806660724066015,5.821682040680318,81,106,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.3559815260674178,0.7066630790420204,0.50375,0.3366750208855472,0.1088011088011088,2.6292648951716755,1.3030822870048668,1.3261826081668089,0.7892122072391767,0.7295857435119895,0.7582285381970068,58.69412236331676,10.44030650891055,0,0,True,True,1.0,2153,3.0,0.5,1.0250823898240924,0.31394072447859495,0.3412887828162291,0.29065040650406504,0.7724487781524658,cellpose_sam,0005,haec,"[1200, 1200]"
773,1207,447,326,760,121,36,0.6827060563768844,800,1059,81,719,978,757,830,266,0.3513870541611625,0.3204819277108434,0.33522369250157535,0.10125,0.0764872521246459,0.08714362560516406,0.48707422972133235,0.24417952052111463,0.275410970524813,4.325570950851693,98,153,3,0.030612244897959183,0.0196078431372549,0.02390438247011952,1.74535599249993,2.0,2.212461179749811,0.0,0.0,3,0.3082521284853206,0.6827060563768844,0.45151515151515154,0.29158512720156554,0.06853750674581759,3.1206163504403865,1.2762334586293431,1.8443828918110434,0.7381431730420146,0.7081330420004855,0.7228267534535544,76.05918747922567,10.63014581273465,0,0,True,True,1.0,2786,3.0,0.5,1.131239101756364,0.35765124555160144,0.34956521739130436,0.366120218579235,0.8052518367767334,cellpose_sam,0007,haec,"[1200, 1200]"
424,665,288,136,377,51,23,0.7357723638601912,326,525,35,291,490,285,420,127,0.4456140350877193,0.30238095238095236,0.36028368794326243,0.10736196319018405,0.06666666666666667,0.08225616921269095,0.43880235693330755,0.22511334875663538,0.09541131414414217,2.1836008691813857,17,58,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.38916885361200193,0.7357723638601912,0.5289256198347108,0.3595505617977528,0.1475237091675448,1.9889269748854506,1.0439482862611706,0.9449786886242799,0.8287044125302385,0.7592084765619971,0.7924356794118091,77.87810988975015,15.556349186104045,0,0,True,True,1.0,1294,3.0,0.5,0.9089834131300449,0.31890660592255127,0.445859872611465,0.24822695035460993,0.7593851089477539,cellpose_sam,0009,haec,"[1200, 1200]"
510,843,352,158,491,70,24,0.7090646994196185,371,572,30,341,542,335,467,125,0.373134328358209,0.2676659528907923,0.31172069825436416,0.08086253369272237,0.05244755244755245,0.06362672322375398,0.5400128379667396,0.22780770369224923,0.19172144645060177,8.26536703940237,18,68,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.3689442338443544,0.7090646994196185,0.5203252032520326,0.3516483516483517,0.11083743842364532,2.3088037954237617,1.1796890427707738,1.1291147526529879,0.8029174070040694,0.7310955543588823,0.7653251459576794,91.0659101969557,12.0,0,0,True,True,1.0,1532,3.0,0.5,1.0465059000998735,0.2841918294849023,0.3508771929824561,0.23880597014925373,0.9040606021881104,cellpose_sam,0011,haec,"[1200, 1200]"
566,834,411,155,423,64,12,0.7310514887019234,247,429,24,223,405,229,360,103,0.4497816593886463,0.2861111111111111,0.34974533106960953,0.09716599190283401,0.055944055944055944,0.07100591715976332,0.5536415479369646,0.26724332580992355,0.23546908096003874,4.8482194362705675,11,47,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.42923165979498645,0.7310514887019234,0.5871428571428572,0.4155712841253792,0.16472545757071547,2.5691341501939267,1.1699535622979744,1.3991805878959522,0.7692850646794532,0.716615057645943,0.7420165766036658,70.40596565632774,11.180339887498949,0,0,True,True,1.0,1206,3.0,0.5,0.9212813302874565,0.36613272311212813,0.4519774011299435,0.3076923076923077,0.7837181091308594,cellpose_sam,0014,haec,"[1200, 1200]"
473,792,350,123,442,50,19,0.7333270985971095,204,362,22,182,340,192,295,82,0.4270833333333333,0.27796610169491526,0.33675564681724846,0.10784313725490197,0.06077348066298342,0.07773851590106007,0.7162148616915915,0.22937721741859887,0.45716133563578887,4.022359744899245,14,26,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.40579365139761003,0.7333270985971095,0.5533596837944664,0.3825136612021858,0.1437613019891501,2.470528745752077,1.109112565722778,1.361416180029299,0.76475331931684,0.7071515678390746,0.7348253456919935,51.97114584074513,10.63014581273465,0,0,True,True,1.0,1087,3.0,0.5,0.9018137957900763,0.34366197183098596,0.4206896551724138,0.2904761904761905,0.8251450061798096,cellpose_sam,0016,haec,"[1200, 1200]"
434,661,285,149,376,50,33,0.7137372880764483,226,492,15,211,477,194,419,84,0.4329896907216495,0.20047732696897375,0.27406199021207184,0.06637168141592921,0.03048780487804878,0.04178272980501393,0.4106286217900175,0.2449243229033171,0.010729227765132594,1.8399974315848704,15,56,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.3715344787247265,0.7137372880764483,0.5205479452054794,0.35185185185185186,0.12077789150460594,2.3724862089536454,1.3741673650565303,0.9983188438971152,0.7903690663509324,0.6878021006214642,0.7355271381944745,54.56189146281496,14.0,0,0,True,True,1.0,1213,3.0,0.5,0.8847813410684466,0.2685851318944844,0.4028776978417266,0.2014388489208633,0.77378249168396,cellpose_sam,0018,haec,"[1200, 1200]"
872,1132,519,353,613,127,49,0.6928395551976584,946,1199,115,831,1084,894,974,326,0.36465324384787473,0.3347022587268994,0.3490364025695931,0.12156448202959831,0.09591326105087573,0.10722610722610723,0.43364211342464737,0.29491097553075274,0.06423716437466649,7.124377994300021,129,208,9,0.06976744186046512,0.04326923076923077,0.05341246290801187,2.0262297752777543,2.0,3.0,0.4444444444444444,0.4444444444444444,5,0.35886599715327816,0.6928395551976584,0.5179640718562875,0.34949494949494947,0.08500270709258256,3.157520310088648,1.275688013975991,1.881832296112657,0.7530239358710878,0.7289990636959466,0.7408167678248363,59.53990258641679,9.848857801796104,0,0,True,True,1.0,2886,3.0,0.5,1.1579178511165082,0.3551263001485884,0.3621212121212121,0.34839650145772594,0.795616626739502,cellpose_sam,0020,haec,"[1200, 1200]"
