frame,kind,participants,dV,dE,dF,evidence,run
41,entry,"{""cell"": 1466, ""sides"": 4}",,,,"{""neighbours"": [0, 557, 937, 1288]}",tracker
41,entry,"{""cell"": 1467, ""sides"": 3}",,,,"{""neighbours"": [0, 542, 614]}",tracker
41,entry,"{""cell"": 1468, ""sides"": 3}",,,,"{""neighbours"": [0, 1049, 1224]}",tracker
41,entry,"{""cell"": 1469, ""sides"": 3}",,,,"{""neighbours"": [0, 559, 1343]}",tracker
41,t1,"{""lost"": [0, 232], ""gained"": [49, 132], ""cells"": [0, 49, 132, 232]}",0.0,0.0,0.0,"{""side_change"": {""0"": -3, ""232"": -1, ""49"": 2, ""132"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",tracker
41,t1,"{""lost"": [0, 408], ""gained"": [49, 1229], ""cells"": [0, 49, 408, 1229]}",0.0,0.0,0.0,"{""side_change"": {""0"": -3, ""408"": -2, ""49"": 2, ""1229"": 2}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",tracker
41,t1,"{""lost"": [0, 555], ""gained"": [1282, 1453], ""cells"": [0, 555, 1282, 1453]}",0.0,0.0,0.0,"{""side_change"": {""0"": -3, ""555"": -1, ""1282"": 1, ""1453"": 1}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",tracker
41,t1,"{""lost"": [0, 1368], ""gained"": [1369, 1381], ""cells"": [0, 1368, 1369, 1381]}",0.0,0.0,0.0,"{""side_change"": {""0"": -3, ""1368"": -2, ""1369"": 2, ""1381"": 0}, ""charge_delta"": 3, ""generic"": false, ""isolated"": false}",tracker
41,t1,"{""lost"": [40, 643], ""gained"": [389, 781], ""cells"": [40, 389, 643, 781]}",0.0,0.0,0.0,"{""side_change"": {""40"": -1, ""643"": -1, ""389"": 1, ""781"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [48, 192], ""gained"": [421, 513], ""cells"": [48, 192, 421, 513]}",0.0,0.0,0.0,"{""side_change"": {""48"": -1, ""192"": -1, ""421"": 0, ""513"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",tracker
41,t1,"{""lost"": [77, 128], ""gained"": [173, 446], ""cells"": [77, 128, 173, 446]}",0.0,0.0,0.0,"{""side_change"": {""77"": -1, ""128"": -1, ""173"": 1, ""446"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [123, 586], ""gained"": [11, 314], ""cells"": [11, 123, 314, 586]}",0.0,0.0,0.0,"{""side_change"": {""123"": -1, ""586"": -1, ""11"": 1, ""314"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [124, 278], ""gained"": [1, 54], ""cells"": [1, 54, 124, 278]}",0.0,0.0,0.0,"{""side_change"": {""124"": -1, ""278"": -1, ""1"": 1, ""54"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [143, 509], ""gained"": [56, 312], ""cells"": [56, 143, 312, 509]}",0.0,0.0,0.0,"{""side_change"": {""143"": -1, ""509"": -1, ""56"": 1, ""312"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [165, 1134], ""gained"": [569, 1251], ""cells"": [165, 569, 1134, 1251]}",0.0,0.0,0.0,"{""side_change"": {""165"": -1, ""1134"": -1, ""569"": 1, ""1251"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": false}",tracker
41,t1,"{""lost"": [166, 170], ""gained"": [320, 1320], ""cells"": [166, 170, 320, 1320]}",0.0,0.0,0.0,"{""side_change"": {""166"": -1, ""170"": -1, ""320"": 1, ""1320"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [185, 403], ""gained"": [229, 452], ""cells"": [185, 229, 403, 452]}",0.0,0.0,0.0,"{""side_change"": {""185"": -1, ""403"": -1, ""229"": 1, ""452"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [198, 1076], ""gained"": [184, 480], ""cells"": [184, 198, 480, 1076]}",0.0,0.0,0.0,"{""side_change"": {""198"": -1, ""1076"": -1, ""184"": 1, ""480"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [291, 742], ""gained"": [0, 202], ""cells"": [0, 202, 291, 742]}",0.0,0.0,0.0,"{""side_change"": {""291"": -1, ""742"": -1, ""0"": -3, ""202"": 1}, ""charge_delta"": 4, ""generic"": false, ""isolated"": false}",tracker
41,t1,"{""lost"": [300, 516], ""gained"": [0, 274], ""cells"": [0, 274, 300, 516]}",0.0,0.0,0.0,"{""side_change"": {""300"": -1, ""516"": -1, ""0"": -3, ""274"": 1}, ""charge_delta"": 4, ""generic"": false, ""isolated"": false}",tracker
41,t1,"{""lost"": [408, 492], ""gained"": [176, 1229], ""cells"": [176, 408, 492, 1229]}",0.0,0.0,0.0,"{""side_change"": {""408"": -2, ""492"": -1, ""176"": 1, ""1229"": 2}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",tracker
41,t1,"{""lost"": [414, 981], ""gained"": [661, 982], ""cells"": [414, 661, 981, 982]}",0.0,0.0,0.0,"{""side_change"": {""414"": -1, ""981"": -1, ""661"": 1, ""982"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [422, 505], ""gained"": [148, 432], ""cells"": [148, 422, 432, 505]}",0.0,0.0,0.0,"{""side_change"": {""422"": -1, ""505"": -1, ""148"": 1, ""432"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [465, 493], ""gained"": [413, 679], ""cells"": [413, 465, 493, 679]}",0.0,0.0,0.0,"{""side_change"": {""465"": -1, ""493"": -1, ""413"": 1, ""679"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [576, 1027], ""gained"": [327, 1460], ""cells"": [327, 576, 1027, 1460]}",0.0,0.0,0.0,"{""side_change"": {""576"": -1, ""1027"": -1, ""327"": 1, ""1460"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [613, 1252], ""gained"": [577, 1129], ""cells"": [577, 613, 1129, 1252]}",0.0,0.0,0.0,"{""side_change"": {""613"": -1, ""1252"": -1, ""577"": 1, ""1129"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [664, 1010], ""gained"": [455, 859], ""cells"": [455, 664, 859, 1010]}",0.0,0.0,0.0,"{""side_change"": {""664"": -1, ""1010"": -1, ""455"": 1, ""859"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [689, 1347], ""gained"": [0, 644], ""cells"": [0, 644, 689, 1347]}",0.0,0.0,0.0,"{""side_change"": {""689"": -2, ""1347"": -1, ""0"": -3, ""644"": 1}, ""charge_delta"": 5, ""generic"": false, ""isolated"": false}",tracker
41,t1,"{""lost"": [743, 822], ""gained"": [650, 1000], ""cells"": [650, 743, 822, 1000]}",0.0,0.0,0.0,"{""side_change"": {""743"": -1, ""822"": -1, ""650"": 1, ""1000"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
41,t1,"{""lost"": [799, 1368], ""gained"": [798, 1369], ""cells"": [798, 799, 1368, 1369]}",0.0,0.0,0.0,"{""side_change"": {""799"": -1, ""1368"": -2, ""798"": 1, ""1369"": 2}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",tracker
41,t1,"{""lost"": [1283, 1442], ""gained"": [0, 641], ""cells"": [0, 641, 1283, 1442]}",0.0,0.0,0.0,"{""side_change"": {""1283"": -1, ""1442"": -1, ""0"": -3, ""641"": 1}, ""charge_delta"": 4, ""generic"": false, ""isolated"": false}",tracker
41,t1,"{""lost"": [1373, 1405], ""gained"": [0, 1404], ""cells"": [0, 1373, 1404, 1405]}",0.0,0.0,0.0,"{""side_change"": {""1373"": -1, ""1405"": -2, ""0"": -3, ""1404"": 1}, ""charge_delta"": 5, ""generic"": false, ""isolated"": false}",tracker
41,contact_death,"{""cells"": [0, 557]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_death,"{""cells"": [281, 288]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_death,"{""cells"": [348, 918]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_death,"{""cells"": [421, 519]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_birth,"{""cells"": [0, 569]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_birth,"{""cells"": [0, 580]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_birth,"{""cells"": [0, 865]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_birth,"{""cells"": [0, 1079]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_birth,"{""cells"": [0, 1219]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_birth,"{""cells"": [0, 1402]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_birth,"{""cells"": [15, 259]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_birth,"{""cells"": [652, 1360]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_birth,"{""cells"": [960, 1347]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
41,contact_birth,"{""cells"": [1141, 1329]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
42,division,"{""parent"": 1329, ""children"": [1329, 1470]}",2.0,3.0,1.0,"{""source"": ""heuristic_asymmetric""}",tracker
42,exit,"{""cell"": 223, ""sides"": 4}",,,,"{""neighbours"": [0, 139, 435, 492]}",tracker
42,exit,"{""cell"": 291, ""sides"": 3}",,,,"{""neighbours"": [0, 132, 202]}",tracker
42,exit,"{""cell"": 574, ""sides"": 4}",,,,"{""neighbours"": [0, 161, 365, 616]}",tracker
42,exit,"{""cell"": 841, ""sides"": 3}",,,,"{""neighbours"": [0, 929, 1238]}",tracker
42,extrusion,"{""cell"": 1400, ""sides"": 5, ""neighbours"": [851, 1141, 1236, 1237, 1329]}",-4.0,-5.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 1}",tracker
42,exit,"{""cell"": 1429, ""sides"": 3}",,,,"{""neighbours"": [0, 725, 937]}",tracker
42,exit,"{""cell"": 1440, ""sides"": 3}",,,,"{""neighbours"": [0, 1273, 1284]}",tracker
42,exit,"{""cell"": 1442, ""sides"": 3}",,,,"{""neighbours"": [0, 641, 1147]}",tracker
42,exit,"{""cell"": 1452, ""sides"": 3}",,,,"{""neighbours"": [0, 1402, 1454]}",tracker
42,exit,"{""cell"": 1456, ""sides"": 3}",,,,"{""neighbours"": [0, 1301, 1315]}",tracker
42,exit,"{""cell"": 1460, ""sides"": 4}",,,,"{""neighbours"": [0, 327, 576, 1027]}",tracker
42,exit,"{""cell"": 1462, ""sides"": 3}",,,,"{""neighbours"": [0, 606, 640]}",tracker
42,exit,"{""cell"": 1467, ""sides"": 3}",,,,"{""neighbours"": [0, 542, 614]}",tracker
42,exit,"{""cell"": 1468, ""sides"": 3}",,,,"{""neighbours"": [0, 1049, 1224]}",tracker
42,entry,"{""cell"": 1471, ""sides"": 4}",,,,"{""neighbours"": [0, 725, 937, 1282]}",tracker
42,entry,"{""cell"": 1472, ""sides"": 4}",,,,"{""neighbours"": [0, 1270, 1279, 1438]}",tracker
42,entry,"{""cell"": 1473, ""sides"": 4}",,,,"{""neighbours"": [0, 1219, 1301, 1346]}",tracker
42,entry,"{""cell"": 1474, ""sides"": 3}",,,,"{""neighbours"": [0, 542, 614]}",tracker
42,entry,"{""cell"": 1475, ""sides"": 3}",,,,"{""neighbours"": [0, 1277, 1323]}",tracker
42,entry,"{""cell"": 1476, ""sides"": 3}",,,,"{""neighbours"": [0, 1049, 1224]}",tracker
42,entry,"{""cell"": 1477, ""sides"": 4}",,,,"{""neighbours"": [0, 139, 435, 492]}",tracker
42,entry,"{""cell"": 1478, ""sides"": 3}",,,,"{""neighbours"": [0, 1402, 1454]}",tracker
42,entry,"{""cell"": 1479, ""sides"": 3}",,,,"{""neighbours"": [0, 614, 790]}",tracker
42,entry,"{""cell"": 1480, ""sides"": 4}",,,,"{""neighbours"": [0, 309, 606, 640]}",tracker
42,t1,"{""lost"": [0, 644], ""gained"": [689, 1347], ""cells"": [0, 644, 689, 1347]}",0.0,0.0,0.0,"{""side_change"": {""0"": 0, ""644"": -1, ""689"": 1, ""1347"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",tracker
42,t1,"{""lost"": [0, 1404], ""gained"": [1373, 1405], ""cells"": [0, 1373, 1404, 1405]}",0.0,0.0,0.0,"{""side_change"": {""0"": 0, ""1404"": -1, ""1373"": 0, ""1405"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",tracker
42,t1,"{""lost"": [49, 1229], ""gained"": [0, 408], ""cells"": [0, 49, 408, 1229]}",0.0,0.0,0.0,"{""side_change"": {""49"": -1, ""1229"": -1, ""0"": 0, ""408"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",tracker
42,t1,"{""lost"": [67, 282], ""gained"": [103, 164], ""cells"": [67, 103, 164, 282]}",0.0,0.0,0.0,"{""side_change"": {""67"": -1, ""282"": -1, ""103"": 1, ""164"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
42,t1,"{""lost"": [92, 114], ""gained"": [231, 483], ""cells"": [92, 114, 231, 483]}",0.0,0.0,0.0,"{""side_change"": {""92"": -1, ""114"": -1, ""231"": 1, ""483"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
42,t1,"{""lost"": [171, 197], ""gained"": [123, 368], ""cells"": [123, 171, 197, 368]}",0.0,0.0,0.0,"{""side_change"": {""171"": -1, ""197"": -1, ""123"": 1, ""368"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
42,t1,"{""lost"": [184, 480], ""gained"": [198, 1076], ""cells"": [184, 198, 480, 1076]}",0.0,0.0,0.0,"{""side_change"": {""184"": -1, ""480"": -1, ""198"": 1, ""1076"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
42,t1,"{""lost"": [233, 239], ""gained"": [211, 1262], ""cells"": [211, 233, 239, 1262]}",0.0,0.0,0.0,"{""side_change"": {""233"": -1, ""239"": -1, ""211"": 1, ""1262"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
42,t1,"{""lost"": [353, 1320], ""gained"": [170, 510], ""cells"": [170, 353, 510, 1320]}",0.0,0.0,0.0,"{""side_change"": {""353"": -1, ""1320"": -1, ""170"": 1, ""510"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
42,t1,"{""lost"": [365, 516], ""gained"": [0, 167], ""cells"": [0, 167, 365, 516]}",0.0,0.0,0.0,"{""side_change"": {""365"": -2, ""516"": -1, ""0"": 0, ""167"": 1}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",tracker
42,t1,"{""lost"": [455, 859], ""gained"": [664, 1010], ""cells"": [455, 664, 859, 1010]}",0.0,0.0,0.0,"{""side_change"": {""455"": -1, ""859"": -1, ""664"": 1, ""1010"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
42,t1,"{""lost"": [468, 1265], ""gained"": [732, 890], ""cells"": [468, 732, 890, 1265]}",0.0,0.0,0.0,"{""side_change"": {""468"": -1, ""1265"": -1, ""732"": 1, ""890"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
42,t1,"{""lost"": [539, 557], ""gained"": [99, 937], ""cells"": [99, 539, 557, 937]}",0.0,0.0,0.0,"{""side_change"": {""539"": -1, ""557"": 0, ""99"": 1, ""937"": 0}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",tracker
42,t1,"{""lost"": [577, 1129], ""gained"": [613, 1252], ""cells"": [577, 613, 1129, 1252]}",0.0,0.0,0.0,"{""side_change"": {""577"": -1, ""1129"": -1, ""613"": 1, ""1252"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
42,t1,"{""lost"": [650, 1000], ""gained"": [743, 822], ""cells"": [650, 743, 822, 1000]}",0.0,0.0,0.0,"{""side_change"": {""650"": -1, ""1000"": -1, ""743"": 1, ""822"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
42,t1,"{""lost"": [864, 1244], ""gained"": [0, 1245], ""cells"": [0, 864, 1244, 1245]}",0.0,0.0,0.0,"{""side_change"": {""864"": -1, ""1244"": -1, ""0"": 0, ""1245"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",tracker
42,t1,"{""lost"": [884, 1097], ""gained"": [1071, 1096], ""cells"": [884, 1071, 1096, 1097]}",0.0,0.0,0.0,"{""side_change"": {""884"": -1, ""1097"": 0, ""1071"": 1, ""1096"": 0}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",tracker
42,t1,"{""lost"": [937, 1466], ""gained"": [0, 557], ""cells"": [0, 557, 937, 1466]}",0.0,0.0,0.0,"{""side_change"": {""937"": 0, ""1466"": -1, ""0"": 0, ""557"": 0}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",tracker
42,t1,"{""lost"": [1082, 1286], ""gained"": [0, 1285], ""cells"": [0, 1082, 1285, 1286]}",0.0,0.0,0.0,"{""side_change"": {""1082"": -1, ""1286"": -1, ""0"": 0, ""1285"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",tracker
42,t1,"{""lost"": [1096, 1373], ""gained"": [876, 1097], ""cells"": [876, 1096, 1097, 1373]}",0.0,0.0,0.0,"{""side_change"": {""1096"": 0, ""1373"": 0, ""876"": 1, ""1097"": 0}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",tracker
42,t1,"{""lost"": [1283, 1288], ""gained"": [0, 1287], ""cells"": [0, 1283, 1287, 1288]}",0.0,0.0,0.0,"{""side_change"": {""1283"": -1, ""1288"": -1, ""0"": 0, ""1287"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",tracker
42,t1,"{""lost"": [1304, 1393], ""gained"": [1392, 1402], ""cells"": [1304, 1392, 1393, 1402]}",0.0,0.0,0.0,"{""side_change"": {""1304"": -1, ""1393"": -1, ""1392"": 1, ""1402"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": false}",tracker
42,t1,"{""lost"": [1369, 1381], ""gained"": [0, 1368], ""cells"": [0, 1368, 1369, 1381]}",0.0,0.0,0.0,"{""side_change"": {""1369"": -1, ""1381"": -1, ""0"": 0, ""1368"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",tracker
42,contact_death,"{""cells"": [0, 725]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_death,"{""cells"": [0, 1219]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_death,"{""cells"": [0, 1279]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_death,"{""cells"": [278, 918]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_death,"{""cells"": [606, 640]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_death,"{""cells"": [967, 1253]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_birth,"{""cells"": [0, 161]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_birth,"{""cells"": [251, 268]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_birth,"{""cells"": [348, 918]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_birth,"{""cells"": [421, 519]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_birth,"{""cells"": [576, 1027]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_birth,"{""cells"": [1141, 1236]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
43,exit,"{""cell"": 1343, ""sides"": 4}",,,,"{""neighbours"": [0, 559, 1079, 1469]}",tracker
43,exit,"{""cell"": 1432, ""sides"": 3}",,,,"{""neighbours"": [0, 1316, 1325]}",tracker
43,exit,"{""cell"": 1459, ""sides"": 3}",,,,"{""neighbours"": [0, 1293, 1326]}",tracker
43,extrusion,"{""cell"": 1470, ""sides"": 4, ""neighbours"": [851, 1141, 1236, 1329]}",-3.0,-4.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 1}",tracker
43,exit,"{""cell"": 1472, ""sides"": 4}",,,,"{""neighbours"": [0, 1270, 1279, 1438]}",tracker
43,exit,"{""cell"": 1473, ""sides"": 4}",,,,"{""neighbours"": [0, 1219, 1301, 1346]}",tracker
43,exit,"{""cell"": 1475, ""sides"": 3}",,,,"{""neighbours"": [0, 1277, 1323]}",tracker
43,exit,"{""cell"": 1478, ""sides"": 3}",,,,"{""neighbours"": [0, 1402, 1454]}",tracker
43,exit,"{""cell"": 1479, ""sides"": 3}",,,,"{""neighbours"": [0, 614, 790]}",tracker
43,entry,"{""cell"": 1481, ""sides"": 4}",,,,"{""neighbours"": [0, 1402, 1405, 1490]}",tracker
43,entry,"{""cell"": 1482, ""sides"": 3}",,,,"{""neighbours"": [0, 1301, 1315]}",tracker
43,entry,"{""cell"": 1483, ""sides"": 4}",,,,"{""neighbours"": [0, 569, 606, 689]}",tracker
43,entry,"{""cell"": 1484, ""sides"": 3}",,,,"{""neighbours"": [0, 735, 736]}",tracker
43,entry,"{""cell"": 1485, ""sides"": 3}",,,,"{""neighbours"": [0, 1219, 1301]}",tracker
43,entry,"{""cell"": 1486, ""sides"": 3}",,,,"{""neighbours"": [0, 576, 1027]}",tracker
43,entry,"{""cell"": 1487, ""sides"": 3}",,,,"{""neighbours"": [0, 1277, 1323]}",tracker
43,entry,"{""cell"": 1488, ""sides"": 3}",,,,"{""neighbours"": [0, 1209, 1325]}",tracker
43,entry,"{""cell"": 1489, ""sides"": 3}",,,,"{""neighbours"": [0, 1316, 1325]}",tracker
43,entry,"{""cell"": 1490, ""sides"": 4}",,,,"{""neighbours"": [0, 1402, 1454, 1481]}",tracker
43,entry,"{""cell"": 1491, ""sides"": 3}",,,,"{""neighbours"": [0, 614, 790]}",tracker
43,entry,"{""cell"": 1492, ""sides"": 3}",,,,"{""neighbours"": [0, 865, 1381]}",tracker
43,entry,"{""cell"": 1493, ""sides"": 3}",,,,"{""neighbours"": [0, 641, 1147]}",tracker
43,entry,"{""cell"": 1494, ""sides"": 3}",,,,"{""neighbours"": [0, 736, 865]}",tracker
43,entry,"{""cell"": 1495, ""sides"": 4}",,,,"{""neighbours"": [0, 799, 876, 1369]}",tracker
43,entry,"{""cell"": 1496, ""sides"": 4}",,,,"{""neighbours"": [0, 580, 967, 1421]}",tracker
43,t1,"{""lost"": [0, 557], ""gained"": [937, 1466], ""cells"": [0, 557, 937, 1466]}",0.0,0.0,0.0,"{""side_change"": {""0"": 6, ""557"": -1, ""937"": 1, ""1466"": 1}, ""charge_delta"": -7, ""generic"": false, ""isolated"": false}",tracker
43,t1,"{""lost"": [0, 1285], ""gained"": [1082, 1286], ""cells"": [0, 1082, 1285, 1286]}",0.0,0.0,0.0,"{""side_change"": {""0"": 6, ""1285"": -1, ""1082"": 1, ""1286"": 1}, ""charge_delta"": -7, ""generic"": false, ""isolated"": false}",tracker
43,t1,"{""lost"": [0, 1287], ""gained"": [1283, 1288], ""cells"": [0, 1283, 1287, 1288]}",0.0,0.0,0.0,"{""side_change"": {""0"": 6, ""1287"": -2, ""1283"": 2, ""1288"": 1}, ""charge_delta"": -7, ""generic"": false, ""isolated"": false}",tracker
43,t1,"{""lost"": [0, 1368], ""gained"": [1369, 1381], ""cells"": [0, 1368, 1369, 1381]}",0.0,0.0,0.0,"{""side_change"": {""0"": 6, ""1368"": -1, ""1369"": 2, ""1381"": 2}, ""charge_delta"": -9, ""generic"": false, ""isolated"": false}",tracker
43,t1,"{""lost"": [49, 132], ""gained"": [0, 232], ""cells"": [0, 49, 132, 232]}",0.0,0.0,0.0,"{""side_change"": {""49"": -1, ""132"": -1, ""0"": 6, ""232"": 1}, ""charge_delta"": -5, ""generic"": false, ""isolated"": false}",tracker
43,t1,"{""lost"": [107, 620], ""gained"": [290, 355], ""cells"": [107, 290, 355, 620]}",0.0,0.0,0.0,"{""side_change"": {""107"": -1, ""620"": -1, ""290"": 0, ""355"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",tracker
43,t1,"{""lost"": [111, 1257], ""gained"": [448, 498], ""cells"": [111, 448, 498, 1257]}",0.0,0.0,0.0,"{""side_change"": {""111"": -1, ""1257"": -1, ""448"": 1, ""498"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
43,t1,"{""lost"": [149, 617], ""gained"": [284, 614], ""cells"": [149, 284, 614, 617]}",0.0,0.0,0.0,"{""side_change"": {""149"": -1, ""617"": -1, ""284"": 1, ""614"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": false}",tracker
43,t1,"{""lost"": [167, 290], ""gained"": [88, 272], ""cells"": [88, 167, 272, 290]}",0.0,0.0,0.0,"{""side_change"": {""167"": -1, ""290"": 0, ""88"": 1, ""272"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",tracker
43,t1,"{""lost"": [222, 303], ""gained"": [206, 271], ""cells"": [206, 222, 271, 303]}",0.0,0.0,0.0,"{""side_change"": {""222"": -1, ""303"": -1, ""206"": 1, ""271"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
43,t1,"{""lost"": [309, 329], ""gained"": [640, 1137], ""cells"": [309, 329, 640, 1137]}",0.0,0.0,0.0,"{""side_change"": {""309"": -1, ""329"": -1, ""640"": 1, ""1137"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
43,t1,"{""lost"": [310, 742], ""gained"": [0, 739], ""cells"": [0, 310, 739, 742]}",0.0,0.0,0.0,"{""side_change"": {""310"": -1, ""742"": -1, ""0"": 6, ""739"": 1}, ""charge_delta"": -5, ""generic"": false, ""isolated"": false}",tracker
43,t1,"{""lost"": [380, 938], ""gained"": [43, 939], ""cells"": [43, 380, 938, 939]}",0.0,0.0,0.0,"{""side_change"": {""380"": -1, ""938"": -1, ""43"": 1, ""939"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",tracker
43,t1,"{""lost"": [577, 580], ""gained"": [1252, 1421], ""cells"": [577, 580, 1252, 1421]}",0.0,0.0,0.0,"{""side_change"": {""577"": 0, ""580"": -1, ""1252"": 0, ""1421"": 2}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",tracker
43,t1,"{""lost"": [613, 1252], ""gained"": [577, 1129], ""cells"": [577, 613, 1129, 1252]}",0.0,0.0,0.0,"{""side_change"": {""613"": -1, ""1252"": 0, ""577"": 0, ""1129"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",tracker
43,t1,"{""lost"": [641, 1287], ""gained"": [332, 1283], ""cells"": [332, 641, 1283, 1287]}",0.0,0.0,0.0,"{""side_change"": {""641"": 0, ""1287"": -2, ""332"": 1, ""1283"": 2}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",tracker
